subject_id,candidate_id,alpha_phase,joint,q_min_deg,q_max_deg,peak_abs_dq_deg_s,rms_dq_deg_s,peak_abs_ddq_deg_s2,rms_ddq_deg_s2,flexion_midpoint_lag_s,extension_midpoint_lag_s,total_tau_rms_nm,total_tau_rms_delta_from_phase0_nm,mass_rms_nm,mass_rms_delta_from_phase0_nm,bias_gravity_rms_nm,bias_gravity_rms_delta_from_phase0_nm,passive_rms_nm,passive_rms_delta_from_phase0_nm,zero_control_actuator_rms_nm,zero_control_actuator_rms_delta_from_phase0_nm,constraint_rms_nm,constraint_rms_delta_from_phase0_nm
MYOLEG_VP_009,MYOLEG_V2_P15000,-0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.369903870101302,0.98657007855833,34.110364436879266,-0.010170800688541703,0.11910739472611492,0.012017013736777812,25.72898393354386,-0.014914436491867633,0.08020421753689279,-2.6759582918978175e-07,10.138312212857107,0.013367515330113378,0.0,0.0
MYOLEG_VP_009,MYOLEG_V2_P15000,-0.03,knee,18.320897423309514,119.49997604310423,28.826181129143148,11.660779610201052,15.562447731862543,6.020117937007124,-0.369903870101302,0.98657007855833,10.39548474339608,-0.009650088207296292,0.04119987964195651,0.007155572965493864,11.706420870047145,-0.01333462891946624,0.19897567977797728,-0.0012243789412186845,5.130933184931897,0.0024487316068109166,0.000606361171567562,2.8278305722360475e-06
MYOLEG_VP_009,MYOLEG_V2_P15011,-0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.45385147636637235,0.8456603026345562,34.11942083253907,-0.0011144050287370533,0.10950535658475759,0.0024149755954204766,25.742861619911913,-0.0010367501238128796,0.08020421753689279,-2.6759582918978175e-07,10.125745128209743,0.0008004306827498198,0.0,0.0
MYOLEG_VP_009,MYOLEG_V2_P15011,-0.0025,knee,18.320897421785588,119.49999803704607,28.315198396421966,11.723809864579163,16.945534181989466,6.138500311756759,-0.45385147636637235,0.8456603026345562,10.404275139831377,-0.0008596917719998487,0.03457305561616491,0.0005287489397022629,11.718841276176189,-0.0009142227904224143,0.20005759079428562,-0.00014246792491034999,5.128553498689523,6.904536443652631e-05,0.0006041832948726228,6.499538772969469e-07
MYOLEG_VP_009,MYOLEG_V2_P15012,0.0,hip,28.90933692566648,112.02543857007235,22.21854857534365,9.190756992249455,14.120955457936416,4.670236863629791,-0.4608174640636067,0.8321367297150424,34.12053523756781,0.0,0.10709038098933711,0.0,25.743898370035726,0.0,0.08020448513272198,0.0,10.124944697526994,0.0,0.0,0.0
MYOLEG_VP_009,MYOLEG_V2_P15012,0.0,knee,18.320897421647064,119.5,28.3097402719651,11.732151506109204,17.477715674932533,6.142143706131845,-0.4608174640636067,0.8321367297150424,10.405134831603377,0.0,0.034044306676462646,0.0,11.719755498966611,0.0,0.20020005871919597,0.0,5.128484453325086,0.0,0.0006035333409953259,0.0
MYOLEG_VP_009,MYOLEG_V2_P15013,0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.467684322375046,0.8187440322399837,34.12112040601362,0.0005851684458093587,0.1084779634423069,0.001387582452969785,25.74489806189582,0.0009996918600947424,0.08020421753689279,-2.6759582918978175e-07,10.12420435941463,-0.0007403381123634034,0.0,0.0
MYOLEG_VP_009,MYOLEG_V2_P15013,0.0025,knee,18.320897421508548,119.5000019568824,28.314630669960493,11.740771886897654,17.865212079480465,6.185526245441324,-0.467684322375046,0.8187440322399837,10.406029359317824,0.0008945277144469799,0.0341140691265321,6.976245006945492e-05,11.720634316624498,0.0008788176578864437,0.20034718756318326,0.0001471288439872931,5.128433960785171,-5.0492539915403256e-05,0.0006026978284382904,-8.355125570354716e-07
MYOLEG_VP_009,MYOLEG_V2_P15024,0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.5375703125454825,0.6665482373143341,34.13182566139039,0.011290423822579498,0.1084198978683637,0.0013295168790265904,25.753455609128235,0.009557239092508496,0.08020421753689279,-2.6759582918978175e-07,10.120785391676439,-0.004159305850555128,0.0,0.0
MYOLEG_VP_009,MYOLEG_V2_P15024,0.03,knee,18.32089741998503,119.50002308291111,29.1233380058049,11.862274632624615,20.709464944166353,6.562463573217935,-0.5375703125454825,0.6665482373143341,10.417207809710373,0.012072978106996146,0.037124898816374714,0.003080592139912068,11.727974115626875,0.008218616660263578,0.20242281619276065,0.0022227574735646793,5.129131723173957,0.0006472698488710904,0.0006002346902551876,-3.29865074013831e-06
MYOLEG_VP_015,MYOLEG_V2_P15000,-0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.369903870101302,0.98657007855833,36.13064911509232,-0.011416086781011359,0.12963774403198955,0.01173310734326978,28.032575594460653,-0.015617447166675902,0.08020421753689279,-2.6759582918978175e-07,10.005679064751904,0.013073594522296617,0.0,0.0
MYOLEG_VP_015,MYOLEG_V2_P15000,-0.03,knee,18.320897423309514,119.49997604310423,28.826181129143148,11.660779610201052,15.562447731862543,6.020117937007124,-0.369903870101302,0.98657007855833,10.574045057759575,-0.01027875749409013,0.04081552867952822,0.006935804508892238,11.97363465867779,-0.013717353757837003,0.19897567977797728,-0.0012243789412186845,5.594213910256965,0.0029050471602731776,0.000606361171567562,2.8278305722360475e-06
MYOLEG_VP_015,MYOLEG_V2_P15011,-0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.45385147636637235,0.8456603026345562,36.14083107136597,-0.0012341305073562125,0.12043651601619984,0.0025318793274800716,28.047098353388225,-0.001094688239103192,0.08020421753689279,-2.6759582918978175e-07,9.993388319445021,0.0007828492154136057,0.0,0.0
MYOLEG_VP_015,MYOLEG_V2_P15011,-0.0025,knee,18.320897421785588,119.49999803704607,28.315198396421966,11.723809864579163,16.945534181989466,6.138500311756759,-0.45385147636637235,0.8456603026345562,10.583405124823758,-0.0009186904299074428,0.03438800511598731,0.0005082809453513248,11.986405608227814,-0.0009464042078128898,0.20005759079428562,-0.00014246792491034999,5.591403890934578,9.502783788661873e-05,0.0006041832948726228,6.499538772969469e-07
MYOLEG_VP_015,MYOLEG_V2_P15012,0.0,hip,28.90933692566648,112.02543857007235,22.21854857534365,9.190756992249455,14.120955457936416,4.670236863629791,-0.4608174640636067,0.8321367297150424,36.14206520187333,0.0,0.11790463668871977,0.0,28.04819304162733,0.0,0.08020448513272198,0.0,9.992605470229607,0.0,0.0,0.0
MYOLEG_VP_015,MYOLEG_V2_P15012,0.0,knee,18.320897421647064,119.5,28.3097402719651,11.732151506109204,17.477715674932533,6.142143706131845,-0.4608174640636067,0.8321367297150424,10.584323815253665,0.0,0.033879724170635984,0.0,11.987352012435627,0.0,0.20020005871919597,0.0,5.591308863096692,0.0,0.0006035333409953259,0.0
MYOLEG_VP_015,MYOLEG_V2_P15013,0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.467684322375046,0.8187440322399837,36.142712856558276,0.0006476546849469855,0.11945308450927632,0.0015484478205565477,28.04925051644118,0.0010574748138516554,0.08020421753689279,-2.6759582918978175e-07,9.991881390712535,-0.0007240795170719849,0.0,0.0
MYOLEG_VP_015,MYOLEG_V2_P15013,0.0025,knee,18.320897421508548,119.5000019568824,28.314630669960493,11.740771886897654,17.865212079480465,6.185526245441324,-0.467684322375046,0.8187440322399837,10.58527803905854,0.0009542238048751983,0.033953566480198136,7.384230956215126e-05,11.988263015288792,0.0009110028531651437,0.20034718756318326,0.0001471288439872931,5.591234087973287,-7.477512340425818e-05,0.0006026978284382904,-8.355125570354716e-07
MYOLEG_VP_015,MYOLEG_V2_P15024,0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.5375703125454825,0.6665482373143341,36.15426701139165,0.012201809518323614,0.11935166148805287,0.0014470247993331048,28.058431336853396,0.010238295226066896,0.08020421753689279,-2.6759582918978175e-07,9.988537444975268,-0.004068025254339247,0.0,0.0
MYOLEG_VP_015,MYOLEG_V2_P15024,0.03,knee,18.32089741998503,119.50002308291111,29.1233380058049,11.862274632624615,20.709464944166353,6.562463573217935,-0.5375703125454825,0.6665482373143341,10.597166729479587,0.012842914225922542,0.036969853450261506,0.003090129279625521,11.995953028422747,0.008601015987119709,0.20242281619276065,0.0022227574735646793,5.591789576038736,0.00048071294204454773,0.0006002346902551876,-3.29865074013831e-06
MYOLEG_VP_023,MYOLEG_V2_P15000,-0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.369903870101302,0.98657007855833,35.20626559127702,-0.011186502924459774,0.12496607080295714,0.012993341278667345,27.021569167201434,-0.01616529817230017,0.08020421753689279,-2.6759582918978175e-07,9.852753919547537,0.014026739808764788,0.0,0.0
MYOLEG_VP_023,MYOLEG_V2_P15000,-0.03,knee,18.320897423309514,119.49997604310423,28.826181129143148,11.660779610201052,15.562447731862543,6.020117937007124,-0.369903870101302,0.98657007855833,11.209465455384485,-0.010605878682847347,0.04441790477549316,0.007724960789019991,12.653012726929987,-0.014414178477206718,0.19897567977797728,-0.0012243789412186845,5.631772777864554,0.0027847238161093912,0.000606361171567562,2.8278305722360475e-06
MYOLEG_VP_023,MYOLEG_V2_P15011,-0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.45385147636637235,0.8456603026345562,35.21625067491452,-0.0012014192869571616,0.11453445674866965,0.002561727224379848,27.036610705461648,-0.001123759912086797,0.08020421753689279,-2.6759582918978175e-07,9.839566911243088,0.0008397315043158216,0.0,0.0
MYOLEG_VP_023,MYOLEG_V2_P15011,-0.0025,knee,18.320897421785588,119.49999803704607,28.315198396421966,11.723809864579163,16.945534181989466,6.138500311756759,-0.45385147636637235,0.8456603026345562,11.219131928826336,-0.0009394052409970044,0.03726544389575976,0.0005724999092865946,12.666438572119022,-0.0009883332881717166,0.20005759079428562,-0.00014246792491034999,5.6290720253801565,8.397133171200721e-05,0.0006041832948726228,6.499538772969469e-07
MYOLEG_VP_023,MYOLEG_V2_P15012,0.0,hip,28.90933692566648,112.02543857007235,22.21854857534365,9.190756992249455,14.120955457936416,4.670236863629791,-0.4608174640636067,0.8321367297150424,35.21745209420148,0.0,0.1119727295242898,0.0,27.037734465373735,0.0,0.08020448513272198,0.0,9.838727179738772,0.0,0.0,0.0
MYOLEG_VP_023,MYOLEG_V2_P15012,0.0,knee,18.320897421647064,119.5,28.3097402719651,11.732151506109204,17.477715674932533,6.142143706131845,-0.4608174640636067,0.8321367297150424,11.220071334067333,0.0,0.036692943986473166,0.0,12.667426905407194,0.0,0.20020005871919597,0.0,5.6289880540484445,0.0,0.0006035333409953259,0.0
MYOLEG_VP_023,MYOLEG_V2_P15013,0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.467684322375046,0.8187440322399837,35.218105147750954,0.0006530535494775336,0.11341994221395722,0.0014472126896674237,27.038818072317685,0.001083606943950599,0.08020421753689279,-2.6759582918978175e-07,9.83795051927786,-0.000776660460912737,0.0,0.0
MYOLEG_VP_023,MYOLEG_V2_P15013,0.0025,knee,18.320897421508548,119.5000019568824,28.314630669960493,11.740771886897654,17.865212079480465,6.185526245441324,-0.467684322375046,0.8187440322399837,11.221046243419375,0.0009749093520419194,0.03676888143804886,7.593745157569165e-05,12.668376983791942,0.0009500783847489203,0.20034718756318326,0.0001471288439872931,5.628924449470476,-6.360457796805719e-05,0.0006026978284382904,-8.355125570354716e-07
MYOLEG_VP_023,MYOLEG_V2_P15024,0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.5375703125454825,0.6665482373143341,35.229635842314565,0.0121837481130882,0.11339639136873739,0.001423661844447588,27.048094641174075,0.010360175800339988,0.08020421753689279,-2.6759582918978175e-07,9.83436440125674,-0.00436277848203126,0.0,0.0
MYOLEG_VP_023,MYOLEG_V2_P15024,0.03,knee,18.32089741998503,119.50002308291111,29.1233380058049,11.862274632624615,20.709464944166353,6.562463573217935,-0.5375703125454825,0.6665482373143341,11.233144593107507,0.013073259040174534,0.040007794211399245,0.003314850224926079,12.676313267983412,0.008886362576218332,0.20242281619276065,0.0022227574735646793,5.629604714216201,0.0006166601677568551,0.0006002346902551876,-3.29865074013831e-06
MYOLEG_VP_001,MYOLEG_V2_P15000,-0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.369903870101302,0.98657007855833,35.005083909179795,-0.00971363824169913,0.12278557397197129,0.011672296958415929,26.516898375497934,-0.014731178020365832,0.08020421753689279,-2.6759582918978175e-07,10.378321881827496,0.014121116901126385,0.0,0.0
MYOLEG_VP_001,MYOLEG_V2_P15000,-0.03,knee,18.320897423309514,119.49997604310423,28.826181129143148,11.660779610201052,15.562447731862543,6.020117937007124,-0.369903870101302,0.98657007855833,10.21341484759903,-0.008944851198393167,0.04022808702736319,0.006944817901892941,11.519443193428705,-0.01314189073438321,0.19897567977797728,-0.0012243789412186845,5.582394608893333,0.0027280710537258557,0.000606361171567562,2.8278305722360475e-06
MYOLEG_VP_001,MYOLEG_V2_P15011,-0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.45385147636637235,0.8456603026345562,35.013691332227936,-0.0011062151935590236,0.11355091392607226,0.0024376369125169023,26.53060315676978,-0.001026396748521563,0.08020421753689279,-2.6759582918978175e-07,10.36504625081667,0.0008454858903004236,0.0,0.0
MYOLEG_VP_001,MYOLEG_V2_P15011,-0.0025,knee,18.320897421785588,119.49999803704607,28.315198396421966,11.723809864579163,16.945534181989466,6.138500311756759,-0.45385147636637235,0.8456603026345562,10.221526568937055,-0.0008331298603678761,0.03379487615098761,0.0005116070255173633,11.531682563610415,-0.0009025205526729252,0.20005759079428562,-0.00014246792491034999,5.579747058560942,8.052072133502008e-05,0.0006041832948726228,6.499538772969469e-07
MYOLEG_VP_001,MYOLEG_V2_P15012,0.0,hip,28.90933692566648,112.02543857007235,22.21854857534365,9.190756992249455,14.120955457936416,4.670236863629791,-0.4608174640636067,0.8321367297150424,35.014797547421495,0.0,0.11111327701355536,0.0,26.5316295535183,0.0,0.08020448513272198,0.0,10.36420076492637,0.0,0.0,0.0
MYOLEG_VP_001,MYOLEG_V2_P15012,0.0,knee,18.320897421647064,119.5,28.3097402719651,11.732151506109204,17.477715674932533,6.142143706131845,-0.4608174640636067,0.8321367297150424,10.222359698797423,0.0,0.03328326912547025,0.0,11.532585084163088,0.0,0.20020005871919597,0.0,5.579666537839607,0.0,0.0006035333409953259,0.0
MYOLEG_VP_001,MYOLEG_V2_P15013,0.0025,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.467684322375046,0.8187440322399837,35.01535554174152,0.0005579943200260118,0.1125616713940055,0.0014483943804501354,26.53261976318621,0.0009902096679113015,0.08020421753689279,-2.6759582918978175e-07,10.363418765393424,-0.0007819995329452212,0.0,0.0
MYOLEG_VP_001,MYOLEG_V2_P15013,0.0025,knee,18.320897421508548,119.5000019568824,28.314630669960493,11.740771886897654,17.865212079480465,6.185526245441324,-0.467684322375046,0.8187440322399837,10.223231805516129,0.0008721067187060783,0.03335240888391838,6.913975844813347e-05,11.533452970861111,0.0008678866980229571,0.20034718756318326,0.0001471288439872931,5.57960620316549,-6.0334674117257237e-05,0.0006026978284382904,-8.355125570354716e-07
MYOLEG_VP_001,MYOLEG_V2_P15024,0.03,hip,28.90933692566648,112.02543857007235,22.213392079236467,9.1907263280262,14.684797573758853,4.728690327659183,-0.5375703125454825,0.6665482373143341,35.02617190227152,0.011374354850026691,0.11245890384150024,0.0013456268279448819,26.541130079669397,0.009500526151096977,0.08020421753689279,-2.6759582918978175e-07,10.359807638147828,-0.004393126778541756,0.0,0.0
MYOLEG_VP_001,MYOLEG_V2_P15024,0.03,knee,18.32089741998503,119.50002308291111,29.1233380058049,11.862274632624615,20.709464944166353,6.562463573217935,-0.5375703125454825,0.6665482373143341,10.234563406975992,0.012203708178569528,0.0363031155974658,0.0030198464719955534,11.540722190409632,0.008137106246543624,0.20242281619276065,0.0022227574735646793,5.580308807339724,0.0006422695001164769,0.0006002346902551876,-3.29865074013831e-06
