subject_id,scenario_name,trial_id,parameter,sensitivity,uncertainty_proxy,optimizer_standard_error,recovery_stability_relative_change,maximum_abs_correlation_with_other_parameter,parameter_supported_by_research_rule,rank,minimum_singular_value,condition_number,maximum_abs_parameter_correlation,highest_correlation_pair,weakest_parameter,training_residual_rmse_nm,within_identification_validation_residual_rmse_nm,case_id,estimate,delta_theta,normalized_parameter_change,maximum_normalized_parameter_change_in_trial,gate,validation_residual_used_by_gate,threshold_status,evidence_role,diagnostic_five_trial_rollout,operational_stop_rule_applied
hip_stiff,matched_linear,4,k_knee_nm_per_rad,1016.1651645194764,0.001023679451886149,2.427263076661978e-14,0.0,0.2667033438564715,False,5,27.89289320575598,37.715594597424214,0.2667033438564715,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.223928989265128e-12,1.2157332820014443e-12,hip_stiff__matched_linear,11.999999999999893,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,4,b_hip_nm_s_per_rad,28.030729908210123,0.035851249600665124,3.999026496889108e-14,0.0,0.06800952976432616,False,5,27.89289320575598,37.715594597424214,0.2667033438564715,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.223928989265128e-12,1.2157332820014443e-12,hip_stiff__matched_linear,1.9999999999999998,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,4,b_knee_nm_s_per_rad,37.64005130229347,0.026635925689568376,9.793987112023838e-14,0.0,0.06666506193196339,False,5,27.89289320575598,37.715594597424214,0.2667033438564715,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.223928989265128e-12,1.2157332820014443e-12,hip_stiff__matched_linear,1.4999999999950528,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,5,mass_scale,813.0441119040078,0.001320892206189374,4.838151768271139e-16,0.0,0.2666998166578726,False,5,30.287899943697965,38.82420275332017,0.2666998166578727,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.184598630676013e-12,1.1767065882828501e-12,hip_stiff__matched_linear,0.9999999999999999,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,5,k_hip_nm_per_rad,992.4099487446854,0.0010462952961904518,7.57475007643892e-15,0.0,0.2566102640843638,False,5,30.287899943697965,38.82420275332017,0.2666998166578727,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.184598630676013e-12,1.1767065882828501e-12,hip_stiff__matched_linear,30.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,5,k_knee_nm_per_rad,1135.8830424849052,0.0009157761667406986,2.1013649930686465e-14,0.0,0.2666998166578727,False,5,30.287899943697965,38.82420275332017,0.2666998166578727,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.184598630676013e-12,1.1767065882828501e-12,hip_stiff__matched_linear,11.999999999999893,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,5,b_hip_nm_s_per_rad,30.43729498861136,0.03301633165463336,3.5824726592989475e-14,0.0,0.06824335214798374,False,5,30.287899943697965,38.82420275332017,0.2666998166578727,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.184598630676013e-12,1.1767065882828501e-12,hip_stiff__matched_linear,1.9999999999999998,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
hip_stiff,matched_linear,5,b_knee_nm_s_per_rad,40.72813122827606,0.024616070360806316,8.758972159829113e-14,0.0,0.0665049741371016,False,5,30.287899943697965,38.82420275332017,0.2666998166578727,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,1.184598630676013e-12,1.1767065882828501e-12,hip_stiff__matched_linear,1.4999999999950528,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,1,mass_scale,363.81628308638494,0.0029576828571483,3.951444841610517e-17,1.1102230246251565e-16,0.266720343184137,False,5,14.82426138762287,35.480856032927555,0.266720343184137,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4274188803771192e-14,1.4484754298373196e-14,knee_stiff__matched_linear,0.9999999999999999,-1.1102230246251565e-16,1.1102230246251565e-16,1.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,1,k_hip_nm_per_rad,441.8293923794929,0.002355216843675914,6.218422428651215e-16,0.25,0.2642450793563214,False,5,14.82426138762287,35.480856032927555,0.266720343184137,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4274188803771192e-14,1.4484754298373196e-14,knee_stiff__matched_linear,15.0,5.0,0.25,1.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,1,k_knee_nm_per_rad,508.0400220260206,0.002047582805464072,1.8613799652933946e-15,1.0,0.2667203431841367,False,5,14.82426138762287,35.480856032927555,0.266720343184137,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4274188803771192e-14,1.4484754298373196e-14,knee_stiff__matched_linear,30.0,20.0,1.0,1.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,1,b_hip_nm_s_per_rad,14.897119612614706,0.06745661668219108,2.6692263360042515e-15,0.33333333333334264,0.0682952923725296,False,5,14.82426138762287,35.480856032927555,0.266720343184137,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4274188803771192e-14,1.4484754298373196e-14,knee_stiff__matched_linear,2.000000000000028,1.000000000000028,0.33333333333334264,1.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,1,b_knee_nm_s_per_rad,19.945250331580727,0.050267290754771765,7.090010131926557e-15,0.16666666666666666,0.06711461017392041,False,5,14.82426138762287,35.480856032927555,0.266720343184137,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4274188803771192e-14,1.4484754298373196e-14,knee_stiff__matched_linear,1.5,0.5,0.16666666666666666,1.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,2,mass_scale,514.6873180863007,0.0020908696481748324,2.776151614564025e-17,0.0,0.26672554380596675,False,5,20.9636900695542,35.457189641617894,0.26672554380596675,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4196604395596046e-14,1.3993993263898572e-14,knee_stiff__matched_linear,0.9999999999999999,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,2,k_hip_nm_per_rad,624.841118958256,0.0016654063300646444,4.369825856557033e-16,0.0,0.2642800131792746,False,5,20.9636900695542,35.457189641617894,0.26672554380596675,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4196604395596046e-14,1.3993993263898572e-14,knee_stiff__matched_linear,15.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,2,k_knee_nm_per_rad,717.8220942317544,0.0014491697443513147,1.3100071970862335e-15,0.0,0.2667255438059666,False,5,20.9636900695542,35.457189641617894,0.26672554380596675,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4196604395596046e-14,1.3993993263898572e-14,knee_stiff__matched_linear,30.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,2,b_hip_nm_s_per_rad,21.067708596175777,0.047701259996258905,1.8757909318125506e-15,0.0,0.0680481722490931,False,5,20.9636900695542,35.457189641617894,0.26672554380596675,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4196604395596046e-14,1.3993993263898572e-14,knee_stiff__matched_linear,2.000000000000028,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,2,b_knee_nm_s_per_rad,28.31007260660894,0.035414577243393426,4.967118879485008e-15,0.0,0.06681820350925582,False,5,20.9636900695542,35.457189641617894,0.26672554380596675,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.4196604395596046e-14,1.3993993263898572e-14,knee_stiff__matched_linear,1.5,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,3,mass_scale,630.1077114905204,0.001705676659928418,2.2272571827833635e-17,0.0,0.26691536814192623,False,5,24.73318923446249,36.766525559919764,0.26691536814192623,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3954350379876094e-14,1.4477783851214876e-14,knee_stiff__matched_linear,0.9999999999999999,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,3,k_hip_nm_per_rad,767.5581007134522,0.0013538098635431173,3.4935446104506753e-16,0.0,0.2592415854992718,False,5,24.73318923446249,36.766525559919764,0.26691536814192623,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3954350379876094e-14,1.4477783851214876e-14,knee_stiff__matched_linear,15.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,3,k_knee_nm_per_rad,878.0017167446813,0.001184839561345921,1.0489922195622156e-15,0.0,0.2669153681419259,False,5,24.73318923446249,36.766525559919764,0.26691536814192623,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3954350379876094e-14,1.4477783851214876e-14,knee_stiff__matched_linear,30.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,3,b_hip_nm_s_per_rad,24.855750049756736,0.04043129298065849,1.5637002415047099e-15,0.0,0.06822992508515265,False,5,24.73318923446249,36.766525559919764,0.26691536814192623,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3954350379876094e-14,1.4477783851214876e-14,knee_stiff__matched_linear,2.000000000000028,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,3,b_knee_nm_s_per_rad,33.24263810315759,0.030159414332482568,4.142992267707748e-15,0.0,0.06664742256773644,False,5,24.73318923446249,36.766525559919764,0.26691536814192623,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3954350379876094e-14,1.4477783851214876e-14,knee_stiff__matched_linear,1.5,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,4,mass_scale,727.4376248838572,0.0014786675827615475,1.909274246033336e-17,0.0,0.26670334385989325,False,5,27.89289320246055,37.715594601910574,0.26670334385989325,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3803609255020709e-14,1.4367077010621178e-14,knee_stiff__matched_linear,0.9999999999999999,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,4,k_hip_nm_per_rad,884.6573071543706,0.0011757084887709678,2.9999518369149184e-16,0.0,0.2625874744219871,False,5,27.89289320246055,37.715594601910574,0.26670334385989325,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3803609255020709e-14,1.4367077010621178e-14,knee_stiff__matched_linear,15.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,4,k_knee_nm_per_rad,1016.1651645197636,0.001023679451884742,9.020300315948484e-16,0.0,0.2667033438598928,False,5,27.89289320246055,37.715594601910574,0.26670334385989325,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3803609255020709e-14,1.4367077010621178e-14,knee_stiff__matched_linear,30.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,4,b_hip_nm_s_per_rad,28.030729904886506,0.03585124960490094,1.370989647133354e-15,0.0,0.06800952983223071,False,5,27.89289320246055,37.715594601910574,0.26670334385989325,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3803609255020709e-14,1.4367077010621178e-14,knee_stiff__matched_linear,2.000000000000028,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,4,b_knee_nm_s_per_rad,37.64005130334392,0.02663592568876947,3.641636845270427e-15,0.0,0.06666506190440588,False,5,27.89289320246055,37.715594601910574,0.26670334385989325,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3803609255020709e-14,1.4367077010621178e-14,knee_stiff__matched_linear,1.5,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,5,mass_scale,813.0441119032255,0.0013208922061857854,1.6955232336957428e-17,0.0,0.2666998166611603,False,5,30.28789994010536,38.82420275797365,0.2666998166611603,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3705551271730952e-14,1.4221298035861394e-14,knee_stiff__matched_linear,0.9999999999999999,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,5,k_hip_nm_per_rad,992.4099487460917,0.001046295296191901,2.65406674996277e-16,0.0,0.2566102640917435,False,5,30.28789994010536,38.82420275797365,0.2666998166611603,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3705551271730952e-14,1.4221298035861394e-14,knee_stiff__matched_linear,15.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,5,k_knee_nm_per_rad,1135.883042485659,0.0009157761667385031,7.989745913226807e-16,0.0,0.26669981666116016,False,5,30.28789994010536,38.82420275797365,0.2666998166611603,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3705551271730952e-14,1.4221298035861394e-14,knee_stiff__matched_linear,30.0,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,5,b_hip_nm_s_per_rad,30.437294984870377,0.03301633165854983,1.255222803620471e-15,0.0,0.06824335218169275,False,5,30.28789994010536,38.82420275797365,0.2666998166611603,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3705551271730952e-14,1.4221298035861394e-14,knee_stiff__matched_linear,2.000000000000028,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
knee_stiff,matched_linear,5,b_knee_nm_s_per_rad,40.72813122861668,0.024616070360534092,3.332137251523232e-15,0.0,0.06650497410152824,False,5,30.28789994010536,38.82420275797365,0.2666998166611603,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,1.3705551271730952e-14,1.4221298035861394e-14,knee_stiff__matched_linear,1.5,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,1,mass_scale,363.8162831093534,0.002957682856894804,9.189202985961494e-15,0.30000000000001226,0.2667203431454667,False,5,14.824261386678227,35.480856035146516,0.2667203431454667,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,3.11201964268001e-12,3.0898047299845564e-12,heavy_leg__matched_linear,1.3000000000000123,0.30000000000001226,0.30000000000001226,0.33333333333864373,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,1,k_hip_nm_per_rad,441.8293923774276,0.0023552168436685628,1.4711084788000748e-13,0.2500000000000129,0.26424507933896324,False,5,14.824261386678227,35.480856035146516,0.2667203431454667,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,3.11201964268001e-12,3.0898047299845564e-12,heavy_leg__matched_linear,15.000000000000258,5.000000000000258,0.2500000000000129,0.33333333333864373,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,1,k_knee_nm_per_rad,508.04002202544694,0.00204758280545149,1.0931796206439518e-13,0.10000000000000231,0.26672034314546667,False,5,14.824261386678227,35.480856035146516,0.2667203431454667,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,3.11201964268001e-12,3.0898047299845564e-12,heavy_leg__matched_linear,12.000000000000046,2.000000000000046,0.10000000000000231,0.33333333333864373,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,1,b_hip_nm_s_per_rad,14.89711961153757,0.06745661668649051,6.322545020845215e-13,0.33333333333864373,0.06829529237163268,False,5,14.824261386678227,35.480856035146516,0.2667203431454667,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,3.11201964268001e-12,3.0898047299845564e-12,heavy_leg__matched_linear,2.0000000000159313,1.0000000000159313,0.33333333333864373,0.33333333333864373,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,1,b_knee_nm_s_per_rad,19.945250331465445,0.05026729075525506,3.970561330664913e-13,0.16666666666666527,0.06711461022607315,False,5,14.824261386678227,35.480856035146516,0.2667203431454667,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,3.11201964268001e-12,3.0898047299845564e-12,heavy_leg__matched_linear,1.4999999999999958,0.4999999999999958,0.16666666666666527,0.33333333333864373,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,2,mass_scale,514.6873181196707,0.002090869647999215,6.483314504749754e-15,0.0,0.26672554377636504,False,5,20.96369006750635,35.45718964510062,0.26672554377636576,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,3.1119958677120134e-12,3.088103921324904e-12,heavy_leg__matched_linear,1.3000000000000123,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,2,k_hip_nm_per_rad,624.8411189561594,0.0016654063300604726,1.0381912160770713e-13,0.0,0.2642800131612599,False,5,20.96369006750635,35.45718964510062,0.26672554377636576,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,3.1119958677120134e-12,3.088103921324904e-12,heavy_leg__matched_linear,15.000000000000258,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,2,k_knee_nm_per_rad,717.8220942304515,0.001449169744349945,7.725167302382222e-14,0.0,0.26672554377636576,False,5,20.96369006750635,35.45718964510062,0.26672554377636576,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,3.1119958677120134e-12,3.088103921324904e-12,heavy_leg__matched_linear,12.000000000000046,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,2,b_hip_nm_s_per_rad,21.067708593991334,0.04770126000091913,4.462110808262924e-13,0.0,0.0680481722693057,False,5,20.96369006750635,35.45718964510062,0.26672554377636576,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,3.1119958677120134e-12,3.088103921324904e-12,heavy_leg__matched_linear,2.0000000000159313,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,2,b_knee_nm_s_per_rad,28.310072605802663,0.035414577244604555,2.7932406707119877e-13,0.0,0.0668182035879224,False,5,20.96369006750635,35.45718964510062,0.26672554377636576,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,3.1119958677120134e-12,3.088103921324904e-12,heavy_leg__matched_linear,1.4999999999999958,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,3,mass_scale,630.1077115298042,0.001705676659792472,5.090375698262352e-15,0.0,0.26691536811494454,False,5,24.73318923212662,36.766525563405835,0.2669153681149448,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.9977056982942543e-12,2.9748322054594266e-12,heavy_leg__matched_linear,1.3000000000000123,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,3,k_hip_nm_per_rad,767.5581007116838,0.001353809863534372,8.124239059299911e-14,0.0,0.2592415854795765,False,5,24.73318923212662,36.766525563405835,0.2669153681149448,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.9977056982942543e-12,2.9748322054594266e-12,heavy_leg__matched_linear,15.000000000000258,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,3,k_knee_nm_per_rad,878.0017167429498,0.001184839561342922,6.04985129587949e-14,0.0,0.2669153681149448,False,5,24.73318923212662,36.766525563405835,0.2669153681149448,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.9977056982942543e-12,2.9748322054594266e-12,heavy_leg__matched_linear,12.000000000000046,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,3,b_hip_nm_s_per_rad,24.855750047239514,0.04043129298447733,3.6407845474871057e-13,0.0,0.06822992506732807,False,5,24.73318923212662,36.766525563405835,0.2669153681149448,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.9977056982942543e-12,2.9748322054594266e-12,heavy_leg__matched_linear,2.0000000000159313,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,3,b_knee_nm_s_per_rad,33.24263810237732,0.030159414333288035,2.2772613898270824e-13,0.0,0.06664742261277408,False,5,24.73318923212662,36.766525563405835,0.2669153681149448,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.9977056982942543e-12,2.9748322054594266e-12,heavy_leg__matched_linear,1.4999999999999958,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,4,mass_scale,727.4376249316398,0.0014786675826378055,4.309340080897456e-15,0.0,0.26670334383240046,False,5,27.892893199924828,37.71559460538304,0.26670334383240046,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,2.927618067450842e-12,2.9055201446077635e-12,heavy_leg__matched_linear,1.3000000000000123,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
