subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_006,MYOLEG_VP_014,0.9870854784914128,0.006457260754293592,True,512,0.987738502935421,0.0061307485322895094,True
MYOLEG_VP_006,MYOLEG_VP_015,0.9945043671039616,0.0027478164480191913,True,512,0.9943584882583172,0.002820755870841407,True
MYOLEG_VP_006,MYOLEG_VP_017,0.9849983032952757,0.007500848352362144,True,512,0.9857968444227008,0.007101577788649616,True
MYOLEG_VP_006,MYOLEG_VP_018,0.9886434472580191,0.005678276370990443,True,512,0.9890839041095891,0.005458047945205435,True
MYOLEG_VP_006,MYOLEG_VP_019,0.996132225359073,0.001933887320463512,True,512,0.9965906311154601,0.0017046844422699547,True
MYOLEG_VP_006,MYOLEG_VP_021,0.9919224410824454,0.004038779458777286,True,512,0.9922792318982389,0.003860384050880572,True
MYOLEG_VP_006,MYOLEG_VP_022,0.9989179070054754,0.0005410464972622764,True,512,0.9991438356164385,0.00042808219178075424,True
MYOLEG_VP_006,MYOLEG_VP_023,0.983422322663785,0.008288838668107479,True,512,0.9841915362035226,0.00790423189823869,True
MYOLEG_VP_006,MYOLEG_VP_025,0.9871950027145477,0.006402498642726129,True,512,0.9879984099804306,0.006000795009784676,True
MYOLEG_VP_006,MYOLEG_VP_026,0.9824610904335526,0.008769454783223718,True,512,0.983335371819961,0.0083323140900195,True
MYOLEG_VP_006,MYOLEG_VP_027,0.9929736319317852,0.003513184034107386,True,512,0.9935176125244619,0.0032411937377690436,True
MYOLEG_VP_006,MYOLEG_VP_029,0.9926348880255805,0.0036825559872097346,True,512,0.9929977984344425,0.0035011007827787655,True
MYOLEG_VP_006,MYOLEG_VP_030,0.9752476838227163,0.012376158088641842,True,512,0.9755840264187868,0.012207986790606584,True
MYOLEG_VP_006,MYOLEG_VP_031,0.9830822264290668,0.00845888678546658,True,512,0.983534124266145,0.008232937866927525,True
MYOLEG_VP_007,MYOLEG_VP_009,0.9956099532097932,0.0021950233951034126,True,512,0.9952452299412917,0.00237738502935414,True
