subject_id,family,candidate_id,candidate_index,duration_scale,assistance_timing,hip_share,E3,E2,peak_ratio,native_E3,assistance_E3_change,valid,feasible,actuation_valid,actuation_violations,assist_peak_l1_nm,hip_assist_peak_nm,hip_abs_impulse_nm_s,hip_signed_work_j,hip_positive_work_j,hip_negative_work_j,hip_squared_torque_integral_nm2_s,hip_native_peak_nm,hip_net_peak_nm,knee_assist_peak_nm,knee_abs_impulse_nm_s,knee_signed_work_j,knee_positive_work_j,knee_negative_work_j,knee_squared_torque_integral_nm2_s,knee_native_peak_nm,knee_net_peak_nm,hip_flex_net_rms_nm,hip_flex_native_rms_nm,hip_flex_reference_rms_nm,hip_extend_net_rms_nm,hip_extend_native_rms_nm,hip_extend_reference_rms_nm,knee_flex_net_rms_nm,knee_flex_native_rms_nm,knee_flex_reference_rms_nm,knee_extend_net_rms_nm,knee_extend_native_rms_nm,knee_extend_reference_rms_nm
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:22,22,1.1,0.5,0.5,1.0003357825541601,1.0175151167986216,0.9999096018505675,0.9998673496055455,0.0004684329486146499,True,False,True,[],2.0,1.0,4.817955067150051,0.872550373431148,0.8725503734311479,0.0,3.5945482367568884,51.025192839921694,51.025192839921694,1.0,4.817955067150051,1.1146049879377307,1.114604987937731,0.0,3.5945482367568884,16.471559402208328,16.471559402208328,32.73161855925833,32.86853921185886,32.87745213385689,37.92073105404522,37.718887876314184,37.72019947803967,10.056247912152816,9.894528950214688,9.883143499422886,10.493022306917936,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:23,23,1.1,0.5,0.75,1.0003497342199377,1.009193773945829,0.9999096018505675,0.9998673496055455,0.00048238461439220615,True,True,True,[],2.0,1.5,7.226932600725078,1.3088255601467214,1.308825560146722,0.0,8.08773353270299,51.025192839921694,51.025192839921694,0.5,2.4089775335750256,0.5573024939688653,0.5573024939688656,0.0,0.8986370591892221,16.471559402208328,16.471559402208328,32.66450892030558,32.86853921185886,32.87745213385689,38.02259734451437,37.718887876314184,37.72019947803967,9.974006886630768,9.894528950214688,9.883143499422886,10.575410054075457,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:24,24,1.1,0.75,0.25,0.9961286214979073,1.016897890505356,1.0004802687210779,0.9998673496055455,-0.0037387281076382006,True,False,True,[],2.0,0.5,2.408607849250721,0.19365224006017584,0.19365229358112623,-5.352095040571574e-08,0.8983612047313255,51.025192839921694,51.09017897416029,1.5,7.225823547752162,0.7979322818180974,0.7979322818180972,0.0,8.085250842581925,16.471559402208328,16.471559402208328,32.8437085580595,32.86853921185886,32.87745213385689,37.840623377846654,37.718887876314184,37.72019947803967,10.050147776124854,9.894528950214688,9.883143499422886,10.306240664390083,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:25,25,1.1,0.75,0.5,0.9980852142319768,1.0113313599001246,1.0089854570096966,0.9998673496055455,-0.0017821353735686385,True,False,True,[],2.0,1.0,4.817215698501442,0.3873044801203517,0.38730458716225247,-1.0704190081143149e-07,3.593444818925302,51.025192839921694,51.52450197428294,1.0,4.817215698501442,0.531954854545398,0.531954854545398,0.0,3.593444818925302,16.471559402208328,16.471559402208328,32.81989811440914,32.86853921185886,32.87745213385689,37.96286695229431,37.718887876314184,37.72019947803967,9.995132955359423,9.894528950214688,9.883143499422886,10.42234604095967,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:26,26,1.1,0.75,0.75,1.0001778113258206,1.0096874946151446,1.0183654232547892,0.9998673496055455,0.00031046172027515695,True,True,True,[],2.0,1.5,7.225823547752162,0.5809567201805271,0.5809568807433787,-1.605628512171472e-07,8.085250842581925,51.025192839921694,52.00349608262849,0.5,2.408607849250721,0.265977427272699,0.265977427272699,0.0,0.8983612047313255,16.471559402208328,16.471559402208328,32.79711010290146,32.86853921185886,32.87745213385689,38.085613707365354,37.718887876314184,37.72019947803967,9.943243622524546,9.894528950214688,9.883143499422886,10.540408529946975,10.660363107058853,10.675059904668554
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:0,0,1.0,0.5,0.5,1.0003731582525277,1.014359137903377,1.0,1.0,0.0003731582525277055,True,False,True,[],2.0,1.0,4.3799591519545915,0.8725503734311479,0.8725503734311479,0.0,3.2677711243244434,55.13807531468015,55.13807531468015,1.0,4.3799591519545915,1.1146049879377318,1.1146049879377313,0.0,3.2677711243244434,18.247580185147143,18.247580185147143,35.257136929428455,35.3936907858652,35.3936907858652,40.839098157305386,40.63856989904761,40.63856989904761,12.021758316896376,11.851579847493335,11.851579847493335,12.344210319254156,12.518756787084547,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:1,1,0.9,0.25,0.25,1.0042465192739132,1.02750161579381,1.0002534974812454,1.000181608526271,0.004064910747642259,True,False,True,[],2.0,0.5,1.9706791493869549,0.4134184945442314,0.4134184945442313,0.0,0.735022803871085,55.19804408254731,55.14466939028657,1.5,5.912037448160857,1.365243622137241,1.366192371583626,-0.0009487494463841308,6.615205234839756,18.252205900762903,18.252205900762903,35.274099630718986,35.40549816711992,35.3936907858652,40.66840162198034,40.64174645449072,40.63856989904761,12.177517443008758,11.837672537647423,11.851579847493335,12.420225039921954,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:2,2,0.9,0.25,0.5,1.0017917061005641,1.0177945102365493,1.0002534974812454,1.000181608526271,0.001610097574293201,True,False,True,[],2.0,1.0,3.9413582987739098,0.8268369890884628,0.8268369890884626,0.0,2.94009121548434,55.19804408254731,55.11269694732785,1.0,3.9413582987739098,0.9101624147581614,0.9107949143890842,-0.0006324996309227538,2.94009121548434,18.252205900762903,18.252205900762903,35.143180099729804,35.40549816711992,35.3936907858652,40.69587744130562,40.64174645449072,40.63856989904761,12.062472906408837,11.837672537647423,11.851579847493335,12.456663409429435,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:3,3,0.9,0.25,0.75,0.9994345791818587,1.008234742730173,1.0002534974812454,1.000181608526271,-0.0007470293444121756,True,True,True,[],2.0,1.5,5.912037448160857,1.2402554836326938,1.2402554836326938,0.0,6.615205234839756,55.19804408254731,55.11119226092648,0.5,1.9706791493869549,0.4550812073790807,0.4553974571945421,-0.0003162498154613769,0.735022803871085,18.252205900762903,18.252205900762903,35.01274494743876,35.40549816711992,35.3936907858652,40.72417225143237,40.64174645449072,40.63856989904761,11.949174558483545,11.837672537647423,11.851579847493335,12.49572531567589,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:4,4,0.9,0.5,0.25,1.0005890452658277,1.0206471548481812,1.0010876108301734,1.000181608526271,0.00040743673955678794,True,False,True,[],2.0,0.5,1.9709816183795676,0.43627518671557414,0.43627518671557397,0.0,0.735248502973,55.19804408254731,55.19804408254731,1.5,5.9129448551387025,1.6719074819065973,1.6719074819065969,0.0,6.617236526756999,18.252205900762903,18.252205900762903,35.336852796291986,35.40549816711992,35.3936907858652,40.74176375700092,40.64174645449072,40.63856989904761,12.096281251800114,11.837672537647423,11.851579847493335,12.278091162155228,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:5,5,0.9,0.5,0.5,1.0005467318069894,1.0131862421234255,1.0010876108301734,1.000181608526271,0.0003651232807184712,True,False,True,[],2.0,1.0,3.9419632367591353,0.8725503734311483,0.8725503734311479,0.0,2.940994011892,55.19804408254731,55.19804408254731,1.0,3.9419632367591353,1.114604987937731,1.114604987937731,0.0,2.940994011892,18.252205900762903,18.252205900762903,35.269040660328194,35.40549816711992,35.3936907858652,40.84237182480441,40.64174645449072,40.63856989904761,12.00785764890749,11.837672537647423,11.851579847493335,12.362366407357632,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:6,6,0.9,0.5,0.75,1.000603813820526,1.0075050968737214,1.0010876108301734,1.000181608526271,0.0004222052942550736,True,True,True,[],2.0,1.5,5.9129448551387025,1.3088255601467211,1.3088255601467218,0.0,6.617236526756999,55.19804408254731,55.19804408254731,0.5,1.9709816183795676,0.5573024939688656,0.5573024939688656,0.0,0.735248502973,18.252205900762903,18.252205900762903,35.202066574579916,35.40549816711992,35.3936907858652,40.943566302949456,40.64174645449072,40.63856989904761,11.921638686791336,11.837672537647423,11.851579847493335,12.448813071031022,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:7,7,0.9,0.75,0.25,0.997835844962017,1.0146851992290609,1.0010876108301734,1.000181608526271,-0.0023457635642538666,True,False,True,[],2.0,0.5,1.9706791493869542,0.19365224006017587,0.1936522935811262,-5.35209504057159e-08,0.7350228038710842,55.19804408254731,55.19804408254731,1.5,5.912037448160862,0.797932281818097,0.7979322818180972,0.0,6.61520523483976,18.252205900762903,18.24968380650673,35.3794901292248,35.40549816711992,35.3936907858652,40.76359134131922,40.64174645449072,40.63856989904761,12.025622658732898,11.837672537647423,11.851579847493335,12.193056008147133,12.537386236744867,12.518756787084547
MYOLEG_VP_002,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:8,8,0.9,0.75,0.5,0.9992946407722618,1.0091861343601303,1.0082806003636486,1.000181608526271,-0.0008869677540090937,True,True,True,[],2.0,1.0,3.9413582987739084,0.38730448012035174,0.3873045871622524,-1.070419008114318e-07,2.940091215484337,55.19804408254731,55.59465168118178,1.0,3.9413582987739084,0.5319548545453983,0.531954854545398,0.0,2.940091215484337,18.252205900762903,18.24968380650673,35.35442746833975,35.40549816711992,35.3936907858652,40.88590732548971,40.64174645449072,40.63856989904761,11.960450052352222,11.837672537647423,11.851579847493335,12.306131797312425,12.537386236744867,12.518756787084547
