motion,step,time_s,desired_hip_deg,desired_knee_deg,actual_hip_deg,actual_knee_deg,hip_velocity_rad_s,knee_velocity_rad_s,hip_qacc_rad_s2,knee_qacc_rad_s2,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,hip_qfrc_constraint,knee_qfrc_constraint,hip_diagnostic_applied_torque,knee_diagnostic_applied_torque,muscle_actuator_forces_json,muscle_force_l2,tendon_length_min,tendon_length_max,source_knee_equality_max_abs_position_error,source_knee_equality_max_abs_force,finite
HIP_ONLY,2320,2.32,39.38153340021932,29.999999999999996,38.20603722564771,30.332502655909863,-0.06618524279126596,-0.00010866588125672797,-0.18933883397626589,-0.0005628958040966414,0.032998111949647226,5.417113703854649e-05,-10.245805721220584,2.0573712516478793,0.0,0.1513697823599675,51.12108050713912,-14.497602730427781,"[0.0,0.0,0.0,-0.03063097798997608,0.0,0.0,-6.210530463317645,-7.503283518717214,0.0,-0.23636230330113647,-0.04413139995568521,0.0,-7.442794168728479,-29.67892827680954,-135.87697291038606,-20.186583284829382,-35.53604626087353,0.0,-3.4346233217076567,-5.116007004501373,0.0,-1.1828276650588587,-16.917904628842834,-0.7161683005487542,0.0,-1.4789142083678024,-1.2469556834365156,-35.269323659660984,0.0,0.0,-0.06827039112671358,-8.684613687058539,-5.163050091923505,-6.32744859543101,-0.31670404947380093,0.0,-1.054451660117682,0.0,0.0,0.0,-0.09807394510236565,-0.5897939147810332,0.0,0.0,0.0,0.0,0.0,-8.680161880858224,0.0,-0.22138167661547,-0.035610658359535426,0.0,-70.04227086646684,-91.30113971936956,0.0,0.0,-17.191605277187115,0.0,0.0,0.0,0.0,-0.13489281238766118,-4.834692453741909,-4.3521034839480315,-7.5572460175576275,-1.3687803376372882,-1.6137683555509488,-3.3962174639649083,-48.44158430743947,0.0,-27.40269489920783,-0.6316068852425828,-1.829138637486763,-4.985854242961972,-3.9682259668887627,0.0,-1.148602246665167,0.0,0.0,0.0]",199.38120478905506,0.08130433310966691,0.5853599301193729,6.0766616027040916e-05,164.8003387560338,True
HIP_ONLY,2330,2.33,39.34315757219096,29.999999999999996,38.167522297860664,30.33243938349495,-0.06806637106745042,-0.00011186556866787204,-0.18768173660583054,-0.00055418187523053,0.033939503264462045,5.577430183549275e-05,-10.227186038961523,2.0516937279148943,0.0,0.15108586387423295,51.12286022085187,-14.494529316772224,"[0.0,0.0,0.0,-0.02907638301928162,0.0,0.0,-6.161154520964526,-7.5036022417103725,0.0,-0.2363627808009841,-0.044131232908436506,0.0,-7.4429217060073185,-29.679162996271753,-135.60890294601342,-20.144948512777553,-35.50819494521153,0.0,-3.4236803463915675,-5.098041428115292,0.0,-1.1822972452002072,-16.907565822294014,-0.715145541069196,0.0,-1.4789145035437397,-1.2469556903359504,-35.227129155286654,0.0,0.0,-0.0686928107972714,-8.634547244823942,-5.145117216812737,-6.327429045132816,-0.31996566380524344,0.0,-1.0544497018577863,0.0,0.0,0.0,-0.09807394522147225,-0.5897939152129478,0.0,0.0,0.0,0.0,0.0,-8.6801618915448,0.0,-0.22138167666765557,-0.03561065833388121,0.0,-70.04227088401389,-91.30113972429966,0.0,0.0,-17.191605276226532,0.0,0.0,0.0,0.0,-0.13489281233786715,-4.834692453376398,-4.352103487023351,-7.557246020795854,-1.3687803377805305,-1.6137683556690228,-3.39621746365993,-48.44158431224632,0.0,-27.402694909966815,-0.6316068908201841,-1.829138641131595,-4.9858542411152555,-3.9682259711871652,0.0,-1.148602246283152,0.0,0.0,0.0]",199.17631329795273,0.08130433310940358,0.5853599301308297,6.0766598241029896e-05,164.80032912210504,True
HIP_ONLY,2340,2.34,39.30371013501971,29.999999999999996,38.12793483465034,30.332374298949095,-0.06993070126996447,-0.00011499786088633182,-0.18597834399836596,-0.0005452332277117638,0.03487251865116138,5.734385710994154e-05,-10.208063901425215,2.0458759485535776,0.0,0.15079430530805316,51.12472289636453,-14.491383387404419,"[0.0,0.0,0.0,-0.02752069971482097,0.0,0.0,-6.1106037381748735,-7.503930378460031,0.0,-0.23636327184069827,-0.044131061092106134,0.0,-7.44305303650998,-29.679404705781224,-135.33348427159135,-20.10217686806195,-35.479570034892156,0.0,-3.412443233818484,-5.079602832834315,0.0,-1.181749831892303,-16.89693216657334,-0.7140966270155211,0.0,-1.4789148074012137,-1.246955697665743,-35.183773977798154,0.0,0.0,-0.06912823176673974,-8.583232718636623,-5.126716679929721,-6.327408940498613,-0.3233341939309547,0.0,-1.0544476877669948,0.0,0.0,0.0,-0.09807394534391017,-0.5897939156568602,0.0,0.0,0.0,0.0,0.0,-8.680161902570832,0.0,-0.2213816767212407,-0.03561065830734807,0.0,-70.04227090202946,-91.3011397292847,0.0,0.0,-17.191605275238206,0.0,0.0,0.0,0.0,-0.13489281228669925,-4.83469245300089,-4.352103490196239,-7.5572460241246935,-1.3687803379276873,-1.613768355789855,-3.3962174633468556,-48.441584317187775,0.0,-27.40269492106328,-0.6316068965783329,-1.8291386448945783,-4.985854239211589,-3.9682259756225027,0.0,-1.1486022458888543,0.0,0.0,0.0]",198.96602361415262,0.08130433310913289,0.5853599301426458,6.076657988274516e-05,164.8003192159804,True
HIP_ONLY,2350,2.35,39.263200821770454,29.999999999999996,38.08728460571912,30.33230744143502,-0.07177777353464128,-0.00011806102683929262,-0.18422907848238107,-0.0005360558974603819,0.03579692796680283,5.887893454999156e-05,-10.1884455565171,2.03992085509132,0.0,0.15049520637021532,51.12666799557475,-14.488166820455536,"[0.0,0.0,0.0,-0.025967785187940365,0.0,0.0,-6.058907464949611,-7.504267754710389,0.0,-0.23636377627398605,-0.044130884556255745,0.0,-7.443188090493587,-29.679653277230642,-135.05079718473345,-20.05828118203564,-35.45017900984865,0.0,-3.4009157596262476,-5.060698196116626,0.0,-1.1811853834683395,-16.88600581479386,-0.713022011473677,0.0,-1.478915119867053,-1.2469557054368556,-35.13927039884088,0.0,0.0,-0.0695766427525251,-8.530695188204268,-5.10785576998749,-6.327388287534394,-0.3268100758812489,0.0,-1.0544456184303976,0.0,0.0,0.0,-0.0980739454696496,-0.5897939161129129,0.0,0.0,0.0,0.0,0.0,-8.680161913932444,0.0,-0.2213816767763908,-0.03561065828016349,0.0,-70.04227092051163,-91.30113973432238,0.0,0.0,-17.191605274222805,0.0,0.0,0.0,0.0,-0.13489281223421537,-4.834692452615808,-4.352103493466046,-7.557246027545958,-1.3687803380795838,-1.6137683559149945,-3.396217463026226,-48.441584322266294,0.0,-27.40269493249505,-0.631606902515586,-1.829138648774822,-4.985854237259709,-3.968225980193552,0.0,-1.148602245485077,0.0,0.0,0.0]",198.7504151282919,0.08130433310885521,0.5853599301548188,6.076656095794243e-05,164.80030904076216,True
HIP_ONLY,2360,2.36,39.22163962751008,29.999999999999996,38.04558164290896,30.332238851089574,-0.07360713227663401,-0.0001210533919560692,-0.18243437372665106,-0.0005266561032293801,0.03671250320244262,6.03786940102879e-05,-10.168337409338232,2.0338314495927823,0.0,0.15018866911428033,51.128694965683735,-14.48488153106849,"[0.0,0.0,0.0,-0.024421554392078642,0.0,0.0,-6.00609563237399,-7.504614191738285,0.0,-0.23636429395052064,-0.04413070335153034,0.0,-7.443326796422009,-29.679908579216267,-134.7609240594782,-20.013274612575923,-35.420029548419734,0.0,-3.3891017939720722,-5.041334656916802,0.0,-1.1806038596562374,-16.874788985913987,-0.7119221568084515,0.0,-1.4789154408639427,-1.2469557136591511,-35.09363100567668,0.0,0.0,-0.07003803068172651,-8.476960254804782,-5.08854193769489,-6.327367092393263,-0.3303937372915054,0.0,-1.0544434944476024,0.0,0.0,0.0,-0.09807394559860923,-0.5897939165807,0.0,0.0,0.0,0.0,0.0,-8.68016192562522,0.0,-0.22138167683285295,-0.03561065825209881,0.0,-70.04227093942826,-91.30113973938636,0.0,0.0,-17.191605273180187,0.0,0.0,0.0,0.0,-0.13489281218039956,-4.8346924522210335,-4.352103496831258,-7.557246031056601,-1.368780338234993,-1.6137683560427052,-3.3962174626978157,-48.441584327475375,0.0,-27.402694944255895,-0.631606908629592,-1.829138652770693,-4.985854235251215,-3.968225984898462,0.0,-1.1486022450682773,0.0,0.0,0.0]",198.52956908904443,0.08130433310857044,0.5853599301673423,6.076654147254968e-05,164.80029859958015,True
HIP_ONLY,2370,2.37,39.179036806841346,29.999999999999996,38.00283623771399,30.33216856899091,-0.07541832630297808,-0.0001239733394225165,-0.180594674559306,-0.0005170401902472885,0.03761901853950723,6.18423241673295e-05,-10.147746019572999,2.0276107924290057,0.0,0.149874797883999,51.130803239885026,-14.481529469838296,"[0.0,0.0,0.0,-0.02288597551524655,0.0,0.0,-5.952198728481094,-7.504969506493329,0.0,-0.2363648247163785,-0.04413051753004887,0.0,-7.443469081027978,-29.68017047715963,-134.46394931792307,-19.967170639156805,-35.38912952516915,0.0,-3.37700529991524,-5.021519511741442,0.0,-1.1800052217858212,-16.86328396478444,-0.7107975343270236,0.0,-1.4789157703143188,-1.2469557223436882,-35.04686869680306,0.0,0.0,-0.07051238058068655,-8.422054022670409,-5.068782791181992,-6.3273453613910275,-0.33408559576710195,0.0,-1.0544413164351856,0.0,0.0,0.0,-0.09807394573076196,-0.5897939170601576,0.0,0.0,0.0,0.0,0.0,-8.68016193764497,0.0,-0.22138167689074717,-0.03561065822334439,0.0,-70.0422709587686,-91.301139744463,0.0,0.0,-17.191605272110884,0.0,0.0,0.0,0.0,-0.1348928121252897,-4.834692451816816,-4.352103500290901,-7.557246034655383,-1.3687803383949806,-1.6137683561741105,-3.396217462361865,-48.441584332815474,0.0,-27.402694956342124,-0.6316069149185013,-1.829138656881005,-4.985854233192034,-3.9682259897358394,0.0,-1.1486022446405493,0.0,0.0,0.0]",198.3035685594743,0.08130433310827868,0.5853599301802124,6.076652143266444e-05,164.80028789568078,True
HIP_ONLY,2380,2.38,39.13540287137281,29.999999999999996,37.95905893872913,30.332096637124994,-0.0772109089234848,-0.00012681931154509644,-0.17871043689721286,-0.0005072146553015825,0.03851625040527541,6.326904318893047e-05,-10.1266780987983,2.0212620000042625,0.0,0.1495536992583391,51.132992237989036,-14.478112621221017,"[0.0,0.0,0.0,-0.021365065302883044,0.0,0.0,-5.897247773681828,-7.50533351174202,0.0,-0.23636536841413908,-0.044130327145327455,0.0,-7.4436148693649145,-29.680438833393687,-134.15995940104582,-19.91998305778935,-35.35748700864684,0.0,-3.3646303317521706,-5.001260210617853,0.0,-1.1793894329979107,-16.851493102180502,-0.7096486239372207,0.0,-1.4789161081388766,-1.2469557315018436,-34.99899667744978,0.0,0.0,-0.07099967546364577,-8.366003080023992,-5.048586091336244,-6.327323100994069,-0.337886057235121,0.0,-1.0544390850243428,0.0,0.0,0.0,-0.0980739458661403,-0.5897939175513638,0.0,0.0,0.0,0.0,0.0,-8.680161949988193,0.0,-0.22138167695019637,-0.03561065819395771,0.0,-70.0422709785205,-91.30113974954953,0.0,0.0,-17.191605271015526,0.0,0.0,0.0,0.0,-0.1348928120689496,-4.834692451403703,-4.352103503844073,-7.557246038344198,-1.3687803385594868,-1.6137683563098104,-3.3962174620192465,-48.44158433829241,0.0,-27.402694968750968,-0.6316069213807961,-1.8291386611048437,-4.985854231086159,-3.968225994704523,0.0,-1.1486022442038615,0.0,0.0,0.0]",198.07249837229776,0.08130433310798042,0.5853599301934259,6.0766500844552355e-05,164.80027693238713,True
HIP_ONLY,2390,2.39,39.09074858712511,29.999999999999996,37.91426054903544,30.332023098351286,-0.07898443806085895,-0.00012958981098265372,-0.17678212761928358,-0.0004971861314504348,0.03940397752800038,6.465809935767294e-05,-10.105140507715756,2.0147882424432826,0.0,0.14922548199543736,51.13526136707559,-14.474633001913318,"[0.0,0.0,0.0,-0.019862884316553347,0.0,0.0,-5.841274295785763,-7.505706016192359,0.0,-0.23636592488220537,-0.044130132251632544,0.0,-7.443764084859214,-29.68071350726273,-133.84904273872058,-19.87172597583238,-35.32511025909039,0.0,-3.35198103330456,-4.980564352980416,0.0,-1.1787564584552517,-16.83941881482228,-0.7084759138016599,0.0,-1.4789164542526905,-1.2469557411427474,-34.95002845496426,0.0,0.0,-0.07149989622081422,-8.308834479790818,-5.027959747055968,-6.327300317805328,-0.3417955142855724,0.0,-1.0544368008590896,0.0,0.0,0.0,-0.09807394600460059,-0.5897939180538494,0.0,0.0,0.0,0.0,0.0,-8.680161962649576,0.0,-0.22138167701098022,-0.035610658163792684,0.0,-70.04227099865486,-91.30113975461445,0.0,0.0,-17.191605269894016,0.0,0.0,0.0,0.0,-0.1348928120113513,-4.834692450981427,-4.352103507489124,-7.557246042118928,-1.3687803387279476,-1.61376835644883,-3.3962174616694165,-48.44158434389545,0.0,-27.402694981475953,-0.6316069280136221,-1.8291386654403263,-4.985854228929884,-3.968225999802375,0.0,-1.14860224375571,0.0,0.0,0.0]",197.8364450841197,0.08130433310767539,0.5853599302069761,6.076647971464432e-05,164.80026571305874,True
HIP_ONLY,2400,2.4,39.045084971874736,29.999999999999996,37.86845212352292,30.33194799636785,-0.08073847635920847,-0.00013228340198666265,-0.1748102244167485,-0.0004869613751516936,0.04028198099123938,6.600877169747028e-05,-10.08314025331449,2.00819274124646,0.0,0.148890256975494,51.137610022105065,-14.471092659208654,"[0.0,0.0,0.0,-0.018383532133724956,0.0,0.0,-5.784310304652294,-7.506086824661511,0.0,-0.23636649395605488,-0.044129932905028514,0.0,-7.443916649379616,-29.680994355251087,-133.53128971900895,-19.8224138066863,-35.29200772607395,0.0,-3.339061636164799,-4.959439683479421,0.0,-1.178106265556011,-16.827063585386874,-0.7072798999885249,0.0,-1.4789168085730864,-1.2469557512783358,-34.89997783410954,0.0,0.0,-0.07201302150609686,-8.250575720022448,-5.006911810430117,-6.327277018585605,-0.3458143445060432,0.0,-1.0544344645991974,0.0,0.0,0.0,-0.09807394614612659,-0.5897939185675714,0.0,0.0,0.0,0.0,0.0,-8.680161975624697,0.0,-0.22138167707319115,-0.03561065813295709,0.0,-70.04227101915441,-91.30113975964564,0.0,0.0,-17.19160526874674,0.0,0.0,0.0,0.0,-0.13489281195252878,-4.834692450550325,-4.352103511225022,-7.557246045979075,-1.3687803389006452,-1.6137683565912955,-3.396217461312746,-48.44158434962501,0.0,-27.40269499451279,-0.6316069348152369,-1.829138669886253,-4.985854226724255,-3.9682260050278195,0.0,-1.1486022432972602,0.0,0.0,0.0]",197.59549692882652,0.08130433310736382,0.5853599302208583,6.0766458049532454e-05,164.80025424114052,True
HIP_ONLY,2410,2.41,38.99842329243545,29.999999999999996,37.82164496615125,30.331871375675632,-0.08247259129186972,-0.000134898711489547,-0.17279521576384096,-0.00047654727313558865,0.041150044287781,6.732037051424582e-05,-10.060684485953953,2.0014787669059984,0.0,0.14854813714314727,51.140037586551514,-14.467493669333146,"[0.0,0.0,0.0,-0.016931142493320606,0.0,0.0,-5.726388266467649,-7.506475738209558,0.0,-0.236367075467155,-0.044129729162282784,0.0,-7.4440724832874245,-29.681281231074767,-133.2067926566243,-19.772061264356005,-35.25818804609678,0.0,-3.325876457893872,-4.937894087710521,0.0,-1.1774388241479554,-16.814429962502082,-0.7060610861177952,0.0,-1.478917171012572,-1.246955761918636,-34.848858912236466,0.0,0.0,-0.07253902762447717,-8.191254724013366,-4.985450471839302,-6.3272532102297525,-0.3499429088101362,0.0,-1.0544320769184106,0.0,0.0,0.0,-0.09807394629066947,-0.5897939190922734,0.0,0.0,0.0,0.0,0.0,-8.680161988908882,0.0,-0.2213816771366415,-0.03561065810139584,0.0,-70.04227103999945,-91.3011397646262,0.0,0.0,-17.191605267574037,0.0,0.0,0.0,0.0,-0.13489281189250593,-4.83469245011047,-4.352103515050352,-7.5572460499237355,-1.3687803390772075,-1.6137683567368937,-3.3962174609491433,-48.44158435547932,0.0,-27.402695007856007,-0.6316069417831074,-1.8291386744410034,-4.985854224469555,-3.96822601037904,0.0,-1.1486022428278664,0.0,0.0,0.0]",197.34974376992415,0.08130433310704575,0.5853599302350669,6.076643585596792e-05,164.80024252016565,True
HIP_ONLY,2420,2.42,38.950775061878446,29.999999999999996,37.7738506271493,30.331793281542293,-0.08418635526768688,-0.0001374344301252235,-0.17073760064947088,-0.00046595082432855525,0.04200795337291897,6.859223791511709e-05,-10.03778049637743,1.994649636492834,0.0,0.14819923744851116,51.14254343302845,-14.463838135766348,"[0.0,0.0,0.0,-0.015509878392920253,0.0,0.0,-5.66754107769449,-7.506872554295954,0.0,-0.23636766924401306,-0.04412952108182949,0.0,-7.4442315055038675,-29.6815739858021,-132.87564576067024,-19.720683357897283,-35.2236600401193,0.0,-3.3124299001757054,-4.915935587871416,0.0,-1.176754106744344,-16.801520560729823,-0.7048199830053141,0.0,-1.4789175414825586,-1.2469557730746574,-34.79668607437235,0.0,0.0,-0.07307788841939973,-8.130899820161346,-4.96358405498907,-6.327228899779584,-0.3541815497640148,0.0,-1.0544296385046144,0.0,0.0,0.0,-0.09807394643819402,-0.5897939196279628,0.0,0.0,0.0,0.0,0.0,-8.680162002497887,0.0,-0.2213816772015141,-0.0356106580691233,0.0,-70.04227106117149,-91.30113976953953,0.0,0.0,-17.191605266376495,0.0,0.0,0.0,0.0,-0.1348928118313266,-4.834692449662309,-4.352103518964061,-7.557246053952164,-1.368780339257976,-1.6137683568860997,-3.3962174605794946,-48.44158436145793,0.0,-27.4026950215026,-0.6316069489154482,-1.8291386791034696,-4.985854222169295,-3.968226015854725,0.0,-1.148602242348993,0.0,0.0,0.0]",197.09927705202824,0.08130433310672151,0.5853599302495984,6.076641314085827e-05,164.80023055373746,True
HIP_ONLY,2430,2.43,38.902152036691646,29.999999999999996,37.72508090015425,30.33171375996531,-0.08587934573584335,-0.00013988931337128414,-0.16863788856054787,-0.000455179146086666,0.04285549671687618,6.98237483764193e-05,-10.014435712648368,1.9877087112113019,0.0,0.14784367478800742,51.14512692384772,-14.46012818752031,"[0.0,0.0,0.0,-0.01412392714234224,0.0,0.0,-5.607802038699472,-7.50727706692974,0.0,-0.23636827511132202,-0.044129308722740915,0.0,-7.444393633565558,-29.68187246796018,-132.53794510157206,-19.668295385738865,-35.188432711040996,0.0,-3.298726446925715,-4.893572338345504,0.0,-1.1760520887400765,-16.788338060529956,-0.7035571083030816,0.0,-1.478917919892651,-1.2469557847567265,-34.74347398818819,0.0,0.0,-0.07362957516019311,-8.069539721562974,-4.94132101187489,-6.3272040944059365,-0.3585305899124135,0.0,-1.0544271500583853,0.0,0.0,0.0,-0.09807394658860807,-0.5897939201742268,0.0,0.0,0.0,0.0,0.0,-8.680162016385944,0.0,-0.2213816772675936,-0.035610658036178994,0.0,-70.04227108264614,-91.30113977436487,0.0,0.0,-17.191605265154042,0.0,0.0,0.0,0.0,-0.13489281176897483,-4.83469244920565,-4.352103522964416,-7.55724605806123,-1.3687803394423976,-1.6137683570384014,-3.3962174602032036,-48.441584367556594,0.0,-27.402695035444992,-0.6316069562093409,-1.829138683871586,-4.985854219819685,-3.968226021452438,0.0,-1.148602241859302,0.0,0.0,0.0]",196.8441897514119,0.08130433310639089,0.585359930264445,6.076638991126564e-05,164.80021834550251,True
HIP_ONLY,2440,2.44,38.852566213878944,29.999999999999996,37.67534781929089,30.331632857634546,-0.08755114528960549,-0.00014226218246662665,-0.1664965993186267,-0.00044423946266527645,0.04369246535675818,7.101430920818203e-05,-9.99065769702086,1.9806593939283936,0.0,0.14748156794421086,51.14778741160335,-14.456365977415766,"[0.0,0.0,0.0,-0.012777495379575331,0.0,0.0,-5.547204827103224,-7.507689066831924,0.0,-0.23636889289112875,-0.04412909214590035,0.0,-7.444558783694694,-29.68217652366337,-132.19378857733173,-19.61491292989459,-35.152515241127624,0.0,-3.2847706623584343,-4.870812621219954,0.0,-1.1753327486293577,-16.774885208214613,-0.7022729861381144,0.0,-1.4789183061502151,-1.2469557969770106,-34.68923759889258,0.0,0.0,-0.07419405642989786,-8.007203505388008,-4.918669917688698,-6.327178801424862,-0.36299033010779513,0.0,-1.0544246122970626,0.0,0.0,0.0,-0.09807394674192246,-0.5897939207311509,0.0,0.0,0.0,0.0,0.0,-8.680162030569065,0.0,-0.22138167733510267,-0.03561065800263117,0.0,-70.04227110440968,-91.30113977909316,0.0,0.0,-17.191605263907515,0.0,0.0,0.0,0.0,-0.13489281170552642,-4.834692448741081,-4.352103527050589,-7.557246062252661,-1.3687803396313578,-1.6137683571946724,-3.3962174598211177,-48.44158437377887,0.0,-27.40269504968084,-0.6316069636630862,-1.8291386887444498,-4.985854217428264,-3.9682260271710423,0.0,-1.1486022413609498,0.0,0.0,0.0]",196.58457632578566,0.08130433310605442,0.585359930279604,6.07663661744022e-05,164.80020589920906,True
HIP_ONLY,2450,2.45,38.802029828000144,29.999999999999996,37.624663656191856,30.331550621894284,-0.08920134176888908,-0.00014455192525071194,-0.16431426291195544,-0.0004331390951260964,0.04451865294792027,7.21633609787335e-05,-9.9664541427325,1.9735051266736336,0.0,0.1471130375248429,51.150524239748115,-14.452553680342433,"[0.0,0.0,0.0,-0.01147480405390546,0.0,0.0,-5.485783470851348,-7.508108341583561,0.0,-0.23636952240171152,-0.044128871412614026,0.0,-7.444726870853788,-29.68248599670898,-131.8432758789603,-19.560551850050516,-35.11591698938109,0.0,-3.270567189008358,-4.8476648417349235,0.0,-1.1745960682225856,-16.761164815877844,-0.7009681467482698,0.0,-1.4789187001607578,-1.2469558097450735,-34.63399212400348,0.0,0.0,-0.07477129801347825,-7.943920592020556,-4.895639465662165,-6.3271530282722335,-0.3675610478437031,0.0,-1.0544220259457056,0.0,0.0,0.0,-0.09807394689805048,-0.5897939212983933,0.0,0.0,0.0,0.0,0.0,-8.680162045041637,0.0,-0.22138167740378617,-0.03561065796839242,0.0,-70.04227112643296,-91.30113978369438,0.0,0.0,-17.191605262636955,0.0,0.0,0.0,0.0,-0.13489281164097133,-4.834692448268592,-4.35210353122077,-7.5572460665233265,-1.3687803398239309,-1.613768357353977,-3.396217459433184,-48.44158438011716,0.0,-27.402695064202987,-0.6316069712739153,-1.8291386937200633,-4.9858542149881035,-3.968226033008226,0.0,-1.148602240851575,0.0,0.0,0.0]",196.32053266312735,0.08130433310571195,0.5853599302950679,6.076634193762846e-05,164.80019321863975,True
HIP_ONLY,2460,2.46,38.7505553481523,29.999999999999996,37.573040916959826,30.331467100704785,-0.09082952836095948,-0.00014675749714103314,-0.1620914193949451,-0.0004218854623123927,0.045333855814367885,7.327037800294589e-05,-9.941832870732577,1.9662493881185137,0.0,0.14673820590155018,51.15333674309807,-14.448693491487692,"[0.0,0.0,0.0,-0.01022008338223473,0.0,0.0,-5.4235723210551345,-7.508534675794334,0.0,-0.236370163458302,-0.04412864658559093,0.0,-7.444897808814982,-29.682800728708393,-131.48650845524506,-19.505228277548802,-35.078647488858955,0.0,-3.256120745711134,-4.82413752367292,0.0,-1.173842032863983,-16.747179761314754,-0.6996431261172272,0.0,-1.4789191018270347,-1.2469558230708466,-34.577753048045544,0.0,0.0,-0.07536126278673243,-7.879720724013691,-4.872238461861417,-6.32712678251196,-0.37224299559636065,0.0,-1.0544193917451719,0.0,0.0,0.0,-0.0980739470569189,-0.5897939218756553,0.0,0.0,0.0,0.0,0.0,-8.680162059798281,0.0,-0.22138167747362889,-0.03561065793342201,0.0,-70.04227114869622,-91.30113978815498,0.0,0.0,-17.19160526134267,0.0,0.0,0.0,0.0,-0.13489281157532565,-4.834692447788226,-4.352103535473558,-7.557246070870591,-1.368780340019935,-1.6137683575157775,-3.3962174590391503,-48.441584386569005,0.0,-27.40269507900565,-0.6316069790390809,-1.8291386987967146,-4.985854212503146,-3.968226038961965,0.0,-1.1486022403319966,0.0,0.0,0.0]",196.0521560298393,0.08130433310536356,0.5853599303108306,6.07663172084495e-05,164.80018030764754,True
HIP_ONLY,2470,2.47,38.69815547489304,29.999999999999996,37.520492339072035,30.331382342603316,-0.09243530370040448,-0.00014887792179817753,-0.15982861876954774,-0.0004104860690881856,0.046137872998802266,7.433486868058097e-05,-9.916801826340436,1.9588956910338773,0.0,0.1463571971479476,51.15622424837592,-14.44478762456778,"[0.0,0.0,0.0,-0.009017567783790108,0.0,0.0,-5.360606024614891,-7.508967851264573,0.0,-0.23637081587366054,-0.04412841772893247,0.0,-7.445071510231196,-29.68312055922059,-131.1235894767774,-19.4489586092556,-35.04071644394246,0.0,-3.2414361255423123,-4.800239304688637,0.0,-1.1730706316488613,-16.73293298791828,-0.6982984656079755,0.0,-1.4789195110514095,-1.2469558369668525,-34.520536117150925,0.0,0.0,-0.07596391060608326,-7.814633944861206,-4.84847581993003,-6.327100071847314,-0.37703639917621967,0.0,-1.0544167104511972,0.0,0.0,0.0,-0.09807394721853045,-0.5897939224630364,0.0,0.0,0.0,0.0,0.0,-8.680162074834715,0.0,-0.22138167754483876,-0.03561065789792115,0.0,-70.04227117118577,-91.301139792467,0.0,0.0,-17.191605260025423,0.0,0.0,0.0,0.0,-0.13489281150866703,-4.83469244730063,-4.352103539807922,-7.557246075296675,-1.3687803402202972,-1.6137683576818351,-3.3962174586401566,-48.44158439313954,0.0,-27.402695094086038,-0.6316069869570011,-1.829138703973409,-4.9858542099788,-3.968226045030925,0.0,-1.1486022398043874,0.0,0.0,0.0]",195.77954501808796,0.08130433310500972,0.5853599303268889,6.076629199451222e-05,164.80016717018353,True
HIP_ONLY,2480,2.48,38.64484313710705,29.999999999999996,37.46703088822831,30.331296396664868,-0.09401827196717377,-0.00015091229190800112,-0.1575264207650021,-0.00039894850684701476,0.04693050631175019,7.535637588698617e-05,-9.891369075833016,1.9514475797254829,0.0,0.14597013697683062,51.159186074694226,-14.440838310040188,"[0.0,0.0,0.0,-0.007871490798693068,0.0,0.0,-5.2969194966453585,-7.50940764714241,0.0,-0.2363714794566657,-0.04412818490706117,0.0,-7.445247886685683,-29.683445325837216,-130.7546237992416,-19.391759501318937,-35.00213372754914,0.0,-3.2265181937127183,-4.775978931580531,0.0,-1.1722818576394327,-16.718427504556303,-0.6969347115947571,0.0,-1.4789199277331915,-1.246955851442059,-34.46235733355719,0.0,0.0,-0.076579198199281,-7.748690577598821,-4.824360555784903,-6.327072904084911,-0.3819414560912381,0.0,-1.0544139828271042,0.0,0.0,0.0,-0.09807394738279297,-0.5897939230601594,0.0,0.0,0.0,0.0,0.0,-8.680162090144801,0.0,-0.22138167761715027,-0.03561065786174133,0.0,-70.04227119387049,-91.3011397965997,0.0,0.0,-17.191605258685236,0.0,0.0,0.0,0.0,-0.13489281144097554,-4.83469244680557,-4.352103544222052,-7.5572460797976255,-1.3687803404240806,-1.6137683578504647,-3.396217458235737,-48.44158439981981,0.0,-27.40269510943652,-0.6316069950242552,-1.829138709247854,-4.9858542074094645,-3.9682260512126306,0.0,-1.1486022392668733,0.0,0.0,0.0]",195.50279949235463,0.08130433310465018,0.5853599303432349,6.076626630360223e-05,164.80015381020527,True
