t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0002,rehab,large_slow,80.22208911253605,-666.633543479539,262.48202418976183,-177.38943673640577,0.1330186039698088,-149.98547604272417,0.7206,0.1135,-0.7947,-24.9616,-4.4037,33.053,84.42619928038947,30.033894907129874,85.85564566130685,-27.96629163953993,-89.09211052788628,-35.68876478407118,-0.0,-0.05441495687654703,-0.018342273070080444,0.0004323323567708333,-0.0,-0.06785074869791667,2.0019,0.4012,2.6664,0.03384,-0.0373,-0.03995,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.0205,rehab,large_slow,80.22187492790486,-666.6334900867352,262.48237879599793,-177.3894028242516,0.1330050781913141,-149.98550463538197,0.4545,0.0697,-0.487,-23.3143,-3.7001,28.7488,84.42617888497834,30.033860914778,85.85565245977723,-27.966300116644966,-89.09210205078125,-35.68875630696615,0.05441495687654703,-0.0,0.005098852780785891,-0.0010087754991319445,0.06785074869791667,-0.0,1.7799,0.3537,2.5157,0.00639,-0.03547,-0.04516,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.0408,rehab,large_slow,80.22166598701301,-666.6333915954469,262.4828084420129,-177.38940322013772,0.13296411243708747,-149.98552774232982,-0.0604,-0.0067,0.0937,-20.5693,-2.3945,21.3585,84.42617208650796,30.033833720896503,85.85565245977723,-27.96627468532986,-89.09211900499132,-35.68874782986111,-0.0,-0.0,5.4387762995049506e-05,-0.009519788953993056,0.06785074869791667,-0.0,1.7971,0.3857,2.6578,0.01996,-0.02704,-0.04463,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.0607,rehab,large_slow,80.221444996568,-666.6334008215538,262.48345891250665,-177.3893334276465,0.1329252799655053,-149.9855649741409,-0.5323,-0.0595,0.5945,-18.6069,-1.2699,16.1505,84.42614489262647,30.033772534663132,85.85564566130685,-27.96630859375,-89.09212748209636,-35.68873087565104,-0.0,-0.0,-0.01046964437654703,-0.08039686414930555,-0.0,0.06785074869791667,1.7686,0.4295,2.7691,0.00015,-0.02301,-0.04334,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.0805,rehab,large_slow,80.21960562675228,-666.6333425299572,262.4848065777955,-177.3892446846434,0.1328830523531432,-149.98573554655195,-0.949,-0.0877,1.0026,-17.0119,-0.2985,12.7464,84.42598172933748,30.033650162196395,85.85564566130685,-27.966283162434895,-89.09211052788628,-35.688722398546005,-0.0,-0.05441495687654703,-0.0002243495223545792,-0.030364990234375,-0.0,0.06785074869791667,1.7744,0.2922,2.6481,-0.00189,-0.02492,-0.03907,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.1007,rehab,large_slow,80.20304670867456,-666.633939059184,262.50272582261124,-177.38799674966816,0.1319917716356939,-149.98716651709128,-1.2713,-0.0751,1.234,-15.4263,0.4866,11.2453,84.42454725208849,30.032297266591893,85.85527854390664,-27.96609666612413,-89.09211052788628,-35.688722398546005,-0.16324487062964108,-0.10882991375309406,-0.033387288008586015,0.0011613633897569445,-0.0,-0.0,1.7371,0.409,3.1398,0.00992,-0.03942,-0.03919,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.1208,rehab,large_slow,80.16773259864337,-666.6369040034897,262.5390992674346,-177.385574996694,0.1302619252856258,-149.99014278302897,-1.4915,-0.0422,1.2939,-13.1778,1.2487,10.4455,84.42150153736077,30.029754638671875,85.85414319935411,-27.96539306640625,-89.09211052788628,-35.68878173828125,-0.16324487062964108,-0.2176666259765625,-0.11645779751314975,0.0711483425564236,-0.0,-0.0,1.6071,0.4571,2.8467,0.00368,-0.02637,-0.04192,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.1404,rehab,large_slow,80.1034811315103,-666.6410025676541,262.6021755069326,-177.38276257109808,0.12823926709259542,-149.99453426623938,-1.8209,-0.0153,1.5213,-13.4078,1.7128,13.1827,84.41672901115795,30.025906704439976,85.85192009954169,-27.962536282009548,-89.09210205078125,-35.68948533799913,-0.2176666259765625,-0.16324487062964108,-0.10514514281017945,0.17636617024739584,-0.0,-0.06785074869791667,1.8015,0.6535,2.6342,0.02101,-0.01877,-0.03648,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.1604,rehab,large_slow,80.0696293694018,-666.6405478115238,262.62885159260736,-177.38299533290734,0.12832188290312235,-149.99495880177497,-2.1392,0.0177,1.8491,-19.0638,1.6251,22.5369,84.41298305398166,30.023248502523593,85.85015929571473,-27.958026462131077,-89.09208509657118,-35.69240146213107,-0.16324487062964108,-0.10882991375309406,-0.07399455155476485,0.24107191297743055,-0.0,-0.13570149739583334,1.6295,0.3567,2.7881,0.00946,-0.02918,-0.0389,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.1804,rehab,large_slow,80.04065005337355,-666.6376301740795,262.6480936774135,-177.38476973960326,0.12949222952477832,-149.99380301385614,-2.5616,0.056,2.4184,-32.4491,1.1393,39.7736,84.41105228839534,30.02195679315246,85.84912592821782,-27.95419481065538,-89.09205966525607,-35.69502088758681,-0.05441495687654703,-0.10882991375309406,-0.08364837948638613,0.3298780653211805,-0.06785074869791667,-0.20355224609375,1.7383,0.428,3.0448,0.01397,-0.03316,-0.04134,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.2008,rehab,large_slow,79.98589397268147,-666.6333760013644,262.6912000536585,-177.38811394962954,0.131721166957319,-149.99093719081282,-3.076,0.0797,3.16,-53.503,0.4733,63.9833,84.40657209641863,30.018843093720992,85.8460530196086,-27.94365776909722,-89.09197489420573,-35.702200995551216,-0.2720815828531095,-0.16324487062964108,-0.2086382573193843,0.5368465847439235,-0.0,-0.339262220594618,1.5978,0.4036,2.4508,0.01711,-0.03395,-0.03566,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.2204,rehab,large_slow,79.92756453031363,-666.6328996373077,262.75075312637955,-177.38929674663743,0.13253064883912175,-149.98939109203036,-4.1436,0.0785,4.4846,-71.8818,-0.0222,82.6045,84.40045347308168,30.01383941952545,85.8411173301168,-27.931493123372395,-89.09177992078993,-35.71021185980903,-0.3809114966062036,-0.32649653972965653,-0.2930480654877011,0.6714545355902778,-0.0,-0.4071129692925347,1.7742,0.3104,2.6853,0.02112,-0.04712,-0.03902,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.2404,rehab,large_slow,79.80581331838829,-666.6322281237706,262.88985608066105,-177.38969604020426,0.13289544206476805,-149.98717846878708,-5.8894,0.0649,6.4541,-87.1948,-0.4926,94.3689,84.38974588224204,30.00394084666035,85.83250366815246,-27.91208055284288,-89.09133063422308,-35.72291056315104,-0.489748208829672,-0.435333251953125,-0.3758670315884127,0.9049140082465278,-0.0,-0.5428229437934028,1.7806,0.4348,3.2795,0.01827,-0.04257,-0.04398,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.2605,rehab,large_slow,79.7019936040645,-666.6311991227683,263.01346748165736,-177.38946637464832,0.1327845519339598,-149.98553584455678,-8.0238,0.0436,8.7153,-100.2148,-0.9716,101.1193,84.38061553652923,29.99509603670328,85.82520890944075,-27.895889282226562,-89.09096611870659,-35.73349846733941,-0.7074148348062346,-0.6529998779296875,-0.4900813338780167,1.0585276285807292,-0.0,-0.678524441189236,1.765,0.4412,3.3207,0.0228,-0.03617,-0.04057,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.2808,rehab,large_slow,79.49587184990754,-666.6312567865216,263.2419027346364,-177.38906655695675,0.13254605494349422,-149.98361039711557,-10.784,0.0145,11.485,-110.1659,-1.2568,103.1097,84.3659512359317,29.981709848536124,85.81414779814163,-27.87138197157118,-89.0904320610894,-35.749596489800346,-0.87066650390625,-0.7618297916827815,-0.6229438404045483,1.3537428114149306,0.06785074869791667,-0.9499359130859375,1.6624,0.3606,2.5728,0.01688,-0.03213,-0.03949,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.3005,rehab,large_slow,79.31849564898785,-666.6331568388368,263.42323290295866,-177.38896577983203,0.13251281415249602,-149.98336387792273,-12.7154,0.0018,13.2047,-113.0191,-1.3001,98.5196,84.34698350358717,29.965930598797183,85.80067322985961,-27.84174601236979,-89.08983018663194,-35.76868693033854,-1.0339181730062654,-0.87066650390625,-0.7294554757599784,1.6173299153645833,0.06785074869791667,-1.0177951388888888,1.7327,0.4025,3.4943,0.01251,-0.03095,-0.04638,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.3206,rehab,large_slow,78.9435872530483,-666.630321251157,263.80795651206887,-177.38875598721432,0.13237137837833257,-149.9829385344488,-14.556,-0.0107,14.6363,-106.4935,-1.1002,87.4535,84.3192185505782,29.942203937190595,85.78206581644493,-27.798945109049477,-89.0889909532335,-35.79625447591146,-1.251584798982828,-1.0883331298828125,-0.8161495699740873,1.9005839029947915,0.06785074869791667,-1.2892066107855902,1.7274,0.3616,3.14,0.01316,-0.03144,-0.04227,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.3408,rehab,large_slow,78.68418725146861,-666.6286135042719,264.0560312454943,-177.3892914580327,0.13280082325527723,-149.98311316737562,-16.7958,-0.0442,16.3766,-97.0318,-0.4941,77.6887,84.29132442663212,29.91960582166615,85.76443738276416,-27.757178412543404,-89.08811781141493,-35.82363552517361,-1.5236663818359375,-1.1971630436359066,-0.9896601308690439,2.2843424479166665,0.06785074869791667,-1.4249081081814237,1.773,0.5383,3.2933,0.03061,-0.0355,-0.03751,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.3605,rehab,large_slow,78.25343341499159,-666.6312935416594,264.48630791909244,-177.3888206489594,0.13254392439815918,-149.98298679150284,-18.7855,-0.0586,17.8935,-91.1753,0.4971,75.8032,84.25357252064317,29.88884954169245,85.73888193262685,-27.700330946180554,-89.08692253960503,-35.86086697048611,-1.7413330078125,-1.360414712735922,-1.1398043490872525,2.5791422526041665,0.06785074869791667,-1.6284688313802083,1.6826,0.3308,2.426,0.04113,-0.0429,-0.03579,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.3807,rehab,large_slow,77.91818230796257,-666.6342313379255,264.79691337550275,-177.38911066496956,0.13278622108239202,-149.98380409353558,-20.7195,-0.0521,19.4723,-94.9603,1.4612,86.9593,84.22420992709623,29.866543760394105,85.72031531003442,-27.658276028103298,-89.08604092068143,-35.88893466525607,-1.795747964689047,-1.360414712735922,-1.169867185082766,2.702085706922743,-0.0,-1.832029554578993,1.573,0.2087,2.8751,0.01818,-0.04021,-0.03746,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.4005,rehab,large_slow,77.5659750327377,-666.6340597297307,265.123310532029,-177.39010221072886,0.13349931860983327,-149.98383119110565,-22.4665,-0.0304,21.1174,-102.9856,1.8993,101.8029,84.20117670946782,29.849010505298576,85.70597733601485,-27.624613444010414,-89.08536275227864,-35.91139899359809,-1.9589996337890625,-1.5780813387124846,-1.2577238177308943,2.8862847222222223,0.06785074869791667,-1.8998803032769096,1.7151,0.3204,3.0362,0.02588,-0.03368,-0.04254,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.4207,rehab,large_slow,76.98128490757588,-666.6367007999947,265.6703431884445,-177.3907743047741,0.13395542173071207,-149.98441361420984,-23.9944,0.0372,22.8657,-109.2121,1.8092,111.7893,84.14210480038483,29.803528738493966,85.66823222849628,-27.538842095269096,-89.08362494574652,-35.96907721625434,-2.122251302889078,-1.5780813387124846,-1.3962494500792852,3.2794613308376737,0.06785074869791667,-2.2391425238715277,1.5352,0.3872,2.8966,0.01884,-0.03188,-0.04217,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.4407,rehab,large_slow,76.55946874757053,-666.6357778080993,266.0595301503232,-177.3917451710233,0.1346490297364374,-149.98492401972152,-26.0624,0.1193,25.167,-110.8533,1.1022,113.3318,84.11465257701308,29.782657434444616,85.65104569538985,-27.49906751844618,-89.08281114366319,-35.995890299479164,-2.3399179288656407,-1.7413330078125,-1.5156169929126702,3.364223904079861,0.06785074869791667,-2.171291775173611,1.4538,0.4101,2.7746,0.01259,-0.02528,-0.03883,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.4609,rehab,large_slow,75.888960106289,-666.6316090527146,266.7076999173527,-177.39150032533811,0.13448549701353538,-149.98516521228697,-29.1994,0.1566,28.4515,-111.9974,-0.0612,110.6328,84.05630130578976,29.73635985119508,85.61417079207921,-27.41417778862847,-89.08109029134114,-36.052585177951386,-2.61199951171875,-2.067836346012531,-1.6526673571898205,3.6509450276692705,0.06785074869791667,-2.4427032470703125,1.5578,0.3573,3.2568,0.01369,-0.03271,-0.03827,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.4803,rehab,large_slow,75.42051026520053,-666.6277220994345,267.17502300790517,-177.39057092456474,0.1337857793207776,-149.98477835414394,-31.5665,0.1155,30.7501,-109.4402,-1.092,102.1341,84.00519720398553,29.694562855333384,85.580681527015,-27.33872307671441,-89.07955593532986,-36.10334608289931,-2.557584554842203,-2.176666259765625,-1.7089518934193224,3.845731947157118,0.06785074869791667,-2.6462639702690973,1.5873,0.3767,3.3682,0.02349,-0.03028,-0.03963,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.5008,rehab,large_slow,74.68272687017932,-666.6216133763311,267.92070335685105,-177.38870537134534,0.1324122199252198,-149.982901582306,-33.8548,0.0427,32.6022,-97.6027,-1.8696,83.6273,83.94044857213993,29.641024901135133,85.5373752707302,-27.242304484049477,-89.07757229275174,-36.16887410481771,-2.7752511808187657,-2.2855029719890934,-1.9378156001024907,4.095755683051215,0.06785074869791667,-2.8498246934678817,1.4845,0.498,3.1575,0.03391,-0.02344,-0.03349,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
0.5206,rehab,large_slow,74.1643932193522,-666.6196132310046,268.42628541030433,-177.38862062000052,0.13238159130210767,-149.98170335657403,-35.3282,-0.0188,33.6526,-81.3631,-1.9333,63.3917,83.8949736038057,29.60502020203241,85.50697251121596,-27.174657185872395,-89.0761481391059,-36.21477762858073,-2.938502849918781,-2.2855029719890934,-1.9573612024288367,4.365132649739583,0.06785074869791667,-2.985526190863715,1.6373,0.4091,2.9857,0.04453,-0.03976,-0.03112,0.0009270289447158575,0.000999892596155405,0.0008846033597365022,0.0004495485045481473,0.0005001203389838338,0.0005064711440354586,0.011400585062801838,0.011200910434126854,0.011713732965290546,passive,0
