t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.0005,rehab,small_slow,-2.2667268573033885,-666.6462504891555,322.02912271411424,-177.38960635835485,0.13310438593235963,-149.98635674609903,-0.0024,-0.0007,0.0041,0.0594,0.0047,-0.0594,77.22686389885327,26.480721955252164,81.21620631454014,-19.555460611979168,-88.87736002604167,-42.79134962293837,-0.0,-0.0,0.018614211885055694,-0.0008138020833333333,-0.0,-0.0,-0.072,0.1283,0.3822,-0.01173,0.00697,0.0014,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.0209,rehab,small_slow,-2.266926780326651,-666.6462274434843,322.02908829369085,-177.3896072338025,0.13312756590676184,-149.98635943569332,-0.0018,-0.0006,0.0033,0.0512,0.0051,-0.0579,77.22684350344214,26.480721955252164,81.21620631454014,-19.555443657769096,-88.87734307183159,-42.79136657714844,-0.0,-0.0,0.0034876153020575494,0.003204345703125,0.06785074869791667,-0.0,0.0249,0.0641,0.4029,-0.00063,-0.00999,0.00336,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.0409,rehab,small_slow,-2.2667982752695837,-666.6462872589175,322.0292147017632,-177.38959683067978,0.13310754039748326,-149.98637163339205,-0.0008,-0.0005,0.002,0.0355,0.0058,-0.0532,77.22685710038289,26.480721955252164,81.2161927175994,-19.55545213487413,-88.87735154893663,-42.791341145833336,-0.0,-0.0,-0.013596940748762377,0.009672376844618056,-0.0,-0.0,-0.0764,-0.0006,0.2315,-0.00258,0.00334,0.00465,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.0611,rehab,small_slow,-2.266871873075199,-666.646262910896,322.02916010283036,-177.38960179370685,0.1331113720740605,-149.98636149266503,-0.0,-0.0004,0.0008,0.0219,0.0061,-0.0462,77.22685030191252,26.480721955252164,81.21619951606976,-19.55545213487413,-88.87735154893663,-42.791358100043404,-0.05441495687654703,0.05441495687654703,-0.01046964437654703,0.0007968478732638889,-0.0,-0.06785074869791667,0.0,0.1317,-0.5157,0.01548,-0.0126,0.00772,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.081,rehab,small_slow,-2.2667937366383013,-666.6462670044765,322.0292918847934,-177.38959182168773,0.13310253630362825,-149.9863631580298,0.0005,-0.0003,-0.0001,0.011,0.006,-0.0375,77.22685710038289,26.48071515678179,81.2161927175994,-19.55545213487413,-88.87735154893663,-42.79134962293837,-0.0,-0.0,-0.024324926999535892,0.0007798936631944444,-0.0,-0.0,0.1141,0.0701,0.0426,0.02368,-0.01689,0.00013,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.1008,rehab,small_slow,-2.266881887072888,-666.6463053626784,322.0293641549677,-177.38958058281756,0.13309178440094457,-149.98636158714453,0.001,-0.0002,-0.0006,0.006,0.006,-0.024,77.22685030191252,26.48071515678179,81.21618591912902,-19.555460611979168,-88.87735154893663,-42.791358100043404,-0.05441495687654703,-0.0,0.00589427381458849,-0.0007883707682291666,-0.0,-0.0,0.0389,-0.0066,-0.2857,0.00132,-0.00836,0.00247,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.1209,rehab,small_slow,-2.26680281389891,-666.6463075133495,322.02913751873047,-177.38960180032527,0.1331117723225146,-149.98636317209204,0.0003,0.0001,-0.0011,-0.0015,0.0054,-0.0068,77.22685710038289,26.48072875372254,81.2161927175994,-19.55545213487413,-88.87735154893663,-42.79134962293837,0.05441495687654703,-0.0,0.002569821801516089,-0.0,-0.0,0.06785074869791667,0.0032,0.1342,0.1187,0.00765,-0.00317,0.0048,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.1407,rehab,small_slow,-2.2667982752695837,-666.6462872589175,322.0292147017632,-177.3895968110065,0.13310715431307316,-149.9863631650607,-0.0003,0.0001,-0.0011,-0.013,0.0018,0.0064,77.22685710038289,26.480721955252164,81.2161927175994,-19.55545213487413,-88.87735154893663,-42.79134962293837,-0.0,-0.0,0.003698367883663366,1.6954210069444445e-05,-0.0,-0.0,0.0874,0.0227,0.1841,-0.00262,-0.01484,-0.0018,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.1609,rehab,small_slow,-2.2667685775874657,-666.6462279814331,322.02908829369085,-177.3896072338025,0.13312756590676178,-149.98634583875256,0.0,0.0,-0.0008,-0.0159,-0.0011,0.0151,77.22685710038289,26.480721955252164,81.21620631454014,-19.555443657769096,-88.87734307183159,-42.79136657714844,0.05441495687654703,-0.05441495687654703,0.0019715564085705443,0.01018948025173611,-0.06785074869791667,-0.0,-0.0923,0.0233,0.1317,-0.00558,-0.01343,0.0,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
0.1807,rehab,small_slow,-2.2668854607715234,-666.6463217925209,322.0291551899606,-177.38959556382738,0.13310562426668712,-149.98636159866965,0.0003,0.0,-0.0003,-0.0109,-0.0009,0.0182,77.22685030191252,26.48072875372254,81.2161927175994,-19.555460611979168,-88.87735154893663,-42.791358100043404,-0.05441495687654703,-0.0,-0.0026514034460086633,-0.039571126302083336,-0.0,-0.0,-0.0837,0.0117,0.0871,-0.00145,-0.00931,0.00497,0.0009336521616205573,0.001000449643470347,0.0009531251853331923,0.00040806198376230896,0.0004944083630107343,0.0005558294942602515,0.011769188567996025,0.011828426271677017,0.00905721914023161,passive,0
