Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
5683,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.02,1306.00,22.51,-264.91,1395.47,76.89,145.21,1202.20,-98.46,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-106.40,1118.54,1.25,185.76,766.44,-190.30,-73.25,1100.95,375.96,197.55,456.12,-352.52,-30.24,915.64,81.74
5684,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.83,1305.87,22.48,-264.91,1395.47,76.89,144.16,1202.95,-98.05,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-107.00,1119.05,1.17,185.76,766.44,-190.30,-73.28,1105.25,375.98,197.55,456.12,-352.52,-27.89,920.97,81.47
5685,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.65,1305.74,22.45,-264.91,1395.47,76.89,143.12,1203.71,-97.65,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-107.87,1119.51,0.76,185.76,766.44,-190.30,-73.41,1109.61,375.63,197.55,456.12,-352.52,-27.04,926.00,80.86
5686,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.45,1305.61,22.42,-264.91,1395.47,76.89,142.07,1204.47,-97.24,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-109.87,1116.52,-8.48,185.76,766.44,-190.30,-74.38,1113.55,366.41,197.55,456.12,-352.52,-22.65,928.44,73.48
5687,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.26,1305.48,22.38,-264.91,1395.47,76.89,141.03,1205.23,-96.83,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-110.46,1117.05,-8.97,185.76,766.44,-190.30,-74.40,1117.55,365.87,197.55,456.12,-352.52,-20.94,932.42,73.26
5688,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.97,1307.74,20.96,-264.91,1395.47,76.89,139.62,1207.52,-95.71,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-111.12,1117.64,-9.25,185.76,766.44,-190.30,-74.54,1121.63,365.52,197.55,456.12,-352.52,-20.57,935.62,73.56
5689,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.89,1307.77,20.81,-264.91,1395.47,76.89,138.83,1208.48,-95.10,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-111.59,1117.94,-9.57,185.76,766.44,-190.30,-74.36,1124.91,365.10,197.55,456.12,-352.52,-19.87,938.77,73.32
5690,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.81,1307.80,20.67,-264.91,1395.47,76.89,138.05,1209.43,-94.50,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-112.10,1118.49,-9.61,185.76,766.44,-190.30,-74.31,1128.64,364.93,197.55,456.12,-352.52,-19.26,940.73,74.40
5691,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.73,1307.83,20.52,-264.91,1395.47,76.89,137.27,1210.38,-93.90,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-112.59,1119.07,-9.55,185.76,766.44,-190.30,-74.28,1132.35,364.84,197.55,456.12,-352.52,-21.65,939.46,77.14
5692,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.64,1307.86,20.37,-264.91,1395.47,76.89,136.49,1211.32,-93.30,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-113.16,1119.70,-9.12,185.76,766.44,-190.30,-80.73,1086.84,364.62,197.55,456.12,-352.52,-24.71,902.02,72.29
5693,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.56,1307.89,20.22,-264.91,1395.47,76.89,135.58,1212.18,-92.80,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-113.75,1120.21,-8.56,185.76,766.44,-190.30,-84.61,1055.12,361.21,197.55,456.12,-352.52,-25.48,873.67,67.38
5694,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.47,1307.92,20.06,-264.91,1395.47,76.89,134.64,1213.02,-92.31,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-114.18,1121.14,-8.79,185.76,766.44,-190.30,-87.26,1032.14,356.12,197.55,456.12,-352.52,-30.91,856.24,58.40
5695,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.38,1307.95,19.90,-264.91,1395.47,76.89,133.71,1213.87,-91.82,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-114.55,1122.15,-8.62,185.76,766.44,-190.30,-86.92,1009.16,349.54,197.55,456.12,-352.52,-44.89,823.37,55.49
5696,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.29,1307.98,19.74,-264.91,1395.47,76.89,132.79,1214.71,-91.33,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-114.83,1122.98,-8.63,185.76,766.44,-190.30,-86.20,986.68,341.25,197.55,456.12,-352.52,-51.85,798.72,47.58
5697,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.20,1308.02,19.59,-264.91,1395.47,76.89,131.88,1215.55,-90.84,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-114.96,1124.25,-10.01,185.76,766.44,-190.30,-84.88,976.28,334.97,197.55,456.12,-352.52,-56.91,785.43,42.49
5698,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.12,1308.05,19.45,-264.91,1395.47,76.89,130.99,1216.39,-90.34,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-114.97,1124.64,-10.09,185.76,766.44,-190.30,-84.54,960.45,327.44,197.55,456.12,-352.52,-60.45,768.94,35.04
5699,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.02,1308.07,19.30,-264.91,1395.47,76.89,130.08,1217.24,-89.84,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.54,1125.23,-10.52,185.76,766.44,-190.30,-85.69,945.65,319.14,197.55,456.12,-352.52,-61.89,748.29,30.64
5700,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.92,1308.08,19.16,-264.91,1395.47,76.89,129.18,1218.10,-89.34,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.11,1125.02,-10.07,185.76,766.44,-190.30,-85.39,925.38,307.85,197.55,456.12,-352.52,-64.95,728.83,18.53
5701,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.82,1308.10,19.01,-264.91,1395.47,76.89,128.29,1218.94,-88.85,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.36,1125.30,-10.27,185.76,766.44,-190.30,-86.23,909.05,296.65,197.55,456.12,-352.52,-69.38,705.53,11.97
5702,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.71,1308.12,18.86,-264.91,1395.47,76.89,127.40,1219.78,-88.35,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.49,1125.44,-10.36,185.76,766.44,-190.30,-88.12,894.91,286.15,197.55,456.12,-352.52,-73.88,683.09,7.44
5703,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,311.68,1306.08,23.19,-264.91,1395.47,76.89,126.00,1221.42,-86.63,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.56,1125.51,-10.41,185.76,766.44,-190.30,-90.30,885.38,278.57,197.55,456.12,-352.52,-79.54,667.39,4.50
5704,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.43,1304.95,23.43,-264.91,1395.47,76.89,124.15,1223.25,-85.30,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-115.59,1125.54,-10.43,185.76,766.44,-190.30,-94.38,874.67,269.61,197.55,456.12,-352.52,-86.76,645.19,4.97
5705,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.22,1305.00,23.11,-264.91,1395.47,76.89,122.42,1225.40,-84.02,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-100.11,1093.50,-4.02,185.76,766.44,-190.30,-97.02,843.30,277.41,197.55,456.12,-352.52,-91.00,628.30,0.85
5706,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,310.07,1304.82,23.22,-264.91,1395.47,76.89,121.60,1226.39,-83.37,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-100.41,1092.10,-2.02,185.76,766.44,-190.30,-100.98,825.85,264.29,197.55,456.12,-352.52,-94.65,609.07,-10.88
5707,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,309.92,1304.63,23.33,-264.91,1395.47,76.89,120.69,1227.47,-82.66,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-100.18,1090.27,3.14,185.76,766.44,-190.30,-104.45,809.53,254.10,197.55,456.12,-352.52,-99.26,589.83,-18.76
5708,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,309.77,1304.44,23.45,-264.91,1395.47,76.89,119.79,1228.54,-81.95,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-99.73,1089.22,3.64,185.76,766.44,-190.30,-106.97,794.57,238.03,197.55,456.12,-352.52,-102.29,568.43,-29.54
5709,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,313.29,1306.50,24.55,-264.91,1395.47,76.89,118.85,1229.75,-81.16,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-99.26,1088.16,4.16,185.76,766.44,-190.30,-109.70,786.92,229.89,197.55,456.12,-352.52,-104.47,554.74,-32.45
5710,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,313.45,1306.42,24.88,-264.91,1395.47,76.89,117.88,1230.93,-80.38,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-94.95,1085.48,6.72,185.76,766.44,-190.30,-112.57,775.61,219.99,197.55,456.12,-352.52,-105.83,538.74,-38.07
5711,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,313.88,1306.33,25.57,-264.91,1395.47,76.89,116.93,1232.08,-79.61,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-91.69,1081.97,8.61,185.76,766.44,-190.30,-114.33,764.57,209.99,197.55,456.12,-352.52,-107.48,522.81,-43.50
5712,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,314.45,1306.32,26.32,-264.91,1395.47,76.89,115.99,1233.22,-78.84,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-88.68,1081.71,9.18,185.76,766.44,-190.30,-114.99,754.51,193.71,197.55,456.12,-352.52,-108.34,502.86,-49.97
5713,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-111.07,1579.59,187.66,315.22,1307.15,25.98,-264.91,1395.47,76.89,115.06,1234.37,-78.11,-227.46,1405.50,-150.15,135.27,1095.98,-15.19,-86.37,1081.18,10.75,185.76,766.44,-190.30,-116.25,744.94,177.65,197.55,456.12,-352.52,-110.01,479.28,-50.68
5714,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-135.61,1599.17,191.02,315.89,1307.41,26.44,-282.65,1409.63,79.32,114.16,1235.48,-77.38,-229.28,1396.83,-149.90,135.27,1095.98,-15.19,-86.40,1081.90,6.43,185.76,766.44,-190.30,-118.59,737.95,156.35,197.55,456.12,-352.52,-111.47,457.38,-53.36
5715,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-147.99,1607.91,190.54,316.04,1307.26,26.87,-283.99,1410.57,79.26,113.23,1236.60,-76.63,-231.32,1407.01,-149.99,135.27,1095.98,-15.19,-88.38,1082.42,2.23,185.76,766.44,-190.30,-118.38,735.25,145.00,197.55,456.12,-352.52,-112.62,445.53,-51.92
5716,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-147.69,1605.58,190.29,317.68,1308.46,27.11,-283.81,1409.94,79.19,112.30,1237.81,-75.86,-231.30,1406.74,-150.02,135.27,1095.98,-15.19,-88.57,1083.33,2.31,185.76,766.44,-190.30,-114.47,730.81,132.19,197.55,456.12,-352.52,-113.36,431.83,-50.45
5717,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-146.65,1603.96,193.52,319.32,1310.09,26.68,-283.45,1409.47,79.95,111.40,1239.01,-75.12,-231.20,1406.57,-149.67,135.27,1095.98,-15.19,-89.92,1084.96,4.38,185.76,766.44,-190.30,-109.35,725.74,115.71,197.55,456.12,-352.52,-113.76,417.38,-50.57
5718,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-148.63,1602.60,195.74,319.91,1310.36,27.04,-283.83,1409.01,80.51,110.45,1240.18,-74.35,-231.45,1406.40,-149.39,135.27,1095.98,-15.19,-90.96,1085.21,7.16,185.76,766.44,-190.30,-107.77,720.53,99.52,197.55,456.12,-352.52,-115.60,404.55,-51.63
5719,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-151.03,1605.66,195.56,318.91,1309.17,27.61,-284.28,1409.65,80.45,109.47,1241.23,-73.61,-231.78,1406.82,-149.43,135.27,1095.98,-15.19,-92.60,1084.57,7.66,185.76,766.44,-190.30,-103.30,716.32,85.70,197.55,456.12,-352.52,-117.17,394.12,-51.23
5720,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-60.00,1665.10,275.49,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-147.10,1603.55,194.93,318.70,1308.92,27.74,-283.23,1409.05,80.29,108.46,1242.41,-72.82,-231.21,1406.51,-149.52,135.27,1095.98,-15.19,-91.42,1084.13,9.57,185.76,766.44,-190.30,-101.33,713.27,74.18,197.55,456.12,-352.52,-118.99,386.06,-49.79
5721,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-55.08,1665.36,277.92,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-146.78,1602.93,195.40,318.63,1308.96,27.58,-283.09,1408.87,80.38,107.49,1243.56,-72.08,-231.19,1405.90,-149.47,135.27,1095.98,-15.19,-86.72,1083.13,12.29,185.76,766.44,-190.30,-99.23,710.18,62.95,197.55,456.12,-352.52,-120.85,378.59,-48.11
5722,-45.71,1651.21,257.90,-24.74,1666.59,262.85,-62.21,1670.31,276.30,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-147.66,1604.98,194.00,317.55,1307.85,27.94,-283.20,1409.20,80.12,106.48,1244.66,-71.32,-231.31,1406.15,-149.63,135.27,1095.98,-15.19,-79.68,1081.56,15.99,185.76,766.44,-190.30,-97.50,706.95,50.11,197.55,456.12,-352.52,-122.76,371.08,-46.34
5723,-31.09,1638.35,256.66,-24.74,1666.59,262.85,-66.22,1674.20,276.36,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-148.59,1606.59,192.21,317.42,1307.03,29.11,-283.31,1409.43,79.80,105.51,1245.77,-70.51,-231.44,1406.35,-149.85,135.27,1095.98,-15.19,-73.68,1080.16,20.29,185.76,766.44,-190.30,-97.25,704.74,37.97,197.55,456.12,-352.52,-124.63,365.25,-44.15
5724,-30.31,1632.36,259.02,-24.74,1666.59,262.85,-67.28,1672.87,277.40,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-146.73,1605.09,191.48,317.67,1307.25,29.08,-282.74,1408.96,79.62,104.58,1246.90,-69.78,-231.15,1399.33,-149.95,135.27,1095.98,-15.19,-69.33,1076.98,25.05,185.76,766.44,-190.30,-101.65,701.80,27.60,197.55,456.12,-352.52,-126.42,359.34,-42.11
5725,-29.88,1630.05,259.41,-24.74,1666.59,262.85,-68.76,1673.00,277.68,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-145.78,1604.73,190.68,317.09,1307.01,28.70,-282.45,1408.81,79.46,103.57,1248.06,-69.04,-231.03,1394.16,-150.06,135.27,1095.98,-15.19,-65.69,1073.75,27.82,185.76,766.44,-190.30,-105.57,699.41,18.38,197.55,456.12,-352.52,-128.07,354.67,-39.91
5726,-29.55,1628.83,259.38,-24.74,1666.59,262.85,-70.58,1674.32,277.92,5.84,1677.02,222.29,-135.93,1705.66,258.00,168.23,1489.60,138.70,-146.45,1603.90,190.02,316.96,1306.84,28.80,-282.53,1408.53,79.31,102.53,1249.28,-68.24,-231.13,1394.03,-150.16,135.27,1095.98,-15.19,-63.89,1069.01,32.43,185.76,766.44,-190.30,-109.80,696.30,4.33,197.55,456.12,-352.52,-130.04,349.13,-38.29
5727,-29.76,1627.60,260.79,-24.74,1666.59,262.85,-71.74,1674.48,279.65,5.84,1677.02,222.29,-118.28,1704.54,254.94,168.23,1489.60,138.70,-148.43,1604.03,190.24,317.43,1307.28,28.71,-282.88,1408.49,79.37,101.56,1250.50,-67.47,-231.43,1394.05,-150.12,135.27,1095.98,-15.19,-64.06,1065.65,35.47,185.76,766.44,-190.30,-115.06,694.89,-6.29,197.55,456.12,-352.52,-131.98,346.23,-36.33
5728,-29.40,1626.94,260.92,-24.74,1666.59,262.85,-73.78,1679.08,280.57,5.84,1677.02,222.29,-117.82,1704.52,254.86,168.23,1489.60,138.70,-151.87,1606.25,190.05,317.63,1307.72,28.26,-283.52,1408.90,79.34,100.57,1251.72,-66.73,-231.90,1394.35,-150.14,135.27,1095.98,-15.19,-64.48,1065.83,36.75,185.76,766.44,-190.30,-120.79,697.00,-14.24,197.55,456.12,-352.52,-133.20,347.41,-34.01
5729,-29.22,1626.61,260.99,-24.74,1666.59,262.85,-71.99,1679.13,280.19,5.84,1677.02,222.29,-117.59,1704.50,254.82,168.23,1489.60,138.70,-152.91,1606.78,189.91,317.96,1307.90,28.40,-283.67,1408.94,79.33,99.58,1252.93,-65.94,-232.04,1394.43,-150.15,135.27,1095.98,-15.19,-64.72,1065.52,36.33,185.76,766.44,-190.30,-124.56,698.05,-20.22,197.55,456.12,-352.52,-134.32,348.03,-32.07
5730,-34.04,1634.68,260.93,-24.74,1666.59,262.85,-75.78,1682.32,280.50,5.84,1677.02,222.29,-117.47,1704.49,254.80,168.23,1489.60,138.70,-160.57,1610.87,189.63,318.04,1307.81,28.65,-279.82,1407.76,78.90,98.56,1254.15,-65.14,-231.24,1394.21,-150.25,135.27,1095.98,-15.19,-64.80,1064.27,35.44,185.76,766.44,-190.30,-124.91,697.44,-24.84,197.55,456.12,-352.52,-135.42,347.28,-30.34
5731,-32.99,1635.83,260.32,-24.74,1666.59,262.85,-75.18,1682.14,279.95,5.84,1677.02,222.29,-117.41,1704.49,254.79,168.23,1489.60,138.70,-167.46,1615.06,189.15,317.91,1307.67,28.72,-279.70,1408.05,77.88,97.50,1255.39,-64.32,-231.29,1394.32,-150.46,135.27,1095.98,-15.19,-64.62,1063.02,31.98,185.76,766.44,-190.30,-129.93,696.70,-25.95,197.55,456.12,-352.52,-136.61,346.41,-29.02
5732,-33.87,1637.62,259.66,-24.74,1666.59,262.85,-76.11,1682.56,279.06,5.84,1677.02,222.29,-117.38,1704.49,254.79,168.23,1489.60,138.70,-172.01,1618.39,188.85,318.17,1307.63,29.13,-278.38,1408.00,76.28,96.49,1256.62,-63.50,-231.04,1394.35,-150.85,135.27,1095.98,-15.19,-63.55,1062.13,32.41,185.76,766.44,-190.30,-130.13,696.71,-29.60,197.55,456.12,-352.52,-137.67,346.43,-27.93
5733,-36.01,1638.72,259.94,-24.74,1666.59,262.85,-78.52,1683.49,279.89,5.84,1677.02,222.29,-117.37,1704.49,254.78,168.23,1489.60,138.70,-172.37,1618.63,188.69,318.12,1307.79,28.80,-275.20,1407.09,76.14,95.43,1257.90,-62.71,-230.01,1394.09,-150.90,135.27,1095.98,-15.19,-65.05,1062.39,32.69,185.76,766.44,-190.30,-128.76,696.87,-31.67,197.55,456.12,-352.52,-138.50,346.68,-26.93
5734,-33.09,1637.12,259.85,-24.74,1666.59,262.85,-75.66,1681.49,280.32,5.84,1677.02,222.29,-117.36,1704.49,254.78,168.23,1489.60,138.70,-168.00,1616.37,189.46,318.32,1308.25,28.31,-274.45,1406.74,76.16,94.43,1259.13,-61.97,-229.28,1393.72,-150.80,135.27,1095.98,-15.19,-66.79,1065.75,35.39,185.76,766.44,-190.30,-132.23,700.99,-31.51,197.55,456.12,-352.52,-139.39,350.74,-25.99
5735,-35.04,1637.38,260.50,-24.74,1666.59,262.85,-77.12,1681.93,280.33,5.84,1677.02,222.29,-119.05,1704.47,253.51,168.23,1489.60,138.70,-162.08,1613.49,189.09,317.33,1307.55,28.13,-273.51,1406.31,76.05,93.35,1260.28,-61.20,-228.31,1393.25,-150.86,135.27,1095.98,-15.19,-65.55,1066.50,36.43,185.76,766.44,-190.30,-128.23,701.36,-31.11,197.55,456.12,-352.52,-140.20,351.27,-24.86
5736,-33.40,1635.86,259.68,-24.74,1666.59,262.85,-75.07,1679.54,279.52,5.84,1677.02,222.29,-119.12,1704.47,253.46,168.23,1489.60,138.70,-159.08,1612.52,189.40,316.85,1307.00,28.38,-272.90,1406.09,76.02,92.32,1261.43,-60.41,-227.75,1393.05,-150.81,135.27,1095.98,-15.19,-66.43,1067.44,34.83,185.76,766.44,-190.30,-123.45,698.76,-16.52,197.55,456.12,-352.52,-140.95,348.94,-24.70
5737,-32.15,1634.13,260.71,-24.74,1666.59,262.85,-73.10,1677.73,279.58,5.84,1677.02,222.29,-116.98,1704.59,254.34,168.23,1489.60,138.70,-155.69,1608.68,189.85,318.44,1308.53,28.01,-272.32,1405.62,75.99,91.38,1262.80,-59.62,-227.25,1392.54,-150.77,135.27,1095.98,-15.19,-66.92,1068.39,31.29,185.76,766.44,-190.30,-119.23,696.58,2.48,197.55,456.12,-352.52,-141.15,347.91,-24.02
5738,-31.24,1634.31,259.56,-24.74,1666.59,262.85,-73.32,1677.89,279.66,5.84,1677.02,222.29,-116.91,1704.59,254.36,168.23,1489.60,138.70,-156.11,1608.93,189.80,319.27,1309.11,28.20,-272.11,1405.55,75.92,90.52,1263.84,-58.94,-227.22,1392.55,-150.78,135.27,1095.98,-15.19,-70.18,1070.27,25.76,185.76,766.44,-190.30,-113.96,696.25,26.50,197.55,456.12,-352.52,-141.42,350.42,-22.49
5739,-31.40,1635.08,259.98,-24.74,1666.59,262.85,-71.73,1676.61,279.83,5.84,1677.02,222.29,-116.85,1704.60,254.38,168.23,1489.60,138.70,-153.10,1607.11,190.69,319.92,1310.14,27.41,-271.41,1405.18,75.98,89.55,1265.11,-58.22,-226.64,1402.95,-150.64,135.27,1095.98,-15.19,-75.24,1071.14,23.76,185.76,766.44,-190.30,-107.95,696.49,43.24,197.55,456.12,-352.52,-141.08,353.63,-20.81
