subject_id,native_subject_id,profile_id,candidate_id,candidate_index,duration_scale,assistance_timing,hip_share,E3,E2,peak_ratio,unassisted_E3,native_E3_same_denominator,assistance_E3_change,valid,feasible,force_mapping_valid,force_mapping_invalid_samples,force_mapping_invalid_reasons,net_equivalent_force_peak_n,interaction_equivalent_force_peak_n,interaction_peak_nm,assist_peak_l1_nm,balance_error_nm,spring_work_j,damper_work_j,stored_energy_change_j
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:14,14,1.0,0.5,0.75,1.0004783303247056,1.0080541791225872,1.0,1.0,1.0,0.000478330324705567,True,True,True,0,,110.35679096092251,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:15,15,1.0,0.75,0.25,0.9962637665926705,1.015745432677356,1.0007983383048105,1.0,1.0,-0.0037362334073295367,True,False,True,0,,124.08369698213522,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:16,16,1.0,0.75,0.5,0.998219624646048,1.0101786881459873,1.0093325819272325,1.0,1.0,-0.001780375353952035,True,False,True,0,,121.63948900899616,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:17,17,1.0,0.75,0.75,1.0003115283319288,1.0097224038948773,1.0187201285618228,1.0,1.0,0.0003115283319288231,True,True,True,0,,119.2501616179171,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:18,18,1.1,0.25,0.25,1.006285621780807,1.0366865366060276,0.9999096018505675,0.9998673496055455,0.9998673496055455,0.006418272175261475,True,False,True,0,,109.60217691130487,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:19,19,1.1,0.25,0.5,1.002925401743103,1.024637931089843,0.9999096018505675,0.9998673496055455,0.9998673496055455,0.0030580521375576097,True,False,True,0,,109.61245554573749,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:20,20,1.1,0.25,0.75,0.9996995636824204,1.0127907048488376,0.9999096018505675,0.9998673496055455,0.9998673496055455,-0.00016778592312505225,True,False,True,0,,109.6227354256059,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:21,21,1.1,0.5,0.25,1.0004625517498347,1.0261092338580033,0.9999096018505675,0.9998673496055455,0.9998673496055455,0.0005952021442892086,True,False,True,0,,110.16043285219526,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:22,22,1.1,0.5,0.5,1.0003357825541601,1.0175151167986216,0.9999096018505675,0.9998673496055455,0.9998673496055455,0.0004684329486146499,True,False,True,0,,110.16043285219526,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:23,23,1.1,0.5,0.75,1.0003497342199377,1.009193773945829,0.9999096018505675,0.9998673496055455,0.9998673496055455,0.00048238461439220615,True,True,True,0,,110.16043285219526,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:24,24,1.1,0.75,0.25,0.9961286214979073,1.016897890505356,1.0004802687210779,0.9998673496055455,0.9998673496055455,-0.0037387281076382006,True,False,True,0,,124.13929190956897,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:25,25,1.1,0.75,0.5,0.9980852142319768,1.0113313599001246,1.0089854570096966,0.9998673496055455,0.9998673496055455,-0.0017821353735686385,True,False,True,0,,121.69367748260986,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::ZERO_INTERACTION,MYOLEG_VP_001,ZERO_INTERACTION,CONTROLLED_ACTUATION_V3:26,26,1.1,0.75,0.75,1.0001778113258206,1.0096874946151446,1.0183654232547892,0.9998673496055455,0.9998673496055455,0.00031046172027515695,True,True,True,0,,119.30286171164573,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:0,0,1.0,0.5,0.5,1.0002008233322408,1.0143261053360206,1.0,1.0,1.0161140538873639,0.00020082333224080706,True,False,True,0,,115.8788216277343,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:1,1,0.9,0.25,0.25,1.0104106242515742,1.0398157196964983,1.0002015585140414,1.0001058245911156,1.0162620188775966,0.010304799660458608,True,False,True,0,,110.99598920870558,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:2,2,0.9,0.25,0.5,1.0060251042375186,1.0256435381785545,1.0002015585140414,1.0001058245911156,1.0162620188775966,0.005919279646402931,True,False,True,0,,111.08855855837258,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:3,3,0.9,0.25,0.75,1.0017945112701845,1.0117176462852189,1.0002015585140414,1.0001058245911156,1.0162620188775966,0.0016886866790688515,True,False,True,0,,111.4225010633772,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:4,4,0.9,0.5,0.25,1.0004191901357649,1.0201040031444641,1.0007161638044668,1.0001058245911156,1.0162620188775966,0.0003133655446492245,True,False,True,0,,116.28360505427348,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:5,5,0.9,0.5,0.5,1.0002828512773516,1.0123610842693598,1.0007161638044668,1.0001058245911156,1.0162620188775966,0.0001770266862359815,True,False,True,0,,116.28360505427348,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:6,6,0.9,0.5,0.75,1.0003267841881476,1.0077100877641585,1.0007161638044668,1.0001058245911156,1.0162620188775966,0.00022095959703194445,True,True,True,0,,116.28360505427348,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:7,7,0.9,0.75,0.25,0.9934214552507166,1.0063751907742151,1.0007161638044668,1.0001058245911156,1.0162620188775966,-0.006684369340399066,True,True,True,0,,127.8063810524842,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:8,8,0.9,0.75,0.5,0.9960755168278755,1.0057785000017276,1.0079190900498154,1.0001058245911156,1.0162620188775966,-0.004030307763240093,True,True,True,0,,125.29738845743285,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:9,9,0.9,0.75,0.75,0.9988981381376021,1.0087419126917185,1.0173518963717314,1.0001058245911156,1.0162620188775966,-0.0012076864535135456,True,True,True,0,,122.8450556765482,29.22037079229577,8.694332724820963,2.0,0.0,-0.00011124845342510773,-0.5412768695347214,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:10,10,1.0,0.25,0.25,1.0103342235208075,1.0418436077530644,1.0,1.0,1.0161140538873639,0.010334223520807484,True,False,True,0,,111.14572633813329,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:11,11,1.0,0.25,0.5,1.0059403701573029,1.0276471882051472,1.0,1.0,1.0161140538873639,0.0059403701573028656,True,False,True,0,,111.14572633813329,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:12,12,1.0,0.25,0.75,1.001701324402763,1.0136958990515705,1.0,1.0,1.0161140538873639,0.0017013244027630492,True,False,True,0,,111.14572633813329,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:13,13,1.0,0.5,0.25,1.0003502602324483,1.0220744394740593,1.0,1.0,1.0161140538873639,0.0003502602324483295,True,False,True,0,,115.8788216277343,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:14,14,1.0,0.5,0.75,1.0002317559395772,1.0078172278359965,1.0,1.0,1.0161140538873639,0.0002317559395772495,True,True,True,0,,115.8788216277343,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:15,15,1.0,0.75,0.25,0.9933181928728785,1.008347738750101,1.0,1.0,1.0161140538873639,-0.00668180712712152,True,True,True,0,,127.97260418920774,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:16,16,1.0,0.75,0.5,0.9959712488004954,1.005887921694528,1.0074847474447464,1.0,1.0161140538873639,-0.004028751199504632,True,True,True,0,,125.46039508235481,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:17,17,1.0,0.75,0.75,0.9987927287154259,1.0088509975096713,1.0169175537666624,1.0,1.0161140538873639,-0.0012072712845740963,True,True,True,0,,123.00464088348387,29.220173592425184,8.694331298778854,2.0,0.0,-0.00011124845342669015,-0.48714918258124884,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:18,18,1.1,0.25,0.25,1.0102813980693028,1.0435113969884724,0.9998680553543643,0.9999233855445098,1.016003688543028,0.01035801252479307,True,False,True,0,,111.27833465199642,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:19,19,1.1,0.25,0.5,1.0058807348151542,1.029295456463339,0.9998680553543643,0.9999233855445098,1.016003688543028,0.0059573492706443965,True,False,True,0,,111.27833465199642,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:20,20,1.1,0.25,0.75,1.001634783522345,1.015323706837044,0.9998680553543643,0.9999233855445098,1.016003688543028,0.0017113979778351496,True,False,True,0,,111.27833465199642,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:21,21,1.1,0.5,0.25,1.0003038558079507,1.0236963843734315,0.9998680553543643,0.9999233855445098,1.016003688543028,0.00038047026344090185,True,False,True,0,,115.56072247278024,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
