subject_id,family,method,seed,noise_std,budget,prefix_size,heldout_count,fit_success,fit_status,fit_cost,train_torque_rmse_nm,train_samples,boundary_hits,mismatch_flag,heldout_torque_rmse_mean_nm,heldout_E3_abs_error_mean,heldout_E2_abs_error_mean,heldout_peak_abs_error_mean,rank_spearman,predicted_best_candidate,predicted_best_true_E3,true_oracle_candidate,true_oracle_E3,top_regret,predicted_best_true_feasible,predicted_best_pred_feasible,optimizer_message
MYOLEG_VP_007,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,320,True,OK,525.3905519574954,3.702503565493016,1604,mass_scale,BOUNDARY_LIMITED,3.811281006773938,0.16447986528545577,0.052866230151245384,0.0005236992107793524,0.9730436820672076,BETA_TIMING:288,0.9767603709199502,BETA_TIMING:288,0.9767603709199502,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,316,True,OK,1042.7030849766463,3.6919756692302594,3208,mass_scale,BOUNDARY_LIMITED,3.810616231516285,0.16520844583910724,0.05215394899783849,0.0006004773593442166,0.96530462842007,BETA_TIMING:288,0.9767603709199502,BETA_TIMING:288,0.9767603709199502,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,139.66347264402617,3.780340469598418,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.798324040637868,0.15698455789682622,0.050910098907174836,0.0010533108168949029,0.8252772331095021,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,260.10144007821583,3.736990232549476,802,mass_scale,BOUNDARY_LIMITED,3.8096242142588155,0.167982415758735,0.05356457917856957,0.0007802851145022898,0.9538914776932912,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,508.14770876323564,3.7158877189193125,1604,mass_scale,BOUNDARY_LIMITED,3.8146044048067975,0.17071981661887123,0.05397678166093685,0.00075395006604893,0.9558265296706903,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,1017.4558387674152,3.7151282293933185,3208,mass_scale,BOUNDARY_LIMITED,3.8154667111866782,0.17068599083063885,0.054191733259,0.0007535916901143047,0.9547706116654873,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,139.66347264402617,3.780340469598418,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.798324040637868,0.15698455789682622,0.050910098907174836,0.0010533108168949029,0.8252772331095021,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,260.10144007821583,3.736990232549476,802,mass_scale,BOUNDARY_LIMITED,3.8096242142588155,0.167982415758735,0.05356457917856957,0.0007802851145022898,0.9538914776932912,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,500.589740974621,3.7094635964758695,1604,mass_scale,BOUNDARY_LIMITED,3.8151144131349186,0.17271306545955134,0.05292882457047703,0.0008776326741966324,0.9320913872295055,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,992.6123905952288,3.6985302539602274,3208,mass_scale,BOUNDARY_LIMITED,3.819382801986713,0.17376060056212964,0.05370665782521695,0.0008179302069022949,0.9431747795169542,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,139.66347264402617,3.780340469598418,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.798324040637868,0.15698455789682622,0.050910098907174836,0.0010533108168949029,0.8252772331095021,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,260.10144007821583,3.736990232549476,802,mass_scale,BOUNDARY_LIMITED,3.8096242142588155,0.167982415758735,0.05356457917856957,0.0007802851145022898,0.9538914776932912,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,504.9488326008773,3.7109588193938117,1604,mass_scale,BOUNDARY_LIMITED,3.820741792870776,0.1718510107010271,0.05501796373039019,0.0006455794318756456,0.9673723223927934,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,995.2448101435643,3.6992134727067465,3208,mass_scale,BOUNDARY_LIMITED,3.822863744186459,0.17370772827079775,0.05476078542398034,0.000701936061093345,0.9618723589977581,KEY_POSTURE_TIMING:383,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.1909295043906916,0.12545712884602991,0.014935071952183403,0.07333715714133424,0.9071442459516226,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,215.72929324164485,3.134699911873116,802,mass_scale,BOUNDARY_LIMITED,3.190939556389684,0.1289343085663399,0.014229801289541202,0.07336750759467923,0.9719462626257543,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,320,True,OK,424.19440403924176,3.1200029261705704,1604,mass_scale,BOUNDARY_LIMITED,3.1926169500014963,0.13041356702824597,0.014135276044836975,0.07332758326634721,0.9721142296311487,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,316,True,OK,849.9134407184737,3.1231643578839634,3208,mass_scale,BOUNDARY_LIMITED,3.1935304727768967,0.13035156203553366,0.014033182877280021,0.07335580986976178,0.9717563885355285,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,0.0,1,1,323,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.1909295043906916,0.12545712884602991,0.014935071952183403,0.07333715714133424,0.9071442459516226,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,0.0,2,2,322,True,OK,215.72929324164485,3.134699911873116,802,mass_scale,BOUNDARY_LIMITED,3.190939556389684,0.1289343085663399,0.014229801289541202,0.07336750759467923,0.9719462626257543,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,0.0,4,4,320,True,OK,423.4064474902984,3.116974565256937,1604,mass_scale,BOUNDARY_LIMITED,3.19443844464318,0.13068471488876957,0.014012073310792628,0.07334826973841455,0.9757782058418538,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,0.0,8,8,316,True,OK,840.5482327167276,3.1111234574741027,3208,mass_scale,BOUNDARY_LIMITED,3.1944564352343123,0.1313142757243685,0.01403469111309545,0.07330441438833593,0.9712772127179348,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,323,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.1909295043906916,0.12545712884602991,0.014935071952183403,0.07333715714133424,0.9071442459516226,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,322,True,OK,215.72929324164485,3.134699911873116,802,mass_scale,BOUNDARY_LIMITED,3.190939556389684,0.1289343085663399,0.014229801289541202,0.07336750759467923,0.9719462626257543,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,320,True,OK,423.4064474902984,3.116974565256937,1604,mass_scale,BOUNDARY_LIMITED,3.19443844464318,0.13068471488876957,0.014012073310792628,0.07334826973841455,0.9757782058418538,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,316,True,OK,840.6825217520656,3.109837069278373,3208,mass_scale,BOUNDARY_LIMITED,3.1944131652707455,0.13131704883408613,0.014037792954142625,0.07329432003190567,0.9710916271631842,BETA_TIMING:288,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.185746719945231,0.1242009471579015,0.014865000884185083,0.07356581390093257,0.891981352783859,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,208.6601369762011,3.1351226747221177,802,mass_scale,BOUNDARY_LIMITED,3.1934924763738293,0.13410086943329855,0.01455753579591968,0.0735267769994852,0.9632433466792274,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,407.7664707780965,3.1197219930324707,1604,mass_scale,BOUNDARY_LIMITED,3.19724240868447,0.13654121530729993,0.014498941472895219,0.07347923118722281,0.9634977376184163,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,805.3408490103733,3.111104592570105,3208,mass_scale,BOUNDARY_LIMITED,3.1973499862978265,0.1376849185655815,0.01449482034698073,0.07339045382080288,0.9315652808362154,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.185746719945231,0.1242009471579015,0.014865000884185083,0.07356581390093257,0.891981352783859,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,208.6601369762011,3.1351226747221177,802,mass_scale,BOUNDARY_LIMITED,3.1934924763738293,0.13410086943329855,0.01455753579591968,0.0735267769994852,0.9632433466792274,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,401.37129901814535,3.113467098173402,1604,mass_scale,BOUNDARY_LIMITED,3.1984912889642154,0.13838806391577033,0.014536666894479005,0.07342580890480772,0.9515963118395692,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,795.8205260725875,3.1049556451719105,3208,mass_scale,BOUNDARY_LIMITED,3.2015942780809024,0.13932336597629955,0.014415806948709808,0.07341900172541911,0.9567359471678315,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,112.20476292233262,3.1696480690225592,401,mass_scale,BOUNDARY_LIMITED,3.185746719945231,0.1242009471579015,0.014865000884185083,0.07356581390093257,0.891981352783859,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,208.6601369762011,3.1351226747221177,802,mass_scale,BOUNDARY_LIMITED,3.1934924763738293,0.13410086943329855,0.01455753579591968,0.0735267769994852,0.9632433466792274,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,405.0148679920128,3.115130173658515,1604,mass_scale,BOUNDARY_LIMITED,3.2012534135734976,0.13755950010310602,0.014461057887998308,0.07348591807495193,0.9694552854975191,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_009,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,797.8047321215315,3.105041918604142,3208,mass_scale,BOUNDARY_LIMITED,3.203555443696993,0.1392689802392805,0.014377310504250975,0.0734470524620865,0.9662077356980842,KEY_POSTURE_TIMING:383,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,0.0,True,False,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.217690023016471,0.17089319032621253,0.07440522202767137,0.035345147629751286,0.8030245406069877,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,294.64582618223346,4.135542740997314,802,mass_scale,BOUNDARY_LIMITED,4.219144126817037,0.17537630910295993,0.07700126616794427,0.03531011989132103,0.9593585632460817,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,320,True,OK,578.2259900965581,4.109719653893365,1604,mass_scale,BOUNDARY_LIMITED,4.222202565104051,0.17726750165266658,0.07749426841025474,0.03535519269845313,0.961770866902997,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,316,True,OK,1157.781086860175,4.111874770824907,3208,mass_scale,BOUNDARY_LIMITED,4.223844680927238,0.17723508991766418,0.07785549986034157,0.035325924732333716,0.9621302787776456,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,PHYSICS_GREEDY,0,0.0,1,1,323,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.217690023016471,0.17089319032621253,0.07440522202767137,0.035345147629751286,0.8030245406069877,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,PHYSICS_GREEDY,0,0.0,2,2,322,True,OK,294.64582618223346,4.135542740997314,802,mass_scale,BOUNDARY_LIMITED,4.219144126817037,0.17537630910295993,0.07700126616794427,0.03531011989132103,0.9593585632460817,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,PHYSICS_GREEDY,0,0.0,4,4,320,True,OK,577.1018791387413,4.10552505678596,1604,mass_scale,BOUNDARY_LIMITED,4.225920381683118,0.17760026991375422,0.07853178783668431,0.03528733790648385,0.9689578267365891,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,PHYSICS_GREEDY,0,0.0,8,8,316,True,OK,1144.6197408361716,4.094816649389091,3208,mass_scale,BOUNDARY_LIMITED,4.225290310139765,0.1783959418874509,0.0778645875138603,0.03538173896089657,0.9614780672481429,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,323,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.217690023016471,0.17089319032621253,0.07440522202767137,0.035345147629751286,0.8030245406069877,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,322,True,OK,294.64582618223346,4.135542740997314,802,mass_scale,BOUNDARY_LIMITED,4.219144126817037,0.17537630910295993,0.07700126616794427,0.03531011989132103,0.9593585632460817,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,320,True,OK,577.1018791387413,4.10552505678596,1604,mass_scale,BOUNDARY_LIMITED,4.225920381683118,0.17760026991375422,0.07853178783668431,0.03528733790648385,0.9689578267365891,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,316,True,OK,1145.1079926999537,4.093885614769861,3208,mass_scale,BOUNDARY_LIMITED,4.225108067980501,0.17837504920242417,0.07779210812613782,0.035391992601254744,0.9609410860938234,BETA_TIMING:288,0.9769521541639778,BETA_TIMING:288,0.9769521541639778,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.211881525996475,0.16960285141810638,0.07638216505781871,0.03513193048174049,0.792406011468549,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,286.33663868029936,4.146616827289237,802,mass_scale,BOUNDARY_LIMITED,4.224277484291514,0.1810491852036396,0.07903587532868968,0.03519045041811219,0.9488283089967028,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,559.2923436270158,4.12371326797104,1604,mass_scale,BOUNDARY_LIMITED,4.229721840855093,0.18391253252133644,0.07950664612261554,0.03524867674464286,0.9515183502385413,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,1119.8494617982678,4.122864088413355,3208,mass_scale,BOUNDARY_LIMITED,4.230658443541651,0.183880752133806,0.07972162245182737,0.035243228841513694,0.9504259769917317,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.211881525996475,0.16960285141810638,0.07638216505781871,0.03513193048174049,0.792406011468549,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,286.33663868029936,4.146616827289237,802,mass_scale,BOUNDARY_LIMITED,4.224277484291514,0.1810491852036396,0.07903587532868968,0.03519045041811219,0.9488283089967028,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,551.2031316989694,4.117682336534438,1604,mass_scale,BOUNDARY_LIMITED,4.229952239057769,0.18594718887529546,0.0783045109658497,0.035351145838558064,0.9223290996268098,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,1092.9070463527496,4.106006242162177,3208,mass_scale,BOUNDARY_LIMITED,4.234604530249916,0.18705056693422745,0.07917213509901504,0.03534188097357126,0.9366386502756451,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,153.744754349187,4.1928320030304835,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.211881525996475,0.16960285141810638,0.07638216505781871,0.03513193048174049,0.792406011468549,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,286.33663868029936,4.146616827289237,802,mass_scale,BOUNDARY_LIMITED,4.224277484291514,0.1810491852036396,0.07903587532868968,0.03519045041811219,0.9488283089967028,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,555.8410172751057,4.118785837603171,1604,mass_scale,BOUNDARY_LIMITED,4.236472954598831,0.1850870858815879,0.08069395736416472,0.035210743422672115,0.9657193228575726,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_010,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,1095.7988011875602,4.106809719255282,3208,mass_scale,BOUNDARY_LIMITED,4.238536917768017,0.18700185063927707,0.08037698681891506,0.03527452591311707,0.9595675644696614,KEY_POSTURE_TIMING:383,0.971009496547166,KEY_POSTURE_TIMING:383,0.971009496547166,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_011,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,145.3284042587977,4.228296439769224,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.252078109562882,0.17591385550438443,0.07314175564599695,0.03061147017842093,0.8217040185003572,BETA_TIMING:288,0.976668983955339,BETA_TIMING:288,0.976668983955339,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_011,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,279.0956954929029,4.1739554444012095,802,mass_scale,BOUNDARY_LIMITED,4.253264186536555,0.18026263545061927,0.07545700066457435,0.03058103087116878,0.9632479865917154,BETA_TIMING:288,0.976668983955339,BETA_TIMING:288,0.976668983955339,0.0,True,True,`ftol` termination condition is satisfied.
