case_id,axis,direction,alpha_hip,alpha_knee,alpha_phase,axis_alpha,distance_in_existing_grid_steps,J_truth,delta_J_truth_vs_reference,model_supported_at_initial_state,domain_coverage_at_initial_state,reference_near_local_delta_J,best_axis_direction_alpha,best_axis_direction_J,best_axis_direction_improvement,best_axis_direction_at_generator_boundary,truth_monotonic_improvement_from_reference_to_boundary,truth_used_for_policy_selection
baseline__nonlinear_damping_mild,PHASE,NEGATIVE,0,0,-0.03,-0.03,12,1.00033431224,0.000334312241353,True,100,2.33761566781e-05,-0.0025,1.00002337616,-2.33761566781e-05,False,False,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0025,0.0025,1,0.99997671894,-2.3281059662e-05,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.005,0.005,2,0.999954604851,-4.53951491735e-05,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0075,0.0075,3,0.99993328936,-6.67106395346e-05,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.01,0.01,4,0.999912799772,-8.72002277255e-05,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0125,0.0125,5,0.999893123694,-0.000106876305882,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.015,0.015,6,0.999874265495,-0.00012573450461,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0175,0.0175,7,0.999856275566,-0.000143724434159,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.02,0.02,8,0.99983932768,-0.000160672320492,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0225,0.0225,9,0.999823168831,-0.000176831168879,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.025,0.025,10,0.999807658046,-0.000192341953971,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.0275,0.0275,11,0.99979301786,-0.000206982139638,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_damping_mild,PHASE,POSITIVE,0,0,0.03,0.03,12,0.999779540706,-0.000220459293853,True,99.7506234414,-2.3281059662e-05,0.03,0.999779540706,0.000220459293853,True,True,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-0.25,0,0,-0.25,1,1.00027715671,0.000277156708248,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-0.5,0,0,-0.5,2,1.00056197515,0.000561975148031,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-0.75,0,0,-0.75,3,1.00085003697,0.000850036973689,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-1,0,0,-1,4,1.00114132666,0.00114132666301,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-1.25,0,0,-1.25,5,1.00143582866,0.00143582865782,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-1.5,0,0,-1.5,6,1.00173352736,0.0017335273637,True,100,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-1.75,0,0,-1.75,7,1.00203440715,0.00203440714971,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-2,0,0,-2,8,1.00233845235,0.0023384523481,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-2.25,0,0,-2.25,9,1.00264564725,0.00264564725408,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-2.5,0,0,-2.5,10,1.00295597613,0.00295597612555,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-2.75,0,0,-2.75,11,1.00326942318,0.00326942318286,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-3,0,0,-3,12,1.00358597261,0.00358597260857,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-3.25,0,0,-3.25,13,1.00390560855,0.00390560854726,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-3.5,0,0,-3.5,14,1.00422831511,0.0042283151053,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-3.75,0,0,-3.75,15,1.00455407635,0.00455407635064,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-4,0,0,-4,16,1.00488287631,0.00488287631262,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-4.25,0,0,-4.25,17,1.00521469898,0.00521469898181,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-4.5,0,0,-4.5,18,1.00554952831,0.00554952830981,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-4.75,0,0,-4.75,19,1.00588734821,0.00588734820912,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,NEGATIVE,-5,0,0,-5,20,1.00622814255,0.00622814255295,True,99.7506234414,0.000277156708248,-0.25,1.00027715671,-0.000277156708248,False,False,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,0.25,0,0,0.25,1,0.999717311897,-0.000282688102812,True,100,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,0.5,0,0,0.5,2,0.999442316393,-0.000557683606712,True,100,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,0.75,0,0,0.75,3,0.999170626011,-0.000829373989333,True,100,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,1,0,0,1,4,0.998902256096,-0.00109774390357,True,100,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,1.25,0,0,1.25,5,0.998637221964,-0.00136277803636,False,86.0349127182,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,1.5,0,0,1.5,6,0.998375538892,-0.00162446110827,False,84.0399002494,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,1.75,0,0,1.75,7,0.998117222127,-0.00188277787321,False,82.7930174564,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,HIP,POSITIVE,2,0,0,2,8,0.997862286882,-0.00213771311799,False,81.7955112219,-0.000282688102812,2,0.997862286882,0.00213771311799,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-0.25,0,-0.25,1,0.99820399024,-0.0017960097604,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-0.5,0,-0.5,2,0.996416136846,-0.00358386315389,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-0.75,0,-0.75,3,0.994636284035,-0.0053637159649,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-1,0,-1,4,0.992864413676,-0.00713558632394,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-1.25,0,-1.25,5,0.991100507503,-0.0088994924968,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-1.5,0,-1.5,6,0.989344547116,-0.0106554528839,True,100,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-1.75,0,-1.75,7,0.98759651398,-0.0124034860196,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-2,0,-2,8,0.985856389429,-0.0141436105714,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-2.25,0,-2.25,9,0.984124154661,-0.0158758453393,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-2.5,0,-2.5,10,0.982399790745,-0.0176002092551,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-2.75,0,-2.75,11,0.980683278618,-0.0193167213816,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-3,0,-3,12,0.978974599088,-0.0210254009117,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-3.25,0,-3.25,13,0.977273732832,-0.0227262671678,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-3.5,0,-3.5,14,0.975580660399,-0.0244193396011,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-3.75,0,-3.75,15,0.97389536221,-0.0261046377904,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-4,0,-4,16,0.972217818558,-0.0277821814416,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-4.25,0,-4.25,17,0.970548009613,-0.0294519903868,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-4.5,0,-4.5,18,0.968885915417,-0.0311140845833,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-4.75,0,-4.75,19,0.967231515887,-0.0327684841131,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,NEGATIVE,0,-5,0,-5,20,0.965584790819,-0.0344152091814,True,99.7506234414,-0.0017960097604,-5,0.965584790819,0.0344152091814,True,True,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,0.25,0,0.25,1,1.00180377062,0.00180377061557,True,93.7655860349,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,0.5,0,0.5,2,1.00361573318,0.00361573317668,False,84.5386533666,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,0.75,0,0.75,3,1.00543576748,0.00543576747624,False,82.2942643392,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,1,0,1,4,1.00726389096,0.00726389095859,False,81.2967581047,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,1.25,0,1.25,5,1.00910012093,0.00910012092902,False,80.0498753117,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,1.5,0,1.5,6,1.01094447455,0.0109444745531,False,79.3017456359,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,1.75,0,1.75,7,1.01279696886,0.0127969688564,False,78.5536159601,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,KNEE,POSITIVE,0,2,0,2,8,1.01465762072,0.0146576207234,False,78.0548628429,0.00180377061557,0.25,1.00180377062,-0.00180377061557,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0025,-0.0025,1,1.00001485132,1.48513158948e-05,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.005,-0.005,2,1.00003084267,3.08426711133e-05,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0075,-0.0075,3,1.00004783389,4.78338864995e-05,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.01,-0.01,4,1.0000658577,6.58576989694e-05,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0125,-0.0125,5,1.00008486236,8.48623618703e-05,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.015,-0.015,6,1.00010483836,0.000104838359227,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0175,-0.0175,7,1.00012591148,0.000125911478637,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.02,-0.02,8,1.00014798797,0.000147987971502,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0225,-0.0225,9,1.00017116382,0.000171163820782,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.025,-0.025,10,1.00019512984,0.000195129838192,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.0275,-0.0275,11,1.0002200373,0.000220037300715,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,NEGATIVE,0,0,-0.03,-0.03,12,1.00024589158,0.000245891579644,True,100,1.48513158948e-05,-0.0025,1.00001485132,-1.48513158948e-05,False,False,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0025,0.0025,1,0.999985939766,-1.40602337614e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.005,0.005,2,0.99997302389,-2.69761104236e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0075,0.0075,3,0.999961116401,-3.88835986365e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.01,0.01,4,0.99995023512,-4.97648797024e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0125,0.0125,5,0.999940376336,-5.96236642501e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.015,0.015,6,0.999931527951,-6.84720493465e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0175,0.0175,7,0.999923720547,-7.62794525196e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.02,0.02,8,0.999917107876,-8.28921238637e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0225,0.0225,9,0.999911460267,-8.85397328714e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.025,0.025,10,0.999906678258,-9.33217419163e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.0275,0.0275,11,0.999902952414,-9.7047585758e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__nonlinear_stiffness_mild,PHASE,POSITIVE,0,0,0.03,0.03,12,0.999900535133,-9.94648671065e-05,True,99.7506234414,-1.40602337614e-05,0.03,0.999900535133,9.94648671065e-05,True,True,False
baseline__structured_residual,HIP,NEGATIVE,-0.25,0,0,-0.25,1,1.00048485355,0.000484853548483,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-0.5,0,0,-0.5,2,1.00097755729,0.000977557292496,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-0.75,0,0,-0.75,3,1.00147346089,0.00147346088857,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-1,0,0,-1,4,1.00197254976,0.00197254976034,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-1.25,0,0,-1.25,5,1.00247480925,0.00247480924879,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-1.5,0,0,-1.5,6,1.00298022461,0.00298022461259,True,100,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-1.75,0,0,-1.75,7,1.00348878103,0.00348878102856,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-2,0,0,-2,8,1.00400046359,0.00400046359207,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-2.25,0,0,-2.25,9,1.00451525732,0.00451525731747,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-2.5,0,0,-2.5,10,1.00503314714,0.0050331471385,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-2.75,0,0,-2.75,11,1.00555411791,0.00555411790878,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-3,0,0,-3,12,1.0060781544,0.00607815440222,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-3.25,0,0,-3.25,13,1.00660524131,0.00660524131348,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-3.5,0,0,-3.5,14,1.00713536326,0.00713536325845,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-3.75,0,0,-3.75,15,1.00766850477,0.00766850477473,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-4,0,0,-4,16,1.00820465032,0.00820465032206,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-4.25,0,0,-4.25,17,1.00874378428,0.00874378428288,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-4.5,0,0,-4.5,18,1.00928589096,0.00928589096274,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-4.75,0,0,-4.75,19,1.00983095459,0.00983095459089,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,NEGATIVE,-5,0,0,-5,20,1.01037895932,0.0103789593207,True,99.7506234414,0.000484853548483,-0.25,1.00048485355,-0.000484853548483,False,False,False
baseline__structured_residual,HIP,POSITIVE,0.25,0,0,0.25,1,0.999509103506,-0.00049089649374,True,100,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,0.5,0,0,0.5,2,0.999026085944,-0.000973914056173,True,100,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,0.75,0,0,0.75,3,0.998546325704,-0.00145367429575,True,100,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,1,0,0,1,4,0.998069836945,-0.00193016305529,True,100,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,1.25,0,0,1.25,5,0.997596633737,-0.00240336626256,False,86.0349127182,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,1.5,0,0,1.5,6,0.997126730069,-0.0028732699306,False,84.0399002494,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,1.75,0,0,1.75,7,0.996660139842,-0.00333986015806,False,82.7930174564,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,HIP,POSITIVE,2,0,0,2,8,0.99619687687,-0.00380312312954,False,81.7955112219,-0.00049089649374,2,0.99619687687,0.00380312312954,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-0.25,0,-0.25,1,0.998528219172,-0.00147178082842,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-0.5,0,-0.5,2,0.997061883563,-0.00293811643722,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-0.75,0,-0.75,3,0.99560056703,-0.00439943296957,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-1,0,-1,4,0.994144263571,-0.0058557364286,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-1.25,0,-1.25,5,0.992692967072,-0.0073070329284,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-1.5,0,-1.5,6,0.991246671307,-0.00875332869348,True,100,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-1.75,0,-1.75,7,0.989805369942,-0.0101946300583,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-2,0,-2,8,0.988369056533,-0.0116309434668,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-2.25,0,-2.25,9,0.986937724528,-0.0130622754719,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-2.5,0,-2.5,10,0.985511367265,-0.0144886327347,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-2.75,0,-2.75,11,0.984089977976,-0.0159100220244,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-3,0,-3,12,0.982673549783,-0.0173264502174,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-3.25,0,-3.25,13,0.981262075703,-0.0187379242971,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-3.5,0,-3.5,14,0.979855548647,-0.0201444513528,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-3.75,0,-3.75,15,0.97845396142,-0.0215460385798,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
baseline__structured_residual,KNEE,NEGATIVE,0,-4,0,-4,16,0.977057306722,-0.0229426932783,True,99.7506234414,-0.00147178082842,-5,0.971519863561,0.0284801364385,True,True,False
