family,subject_a,subject_b,spearman_rank,oracle_a,oracle_b,oracle_same,oracle_distance,transfer_a_to_b_regret_pct,transfer_b_to_a_regret_pct
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_014,0.9998281777848341,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_015,0.9999375512688207,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_017,0.9999798893916543,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_018,0.9999506055233611,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_019,0.9998331172324982,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_021,0.9994062078272606,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_022,0.9999731858555388,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_023,0.9999446076226262,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_025,0.9997509107106631,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_026,0.9996030800984363,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_027,0.9994122057279953,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_029,0.9998743969022609,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_030,0.9998179460718161,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_003,MYOLEG_VP_031,0.9998969772344386,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_006,0.9998839229798984,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_007,0.9999887098339113,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_009,0.9996658816473057,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_010,0.9999633069602113,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_011,0.9999929436461945,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_013,0.9999784781208931,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_014,0.999922732925829,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_015,0.9995981406507723,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_017,0.9997946601042579,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_018,0.9998295890555955,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_019,0.9999393153572722,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_021,0.99987333844919,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_022,0.9997586726998492,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_023,0.999725507836963,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_025,0.9991444171010736,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_026,0.998888271457931,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_027,0.9998765138084025,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_029,0.9999386097218916,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_030,0.9992933061663712,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_005,MYOLEG_VP_031,0.9999128540305012,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_007,0.999902269499793,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_009,0.9998934490575359,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_010,0.9998440545808968,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_011,0.9998870983391108,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_013,0.9998863927037304,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_014,0.9999357871803692,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_015,0.9998475827577996,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_017,0.9999566034240958,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_018,0.9999671879548043,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_019,0.9999407266280331,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_021,0.9996383618674641,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_022,0.9999453132580067,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_023,0.9999177934781651,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_025,0.9995677983294083,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_026,0.9993769239589676,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_027,0.9996440069505086,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_029,0.9999668351371138,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_030,0.9996676457357573,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_006,MYOLEG_VP_031,0.9999777724855126,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_009,0.99969622396867,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_010,0.9999608372363792,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_011,0.9999830647508668,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_013,0.99998729856315,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_014,0.9999333174565376,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_015,0.9996249547952335,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_017,0.999815123530294,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_018,0.9998419376747552,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_019,0.9999537808825736,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_021,0.9998648708246234,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_022,0.9997854868443105,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_023,0.9997456184453091,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_025,0.9991945172130932,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_026,0.9989401356584021,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_027,0.9998627539184816,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_029,0.9999481357995291,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_030,0.9993377611953465,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_007,MYOLEG_VP_031,0.999925202649661,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_010,0.9995995519215335,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_011,0.9996676457357573,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_013,0.9996704682772797,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_014,0.9997696100482479,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_015,0.9999636597779014,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_017,0.9999516639764319,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_018,0.9999209688373776,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_019,0.9997710213190092,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_021,0.9992784878233797,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_022,0.9999520167941223,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_023,0.9999329646388471,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_025,0.9998179460718161,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_026,0.9996849338025809,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_027,0.999285191359495,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_029,0.9998197101602675,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_030,0.9998726328138094,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_009,MYOLEG_VP_031,0.9998472299401093,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_011,0.9999636597779014,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_013,0.9999745971262999,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_014,0.9999255554673512,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_015,0.9995215792119819,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_017,0.9997364451853618,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_018,0.9997805473966467,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_019,0.9999400209926528,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_021,0.9999149709366429,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_022,0.9997205683892991,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_023,0.9996782302664657,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_025,0.9990512732308399,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_026,0.9987912465931045,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_027,0.9999202632019971,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_029,0.9999047392236249,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_030,0.9992072186499433,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_010,MYOLEG_VP_031,0.9998811004383762,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_013,0.9999703633140168,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_014,0.9999287308265637,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_015,0.9996034329161265,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_017,0.9997971298280899,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_018,0.9998377038624718,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_019,0.9999428435341751,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_021,0.9998687518192164,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_022,0.9997607896059911,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_023,0.9997325641907687,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_025,0.9991511206371889,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_026,0.9988992088063295,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_027,0.9998740440845704,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_029,0.9999431963518652,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_030,0.9993000097024867,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_011,MYOLEG_VP_031,0.9999184991135457,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_014,0.9999333174565376,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_015,0.9995942596561793,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_017,0.9997943072865674,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_018,0.9998211214310286,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_019,0.9999569562417862,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_021,0.9998839229798984,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_022,0.999775960766673,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_023,0.9997248022015824,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_025,0.9991532375433305,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
BETA_TIMING,MYOLEG_VP_013,MYOLEG_VP_026,0.9988963862648076,BETA_TIMING:288,BETA_TIMING:288,True,0.0,0.0,0.0
