scope,subject_id,family,method,seed,budget,status,executed_count,domain_size,coverage_fraction,recommendation_id,recommendation_E3,recommendation_feasible,full_oracle_id,full_oracle_E3,recommendation_selection_score,pool_oracle_id,pool_oracle_E3,pool_has_full_oracle,pool_has_near_oracle,exploration_regret_relative_pct,recommendation_regret_relative_pct,distance_to_full_oracle,no_feasible_candidate_in_pool
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:329,0.9869519884031922,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9869519884031922,KEY_POSTURE_TIMING:329,0.9869519884031922,False,False,1.6723896478908278,1.6723896478908278,0.6208193510729725,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,1,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,1,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,1,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:292,0.9826839845515689,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9826839845515689,KEY_POSTURE_TIMING:292,0.9826839845515689,False,False,1.2327146123067576,1.2327146123067576,0.1613743060919757,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,1,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:368,0.9798707132595632,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9798707132595632,KEY_POSTURE_TIMING:368,0.9798707132595632,False,False,0.9429011073471035,0.9429011073471035,0.21650635094610965,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,2,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,2,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:324,0.9897221499789985,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9897221499789985,KEY_POSTURE_TIMING:324,0.9897221499789985,False,False,1.9577621385817705,1.9577621385817705,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,2,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:324,0.9897221499789985,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9897221499789985,KEY_POSTURE_TIMING:324,0.9897221499789985,False,False,1.9577621385817705,1.9577621385817705,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,2,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:324,0.9897221499789985,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9897221499789985,KEY_POSTURE_TIMING:324,0.9897221499789985,False,False,1.9577621385817705,1.9577621385817705,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,3,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,3,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,3,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,3,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:337,0.9795564022754062,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9795564022754062,KEY_POSTURE_TIMING:337,0.9795564022754062,False,False,0.9105218738815245,0.9105218738815245,0.30618621784789724,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,4,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,4,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:281,0.9939451667500676,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9939451667500676,KEY_POSTURE_TIMING:281,0.9939451667500676,False,False,2.3928027602967012,2.3928027602967012,0.6614378277661477,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,4,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:340,0.975237048682837,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.975237048682837,KEY_POSTURE_TIMING:340,0.975237048682837,False,False,0.46555696510087063,0.46555696510087063,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RANDOM,4,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:340,0.975237048682837,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.975237048682837,KEY_POSTURE_TIMING:340,0.975237048682837,False,False,0.46555696510087063,0.46555696510087063,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,REFERENCE,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,REFERENCE,0,2,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,REFERENCE,0,4,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,REFERENCE,0,8,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9707178043332891,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:383,0.9707178043332891,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9707178043332891,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,SPACE_FILLING,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,SPACE_FILLING,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,SPACE_FILLING,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9707178043332891,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.016550797357893,3.016550797357893,0.5,False
DEVELOPMENT,MYOLEG_VP_007,KEY_POSTURE_TIMING,SPACE_FILLING,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9707178043332891,True,KEY_POSTURE_TIMING:383,0.9707178043332891,0.9707178043332891,KEY_POSTURE_TIMING:383,0.9707178043332891,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,MODEL_INFORMED_BO_EI,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PHYSICS_GREEDY,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PURE_BO_EI,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PURE_BO_EI,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PURE_BO_EI,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:108,0.9867933696768587,True,BETA_TIMING:288,0.9760481252550334,0.9867933696768587,BETA_TIMING:108,0.9867933696768587,False,False,1.10089289081086,1.10089289081086,0.36084391824351614,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,PURE_BO_EI,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:252,0.978020143064057,True,BETA_TIMING:288,0.9760481252550334,0.978020143064057,BETA_TIMING:252,0.978020143064057,False,False,0.20204104264924455,0.20204104264924455,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:275,0.9963000240635445,True,BETA_TIMING:288,0.9760481252550334,0.9963000240635445,BETA_TIMING:275,0.9963000240635445,False,False,2.0748873220999657,2.0748873220999657,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:275,0.9963000240635445,True,BETA_TIMING:288,0.9760481252550334,0.9963000240635445,BETA_TIMING:275,0.9963000240635445,False,False,2.0748873220999657,2.0748873220999657,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:275,0.9963000240635445,True,BETA_TIMING:288,0.9760481252550334,0.9963000240635445,BETA_TIMING:275,0.9963000240635445,False,False,2.0748873220999657,2.0748873220999657,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,1,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,1,2,complete,2,324,0.006172839506172839,BETA_TIMING:152,0.9924848794902865,True,BETA_TIMING:288,0.9760481252550334,0.9924848794902865,BETA_TIMING:152,0.9924848794902865,False,False,1.684010635331978,1.684010635331978,0.3535533905932738,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,1,4,complete,4,324,0.012345679012345678,BETA_TIMING:152,0.9924848794902865,True,BETA_TIMING:288,0.9760481252550334,0.9924848794902865,BETA_TIMING:152,0.9924848794902865,False,False,1.684010635331978,1.684010635331978,0.3535533905932738,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,1,8,complete,8,324,0.024691358024691357,BETA_TIMING:266,0.9902680324310651,True,BETA_TIMING:288,0.9760481252550334,0.9902680324310651,BETA_TIMING:266,0.9902680324310651,False,False,1.456885865368183,1.456885865368183,0.3679900360969936,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,2,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,2,2,complete,2,324,0.006172839506172839,BETA_TIMING:271,0.9936389656730549,True,BETA_TIMING:288,0.9760481252550334,0.9936389656730549,BETA_TIMING:271,0.9936389656730549,False,False,1.802251340160626,1.802251340160626,0.414578098794425,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,2,4,complete,4,324,0.012345679012345678,BETA_TIMING:271,0.9936389656730549,True,BETA_TIMING:288,0.9760481252550334,0.9936389656730549,BETA_TIMING:271,0.9936389656730549,False,False,1.802251340160626,1.802251340160626,0.414578098794425,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,2,8,complete,8,324,0.024691358024691357,BETA_TIMING:147,0.9882070389838884,True,BETA_TIMING:288,0.9760481252550334,0.9882070389838884,BETA_TIMING:147,0.9882070389838884,False,False,1.2457289158439806,1.2457289158439806,0.2975595178559521,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,3,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,3,2,complete,2,324,0.006172839506172839,BETA_TIMING:263,0.9882851586336949,True,BETA_TIMING:288,0.9760481252550334,0.9882851586336949,BETA_TIMING:263,0.9882851586336949,False,False,1.2537325836739985,1.2537325836739985,0.5994789404140899,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,3,4,complete,4,324,0.012345679012345678,BETA_TIMING:263,0.9882851586336949,True,BETA_TIMING:288,0.9760481252550334,0.9882851586336949,BETA_TIMING:263,0.9882851586336949,False,False,1.2537325836739985,1.2537325836739985,0.5994789404140899,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,3,8,complete,8,324,0.024691358024691357,BETA_TIMING:259,0.98552373352556,True,BETA_TIMING:288,0.9760481252550334,0.98552373352556,BETA_TIMING:259,0.98552373352556,False,False,0.9708136336054871,0.9708136336054871,0.1613743060919757,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,4,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,4,2,complete,2,324,0.006172839506172839,BETA_TIMING:235,0.9956628148628348,True,BETA_TIMING:288,0.9760481252550334,0.9956628148628348,BETA_TIMING:235,0.9956628148628348,False,False,2.009602713255177,2.009602713255177,0.4330127018922193,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,4,4,complete,4,324,0.012345679012345678,BETA_TIMING:305,0.9904496161838624,True,BETA_TIMING:288,0.9760481252550334,0.9904496161838624,BETA_TIMING:305,0.9904496161838624,False,False,1.4754898407356747,1.4754898407356747,0.28867513459481287,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RANDOM,4,8,complete,8,324,0.024691358024691357,BETA_TIMING:303,0.9890085836432447,True,BETA_TIMING:288,0.9760481252550334,0.9890085836432447,BETA_TIMING:303,0.9890085836432447,False,False,1.3278503439392293,1.3278503439392293,0.4841229182759272,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,REFERENCE,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,REFERENCE,0,2,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,REFERENCE,0,4,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,REFERENCE,0,8,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,RESIDUAL_GP_GREEDY,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,SPACE_FILLING,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,SPACE_FILLING,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9760481252550334,1.0,BETA_TIMING:163,1.0,False,False,2.4539645254385585,2.4539645254385585,0.5,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,SPACE_FILLING,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,BETA_TIMING,SPACE_FILLING,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9760481252550334,True,BETA_TIMING:288,0.9760481252550334,0.9760481252550334,BETA_TIMING:288,0.9760481252550334,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9700208470073761,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.090567907392192,3.090567907392192,0.5,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9700208470073761,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.090567907392192,3.090567907392192,0.5,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9700208470073761,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9700208470073761,KEY_POSTURE_TIMING:383,0.9700208470073761,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PURE_BO_EI,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9700208470073761,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.090567907392192,3.090567907392192,0.5,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PURE_BO_EI,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9700208470073761,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.090567907392192,3.090567907392192,0.5,False
DEVELOPMENT,MYOLEG_VP_009,KEY_POSTURE_TIMING,PURE_BO_EI,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:246,0.9904878531995531,True,KEY_POSTURE_TIMING:383,0.9700208470073761,0.9904878531995531,KEY_POSTURE_TIMING:246,0.9904878531995531,False,False,2.1099552917156403,2.1099552917156403,0.3886407938787006,False
