case_id,subject_id,scenario_name,policy_id,iteration,trial_purpose,selection_mode,trajectory_id,alpha_hip,alpha_knee,alpha_phase,operating_alpha_hip_before,operating_alpha_knee_before,operating_alpha_phase_before,operating_alpha_hip_after,operating_alpha_knee_after,operating_alpha_phase_after,J_pred,actual_J,operating_actual_J_before,best_actual_J_before,best_actual_J_after,delta_J_pred_one_step,delta_J_actual_vs_operating,accepted_meaningful_improvement,executed_false_improvement,bundle_authorization_id,bundle_length,bundle_authorized_execution_count,queued_later_bundle_steps,bundle_authorization_invalidated,model_refit_after_execution,full_map_recomputed_after_execution,truth_accessed_before_selection,manifest_sha_verified_before_truth,execution_status,cumulative_regret_vs_best_before,stop_reason_after_iteration
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0.982412509681,0.982409765163,0.988193617024,0.988193617024,0.982409765163,-0.00578383630714,-0.00578385186107,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0.976706693252,0.976703932761,0.982409765163,0.982409765163,0.976703932761,-0.00570581642967,-0.00570583240124,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0.971078595998,0.971075819116,0.976703932761,0.976703932761,0.971075819116,-0.00562809725397,-0.00562811364489,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999868293195,0.999867433694,0.971075819116,0.971075819116,0.971075819116,0.0287896971976,0.0287916145779,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0287916145779,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999808223371,0.999807364527,0.971075819116,0.971075819116,0.971075819116,0.0287296273734,0.0287315454107,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0575231599886,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,9,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.99975112453,0.99975026634,0.971075819116,0.971075819116,0.971075819116,0.0286725285328,0.028674447224,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0861976072126,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,10,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999697007011,0.999696149472,0.971075819116,0.971075819116,0.971075819116,0.0286184110137,0.0286203303555,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.114817937568,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,11,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.999645881139,0.999645024248,0.971075819116,0.971075819116,0.971075819116,0.0285672851418,0.0285692051312,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.143387142699,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,12,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999597757228,0.999596900981,0.971075819116,0.971075819116,0.971075819116,0.0285191612307,0.0285210818643,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.171908224564,
hip_stiff__matched_linear,hip_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,13,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.999552645579,0.999551789972,0.971075819116,0.971075819116,0.971075819116,0.0284740495812,0.028475970856,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.20038419542,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999931323653,0.999930463492,1,1,1,-6.86763465457e-05,-6.95365076068e-05,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0.994058475268,0.994055761441,1,1,0.994055761441,-0.00594152473249,-0.00594423855895,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0.988196345988,0.988193617024,0.994055761441,0.994055761441,0.988193617024,-0.00586212927914,-0.00586214441739,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0.982412509681,0.982409765163,0.988193617024,0.988193617024,0.982409765163,-0.00578383630714,-0.00578385186107,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0.976706693252,0.976703932761,0.982409765163,0.982409765163,0.976703932761,-0.00570581642967,-0.00570583240124,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0.971078595998,0.971075819116,0.976703932761,0.976703932761,0.971075819116,-0.00562809725397,-0.00562811364489,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999868293195,0.999867433694,0.971075819116,0.971075819116,0.971075819116,0.0287896971976,0.0287916145779,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0287916145779,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999808223371,0.999807364527,0.971075819116,0.971075819116,0.971075819116,0.0287296273734,0.0287315454107,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0575231599886,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,9,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.99975112453,0.99975026634,0.971075819116,0.971075819116,0.971075819116,0.0286725285328,0.028674447224,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0861976072126,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,10,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999697007011,0.999696149472,0.971075819116,0.971075819116,0.971075819116,0.0286184110137,0.0286203303555,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.114817937568,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,11,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.999645881139,0.999645024248,0.971075819116,0.971075819116,0.971075819116,0.0285672851418,0.0285692051312,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.143387142699,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,12,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999597757228,0.999596900981,0.971075819116,0.971075819116,0.971075819116,0.0285191612307,0.0285210818643,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.171908224564,
hip_stiff__matched_linear,hip_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,13,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.999552645579,0.999551789972,0.971075819116,0.971075819116,0.971075819116,0.0284740495812,0.028475970856,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.20038419542,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999931323653,0.999930463492,1,1,1,-6.86763465457e-05,-6.95365076068e-05,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0.994058475268,0.994055761441,1,1,0.994055761441,-0.00594152473249,-0.00594423855895,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0.988196345988,0.988193617024,0.994055761441,0.994055761441,0.988193617024,-0.00586212927914,-0.00586214441739,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0.982412509681,0.982409765163,0.988193617024,0.988193617024,0.982409765163,-0.00578383630714,-0.00578385186107,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0.976706693252,0.976703932761,0.982409765163,0.982409765163,0.976703932761,-0.00570581642967,-0.00570583240124,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0.971078595998,0.971075819116,0.976703932761,0.976703932761,0.971075819116,-0.00562809725397,-0.00562811364489,True,False,,,0,False,False,True,True,False,True,EXECUTED,0,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999868293195,0.999867433694,0.971075819116,0.971075819116,0.971075819116,0.0287896971976,0.0287916145779,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0287916145779,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999808223371,0.999807364527,0.971075819116,0.971075819116,0.971075819116,0.0287296273734,0.0287315454107,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0575231599886,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,9,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.99975112453,0.99975026634,0.971075819116,0.971075819116,0.971075819116,0.0286725285328,0.028674447224,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.0861976072126,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,10,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999697007011,0.999696149472,0.971075819116,0.971075819116,0.971075819116,0.0286184110137,0.0286203303555,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.114817937568,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,11,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.999645881139,0.999645024248,0.971075819116,0.971075819116,0.971075819116,0.0285672851418,0.0285692051312,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.143387142699,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,12,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999597757228,0.999596900981,0.971075819116,0.971075819116,0.971075819116,0.0285191612307,0.0285210818643,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.171908224564,
hip_stiff__matched_linear,hip_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,13,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.999552645579,0.999551789972,0.971075819116,0.971075819116,0.971075819116,0.0284740495812,0.028475970856,False,False,,,0,False,False,True,True,False,True,EXECUTED,0.20038419542,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,1,-0.00111491555967,-0.00111435797291,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,1,-0.00148213901663,-0.00148158155591,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,1,-0.00184796140393,-0.00184740407181,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,1,-0.00221237067269,-0.00221181347173,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,1,-0.00257535485861,-0.00257479779137,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,1,-0.0029369020822,-0.00293634515125,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,1,-0.00111491555967,-0.00111435797291,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,1,-0.00148213901663,-0.00148158155591,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,1,-0.00184796140393,-0.00184740407181,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,1,-0.00221237067269,-0.00221181347173,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,1,-0.00257535485861,-0.00257479779137,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,1,-0.0029369020822,-0.00293634515125,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,1,-0.00111491555967,-0.00111435797291,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,1,-0.00148213901663,-0.00148158155591,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,1,-0.00184796140393,-0.00184740407181,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,1,-0.00221237067269,-0.00221181347173,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,1,-0.00257535485861,-0.00257479779137,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,1,-0.0029369020822,-0.00293634515125,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,False,False,,,0,False,False,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-0.250_p+0.00000,0,-0.25,0,0,0,0,0,-0.25,0,0.998880841206,0.998875868858,1,1,1,-0.00111915879411,-0.0011241311424,False,False,semantic_bundle_69d13ba924a2c67dccc27cc3,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-0.500_p+0.00000,0,-0.5,0,0,-0.25,0,0,-0.5,0,0.997762976849,0.997757995994,0.998875868858,1,1,-0.00111786435651,-0.0011178728633,False,False,semantic_bundle_e1bcc7a878ce6562815fe001,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-0.750_p+0.00000,0,-0.75,0,0,-0.5,0,0,-0.75,0,0.99664696741,0.996641978032,0.997757995994,1,1,-0.00111600943987,-0.00111601796227,False,False,semantic_bundle_4f59adc595113a8bb7b918ac,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,-0.75,0,0,-1,0,0.995532812069,0.995527814153,0.996641978032,1,1,-0.00111415534056,-0.00111416387853,False,False,semantic_bundle_ecb47b4b754d0fa166d3a75c,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,6,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,-1,0,0,-1.25,0,0.994420509997,0.994415503528,0.995527814153,1,0.994415503528,-0.00111230207189,-0.0011123106254,True,False,semantic_bundle_2b728b6c404bfba72a37cc35,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,7,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-1.500_p+0.00000,0,-1.5,0,0,-1.25,0,0,-1.5,0,0.99331006035,0.993305045312,0.994415503528,0.994415503528,0.994415503528,-0.00111044964699,-0.00111045821599,False,False,semantic_bundle_50e91972ef2e400c0dea6cb5,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,8,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-1.750_p+0.00000,0,-1.75,0,0,-1.5,0,0,-1.75,0,0.992201462271,0.992196438649,0.993305045312,0.994415503528,0.994415503528,-0.00110859807879,-0.00110860666325,False,False,semantic_bundle_f5a9441e4ef02ffb29471aeb,5,1,False,True,True,True,False,True,EXECUTED,0,
knee_stiff__matched_linear,knee_stiff,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,9,EXPLOIT,BUNDLE_SUPPORTED_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1.75,0,0,-2,0,0.991094714891,0.991089682669,0.992196438649,0.994415503528,0.994415503528,-0.00110674738003,-0.0011067559799,False,False,semantic_bundle_9a391275bf63a5bb8924c6bf,5,1,False,True,True,True,False,True,EXECUTED,0,
