case_id,subject_id,scenario_name,policy_id,iteration,policy_decision,true_local_improvement_available,missed_improvement_round,best_local_delta_J_truth,policy_complete_before_truth_audit,truth_fed_back_to_policy
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.00655300359635,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00644182447333,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00633121629165,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,EXPLOIT,True,False,-0.00622122736161,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,7,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,8,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,9,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,10,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,11,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,12,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,13,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,14,STOP,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLORE,True,True,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.00655300359635,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.00644182447333,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00633121629165,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,EXPLOIT,True,False,-0.00622122736161,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,7,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,8,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,9,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,10,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,11,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,12,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,13,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,14,STOP,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLORE,True,True,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00666528974099,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.00655300359635,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.00644182447333,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00633121629165,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,6,EXPLOIT,True,False,-0.00622122736161,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,7,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,8,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,9,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,10,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,11,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,12,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,13,EXPLORE,False,False,-0.00233356895633,True,False
heavy_leg__matched_linear,heavy_leg,matched_linear,S3_BUNDLE_ENDPOINT_TWO_GATE,14,STOP,False,False,-0.00233356895633,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S0_CURRENT_ADDITIVE_MARGIN,1,STOP,True,True,-0.00713558632394,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLOIT,True,False,-0.00713558632394,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00700802424743,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.0068817903403,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00675678052991,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00663302773982,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,STOP,False,False,-0.000980410884766,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLOIT,True,False,-0.00713558632394,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00700802424743,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.0068817903403,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.00675678052991,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00663302773982,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,STOP,False,False,-0.000980410884766,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLOIT,True,False,-0.00713558632394,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00700802424743,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.0068817903403,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.00675678052991,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00663302773982,True,False
baseline__nonlinear_stiffness_mild,baseline,nonlinear_stiffness_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,6,STOP,False,False,-0.000980410884766,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S0_CURRENT_ADDITIVE_MARGIN,1,STOP,True,True,-0.00613075929852,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLOIT,True,False,-0.00613075929852,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00604590336803,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.00596177054961,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00587793743506,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00579443401043,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,STOP,False,False,-0.00188288690802,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLOIT,True,False,-0.00613075929852,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00604590336803,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.00596177054961,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.00587793743506,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00579443401043,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,STOP,False,False,-0.00188288690802,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLOIT,True,False,-0.00613075929852,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00604590336803,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.00596177054961,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.00587793743506,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00579443401043,True,False
baseline__hip_knee_coupling_mild,baseline,hip_knee_coupling_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,6,STOP,False,False,-0.00188288690802,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,1,EXPLOIT,True,False,-0.00590713959859,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,2,EXPLOIT,True,False,-0.00582926467071,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,3,EXPLOIT,True,False,-0.0057520604856,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,4,EXPLOIT,True,False,-0.0056751774751,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,5,EXPLOIT,True,False,-0.00559864215836,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S0_CURRENT_ADDITIVE_MARGIN,6,STOP,False,False,-0.0017848089756,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLOIT,True,False,-0.00590713959859,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00582926467071,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.0057520604856,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.0056751774751,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00559864215836,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,STOP,False,False,-0.0017848089756,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLOIT,True,False,-0.00590713959859,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00582926467071,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.0057520604856,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.0056751774751,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00559864215836,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,STOP,False,False,-0.0017848089756,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLOIT,True,False,-0.00590713959859,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00582926467071,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.0057520604856,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.0056751774751,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00559864215836,True,False
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,6,STOP,False,False,-0.0017848089756,True,False
baseline__structured_residual,baseline,structured_residual,S0_CURRENT_ADDITIVE_MARGIN,1,STOP,True,True,-0.0058557364286,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLOIT,True,False,-0.0058557364286,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00577520703822,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.00569550675062,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00561624306087,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00553744316022,True,False
baseline__structured_residual,baseline,structured_residual,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,STOP,False,False,-0.00178527293152,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLOIT,True,False,-0.0058557364286,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00577520703822,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.00569550675062,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.00561624306087,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00553744316022,True,False
baseline__structured_residual,baseline,structured_residual,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,STOP,False,False,-0.00178527293152,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLOIT,True,False,-0.0058557364286,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00577520703822,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.00569550675062,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.00561624306087,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00553744316022,True,False
baseline__structured_residual,baseline,structured_residual,S3_BUNDLE_ENDPOINT_TWO_GATE,6,STOP,False,False,-0.00178527293152,True,False
baseline__combined_mild,baseline,combined_mild,S0_CURRENT_ADDITIVE_MARGIN,1,STOP,True,True,-0.00684857304666,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLOIT,True,False,-0.00684857304666,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00673355383193,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.00661964382761,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00650664634969,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00639459278275,True,False
baseline__combined_mild,baseline,combined_mild,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,STOP,False,False,-0.00141590853533,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,1,EXPLOIT,True,False,-0.00684857304666,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,2,EXPLOIT,True,False,-0.00673355383193,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,3,EXPLOIT,True,False,-0.00661964382761,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,4,EXPLOIT,True,False,-0.00650664634969,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,5,EXPLOIT,True,False,-0.00639459278275,True,False
baseline__combined_mild,baseline,combined_mild,S2_UNCERTAINTY_INTERVAL_DIRECTION_GATE,6,STOP,False,False,-0.00141590853533,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,1,EXPLOIT,True,False,-0.00684857304666,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,2,EXPLOIT,True,False,-0.00673355383193,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,3,EXPLOIT,True,False,-0.00661964382761,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,4,EXPLOIT,True,False,-0.00650664634969,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,5,EXPLOIT,True,False,-0.00639459278275,True,False
baseline__combined_mild,baseline,combined_mild,S3_BUNDLE_ENDPOINT_TWO_GATE,6,STOP,False,False,-0.00141590853533,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,1,EXPLORE,True,True,-0.00635061106775,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,2,EXPLOIT,True,False,-0.00635061106775,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,3,EXPLOIT,True,False,-0.00625377155773,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,4,EXPLOIT,True,False,-0.00615784584605,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,5,EXPLOIT,True,False,-0.00606237123961,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,6,EXPLOIT,True,False,-0.0059673855631,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,7,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,8,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,9,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,10,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,11,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,12,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,13,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S0_CURRENT_ADDITIVE_MARGIN,14,STOP,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,1,EXPLORE,True,True,-0.00635061106775,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,2,EXPLOIT,True,False,-0.00635061106775,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,3,EXPLOIT,True,False,-0.00625377155773,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,4,EXPLOIT,True,False,-0.00615784584605,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,5,EXPLOIT,True,False,-0.00606237123961,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,6,EXPLOIT,True,False,-0.0059673855631,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,7,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,8,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,9,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,10,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,11,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,12,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,13,EXPLORE,False,False,-0.00216556985826,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,S1_TWO_GATE_DIRECTION_AND_MAGNITUDE,14,STOP,False,False,-0.00216556985826,True,False
