path,size_bytes,tracked,ignored,producer,consumer_tests,consumer_scripts,sha256_if_present,regenerable,deterministic,required_for_normal_pytest,required_for_formal_reproduction
lower_limb_sim/data/geometry_error/baseline/L2_error_3cm_positive/reconstructed_state.csv,59363845,false,true,lower_limb_sim.run_geometry_error_experiment,,,02747af0a33a76f8e46d4cd7283a92c9e29dd6edd53aab32c1153e44224782a8,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/L2_error_3cm_positive/training_data.csv,4752491,false,true,lower_limb_sim.run_geometry_error_experiment,,,d811e2aa83a1e1018c47169bdb9f96f94e4df7d7259eea6e7bd74d1b7a86efdd,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/L2_error_3cm_positive/true_trajectory.csv,6578797,false,true,lower_limb_sim.run_geometry_error_experiment,,,b0b9e375bbb20fff5552a3a59f946fe9e06a46a97f8d561942e4172343f6a696,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/L2_error_3cm_positive/validation_data.csv,2712194,false,true,lower_limb_sim.run_geometry_error_experiment,,,de1a165a8655f33b5271b8f91ba40fb9bff7ce15aeb249704de44f13bd3482cf,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/boundary_test_data.csv,1118854,false,true,lower_limb_sim.run_geometry_error_experiment,,,955ab7db6d12705bc031a37a12266bc53683db89e6b924fec2a0a0528521370b,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/interpolation_test_data.csv,4512592,false,true,lower_limb_sim.run_geometry_error_experiment,,,828f215d3443516124e9946130be7c2829199fcedae0cdba571d752557d6805d,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/observed_trajectory.csv,4227046,false,true,lower_limb_sim.run_geometry_error_experiment,,,261f931cd50cd677a9b5eadcd5646cda95b150aaf42508dbc344199c0401d19c,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/outside_domain_test_data.csv,1149360,false,true,lower_limb_sim.run_geometry_error_experiment,,,5186d21074bf6b7d7e68044c258914e6cc3216f3d44915b2f423942f7def304d,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/reconstructed_state.csv,59643017,false,true,lower_limb_sim.run_geometry_error_experiment,,,f29199295007216e56b7a0da97e253536d86c48a9ec1b8817a9024f09bd30bc3,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/training_data.csv,4741883,false,true,lower_limb_sim.run_geometry_error_experiment,,,0c00e77ad7512dc818d93d23ebecc93fc75588234eeca144a35378dd56881b60,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/true_trajectory.csv,6594159,false,true,lower_limb_sim.run_geometry_error_experiment,,,2811baec5bce32ffacd019c306e0097617acea2b0c4453aca58bcd8a06711cbf,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_mild/validation_data.csv,2707735,false,true,lower_limb_sim.run_geometry_error_experiment,,,95205235fbac5a720a03b7e2a39c1fddf56064c49cef37b85f7932d7f648bc65,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/boundary_test_data.csv,1113059,false,true,lower_limb_sim.run_geometry_error_experiment,,,118eeadda2a512c8dd3dc7ac464cc969a55fca5dd1531fdf62bc936285ac5fcd,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/interpolation_test_data.csv,4493329,false,true,lower_limb_sim.run_geometry_error_experiment,,,e3ec171a6cc9b3f000c982f8c6462a7849a589521dfbc0eceaa0c6f4154f8778,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/observed_trajectory.csv,4257899,false,true,lower_limb_sim.run_geometry_error_experiment,,,139eaf71fba6c5d51d159caf749c9711e95026b4475d5ae02d789a71fb4297a9,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/outside_domain_test_data.csv,1143271,false,true,lower_limb_sim.run_geometry_error_experiment,,,f9ae0d0f9d3cafd09d694a6074b045dfda8ac88cd142676cd18f5b301785aaa8,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/reconstructed_state.csv,59346100,false,true,lower_limb_sim.run_geometry_error_experiment,,,0731aa3d2313c4ac08365cf616f1f3018a8449a41eddbf8834ed43d528b515fc,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/training_data.csv,4718847,false,true,lower_limb_sim.run_geometry_error_experiment,,,40c9bfbfbf797a20ad6b344c662a3a34578c7515015f77d2e7517e7ae917f590,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/true_trajectory.csv,6624883,false,true,lower_limb_sim.run_geometry_error_experiment,,,a3190097e31d56d23d187c5d6fc7fc69972e98df9bec62d49772b6fb2213c3c3,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/combined_geometry_strong/validation_data.csv,2695056,false,true,lower_limb_sim.run_geometry_error_experiment,,,6608c707523fba2b5c35f11f695101b0c9b8f45bbddd4a98370cc35be21722dc,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/boundary_test_data.csv,1119052,false,true,lower_limb_sim.run_geometry_error_experiment,,,61d8db33f2702241f3dc1dcf7cbeaaff9f7bde846c123c99ffee2a9133d3c0b2,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/interpolation_test_data.csv,4518215,false,true,lower_limb_sim.run_geometry_error_experiment,,,257a6685948564898605e58a34a0cd9270ea62bf78c9817cecc2103f25fba0ce,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/observed_trajectory.csv,4334597,false,true,lower_limb_sim.run_geometry_error_experiment,,,11cf10e91e00ccbb80923d6c2583a005476ad5a1890307ff3d8698cd593253ab,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/outside_domain_test_data.csv,1148805,false,true,lower_limb_sim.run_geometry_error_experiment,,,fb0fe50b2a02fc80060e94a1f3a705789596588194cf771de310b022d5df486f,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/reconstructed_state.csv,58688683,false,true,lower_limb_sim.run_geometry_error_experiment,,,fe609857d044e4431dd96759615011232ca56b0f15f511390c2af7456651ae82,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/training_data.csv,4752812,false,true,lower_limb_sim.run_geometry_error_experiment,,,96cc41e63bbdf2e4e3dcb282c02c724deb66691f44436452f1dbcde080a8fe61,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/true_trajectory.csv,6701693,false,true,lower_limb_sim.run_geometry_error_experiment,,,532f995e3819e4e3a8c3bc979a237d814974b5e4903996a445b9f582e30930ba,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm/validation_data.csv,2712450,false,true,lower_limb_sim.run_geometry_error_experiment,,,5207105e2e040983807d588bbbfbe714a430b6dbca1f94e40718fdd09411b361,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/boundary_test_data.csv,1110336,false,true,lower_limb_sim.run_geometry_error_experiment,,,0307896fdcb24010f1a2675d55a1267304cce4067dfddf38bd4c6f4a0c5e6de1,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/interpolation_test_data.csv,4489615,false,true,lower_limb_sim.run_geometry_error_experiment,,,da48acd155e56c7b4cc0ef45055e752be75e0220e510add3bf7dc2f806685ba9,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/observed_trajectory.csv,4472855,false,true,lower_limb_sim.run_geometry_error_experiment,,,b205aa9e15401c29b5fad2c7d4d8dcae61aacb632d1be48b43d277f331a0bed2,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/outside_domain_test_data.csv,1140264,false,true,lower_limb_sim.run_geometry_error_experiment,,,6c854344be9fe3a50f88ade119ec660503f01a5e1bc2d36cdcb9222d1ee5359b,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/reconstructed_state.csv,58201489,false,true,lower_limb_sim.run_geometry_error_experiment,,,99afc0e6564769ebded130822fd29b659bd9047d79bedacb4b2a60d3d5590fca,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/training_data.csv,4725223,false,true,lower_limb_sim.run_geometry_error_experiment,,,0efa26707922920dd8c5731ba723034078d2dcefdd099eae927cb3d6aed150ad,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/true_trajectory.csv,6839951,false,true,lower_limb_sim.run_geometry_error_experiment,,,2691db3e560047a4b2ed6831f6832c8711451436a05a014c593de95f2edb0ee7,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_negative/validation_data.csv,2712968,false,true,lower_limb_sim.run_geometry_error_experiment,,,4d73978049156c501b8bda4b98a782196b1b7833fd6cba617a0cf5326750d3f9,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/boundary_test_data.csv,1119052,false,true,lower_limb_sim.run_geometry_error_experiment,,,61d8db33f2702241f3dc1dcf7cbeaaff9f7bde846c123c99ffee2a9133d3c0b2,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/interpolation_test_data.csv,4518215,false,true,lower_limb_sim.run_geometry_error_experiment,,,257a6685948564898605e58a34a0cd9270ea62bf78c9817cecc2103f25fba0ce,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/observed_trajectory.csv,4472855,false,true,lower_limb_sim.run_geometry_error_experiment,,,8e6deee49c4a6e0505b56e2c97bc5f88080b3861354ecebe3213d0e59161e51b,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/outside_domain_test_data.csv,1148805,false,true,lower_limb_sim.run_geometry_error_experiment,,,fb0fe50b2a02fc80060e94a1f3a705789596588194cf771de310b022d5df486f,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/reconstructed_state.csv,59103457,false,true,lower_limb_sim.run_geometry_error_experiment,,,3861da24ab56af33413d20d0e49451f2dfedba467477b45923a275f978fee12a,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/training_data.csv,4752812,false,true,lower_limb_sim.run_geometry_error_experiment,,,96cc41e63bbdf2e4e3dcb282c02c724deb66691f44436452f1dbcde080a8fe61,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/true_trajectory.csv,6839951,false,true,lower_limb_sim.run_geometry_error_experiment,,,13ce38341078a0c2c3ca58b17a6c71b5650fafae0f1a75ea973fd8a103f351a8,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_combined_error_2cm_positive/validation_data.csv,2712450,false,true,lower_limb_sim.run_geometry_error_experiment,,,5207105e2e040983807d588bbbfbe714a430b6dbca1f94e40718fdd09411b361,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/boundary_test_data.csv,1120644,false,true,lower_limb_sim.run_geometry_error_experiment,,,9ac4e6f58a52ab6cf4f2ea273f9b48ad640e3e8e20b1d16988143258e3bceeae,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/interpolation_test_data.csv,4518309,false,true,lower_limb_sim.run_geometry_error_experiment,,,242b98fef85c8bfbd8a9253480f0df32d3e3129c9723590a4a1b900d27361caf,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/observed_trajectory.csv,4227063,false,true,lower_limb_sim.run_geometry_error_experiment,,,c84a5d29e9bf293d31c52ce3aef77ccce22f6b702641aa0506e0b9f8bb824275,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/outside_domain_test_data.csv,1150364,false,true,lower_limb_sim.run_geometry_error_experiment,,,741d67acbcf59b929bf05c0e09ad64fdf7e2d058e93ff43ec211961b945e7da3,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/reconstructed_state.csv,58609084,false,true,lower_limb_sim.run_geometry_error_experiment,,,d818f571b73dab44db4637fa2d9681faf631817b3e3183b4a6a2988aeb31f6b2,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/training_data.csv,4753020,false,true,lower_limb_sim.run_geometry_error_experiment,,,9272de0908acdacf3b8dde0a38b4bf75ebaa8af083ac3c7f21ed31b30cdbc88a,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/true_trajectory.csv,6594159,false,true,lower_limb_sim.run_geometry_error_experiment,,,2f3b93e82a8791747f409e68841ed14703e0c7d5b03e111084f552767c872c61,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm/validation_data.csv,2713802,false,true,lower_limb_sim.run_geometry_error_experiment,,,2e8ccea7f70efab4968f4a5ae5576a6fdc5a154699d6d29055c08a3fc4725860,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/boundary_test_data.csv,1120638,false,true,lower_limb_sim.run_geometry_error_experiment,,,3c5017b88b7fe80fb924f590d59b87772053a38c88cd5d42398b3586537f239d,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/interpolation_test_data.csv,4518453,false,true,lower_limb_sim.run_geometry_error_experiment,,,1fc45f175e6b20e49f6229b47a78c96d7fda88a98265320d6b09ad02d4eaa9ce,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/observed_trajectory.csv,4365321,false,true,lower_limb_sim.run_geometry_error_experiment,,,ff1acced94933926ca2781c6b96d4e558409b03011b16630a63f29a0b7d44d53,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/outside_domain_test_data.csv,1142823,false,true,lower_limb_sim.run_geometry_error_experiment,,,785958765a0d04c4c7c327da58be60c31e680f4f6ab567c39cdc7da91648f0a4,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/reconstructed_state.csv,59054763,false,true,lower_limb_sim.run_geometry_error_experiment,,,ebb918aed740faafb956ff6ed178667186bcb16bdb586a3694f1ba8cda590a03,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/training_data.csv,4753882,false,true,lower_limb_sim.run_geometry_error_experiment,,,3ba258d631486f15f182616ad4b3602beb3c666112f72682d4bca3513af527f3,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/true_trajectory.csv,6732417,false,true,lower_limb_sim.run_geometry_error_experiment,,,36ed415e909e8a5ba27b5f134bf624fdcb4a0e7448d8c8d39bc9883e1d0b68bf,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_negative/validation_data.csv,2716639,false,true,lower_limb_sim.run_geometry_error_experiment,,,26994fd5b7fe5bd02d96435297c0a261836e87cbce9298f91ea332909b9704f6,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
lower_limb_sim/data/geometry_error/baseline/hip_center_x_error_1cm_positive/boundary_test_data.csv,1120644,false,true,lower_limb_sim.run_geometry_error_experiment,,,9ac4e6f58a52ab6cf4f2ea273f9b48ad640e3e8e20b1d16988143258e3bceeae,UNKNOWN_OUTSIDE_P2_SCOPE,UNKNOWN_OUTSIDE_P2_SCOPE,NOT_AUDITED_OUTSIDE_P2_SCOPE,STAGE_SPECIFIC_OUTSIDE_P2_SCOPE
