subject_id,split,boundary_side,hip_deg,knee_deg,knee_velocity_deg_s,required_knee_drive_nm,subject_reference_knee_rms_nm,joint_limit_knee_contribution_nm,absolute_joint_limit_knee_contribution_nm,relative_joint_limit_contribution,joint_limit_active_count,contact_active_count,source_equality_residual_max,solver_warning_count,finite,artifact_gate_pass
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.75,0.0,2.3628316981133885e-13,10.222359698797423,0.0010581103826278206,0.0010581103826278206,0.00010350940622372138,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.75,1.0,2.3808452351167304e-13,10.222359698797423,0.0009716818511000955,0.0009716818511000955,9.505455489053139e-05,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.8,-1.0,-2.2204248413938335e-12,10.222359698797423,0.0022161984423886647,0.0022161984423886647,0.00021679910585120405,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.8,0.0,-2.2348351232847427e-12,10.222359698797423,0.002125653826288888,0.002125653826288888,0.00020794159948597327,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.8,1.0,-2.249556903717314e-12,10.222359698797423,0.002035114431363913,0.002035114431363913,0.00019908460388097355,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.8,-1.0,-1.215463749572637e-13,10.222359698797423,0.001925812043534194,0.001925812043534194,0.0001883921227855786,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.8,0.0,-1.23218673557476e-13,10.222359698797423,0.0018352652585883777,0.0018352652585883777,0.0001795344042534799,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.8,1.0,-1.2049018826382355e-13,10.222359698797423,0.001744723725003106,0.001744723725003106,0.00017067719943452572,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.8,-1.0,-3.941568285611007e-13,10.222359698797423,0.0014483353988027979,0.0014483353988027979,0.0001416830791987473,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.8,0.0,-3.9439532819279796e-13,10.222359698797423,0.0013578044079954508,0.0013578044079954508,0.00013282690572463278,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.8,1.0,-3.896524298727594e-13,10.222359698797423,0.0012672787383572917,0.0012672787383572917,0.0001239712527926773,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.8,-1.0,-1.9618726253034586e-13,10.222359698797423,0.0010820341015617331,0.0010820341015617331,0.00010584973855782297,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.8,0.0,-2.0325185163740804e-13,10.222359698797423,0.0009915175736105962,0.0009915175736105962,9.699497990931e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.8,1.0,-2.0020027973386397e-13,10.222359698797423,0.0009010064055327639,0.0009010064055327639,8.814074558917741e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.9,-1.0,-9.858962203914992e-13,10.222359698797423,0.002174109327133065,0.002174109327133065,0.00021268174777579302,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.9,0.0,-9.815424240048673e-13,10.222359698797423,0.0020750717337384107,0.0020750717337384107,0.00020299341784876988,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,119.9,1.0,-9.832065715189617e-13,10.222359698797423,0.0019760398306817484,0.0019760398306817484,0.0001933056445777596,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.9,-1.0,3.265078522511169e-13,10.222359698797423,0.0018571609239267026,0.0018571609239267026,0.00018167634270834575,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.9,0.0,3.316426918309145e-13,10.222359698797423,0.001758120911330362,0.001758120911330362,0.00017198777612347085,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,119.9,1.0,3.300784369712465e-13,10.222359698797423,0.0016590866222083332,0.0016590866222083332,0.0001622997694361617,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.9,-1.0,-4.522772917040221e-13,10.222359698797423,0.00133708480103879,0.00133708480103879,0.00013080001491202537,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.9,0.0,-4.5384196619236935e-13,10.222359698797423,0.00123806208371869,0.00123806208371869,0.00012111314023359381,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,119.9,1.0,-4.50286500491065e-13,10.222359698797423,0.0011390451665336742,0.0011390451665336742,0.00011142683295205055,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.9,-1.0,-8.00531241252304e-14,10.222359698797423,0.0009379720747703311,0.0009379720747703311,9.175690372944673e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.9,0.0,-7.541637789100569e-14,10.222359698797423,0.0008389652219673303,0.0008389652219673303,8.207158099377267e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,119.9,1.0,-7.918570766685883e-14,10.222359698797423,0.0007399642118029402,0.0007399642118029402,7.238682981288469e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,120.0,-1.0,1.2439819770845984e-12,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,120.0,0.0,-1.4948830370956727e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,30.0,120.0,1.0,5.240476301994453e-16,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,120.0,-1.0,-7.893151738243141e-13,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,120.0,0.0,1.817495130825215e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,60.0,120.0,1.0,-2.1512217788375282e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,120.0,-1.0,8.26569820236718e-13,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,120.0,0.0,-1.8337236638762403e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,90.0,120.0,1.0,6.249411681456493e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,120.0,-1.0,-1.016744087939024e-13,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,120.0,0.0,7.391746804232796e-17,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_001,DEVELOPMENT,UPPER,112.0,120.0,1.0,4.63484970056294e-15,10.222359698797423,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.0,-1.0,-7.976411272540146e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.0,0.0,-6.929011130115198e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.0,1.0,-6.391418253613724e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.0,-1.0,-4.976533170888629e-13,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.0,0.0,-5.037493582999916e-13,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.0,1.0,-4.768402751738343e-13,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.0,-1.0,1.9395375600898772e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.0,0.0,1.5478888858439506e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.0,1.0,-1.3715689035524622e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.0,-1.0,6.600223825318355e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.0,0.0,6.216147168305192e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.0,1.0,5.2212568449790235e-14,12.13350307179609,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.1,-1.0,1.10698205918886e-13,12.13350307179609,-0.0015571696474263928,0.0015571696474263928,0.00012833636240188376,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.1,0.0,1.312912599885813e-13,12.13350307179609,-0.0016220858417422955,0.0016220858417422955,0.00013368652335142835,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.1,1.0,1.343153337967473e-13,12.13350307179609,-0.0016870017912273588,0.0016870017912273588,0.00013903666412288932,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.1,-1.0,-5.823167595927901e-14,12.13350307179609,-0.0026583865074593033,0.0026583865074593033,0.0002190947240651903,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.1,0.0,-8.035704217714082e-14,12.13350307179609,-0.002723311477441991,0.002723311477441991,0.0002244456082738574,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.1,1.0,-6.707506019147936e-14,12.13350307179609,-0.0027882362219535245,0.0027882362219535245,0.00022979647389999706,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.1,-1.0,8.38247626420713e-13,12.13350307179609,-0.0061397995240215705,0.0061397995240215705,0.0005060203543602608,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.1,0.0,8.434184192124956e-13,12.13350307179609,-0.006204729643087505,0.006204729643087505,0.0005113716629379841,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.1,1.0,8.495404864760236e-13,12.13350307179609,-0.006269659707019197,0.006269659707019197,0.00051672296697174,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.1,-1.0,4.4522777736515044e-13,12.13350307179609,-0.009782494012825682,0.009782494012825682,0.0008062382277352987,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.1,0.0,3.9415278636724025e-13,12.13350307179609,-0.009847422713034782,0.009847422713034782,0.0008115894193759077,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.1,1.0,4.0670786708373237e-13,12.13350307179609,-0.009912351484198636,0.009912351484198636,0.0008169406168643544,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.25,-1.0,1.7399377151208572e-13,12.13350307179609,-0.0008503804049806357,0.0008503804049806357,7.008531665989484e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.25,0.0,1.520070709215351e-13,12.13350307179609,-0.0008788318614104167,0.0008788318614104167,7.243018411172871e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.25,1.0,1.536348479292104e-13,12.13350307179609,-0.0009072831763173408,0.0009072831763173408,7.477503989975403e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.25,-1.0,2.6536440284647577e-13,12.13350307179609,-0.0013335653907718746,0.0013335653907718746,0.00010990769795671799,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.25,0.0,2.6657155635181004e-13,12.13350307179609,-0.0013620206724574335,0.0013620206724574335,0.00011225288067247484,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.25,1.0,2.7534488376675836e-13,12.13350307179609,-0.0013904758215216115,0.0013904758215216115,0.00011459805245805102,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.25,-1.0,-4.3623373309907293e-13,12.13350307179609,-0.002859813162601249,0.002859813162601249,0.00023569558977973857,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.25,0.0,-4.5358224068845537e-13,12.13350307179609,-0.0028882706625245873,0.0028882706625245873,0.00023804095531473288,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.25,1.0,-4.3322900418836773e-13,12.13350307179609,-0.0029167281046370143,0.0029167281046370143,0.0002403863160851583,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.25,-1.0,-5.088042074528631e-13,12.13350307179609,-0.004456157760634515,0.004456157760634515,0.0003672606117348501,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.25,0.0,-5.090376381230707e-13,12.13350307179609,-0.004484614620442335,0.004484614620442335,0.000369605924513809,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.25,1.0,-5.162943361189468e-13,12.13350307179609,-0.004513071477556521,0.004513071477556521,0.0003719512370707681,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.5,-1.0,3.155017636674732e-13,12.13350307179609,-6.44885849505779e-05,6.44885849505779e-05,5.31491891245154e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.5,0.0,3.151794879018567e-13,12.13350307179609,-6.510230019008326e-05,6.510230019008326e-05,5.365499131195781e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,0.5,1.0,3.042993016279386e-13,12.13350307179609,-6.571601114744724e-05,6.571601114744724e-05,5.416078997021219e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.5,-1.0,2.189810431748064e-13,12.13350307179609,-7.493043734975887e-05,7.493043734975887e-05,6.175499104123696e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.5,0.0,2.4110526179002464e-13,12.13350307179609,-7.554423463145526e-05,7.554423463145526e-05,6.2260860844923865e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,0.5,1.0,2.147106180195697e-13,12.13350307179609,-7.615802783811182e-05,7.615802783811182e-05,6.276672729010844e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.5,-1.0,3.552146488753105e-13,12.13350307179609,-0.00010787860257627863,0.00010787860257627863,8.890969239298973e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.5,0.0,3.6230660777709957e-13,12.13350307179609,-0.00010849244649370151,0.00010849244649370151,8.941560063217726e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,0.5,1.0,3.514992219739293e-13,12.13350307179609,-0.00010910628795542712,0.00010910628795542712,8.992150684746676e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.5,-1.0,1.8019963388243169e-13,12.13350307179609,-0.000142322298752098,0.000142322298752098,1.1729695695460059e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.5,0.0,1.8255677519824795e-13,12.13350307179609,-0.00014293612816403679,0.00014293612816403679,1.1780285323888604e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,0.5,1.0,2.0678039364080878e-13,12.13350307179609,-0.0001435499563039442,0.0001435499563039442,1.1830874847480868e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,1.0,-1.0,-2.054414334547714e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,1.0,0.0,-1.917637089403472e-16,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,1.0,1.0,8.946220940915996e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,1.0,-1.0,2.2454048768949883e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,1.0,0.0,2.835622308540701e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,1.0,1.0,1.0010820103510444e-14,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,1.0,-1.0,-1.0387255011835608e-14,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,1.0,0.0,1.9831671201054916e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,1.0,1.0,-2.193683431359979e-14,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,1.0,-1.0,-7.649887491241385e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,1.0,0.0,1.5887581753772665e-14,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,1.0,1.0,5.97258540946097e-15,12.13350307179609,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,5.0,-1.0,-9.519454527384288e-14,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,5.0,0.0,-8.286259997858667e-14,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,30.0,5.0,1.0,-7.285917178756053e-14,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,5.0,-1.0,2.9801554240230888e-15,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,5.0,0.0,3.3044322576404886e-15,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,60.0,5.0,1.0,-1.6103984096787423e-15,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,5.0,-1.0,1.8334014395575177e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,5.0,0.0,1.772704984101547e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,90.0,5.0,1.0,1.680284500017694e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,5.0,-1.0,3.4094689251605877e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,5.0,0.0,3.231498436905157e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,LOWER,112.0,5.0,1.0,3.0934772888793683e-13,12.13350307179609,0.0,0.0,0.0,0,0,3.469446951953614e-18,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.0,-1.0,1.197020373924912e-13,12.13350307179609,0.0018304330175449772,0.0018304330175449772,0.00015085775366882758,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.0,0.0,1.1307712857055054e-13,12.13350307179609,0.0017931294971011398,0.0017931294971011398,0.00014778333070761794,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.0,1.0,1.2042820559434024e-13,12.13350307179609,0.0017558283515193684,0.0017558283515193684,0.00014470910347406027,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.0,-1.0,1.018368389675257e-12,12.13350307179609,0.0017003064304740158,0.0017003064304740158,0.00014013318498483091,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.0,0.0,1.0127061876559028e-12,12.13350307179609,0.0016630023299960997,0.0016630023299960997,0.00013705871421928358,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.0,1.0,1.018615267286054e-12,12.13350307179609,0.0016257006196009058,0.0016257006196009058,0.0001339844404358203,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.0,-1.0,1.880409695781986e-13,12.13350307179609,0.0014939711194853897,0.0014939711194853897,0.00012312776538195915,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.0,0.0,1.9698394378202731e-13,12.13350307179609,0.0014566735381880615,0.0014566735381880615,0.00012005383190399885,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.0,1.0,2.016492044427217e-13,12.13350307179609,0.0014193783778822255,0.0014193783778822255,0.00011698009795551308,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,112.0,119.0,-1.0,-7.665959004066525e-14,12.13350307179609,0.0013439046704248766,0.0013439046704248766,0.00011075982446889034,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,112.0,119.0,0.0,-7.324109929573258e-14,12.13350307179609,0.0013066128583738075,0.0013066128583738075,0.00010768636647160737,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,112.0,119.0,1.0,-7.097442326239169e-14,12.13350307179609,0.0012693234832419939,0.0012693234832419939,0.00010461310931650832,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.25,-1.0,1.1819911246713261e-12,12.13350307179609,0.0019867873291399465,0.0019867873291399465,0.00016374391776091153,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.25,0.0,1.186045870864203e-12,12.13350307179609,0.00193540464880698,0.00193540464880698,0.00015950914071186594,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,30.0,119.25,1.0,1.1901524566740588e-12,12.13350307179609,0.001884025211809724,0.001884025211809724,0.0001552746309669691,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.25,-1.0,-1.8173460080419111e-13,12.13350307179609,0.0018100124452548644,0.0018100124452548644,0.00014917476301317927,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.25,0.0,-1.8316618914642565e-13,12.13350307179609,0.0017586288522509954,0.0017586288522509954,0.0001449399107450566,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,60.0,119.25,1.0,-1.8807946682559234e-13,12.13350307179609,0.001707248523671847,0.001707248523671847,0.00014070532751916365,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.25,-1.0,-6.005306993274251e-13,12.13350307179609,0.0015320623066334576,0.0015320623066334576,0.00012626710502053472,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.25,0.0,-6.100759238819476e-13,12.13350307179609,0.0014806877486612953,0.0014806877486612953,0.00012203299738746537,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,90.0,119.25,1.0,-6.082310599006843e-13,12.13350307179609,0.0014293164983269655,0.0014293164983269655,0.00011779916235809611,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,112.0,119.25,-1.0,-2.9995311246112173e-13,12.13350307179609,0.0013288394730099444,0.0013288394730099444,0.00010951820468886566,1,0,1.5543122344752192e-15,0,True,True
MYOLEG_VP_002,DEVELOPMENT,UPPER,112.0,119.25,0.0,-3.017608159842256e-13,12.13350307179609,0.0012774729751522833,0.0012774729751522833,0.00010528476134165452,1,0,1.5543122344752192e-15,0,True,True
