case_id,subject_id,scenario_name,case_class,iteration,policy_decision,exploit_passed_guard,true_local_improvement_available,best_local_delta_J_truth,missed_opportunity_round,truth_role,policy_decision_frozen_before_truth,truth_fed_back_to_policy,policy_id,executed_trial_count_this_iteration,trial_purpose,trajectory_id,alpha_hip,alpha_knee,alpha_phase,best_alpha_hip_before,best_alpha_knee_before,best_alpha_phase_before,best_alpha_hip_after,best_alpha_knee_after,best_alpha_phase_after,J_pred,actual_J,best_actual_J_before,best_actual_J_after,delta_J_pred,delta_J_actual,predicted_direction,actual_direction,decision_uncertainty_bound,improvement_margin,model_supported,domain_coverage,distance_to_supported_region,distance_role,accepted_improvement,executed_false_improvement,execution_status,valid_data_added_to_model_update,model_updates_this_iteration,model_reliability_status_after_iteration,truth_accessed_before_selection,cumulative_regret_vs_best_before,stop_reason_after_iteration,supported_point_count,new_supported_point_count,RMS_map_change,max_abs_map_change,knee_stiff_diagnostic_status
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,1,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,-0.000376314053928,-0.000375756222738,NEUTRAL,NEUTRAL,0,-0.00462368594607,False,78.0548628429,5.83095189485,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,12100,4450,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,2,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,-0.000746303166305,-0.000745745456048,NEUTRAL,NEUTRAL,0,-0.0042536968337,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,12650,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,3,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,-0.00111491555967,-0.00111435797291,NEUTRAL,NEUTRAL,0,-0.00388508444033,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,13200,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,4,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,-0.00148213901663,-0.00148158155591,NEUTRAL,NEUTRAL,0,-0.00351786098337,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,13750,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,5,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,-0.00184796140393,-0.00184740407181,NEUTRAL,NEUTRAL,0,-0.00315203859607,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,14300,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,6,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,-0.00221237067269,-0.00221181347173,NEUTRAL,NEUTRAL,0,-0.00278762932731,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,14850,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,7,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,-0.00257535485861,-0.00257479779137,NEUTRAL,NEUTRAL,0,-0.00242464514139,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,15400,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,8,EXPLORE,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,P2_DECISION_GUARDED_EXPLORE_EXPLOIT,1,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,-0.0029369020822,-0.00293634515125,NEUTRAL,NEUTRAL,0,-0.0020630979178,False,86.0349127182,1,LOCALITY_CONTROL_NOT_RELIABILITY_SCORE,False,False,EXECUTED,True,1,RESEARCH_DIAGNOSTIC_NOT_FORMALLY_RELIABLE,False,0,,15950,550,0,0,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
knee_stiff__matched_linear,knee_stiff,matched_linear,MATCHED_POSITIVE_CONTROL,9,STOP,False,False,-0.00446718793104,False,POST_DECISION_EVALUATION_ONLY_NO_POLICY_FEEDBACK,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REFERENCE_LOCALLY_COMPETITIVE;EXPLORATION_DECISION_VALUE_LOW
