model,beta_flex,beta_extend,share_shift,step1,step2,valid,invalid_reason,flexion_share,flexion_duration_s,extension_duration_s,min_warp_derivative,ROM_excess_rad,hip_speed_peak_deg_s,knee_speed_peak_deg_s,hip_accel_peak_deg_s2,knee_accel_peak_deg_s2,knee_angle_change_peak_deg,E0,E2,hip_torque_peak_Nm,knee_torque_peak_Nm,decomposition_residual_Nm,warning_count,hip_flex_RMS_Nm,hip_extend_RMS_Nm,knee_flex_RMS_Nm,knee_extend_RMS_Nm,hip_flex_relative,hip_extend_relative,knee_flex_relative,knee_extend_relative,family,parameter_flex,parameter_extend,E3,reverse_motion_deg,flex_midpoint_offset_deg,extend_midpoint_offset_deg
LEG_0_NOMINAL,0.03,-0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,0.0,22.187512350414032,28.77515435352716,14.101230445371916,16.42083589454518,4.6962585682973,32.24513607938737,1.0159773057335362,36.71655710155388,16.720582995276544,,,29.512411837020466,30.81650234561538,11.953227958508542,11.20214361977037,0.9997124707887098,0.9990775988961,1.0085843310795837,1.0159773057335362,BETA_ORIGINAL,0.03,-0.03,1.0058379266244826,,,
LEG_0_NOMINAL,0.03,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,0.0,22.187512350414032,28.354220894992107,14.101230445371916,16.42083589454518,2.3995260071019744,32.23791153252894,1.0085843310795837,36.71655710155388,16.720634860621796,,,29.512411837020466,30.83144877167233,11.953227958508542,11.112431751153968,0.9997124707887098,0.9995621652264896,1.0085843310795837,1.0078408966976482,BETA_ORIGINAL,0.03,-0.015,1.0039249659481078,,,
LEG_0_NOMINAL,0.03,0.0,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,5.551115123125783e-17,22.187512350414032,28.239978668987725,14.101230445371916,17.795202122007552,2.3995260071019744,32.23070558320187,1.0085843310795837,36.71655710155388,16.720688958152945,,,29.512411837020466,30.84502003247766,11.953227958508542,11.025954325673077,0.9997124707887098,1.0000021484052202,1.0085843310795837,0.9999978351614804,BETA_ORIGINAL,0.03,0.0,1.0020741963587485,,,
LEG_0_NOMINAL,0.03,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,2.029769827771588e-07,22.187512350414032,28.566208357456784,14.101230445371916,19.099772963855788,2.3995260071019744,32.22353690695908,1.0085843310795837,36.71655710155388,16.72777414868373,,,29.512411837020466,30.85719245136854,11.953227958508542,10.94298736834394,0.9997124707887098,1.0003967808298175,1.0085843310795837,0.9924731551865336,BETA_ORIGINAL,0.03,0.015,1.0002916844711611,,,
LEG_0_NOMINAL,0.03,0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,4.0215965269041476e-07,22.187512350414032,29.0717852167988,14.101230445371916,20.672806004978305,4.666936137391513,32.2163652943014,1.0085843310795837,36.71655710155388,16.727495298800434,,,29.512411837020466,30.867945971602033,11.953227958508542,10.863396269646014,0.9997124707887098,1.0007454122563846,1.0085843310795837,0.9852546483756784,BETA_ORIGINAL,0.03,0.03,0.9985742156250891,,,
LEG_1_HEAVY_HIP_STIFF,0.0,0.0,0.0,True,True,True,,0.5666666666666667,13.6,10.4,1.0,0.0,18.712359813602195,25.181846444069684,11.8926039900727,15.54663335273016,0.0,98.52206905582268,1.0,144.59189970649368,27.548811960362876,,,100.9205650104854,91.25316688979096,17.422662485048594,17.08204885868209,1.0,1.0,1.0,1.0,BETA_ORIGINAL,0.0,0.0,1.0,,,
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.641226651658123,11.8926039900727,13.842980024286032,4.184784862839212,98.5208646368717,1.014588821530486,144.59189970917865,27.549375089404904,,,100.93382439480956,91.22804846494996,17.24575764408106,17.33125582085644,1.0001313843647504,0.999724739143888,0.9898462797451684,1.014588821530486,BETA_ORIGINAL,-0.03,-0.03,1.0010728061960732,,,
LEG_1_HEAVY_HIP_STIFF,-0.03,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.26613743118144,11.8926039900727,14.43104180645307,2.3684727728498585,98.51630458804388,1.0070947469545206,144.59189970917865,27.549357108501816,,,100.93382439480956,91.2408562657844,17.24575764408106,17.203241672799198,1.0001313843647504,0.9998650937339912,0.9898462797451684,1.0070947469545206,BETA_ORIGINAL,-0.03,-0.015,0.9992343761996076,,,
LEG_1_HEAVY_HIP_STIFF,-0.03,0.0,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.16433742781108,11.8926039900727,15.857110801799442,2.3684727728498585,98.51213895130236,1.0001313843647504,144.59189970917865,27.54934097775132,,,100.93382439480956,91.25319640212496,17.24575764408106,17.08203643642555,1.0001313843647504,1.0000003234116142,0.9898462797451684,0.9999992727888416,BETA_ORIGINAL,-0.03,0.0,0.9974943150775936,,,
LEG_1_HEAVY_HIP_STIFF,-0.03,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,1.8087057918059202e-07,18.712359813602195,25.45503715020884,11.8926039900727,17.01959967077681,2.3684727728498585,98.50835030033583,1.0001313843647504,144.59189970917865,27.557675741943683,,,100.93382439480956,91.26504169785508,17.24575764408106,16.967697901693302,1.0001313843647504,1.0001301303666366,0.9898462797451684,0.9933057821146164,BETA_ORIGINAL,-0.03,0.015,0.995853394147793,,,
LEG_1_HEAVY_HIP_STIFF,-0.03,0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,3.583600871603921e-07,18.712359813602195,25.905551183286075,11.8926039900727,18.421312281673764,4.158655964012239,98.50488900531508,1.0002542737484206,144.59189970917865,27.557397282517233,,,100.93382439480956,91.27637017459128,17.24575764408106,16.859812702696242,1.0001313843647504,1.0002542737484206,0.9898462797451684,0.9869900760837074,BETA_ORIGINAL,-0.03,0.03,0.9943055034855116,,,
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.641226651658123,11.8926039900727,13.842980024286032,4.184784862839212,98.52585450968968,1.014588821530486,144.59189970784422,27.549375089404904,,,100.92716934112396,91.22804846494996,17.334782331215195,17.33125582085644,1.0000654408805367,0.999724739143888,0.9949559859803968,1.014588821530486,BETA_ORIGINAL,-0.015,-0.03,1.002333746883827,,,
LEG_1_HEAVY_HIP_STIFF,-0.015,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579214,0.0,18.712359813602195,25.26613743118144,11.8926039900727,14.43104180645307,2.092903272918741,98.52129469181762,1.0070947469545206,144.59189970784422,27.549357108501816,,,100.92716934112396,91.2408562657844,17.334782331215195,17.203241672799198,1.0000654408805367,0.9998650937339912,0.9949559859803968,1.0070947469545206,BETA_ORIGINAL,-0.015,-0.015,1.0004953168873614,,,
LEG_1_HEAVY_HIP_STIFF,-0.015,0.0,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579214,0.0,18.712359813602195,25.16433742781108,11.8926039900727,15.857110801799442,1.1544034984287546,98.51712926607456,1.0000654408805367,144.59189970784422,27.54934097775132,,,100.92716934112396,91.25319640212496,17.334782331215195,17.08203643642555,1.0000654408805367,1.0000003234116142,0.9949559859803968,0.9999992727888416,BETA_ORIGINAL,-0.015,0.0,0.9987552557653473,,,
LEG_1_HEAVY_HIP_STIFF,-0.015,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579212,1.8087057918059202e-07,18.712359813602195,25.45503715020884,11.8926039900727,17.01959967077681,2.090357773859815,98.51334080702682,1.0001301303666366,144.59189970784422,27.557675741943683,,,100.92716934112396,91.26504169785508,17.334782331215195,16.967697901693302,1.0000654408805367,1.0001301303666366,0.9949559859803968,0.9933057821146164,BETA_ORIGINAL,-0.015,0.015,0.9971143348355467,,,
