main_loop_timestamp_ns,loop_period_ms,rt_sequence,rt_timestamp_s,rt_age_ms,rt_valid,operation_state,wrench_sequence,wrench_age_ms,wrench_valid,wrench_stale,wrench_worker_alive,wrench_query_in_flight,wrench_in_flight_age_ms,last_wrench_error,last_wrench_error_code
3116435756663900,31.8773,15519,3116435.7487878,7.930099964141846,True,IDLE,2494,14.8392,True,False,True,False,,,
3116435756768400,0.1045,15519,3116435.7487878,8.00270028412342,True,IDLE,2494,14.9437,True,False,True,False,,,
3116435781795800,25.0274,15522,3116435.7727098,9.114100132137537,True,IDLE,2495,0.157,True,False,True,False,,,
3116435781857200,0.0614,15522,3116435.7727098,9.167400188744068,True,IDLE,2495,0.2184,True,False,True,False,,,
3116435804714900,22.8577,15525,3116435.7966957,8.067999966442585,True,IDLE,2495,23.0761,True,False,True,False,,,
3116435804807700,0.0928,15525,3116435.7966957,8.131800219416618,True,IDLE,2495,23.1689,True,False,True,False,,,
3116435828714200,23.9065,15528,3116435.8207081,8.052199613302946,True,IDLE,2495,47.0754,True,False,True,False,,,
3116435828842600,0.1284,15528,3116435.8207081,8.157799951732159,True,IDLE,2495,47.2038,True,False,True,False,,,
3116435852745700,23.9031,15531,3116435.8462839,6.529899779707193,True,IDLE,2496,6.7974,True,False,True,False,,,
3116435852876700,0.131,15531,3116435.8462839,6.624399684369564,True,IDLE,2496,6.9284,True,False,True,False,,,
3116435876802000,23.9253,15534,3116435.8687775,8.09550005942583,True,IDLE,2496,30.8537,True,False,True,False,,,
3116435876939400,0.1374,15534,3116435.8687775,8.197399787604809,True,IDLE,2496,30.9911,True,False,True,False,,,
3116435900703900,23.7645,15537,3116435.8929227,8.043200243264437,True,IDLE,2497,22.3046,True,False,True,False,,,
3116435901109800,0.4059,15537,3116435.8929227,8.309800177812576,True,IDLE,2497,22.7105,True,False,True,False,,,
3116435924808200,23.6984,15540,3116435.9172714,7.615900132805109,True,IDLE,2497,46.4089,True,False,True,False,,,
3116435924954500,0.1463,15540,3116435.9172714,7.7170999720692635,True,IDLE,2497,46.5552,True,False,True,False,,,
3116435940826300,15.8718,15542,3116435.9350683,5.833200179040432,True,IDLE,2498,6.2212,True,False,True,False,,,
3116435956669700,15.8434,15544,3116435.9489591,7.781299762427807,True,IDLE,2498,22.0646,True,False,True,False,,,
3116435956831400,0.1617,15544,3116435.9489591,7.907399907708168,True,IDLE,2498,22.2263,True,False,True,False,,,
3116435996828800,39.9974,15549,3116435.9889383,7.9633998684585094,True,IDLE,2499,14.5814,True,False,True,False,,,
3116435996972700,0.1439,15549,3116435.9889383,8.071599993854761,True,IDLE,2499,14.7253,True,False,True,False,,,
3116436020836200,23.8635,15552,3116436.0129583,7.950300350785255,True,IDLE,2499,38.5888,True,False,True,False,,,
3116436020986000,0.1498,15552,3116436.0129583,8.063599932938814,True,IDLE,2499,38.7386,True,False,True,False,,,
3116436036665000,15.679,15554,3116436.0289567,7.780499756336212,True,IDLE,2499,54.4176,True,False,True,False,,,
3116436044852400,8.1874,15555,3116436.0385286,6.395300384610891,True,IDLE,2500,6.7556,True,False,True,False,,,
3116436060634800,15.7824,15557,3116436.0528607,7.846300024539232,True,IDLE,2500,22.538,True,False,True,False,,,
3116436068648100,8.0133,15558,3116436.0609989,7.701700087636709,True,IDLE,2500,30.5513,True,False,True,False,,,
3116436085982200,17.3341,15560,3116436.0767186,9.29829990491271,True,IDLE,2501,0.222,True,False,True,False,,,
3116436086054100,0.0719,15560,3116436.0767186,9.356200229376554,True,IDLE,2501,0.2939,True,False,True,False,,,
3116436100802200,14.7481,15562,3116436.0926632,8.3038997836411,True,IDLE,2501,15.042,True,False,True,False,,,
3116436116638600,15.8364,15564,3116436.1087284,7.97440018504858,True,IDLE,2501,30.8784,True,False,True,False,,,
3116436116763900,0.1253,15564,3116436.1087284,8.18890007212758,True,IDLE,2501,31.0037,True,False,True,False,,,
3116436132668000,15.9041,15566,3116436.124763,7.967700250446796,True,IDLE,2501,46.9078,True,False,True,False,,,
3116436140674200,8.0062,15567,3116436.1345818,6.154799833893776,True,IDLE,2502,6.5655,True,False,True,False,,,
3116436148697900,8.0237,15568,3116436.1410377,7.7200997620821,True,IDLE,2502,14.5892,True,False,True,False,,,
3116436172883900,24.186,15571,3116436.1648291,8.158000186085701,True,IDLE,2502,38.7752,True,False,True,False,,,
3116436173086000,0.2021,15571,3116436.1648291,8.320400025695562,True,IDLE,2502,38.9773,True,False,True,False,,,
3116436190892200,17.8062,15573,3116436.1808393,10.135399643331766,True,IDLE,2503,0.404,True,False,True,False,,,
3116436204755400,13.8632,15575,3116436.196964,7.8950002789497375,True,IDLE,2503,14.2672,True,False,True,False,,,
3116436204956200,0.2008,15575,3116436.196964,8.047500159591436,True,IDLE,2503,14.468,True,False,True,False,,,
3116436228885600,23.9294,15578,3116436.2209376,8.06119991466403,True,IDLE,2503,38.3974,True,False,True,False,,,
3116436229096800,0.2112,15578,3116436.2209376,8.213200140744448,True,IDLE,2503,38.6086,True,False,True,False,,,
3116436252672800,23.576,15581,3116436.2450496,7.718999870121479,True,IDLE,2504,21.5377,True,False,True,False,,,
3116436252867600,0.1948,15581,3116436.2450496,7.883899845182896,True,IDLE,2504,21.7325,True,False,True,False,,,
3116436268930000,16.0624,15583,3116436.2609342,8.091299794614315,True,IDLE,2504,37.7949,True,False,True,False,,,
3116436284641500,15.7115,15585,3116436.276767,7.974599953740835,True,IDLE,2504,53.5064,True,False,True,False,,,
3116436284826800,0.1853,15585,3116436.276767,8.121700026094913,True,IDLE,2504,53.6917,True,False,True,False,,,
3116436308786300,23.9595,15588,3116436.3009065,7.927500177174807,True,IDLE,2505,22.637,True,False,True,False,,,
3116436308879700,0.0934,15588,3116436.3009065,7.99400033429265,True,IDLE,2505,22.7304,True,False,True,False,,,
3116436334655300,25.7756,15591,3116436.3248917,9.846200235188007,True,IDLE,2506,0.563,True,False,True,False,,,
3116436334798300,0.143,15591,3116436.3248917,9.944099932909012,True,IDLE,2506,0.706,True,False,True,False,,,
3116436348838300,14.04,15593,3116436.3408868,8.001099806278944,True,IDLE,2506,14.746,True,False,True,False,,,
3116436364661200,15.8229,15595,3116436.3567838,7.917700335383415,True,IDLE,2506,30.5689,True,False,True,False,,,
3116436372626100,7.9649,15596,3116436.3648808,7.798300124704838,True,IDLE,2506,38.5338,True,False,True,False,,,
3116436381824900,9.1988,15597,3116436.3728949,8.963000029325485,True,IDLE,2507,0.1765,True,False,True,False,,,
3116436396647300,14.8224,15599,3116436.3887246,7.976499851793051,True,IDLE,2507,14.9989,True,False,True,False,,,
3116436396749800,0.1025,15599,3116436.3887246,8.04929994046688,True,IDLE,2507,15.1014,True,False,True,False,,,
3116436420683700,23.9339,15602,3116436.4126722,8.064900059252977,True,IDLE,2507,39.0353,True,False,True,False,,,
3116436420786700,0.103,15602,3116436.4126722,8.138400036841631,True,IDLE,2507,39.1383,True,False,True,False,,,
3116436436737500,15.9508,15604,3116436.4287677,8.023399859666824,True,IDLE,2507,55.0891,True,False,True,False,,,
3116436452675100,15.9376,15606,3116436.4447226,8.014900144189596,True,IDLE,2508,14.8053,True,False,True,False,,,
3116436452796900,0.1218,15606,3116436.4447226,8.103400003165007,True,IDLE,2508,14.9271,True,False,True,False,,,
3116436476808400,24.0115,15609,3116436.4687655,8.111100178211927,True,IDLE,2508,38.9386,True,False,True,False,,,
3116436476938900,0.1305,15609,3116436.4687655,8.206500206142664,True,IDLE,2508,39.0691,True,False,True,False,,,
3116436492806200,15.8673,15611,3116436.484832,8.040800224989653,True,IDLE,2509,14.4203,True,False,True,False,,,
3116436508805900,15.9997,15613,3116436.501182,7.691999897360802,True,IDLE,2509,30.42,True,False,True,False,,,
3116436508938400,0.1325,15613,3116436.501182,7.789100054651499,True,IDLE,2509,30.5525,True,False,True,False,,,
3116436524806900,15.8685,15615,3116436.5168425,8.031500037759542,True,IDLE,2509,46.421,True,False,True,False,,,
3116436532809200,8.0023,15616,3116436.5251488,7.7276998199522495,True,IDLE,2509,54.4233,True,False,True,False,,,
3116436548811100,16.0019,15618,3116436.5410412,7.835700176656246,True,IDLE,2510,14.476,True,False,True,False,,,
3116436548948000,0.1369,15618,3116436.5410412,7.9411999322474,True,IDLE,2510,14.6129,True,False,True,False,,,
3116436564967300,16.0193,15620,3116436.5567431,8.285900112241507,True,IDLE,2510,30.6322,True,False,True,False,,,
3116436596675600,31.7083,15624,3116436.5889201,7.821300067007542,True,IDLE,2511,14.5919,True,False,True,False,,,
3116436596814000,0.1384,15624,3116436.5889201,7.926399819552898,True,IDLE,2511,14.7303,True,False,True,False,,,
3116436620650500,23.8365,15627,3116436.6126642,8.044000249356031,True,IDLE,2511,38.5668,True,False,True,False,,,
3116436620757600,0.1071,15627,3116436.6126642,8.127300068736076,True,IDLE,2511,38.6739,True,False,True,False,,,
3116436636612500,15.8549,15629,3116436.6286204,8.079600054770708,True,IDLE,2511,54.5288,True,False,True,False,,,
3116436652657200,16.0447,15631,3116436.6448191,7.887899875640869,True,IDLE,2512,14.9505,True,False,True,False,,,
3116436652752500,0.0953,15631,3116436.6448191,7.95380026102066,True,IDLE,2512,15.0458,True,False,True,False,,,
3116436676780200,24.0277,15634,3116436.6687181,8.109299931675196,True,IDLE,2512,39.0735,True,False,True,False,,,
3116436676871600,0.0914,15634,3116436.6687181,8.172899950295687,True,IDLE,2512,39.1649,True,False,True,False,,,
3116436692806700,15.9351,15636,3116436.6861674,6.68680015951395,True,IDLE,2513,7.0314,True,False,True,False,,,
3116436708604100,15.7974,15638,3116436.7009522,7.701599970459938,True,IDLE,2513,22.8288,True,False,True,False,,,
3116436708699700,0.0956,15638,3116436.7009522,7.767799776047468,True,IDLE,2513,22.9244,True,False,True,False,,,
3116436732562900,23.8632,15641,3116436.7247177,7.908800151199102,True,IDLE,2513,46.7876,True,False,True,False,,,
3116436732674200,0.1113,15641,3116436.7247177,7.988800294697285,True,IDLE,2513,46.8989,True,False,True,False,,,
3116436756571700,23.8975,15644,3116436.7486873,7.932700216770172,True,IDLE,2514,22.7293,True,False,True,False,,,
3116436756666300,0.0946,15644,3116436.7486873,7.999900262802839,True,IDLE,2514,22.8239,True,False,True,False,,,
3116436772648800,15.9825,15646,3116436.7647186,7.977999746799469,True,IDLE,2514,38.8064,True,False,True,False,,,
3116436788591800,15.943,15648,3116436.7806835,7.958599831908941,True,IDLE,2514,54.7494,True,False,True,False,,,
3116436788686200,0.0944,15648,3116436.7806835,8.023099973797798,True,IDLE,2514,54.8438,True,False,True,False,,,
3116436812658400,23.9722,15651,3116436.8046874,8.029700256884098,True,IDLE,2515,22.9961,True,False,True,False,,,
3116436812788700,0.1303,15651,3116436.8046874,8.13989993184805,True,IDLE,2515,23.1264,True,False,True,False,,,
3116436852766400,39.9777,15656,3116436.8447153,8.113699965178967,True,IDLE,2516,15.0547,True,False,True,False,,,
3116436852880700,0.1143,15656,3116436.8447153,8.199899923056364,True,IDLE,2516,15.169,True,False,True,False,,,
3116436876653700,23.773,15659,3116436.8688621,7.845500018447638,True,IDLE,2516,38.942,True,False,True,False,,,
3116436876756100,0.1024,15659,3116436.8688621,7.918400224298239,True,IDLE,2516,39.0444,True,False,True,False,,,
3116436892825600,16.0695,15661,3116436.8861262,6.75559975206852,True,IDLE,2517,7.046,True,False,True,False,,,
3116436908826500,16.0009,15663,3116436.9011132,7.770100142806768,True,IDLE,2517,23.0469,True,False,True,False,,,
3116436908942900,0.1164,15663,3116436.9011132,7.865800056606531,True,IDLE,2517,23.1633,True,False,True,False,,,
3116436932831800,23.8889,15666,3116436.9249226,7.973500061780214,True,IDLE,2517,47.0522,True,False,True,False,,,
3116436932949600,0.1178,15666,3116436.9249226,8.05249996483326,True,IDLE,2517,47.17,True,False,True,False,,,
3116436956820300,23.8707,15669,3116436.9488914,7.993800099939108,True,IDLE,2518,22.5094,True,False,True,False,,,
3116436956938600,0.1183,15669,3116436.9488914,8.082699961960316,True,IDLE,2518,22.6277,True,False,True,False,,,
3116436982256700,25.3181,15672,3116436.9727625,9.529800154268742,True,IDLE,2519,0.1946,True,False,True,False,,,
3116436982332200,0.0755,15672,3116436.9727625,9.593700058758259,True,IDLE,2519,0.2701,True,False,True,False,,,
3116437004800300,22.4681,15675,3116436.9969303,7.922400254756212,True,IDLE,2519,22.7382,True,False,True,False,,,
3116437004946500,0.1462,15675,3116436.9969303,8.042500354349613,True,IDLE,2519,22.8844,True,False,True,False,,,
3116437030256000,25.3095,15678,3116437.0209109,9.388600010424852,True,IDLE,2520,0.2047,True,False,True,False,,,
3116437030348200,0.0922,15678,3116437.0209109,9.463800117373466,True,IDLE,2520,0.2969,True,False,True,False,,,
3116437044655700,14.3075,15680,3116437.0368278,7.873200345784426,True,IDLE,2520,14.6044,True,False,True,False,,,
3116437060805800,16.1501,15682,3116437.0527643,8.112000301480293,True,IDLE,2520,30.7545,True,False,True,False,,,
3116437060940000,0.1342,15682,3116437.0527643,8.2052000798285,True,IDLE,2520,30.8887,True,False,True,False,,,
3116437076858100,15.9181,15684,3116437.0689066,8.016000036150217,True,IDLE,2520,46.8068,True,False,True,False,,,
3116437084669300,7.8112,15685,3116437.077184,7.5969998724758625,True,IDLE,2520,54.618,True,False,True,False,,,
3116437100667300,15.998,15687,3116437.0929158,7.87930004298687,True,IDLE,2521,14.4454,True,False,True,False,,,
3116437108777100,8.1098,15688,3116437.1013998,7.443600334227085,True,IDLE,2521,22.5552,True,False,True,False,,,
3116437124743800,15.9667,15690,3116437.117214,7.594400085508823,True,IDLE,2521,38.5219,True,False,True,False,,,
3116437124869600,0.1258,15690,3116437.117214,7.686899974942207,True,IDLE,2521,38.6477,True,False,True,False,,,
3116437148687300,23.8177,15693,3116437.140881,7.870499975979328,True,IDLE,2522,14.5362,True,False,True,False,,,
3116437148815700,0.1284,15693,3116437.140881,7.966800127178431,True,IDLE,2522,14.6646,True,False,True,False,,,
3116437164701600,15.8859,15695,3116437.1568034,7.970900274813175,True,IDLE,2522,30.5505,True,False,True,False,,,
3116437196693700,31.9921,15699,3116437.1888428,7.908800151199102,True,IDLE,2523,14.7772,True,False,True,False,,,
3116437196818700,0.125,15699,3116437.1888428,8.011000230908394,True,IDLE,2523,14.9022,True,False,True,False,,,
3116437220717700,23.899,15702,3116437.2126895,8.107800036668777,True,IDLE,2523,38.8012,True,False,True,False,,,
3116437220874200,0.1565,15702,3116437.2126895,8.227000012993813,True,IDLE,2523,38.9577,True,False,True,False,,,
3116437238363300,17.4891,15704,3116437.2289637,9.461599867790937,True,IDLE,2524,0.3251,True,False,True,False,,,
3116437252698500,14.3352,15706,3116437.2447873,7.993900217115879,True,IDLE,2524,14.6603,True,False,True,False,,,
3116437252856300,0.1578,15706,3116437.2447873,8.110399823635817,True,IDLE,2524,14.8181,True,False,True,False,,,
3116437276861500,24.0052,15709,3116437.2688159,8.130999747663736,True,IDLE,2524,38.8233,True,False,True,False,,,
3116437277052900,0.1914,15709,3116437.2688159,8.27899994328618,True,IDLE,2524,39.0147,True,False,True,False,,,
3116437300677600,23.6247,15712,3116437.2929788,7.813999895006418,True,IDLE,2525,21.797,True,False,True,False,,,
3116437300897700,0.2201,15712,3116437.2929788,7.966599892824888,True,IDLE,2525,22.0171,True,False,True,False,,,
3116437316908300,16.0106,15714,3116437.3087935,8.286099880933762,True,IDLE,2525,38.0277,True,False,True,False,,,
3116437334643600,17.7353,15716,3116437.3249997,9.700600057840347,True,IDLE,2526,0.4901,True,False,True,False,,,
3116437356851100,22.2075,15719,3116437.3489903,7.9103996977210045,True,IDLE,2526,22.6976,True,False,True,False,,,
3116437356944800,0.0937,15719,3116437.3489903,7.97479972243309,True,IDLE,2526,22.7913,True,False,True,False,,,
3116437396841800,39.897,15724,3116437.3887511,8.142400067299604,True,IDLE,2527,14.9399,True,False,True,False,,,
3116437396945000,0.1032,15724,3116437.3887511,8.216600399464369,True,IDLE,2527,15.0431,True,False,True,False,,,
3116437420825300,23.8803,15727,3116437.4129393,7.94450007379055,True,IDLE,2527,38.9234,True,False,True,False,,,
3116437420936300,0.111,15727,3116437.4129393,8.023899979889393,True,IDLE,2527,39.0344,True,False,True,False,,,
3116437438205900,17.2696,15729,3116437.4289534,9.302000049501657,True,IDLE,2528,0.2696,True,False,True,False,,,
3116437452681100,14.4752,15731,3116437.4449587,7.818900048732758,True,IDLE,2528,14.7448,True,False,True,False,,,
3116437452855000,0.1739,15731,3116437.4449587,7.954200264066458,True,IDLE,2528,14.9187,True,False,True,False,,,
3116437476663600,23.8086,15734,3116437.4687926,7.943599950522184,True,IDLE,2528,38.7273,True,False,True,False,,,
3116437476804400,0.1408,15734,3116437.4687926,8.049000054597855,True,IDLE,2528,38.8681,True,False,True,False,,,
3116437492732200,15.9278,15736,3116437.4852157,7.590699940919876,True,IDLE,2529,14.5369,True,False,True,False,,,
3116437508714200,15.982,15738,3116437.5010042,7.783900015056133,True,IDLE,2529,30.5189,True,False,True,False,,,
3116437508857000,0.1428,15738,3116437.5010042,7.891000248491764,True,IDLE,2529,30.6617,True,False,True,False,,,
3116437524713200,15.8562,15740,3116437.5170767,7.710900157690048,True,IDLE,2529,46.5179,True,False,True,False,,,
3116437532647000,7.9338,15741,3116437.5250952,7.626399863511324,True,IDLE,2529,54.4517,True,False,True,False,,,
3116437540651400,8.0044,15742,3116437.5349636,5.757300183176994,True,IDLE,2530,6.2808,True,False,True,False,,,
3116437556758000,16.1066,15744,3116437.5488156,8.016400039196014,True,IDLE,2530,22.3874,True,False,True,False,,,
3116437572718900,15.9609,15746,3116437.5648128,7.982400245964527,True,IDLE,2530,38.3483,True,False,True,False,,,
3116437572864300,0.1454,15746,3116437.5648128,8.0893998965621,True,IDLE,2530,38.4937,True,False,True,False,,,
3116437588755300,15.891,15748,3116437.5809608,7.8675998374819756,True,IDLE,2530,54.3847,True,False,True,False,,,
3116437604755500,16.0002,15750,3116437.5969476,7.881199941039085,True,IDLE,2531,14.3637,True,False,True,False,,,
3116437604899600,0.1441,15750,3116437.5969476,7.991299964487553,True,IDLE,2531,14.5078,True,False,True,False,,,
3116437628837600,23.938,15753,3116437.6208337,8.074999786913395,True,IDLE,2531,38.4458,True,False,True,False,,,
3116437628977700,0.1401,15753,3116437.6208337,8.203299716114998,True,IDLE,2531,38.5859,True,False,True,False,,,
3116437652715200,23.7375,15756,3116437.6449533,7.838900201022625,True,IDLE,2532,22.228,True,False,True,False,,,
3116437652866800,0.1516,15756,3116437.6449533,7.953400257974863,True,IDLE,2532,22.3796,True,False,True,False,,,
3116437668950100,16.0833,15759,3116437.6688456,0.18060021102428436,True,IDLE,2532,38.4629,True,False,True,False,,,
3116437684719700,15.7696,15760,3116437.6769749,7.91289983317256,True,IDLE,2532,54.2325,True,False,True,False,,,
3116437684981100,0.2614,15760,3116437.6769749,8.078900165855885,True,IDLE,2532,54.4939,True,False,True,False,,,
3116437708739000,23.7579,15763,3116437.7012135,7.607500068843365,True,IDLE,2533,22.47,True,False,True,False,,,
3116437708894100,0.1551,15763,3116437.7012135,7.718199864029884,True,IDLE,2533,22.6251,True,False,True,False,,,
3116437732863400,23.9693,15766,3116437.7249634,7.97479972243309,True,IDLE,2533,46.5944,True,False,True,False,,,
3116437733007400,0.144,15766,3116437.7249634,8.081499952822924,True,IDLE,2533,46.7384,True,False,True,False,,,
3116437756749600,23.7422,15769,3116437.7489524,7.884900085628033,True,IDLE,2534,21.8408,True,False,True,False,,,
3116437756908300,0.1587,15769,3116437.7489524,7.993000093847513,True,IDLE,2534,21.9995,True,False,True,False,,,
3116437796874000,39.9657,15774,3116437.7889865,7.960600312799215,True,IDLE,2535,14.642,True,False,True,False,,,
3116437797018600,0.1446,15774,3116437.7889865,8.068399969488382,True,IDLE,2535,14.7866,True,False,True,False,,,
3116437820698000,23.6794,15777,3116437.8129974,7.777700200676918,True,IDLE,2535,38.466,True,False,True,False,,,
3116437820845700,0.1477,15777,3116437.8129974,7.8858002088963985,True,IDLE,2535,38.6137,True,False,True,False,,,
3116437836708600,15.8629,15779,3116437.828811,8.027100004255772,True,IDLE,2535,54.4766,True,False,True,False,,,
3116437852631700,15.9231,15781,3116437.8447303,8.00100015476346,True,IDLE,2536,14.4412,True,False,True,False,,,
3116437852807400,0.1757,15781,3116437.8447303,8.11560032889247,True,IDLE,2536,14.6169,True,False,True,False,,,
3116437876659200,23.8518,15784,3116437.868837,7.8720999881625175,True,IDLE,2536,38.4687,True,False,True,False,,,
3116437876752300,0.0931,15784,3116437.868837,7.935600355267525,True,IDLE,2536,38.5618,True,False,True,False,,,
3116437892668100,15.9158,15786,3116437.8861807,6.530700251460075,True,IDLE,2537,6.8746,True,False,True,False,,,
3116437908651000,15.9829,15788,3116437.9010889,7.643800228834152,True,IDLE,2537,22.8575,True,False,True,False,,,
3116437908781400,0.1304,15788,3116437.9010889,7.723500020802021,True,IDLE,2537,22.9879,True,False,True,False,,,
3116437949832900,41.0515,15793,3116437.9407465,9.129599668085575,True,IDLE,2538,0.1673,True,False,True,False,,,
3116437949925200,0.0923,15793,3116437.9407465,9.219599887728691,True,IDLE,2538,0.2596,True,False,True,False,,,
3116437964665800,14.7406,15795,3116437.9567623,7.953000254929066,True,IDLE,2538,15.0002,True,False,True,False,,,
3116437980648500,15.9827,15797,3116437.9727184,7.9795001074671745,True,IDLE,2538,30.9829,True,False,True,False,,,
3116437980742500,0.094,15797,3116437.9727184,8.044600021094084,True,IDLE,2538,31.0769,True,False,True,False,,,
3116438004684800,23.9423,15800,3116437.9967682,7.996200118213892,True,IDLE,2539,22.9403,True,False,True,False,,,
3116438004836800,0.152,15800,3116437.9967682,8.124799933284521,True,IDLE,2539,23.0923,True,False,True,False,,,
3116438028772900,23.9361,15803,3116438.0207202,8.18549981340766,True,IDLE,2539,47.0284,True,False,True,False,,,
3116438029068700,0.2958,15803,3116438.0207202,8.433499839156866,True,IDLE,2539,47.3242,True,False,True,False,,,
3116438052786800,23.7181,15806,3116438.0452671,7.759199943393469,True,IDLE,2540,21.6557,True,False,True,False,,,
3116438053178400,0.3916,15806,3116438.0452671,7.993000093847513,True,IDLE,2540,22.0473,True,False,True,False,,,
3116438076775200,23.5968,15809,3116438.0692367,7.771099917590618,True,IDLE,2540,45.6441,True,False,True,False,,,
3116438077169200,0.394,15809,3116438.0692367,8.06450005620718,True,IDLE,2540,46.0381,True,False,True,False,,,
3116438100912000,23.7428,15812,3116438.0931054,8.313899859786034,True,IDLE,2541,21.696,True,False,True,False,,,
3116438101855800,0.9438,15812,3116438.0931054,8.977999910712242,True,IDLE,2541,22.6398,True,False,True,False,,,
3116438124903900,23.0481,15815,3116438.1176403,7.460599765181541,True,IDLE,2541,45.6879,True,False,True,False,,,
3116438125258700,0.3548,15815,3116438.1176403,7.751099765300751,True,IDLE,2541,46.0427,True,False,True,False,,,
3116438148986200,23.7275,15818,3116438.1411158,8.00700020045042,True,IDLE,2542,13.9057,True,False,True,False,,,
3116438149267800,0.2816,15818,3116438.1411158,8.240200113505125,True,IDLE,2542,14.1873,True,False,True,False,,,
3116438172800500,23.5327,15821,3116438.1652527,7.698100060224533,True,IDLE,2542,37.72,True,False,True,False,,,
3116438173093000,0.2925,15821,3116438.1652527,7.926600053906441,True,IDLE,2542,38.0125,True,False,True,False,,,
3116438188788100,15.6951,15823,3116438.1812626,7.669900078326464,True,IDLE,2542,53.7076,True,False,True,False,,,
3116438204868500,16.0804,15825,3116438.1972699,7.7457004226744175,True,IDLE,2543,13.7908,True,False,True,False,,,
3116438205165200,0.2967,15825,3116438.1972699,7.98370037227869,True,IDLE,2543,14.0875,True,False,True,False,,,
3116438228916700,23.7515,15828,3116438.2211018,7.960199844092131,True,IDLE,2543,37.839,True,False,True,False,,,
3116438229206000,0.2893,15828,3116438.2211018,8.189800195395947,True,IDLE,2543,38.1283,True,False,True,False,,,
3116438252876500,23.6705,15831,3116438.2451144,7.953799795359373,True,IDLE,2544,21.6048,True,False,True,False,,,
3116438253228800,0.3523,15831,3116438.2451144,8.277100045233965,True,IDLE,2544,21.9571,True,False,True,False,,,
3116438269403600,16.1748,15833,3116438.261119,8.538099937140942,True,IDLE,2544,38.1319,True,False,True,False,,,
3116438300707400,31.3038,15837,3116438.2930595,7.889200001955032,True,IDLE,2545,13.2659,True,False,True,False,,,
3116438301325700,0.6183,15837,3116438.2930595,8.616200182586908,True,IDLE,2545,13.8842,True,False,True,False,,,
3116438324873700,23.548,15840,3116438.317506,7.46940029785037,True,IDLE,2545,37.4322,True,False,True,False,,,
3116438325075100,0.2014,15840,3116438.317506,7.624899968504906,True,IDLE,2545,37.6336,True,False,True,False,,,
3116438340949600,15.8745,15842,3116438.3353695,5.673600360751152,True,IDLE,2546,6.3322,True,False,True,False,,,
3116438356909500,15.9599,15844,3116438.3490282,7.985800039023161,True,IDLE,2546,22.2921,True,False,True,False,,,
3116438357137700,0.2282,15844,3116438.3490282,8.1666000187397,True,IDLE,2546,22.5203,True,False,True,False,,,
3116438396780300,39.6426,15849,3116438.3889228,7.961600087583065,True,IDLE,2547,14.2588,True,False,True,False,,,
3116438396983500,0.2032,15849,3116438.3889228,8.128900080919266,True,IDLE,2547,14.462,True,False,True,False,,,
3116438413020500,16.037,15851,3116438.4049795,8.13989993184805,True,IDLE,2547,30.499,True,False,True,False,,,
3116438428891100,15.8706,15853,3116438.4209916,8.045299910008907,True,IDLE,2547,46.3696,True,False,True,False,,,
3116438429145900,0.2548,15853,3116438.4209916,8.24100011959672,True,IDLE,2547,46.6244,True,False,True,False,,,
3116438452729800,23.5839,15856,3116438.4450842,7.794000208377838,True,IDLE,2548,21.7018,True,False,True,False,,,
3116438452987400,0.2576,15856,3116438.4450842,7.990100421011448,True,IDLE,2548,21.9594,True,False,True,False,,,
3116438476816000,23.8286,15859,3116438.4690171,7.902699988335371,True,IDLE,2548,45.788,True,False,True,False,,,
3116438477016800,0.2008,15859,3116438.4690171,8.053000085055828,True,IDLE,2548,45.9888,True,False,True,False,,,
3116438500654500,23.6377,15862,3116438.4929595,8.184100035578012,True,IDLE,2549,21.5328,True,False,True,False,,,
3116438501349500,0.695,15862,3116438.4929595,8.523200172930956,True,IDLE,2549,22.2278,True,False,True,False,,,
3116438517858700,16.5092,15865,3116438.5174633,0.5653002299368382,True,IDLE,2549,38.737,True,False,True,False,,,
3116438535518300,17.6596,15866,3116438.5251003,10.600999929010868,True,IDLE,2550,0.5528,True,False,True,False,,,
3116438535813300,0.295,15866,3116438.5251003,10.819599963724613,True,IDLE,2550,0.8478,True,False,True,False,,,
3116438549030300,13.217,15868,3116438.5411023,8.024599868804216,True,IDLE,2550,14.0648,True,False,True,False,,,
3116438556943000,7.9127,15869,3116438.5495854,7.4541000649333,True,IDLE,2550,21.9775,True,False,True,False,,,
3116438582596000,25.653,15872,3116438.5729015,9.808999951928854,True,IDLE,2551,0.3427,True,False,True,False,,,
3116438582804700,0.2087,15872,3116438.5729015,9.98750003054738,True,IDLE,2551,0.5514,True,False,True,False,,,
3116438596708100,13.9034,15874,3116438.5889152,7.857699878513813,True,IDLE,2551,14.4548,True,False,True,False,,,
3116438612736800,16.0287,15876,3116438.604904,7.889799773693085,True,IDLE,2551,30.4835,True,False,True,False,,,
3116438612845900,0.1091,15876,3116438.604904,7.9691000282764435,True,IDLE,2551,30.5926,True,False,True,False,,,
3116438637984800,25.1389,15879,3116438.6287805,9.262899868190289,True,IDLE,2552,0.1966,True,False,True,False,,,
3116438638090900,0.1061,15879,3116438.6287805,9.349599946290255,True,IDLE,2552,0.3027,True,False,True,False,,,
3116438652605300,14.5144,15881,3116438.6447431,7.960400078445673,True,IDLE,2552,14.8171,True,False,True,False,,,
3116438668592200,15.9869,15883,3116438.6607016,7.9701002687215805,True,IDLE,2552,30.804,True,False,True,False,,,
