scenario,main_loop_timestamp_ns,elapsed_ms,main_loop_period_ms,worker_pid,worker_start_time_ns,worker_alive,worker_exitcode,worker_state,last_heartbeat_ns,heartbeat_age_ms,worker_hung,wrench_sequence,last_wrench_success_ns,wrench_age_ms,wrench_valid,wrench_stale,last_error_code,last_error,graceful_disconnect_confirmed
normal,3118394636044600,0.0028,,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394646043500,10.0017,9.9989,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394656045200,20.0034,10.0017,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394666043100,30.0013,9.9979,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394676044100,40.0023,10.001,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394686043200,50.0014,9.9991,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394696110100,60.0683,10.0669,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394706065800,70.024,9.9557,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394716045500,80.0037,9.9797,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394726043000,90.0012,9.9975,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394736042600,100.0008,9.9996,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394746042900,110.0011,10.0003,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394756044400,120.0026,10.0015,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394766043200,130.0014,9.9988,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394776042800,140.001,9.9996,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394786043100,150.0013,10.0003,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394796043000,160.0012,9.9999,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394806043600,170.0018,10.0006,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394816043400,180.0016,9.9998,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394826047500,190.0057,10.0041,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394836044000,200.0022,9.9965,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394846042900,210.0011,9.9989,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394856043500,220.0017,10.0006,23308,,True,,not_started,,,False,0,,,False,True,,,
normal,3118394866043200,230.0014,9.9997,23308,3118394861739900,True,,idle,3118394864736200,1.307,False,1,3118394864388900,1.6543,True,False,,,
normal,3118394876043100,240.0013,9.9999,23308,3118394861739900,True,,idle,3118394864736200,11.3069,False,1,3118394864388900,11.6542,True,False,,,
normal,3118394886042500,250.0007,9.9994,23308,3118394861739900,True,,idle,3118394864736200,21.3063,False,1,3118394864388900,21.6536,True,False,,,
normal,3118394896043100,260.0013,10.0006,23308,3118394861739900,True,,idle,3118394864736200,31.3069,False,1,3118394864388900,31.6542,True,False,,,
normal,3118394906075900,270.0341,10.0328,23308,3118394861739900,True,,idle,3118394864736200,41.3397,False,1,3118394864388900,41.687,True,False,,,
normal,3118394916043000,280.0012,9.9671,23308,3118394861739900,True,,idle,3118394915329000,0.714,False,2,3118394915304400,0.7386,True,False,,,
normal,3118394926043300,290.0015,10.0003,23308,3118394861739900,True,,idle,3118394915329000,10.7143,False,2,3118394915304400,10.7389,True,False,,,
normal,3118394936043300,300.0015,10.0,23308,3118394861739900,True,,idle,3118394915329000,20.7143,False,2,3118394915304400,20.7389,True,False,,,
normal,3118394946043100,310.0013,9.9998,23308,3118394861739900,True,,idle,3118394915329000,30.7141,False,2,3118394915304400,30.7387,True,False,,,
normal,3118394956043700,320.0019,10.0006,23308,3118394861739900,True,,idle,3118394915329000,40.7147,False,2,3118394915304400,40.7393,True,False,,,
normal,3118394966042900,330.0011,9.9992,23308,3118394861739900,True,,idle,3118394965201600,0.8413,False,3,3118394965178000,0.8649,True,False,,,
normal,3118394976114000,340.0722,10.0711,23308,3118394861739900,True,,idle,3118394965201600,10.9124,False,3,3118394965178000,10.936,True,False,,,
normal,3118394986043000,350.0012,9.929,23308,3118394861739900,True,,idle,3118394965201600,20.8414,False,3,3118394965178000,20.865,True,False,,,
normal,3118394996087700,360.0459,10.0447,23308,3118394861739900,True,,idle,3118394965201600,30.8861,False,3,3118394965178000,30.9097,True,False,,,
normal,3118395006043200,370.0014,9.9555,23308,3118394861739900,True,,idle,3118394965201600,40.8416,False,3,3118394965178000,40.8652,True,False,,,
normal,3118395016042900,380.0011,9.9997,23308,3118394861739900,True,,idle,3118395014923200,1.1197,False,4,3118395014908800,1.1341,True,False,,,
normal,3118395026043100,390.0013,10.0002,23308,3118394861739900,True,,idle,3118395014923200,11.1199,False,4,3118395014908800,11.1343,True,False,,,
normal,3118395036043100,400.0013,10.0,23308,3118394861739900,True,,idle,3118395014923200,21.1199,False,4,3118395014908800,21.1343,True,False,,,
normal,3118395046042900,410.0011,9.9998,23308,3118394861739900,True,,idle,3118395014923200,31.1197,False,4,3118395014908800,31.1341,True,False,,,
normal,3118395056045100,420.0033,10.0022,23308,3118394861739900,True,,idle,3118395014923200,41.1219,False,4,3118395014908800,41.1363,True,False,,,
normal,3118395066042900,430.0011,9.9978,23308,3118394861739900,True,,idle,3118395065133500,0.9094,False,5,3118395065112200,0.9307,True,False,,,
normal,3118395076274900,440.2331,10.232,23308,3118394861739900,True,,idle,3118395065133500,11.1414,False,5,3118395065112200,11.1627,True,False,,,
normal,3118395086043400,450.0016,9.7685,23308,3118394861739900,True,,idle,3118395065133500,20.9099,False,5,3118395065112200,20.9312,True,False,,,
normal,3118395096043400,460.0016,10.0,23308,3118394861739900,True,,idle,3118395065133500,30.9099,False,5,3118395065112200,30.9312,True,False,,,
normal,3118395106044100,470.0023,10.0007,23308,3118394861739900,True,,idle,3118395065133500,40.9106,False,5,3118395065112200,40.9319,True,False,,,
normal,3118395116043200,480.0014,9.9991,23308,3118394861739900,True,,idle,3118395115221400,0.8218,False,6,3118395115198300,0.8449,True,False,,,
normal,3118395126043200,490.0014,10.0,23308,3118394861739900,True,,idle,3118395115221400,10.8218,False,6,3118395115198300,10.8449,True,False,,,
normal,3118395136043100,500.0013,9.9999,23308,3118394861739900,True,,idle,3118395115221400,20.8217,False,6,3118395115198300,20.8448,True,False,,,
normal,3118395146088000,510.0462,10.0449,23308,3118394861739900,True,,idle,3118395115221400,30.8666,False,6,3118395115198300,30.8897,True,False,,,
normal,3118395156043900,520.0021,9.9559,23308,3118394861739900,True,,idle,3118395115221400,40.8225,False,6,3118395115198300,40.8456,True,False,,,
normal,3118395166085900,530.0441,10.042,23308,3118394861739900,True,,idle,3118395165100300,0.9856,False,7,3118395165064900,1.021,True,False,,,
normal,3118395176043200,540.0014,9.9573,23308,3118394861739900,True,,idle,3118395165100300,10.9429,False,7,3118395165064900,10.9783,True,False,,,
normal,3118395186044000,550.0022,10.0008,23308,3118394861739900,True,,idle,3118395165100300,20.9437,False,7,3118395165064900,20.9791,True,False,,,
normal,3118395196043300,560.0015,9.9993,23308,3118394861739900,True,,idle,3118395165100300,30.943,False,7,3118395165064900,30.9784,True,False,,,
normal,3118395206044000,570.0022,10.0007,23308,3118394861739900,True,,idle,3118395165100300,40.9437,False,7,3118395165064900,40.9791,True,False,,,
normal,3118395216043600,580.0018,9.9996,23308,3118394861739900,True,,idle,3118395165100300,50.9433,False,7,3118395165064900,50.9787,True,False,,,
normal,3118395226043300,590.0015,9.9997,23308,3118394861739900,True,,idle,3118395215998900,10.0444,False,8,3118395215978300,10.065,True,False,,,
normal,3118395236064500,600.0227,10.0212,23308,3118394861739900,True,,idle,3118395215998900,20.0656,False,8,3118395215978300,20.0862,True,False,,,
normal,3118395246063400,610.0216,9.9989,23308,3118394861739900,True,,idle,3118395215998900,30.0645,False,8,3118395215978300,30.0851,True,False,,,
normal,3118395256043900,620.0021,9.9805,23308,3118394861739900,True,,idle,3118395215998900,40.045,False,8,3118395215978300,40.0656,True,False,,,
normal,3118395266043200,630.0014,9.9993,23308,3118394861739900,True,,idle,3118395264858400,1.1848,False,9,3118395264834600,1.2086,True,False,,,
normal,3118395276043300,640.0015,10.0001,23308,3118394861739900,True,,idle,3118395264858400,11.1849,False,9,3118395264834600,11.2087,True,False,,,
normal,3118395286043200,650.0014,9.9999,23308,3118394861739900,True,,idle,3118395264858400,21.1848,False,9,3118395264834600,21.2086,True,False,,,
normal,3118395296043200,660.0014,10.0,23308,3118394861739900,True,,idle,3118395264858400,31.1848,False,9,3118395264834600,31.2086,True,False,,,
normal,3118395306043900,670.0021,10.0007,23308,3118394861739900,True,,idle,3118395264858400,41.1855,False,9,3118395264834600,41.2093,True,False,,,
normal,3118395316043100,680.0013,9.9992,23308,3118394861739900,True,,idle,3118395315409700,0.6334,False,10,3118395315390100,0.653,True,False,,,
normal,3118395326043200,690.0014,10.0001,23308,3118394861739900,True,,idle,3118395315409700,10.6335,False,10,3118395315390100,10.6531,True,False,,,
normal,3118395336043000,700.0012,9.9998,23308,3118394861739900,True,,idle,3118395315409700,20.6333,False,10,3118395315390100,20.6529,True,False,,,
normal,3118395346043300,710.0015,10.0003,23308,3118394861739900,True,,idle,3118395315409700,30.6336,False,10,3118395315390100,30.6532,True,False,,,
normal,3118395356043700,720.0019,10.0004,23308,3118394861739900,True,,idle,3118395315409700,40.634,False,10,3118395315390100,40.6536,True,False,,,
normal,3118395366043100,730.0013,9.9994,23308,3118394861739900,True,,idle,3118395364536100,1.507,False,11,3118395364512900,1.5302,True,False,,,
normal,3118395376043300,740.0015,10.0002,23308,3118394861739900,True,,idle,3118395364536100,11.5072,False,11,3118395364512900,11.5304,True,False,,,
normal,3118395386043400,750.0016,10.0001,23308,3118394861739900,True,,idle,3118395364536100,21.5073,False,11,3118395364512900,21.5305,True,False,,,
normal,3118395396043200,760.0014,9.9998,23308,3118394861739900,True,,idle,3118395364536100,31.5071,False,11,3118395364512900,31.5303,True,False,,,
normal,3118395406044200,770.0024,10.001,23308,3118394861739900,True,,idle,3118395364536100,41.5081,False,11,3118395364512900,41.5313,True,False,,,
normal,3118395416043400,780.0016,9.9992,23308,3118394861739900,True,,idle,3118395415392300,0.6511,False,12,3118395415366800,0.6766,True,False,,,
normal,3118395426043400,790.0016,10.0,23308,3118394861739900,True,,idle,3118395415392300,10.6511,False,12,3118395415366800,10.6766,True,False,,,
slow_40ms,3118395461630300,0.0033,,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395471628800,10.0018,9.9985,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395481629100,20.0021,10.0003,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395491628400,30.0014,9.9993,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395501628200,40.0012,9.9998,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395511628100,50.0011,9.9999,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395521629300,60.0023,10.0012,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395531628100,70.0011,9.9988,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395541629200,80.0022,10.0011,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395551627900,90.0009,9.9987,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395561627900,100.0009,10.0,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395571629300,110.0023,10.0014,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395581628100,120.0011,9.9988,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395591683100,130.0561,10.055,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395601662500,140.0355,9.9794,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395611671300,150.0443,10.0088,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395621629100,160.0021,9.9578,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395631628200,170.0012,9.9991,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395641628100,180.0011,9.9999,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395651628000,190.001,9.9999,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395661628300,200.0013,10.0003,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395671631000,210.004,10.0027,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395681628000,220.001,9.997,22764,,True,,not_started,,,False,0,,,False,True,,,
slow_40ms,3118395691629400,230.0024,10.0014,22764,3118395687457500,True,,starting,3118395687462300,4.1671,False,0,,,False,True,,,
slow_40ms,3118395701629100,240.0021,9.9997,22764,3118395687457500,True,,starting,3118395687462300,14.1668,False,0,,,False,True,,,
slow_40ms,3118395711628400,250.0014,9.9993,22764,3118395687457500,True,,starting,3118395687462300,24.1661,False,0,,,False,True,,,
slow_40ms,3118395722565000,260.938,10.9366,22764,3118395687457500,True,,starting,3118395687462300,35.1027,False,0,,,False,True,,,
slow_40ms,3118395731628600,270.0016,9.0636,22764,3118395687457500,True,,idle,3118395730677800,0.9508,False,1,3118395730298000,1.3306,True,False,,,
slow_40ms,3118395741628500,280.0015,9.9999,22764,3118395687457500,True,,querying,3118395739530700,2.0978,False,1,3118395730298000,11.3305,True,False,,,
slow_40ms,3118395751629300,290.0023,10.0008,22764,3118395687457500,True,,querying,3118395739530700,12.0986,False,1,3118395730298000,21.3313,True,False,,,
slow_40ms,3118395761629100,300.0021,9.9998,22764,3118395687457500,True,,querying,3118395739530700,22.0984,False,1,3118395730298000,31.3311,True,False,,,
slow_40ms,3118395771630700,310.0037,10.0016,22764,3118395687457500,True,,querying,3118395739530700,32.1,False,1,3118395730298000,41.3327,True,False,,,
slow_40ms,3118395781628200,320.0012,9.9975,22764,3118395687457500,True,,idle,3118395780388100,1.2401,False,2,3118395780354300,1.2739,True,False,,,
slow_40ms,3118395791648200,330.0212,10.02,22764,3118395687457500,True,,querying,3118395790232700,1.4155,False,2,3118395780354300,11.2939,True,False,,,
slow_40ms,3118395801628400,340.0014,9.9802,22764,3118395687457500,True,,querying,3118395790232700,11.3957,False,2,3118395780354300,21.2741,True,False,,,
slow_40ms,3118395811628600,350.0016,10.0002,22764,3118395687457500,True,,querying,3118395790232700,21.3959,False,2,3118395780354300,31.2743,True,False,,,
slow_40ms,3118395821630000,360.003,10.0014,22764,3118395687457500,True,,querying,3118395790232700,31.3973,False,2,3118395780354300,41.2757,True,False,,,
slow_40ms,3118395831628500,370.0015,9.9985,22764,3118395687457500,True,,idle,3118395831174700,0.4538,False,3,3118395831139000,0.4895,True,False,,,
slow_40ms,3118395841629400,380.0024,10.0009,22764,3118395687457500,True,,querying,3118395840141300,1.4881,False,3,3118395831139000,10.4904,True,False,,,
slow_40ms,3118395851628000,390.001,9.9986,22764,3118395687457500,True,,querying,3118395840141300,11.4867,False,3,3118395831139000,20.489,True,False,,,
slow_40ms,3118395861628700,400.0017,10.0007,22764,3118395687457500,True,,querying,3118395840141300,21.4874,False,3,3118395831139000,30.4897,True,False,,,
slow_40ms,3118395871630000,410.003,10.0013,22764,3118395687457500,True,,querying,3118395840141300,31.4887,False,3,3118395831139000,40.491,True,False,,,
slow_40ms,3118395881628500,420.0015,9.9985,22764,3118395687457500,True,,idle,3118395881044500,0.584,False,4,3118395881006400,0.6221,True,False,,,
slow_40ms,3118395891628000,430.001,9.9995,22764,3118395687457500,True,,querying,3118395889959500,1.6685,False,4,3118395881006400,10.6216,True,False,,,
slow_40ms,3118395901628000,440.001,10.0,22764,3118395687457500,True,,querying,3118395889959500,11.6685,False,4,3118395881006400,20.6216,True,False,,,
slow_40ms,3118395911628000,450.001,10.0,22764,3118395687457500,True,,querying,3118395889959500,21.6685,False,4,3118395881006400,30.6216,True,False,,,
slow_40ms,3118395921629300,460.0023,10.0013,22764,3118395687457500,True,,querying,3118395889959500,31.6698,False,4,3118395881006400,40.6229,True,False,,,
slow_40ms,3118395931628200,470.0012,9.9989,22764,3118395687457500,True,,idle,3118395930901900,0.7263,False,5,3118395930860000,0.7682,True,False,,,
slow_40ms,3118395941628100,480.0011,9.9999,22764,3118395687457500,True,,querying,3118395939855200,1.7729,False,5,3118395930860000,10.7681,True,False,,,
slow_40ms,3118395951627900,490.0009,9.9998,22764,3118395687457500,True,,querying,3118395939855200,11.7727,False,5,3118395930860000,20.7679,True,False,,,
slow_40ms,3118395961628200,500.0012,10.0003,22764,3118395687457500,True,,querying,3118395939855200,21.773,False,5,3118395930860000,30.7682,True,False,,,
slow_40ms,3118395971628200,510.0012,10.0,22764,3118395687457500,True,,querying,3118395939855200,31.773,False,5,3118395930860000,40.7682,True,False,,,
slow_40ms,3118395981628400,520.0014,10.0002,22764,3118395687457500,True,,idle,3118395980789900,0.8385,False,6,3118395980750900,0.8775,True,False,,,
slow_40ms,3118395991629300,530.0023,10.0009,22764,3118395687457500,True,,querying,3118395989763500,1.8658,False,6,3118395980750900,10.8784,True,False,,,
slow_40ms,3118396001628500,540.0015,9.9992,22764,3118395687457500,True,,querying,3118395989763500,11.865,False,6,3118395980750900,20.8776,True,False,,,
slow_40ms,3118396011687700,550.0607,10.0592,22764,3118395687457500,True,,querying,3118395989763500,21.9242,False,6,3118395980750900,30.9368,True,False,,,
slow_40ms,3118396021629700,560.0027,9.942,22764,3118395687457500,True,,querying,3118395989763500,31.8662,False,6,3118395980750900,40.8788,True,False,,,
slow_40ms,3118396031628100,570.0011,9.9984,22764,3118395687457500,True,,idle,3118396030638600,0.9895,False,7,3118396030614200,1.0139,True,False,,,
slow_40ms,3118396041628100,580.0011,10.0,22764,3118395687457500,True,,querying,3118396040613800,1.0143,False,7,3118396030614200,11.0139,True,False,,,
slow_40ms,3118396051627700,590.0007,9.9996,22764,3118395687457500,True,,querying,3118396040613800,11.0139,False,7,3118396030614200,21.0135,True,False,,,
slow_40ms,3118396061628400,600.0014,10.0007,22764,3118395687457500,True,,querying,3118396040613800,21.0146,False,7,3118396030614200,31.0142,True,False,,,
slow_40ms,3118396072511500,610.8845,10.8831,22764,3118395687457500,True,,querying,3118396040613800,31.8977,False,7,3118396030614200,41.8973,True,False,,,
slow_40ms,3118396081628200,620.0012,9.1167,22764,3118395687457500,True,,idle,3118396081509600,0.1186,False,7,3118396030614200,51.014,True,False,,,
slow_40ms,3118396091628000,630.001,9.9998,22764,3118395687457500,True,,querying,3118396090471800,1.1562,False,8,3118396081474600,10.1534,True,False,,,
slow_40ms,3118396101627800,640.0008,9.9998,22764,3118395687457500,True,,querying,3118396090471800,11.156,False,8,3118396081474600,20.1532,True,False,,,
slow_40ms,3118396111628200,650.0012,10.0004,22764,3118395687457500,True,,querying,3118396090471800,21.1564,False,8,3118396081474600,30.1536,True,False,,,
slow_40ms,3118396121628000,660.001,9.9998,22764,3118395687457500,True,,querying,3118396090471800,31.1562,False,8,3118396081474600,40.1534,True,False,,,
slow_40ms,3118396131628100,670.0011,10.0001,22764,3118395687457500,True,,idle,3118396131514100,0.114,False,9,3118396131475600,0.1525,True,False,,,
slow_40ms,3118396141628100,680.0011,10.0,22764,3118395687457500,True,,querying,3118396140395800,1.2323,False,9,3118396131475600,10.1525,True,False,,,
slow_40ms,3118396151627800,690.0008,9.9997,22764,3118395687457500,True,,querying,3118396140395800,11.232,False,9,3118396131475600,20.1522,True,False,,,
slow_40ms,3118396161628500,700.0015,10.0007,22764,3118395687457500,True,,querying,3118396140395800,21.2327,False,9,3118396131475600,30.1529,True,False,,,
slow_40ms,3118396171651400,710.0244,10.0229,22764,3118395687457500,True,,querying,3118396140395800,31.2556,False,9,3118396131475600,40.1758,True,False,,,
slow_40ms,3118396181636400,720.0094,9.985,22764,3118395687457500,True,,idle,3118396181445400,0.191,False,9,3118396131475600,50.1608,True,False,,,
slow_40ms,3118396191628300,730.0013,9.9919,22764,3118395687457500,True,,querying,3118396190275600,1.3527,False,10,3118396181403700,10.2246,True,False,,,
slow_40ms,3118396201628300,740.0013,10.0,22764,3118395687457500,True,,querying,3118396190275600,11.3527,False,10,3118396181403700,20.2246,True,False,,,
slow_40ms,3118396211628300,750.0013,10.0,22764,3118395687457500,True,,querying,3118396190275600,21.3527,False,10,3118396181403700,30.2246,True,False,,,
slow_40ms,3118396221631100,760.0041,10.0028,22764,3118395687457500,True,,querying,3118396190275600,31.3555,False,10,3118396181403700,40.2274,True,False,,,
slow_40ms,3118396231628200,770.0012,9.9971,22764,3118395687457500,True,,idle,3118396231339800,0.2884,False,11,3118396231316300,0.3119,True,False,,,
slow_40ms,3118396241628200,780.0012,10.0,22764,3118395687457500,True,,querying,3118396240123400,1.5048,False,11,3118396231316300,10.3119,True,False,,,
slow_40ms,3118396251628400,790.0014,10.0002,22764,3118395687457500,True,,querying,3118396240123400,11.505,False,11,3118396231316300,20.3121,True,False,,,
stale_500ms,3118396303141900,0.0031,,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396313139800,10.001,9.9979,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396323139900,20.0011,10.0001,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396333140200,30.0014,10.0003,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396343139900,40.0011,9.9997,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396353139800,50.001,9.9999,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396363139900,60.0011,10.0001,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396373140200,70.0014,10.0003,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396383140200,80.0014,10.0,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396393140300,90.0015,10.0001,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396403140100,100.0013,9.9998,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396413140400,110.0016,10.0003,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396423140300,120.0015,9.9999,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396433140100,130.0013,9.9998,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396443140000,140.0012,9.9999,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396453139800,150.001,9.9998,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396463140100,160.0013,10.0003,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396473140500,170.0017,10.0004,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396483139900,180.0011,9.9994,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396493139800,190.001,9.9999,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396503139900,200.0011,10.0001,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396513139700,210.0009,9.9998,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396523140400,220.0016,10.0007,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396533139700,230.0009,9.9993,8652,,True,,not_started,,,False,0,,,False,True,,,
stale_500ms,3118396543140100,240.0013,10.0004,8652,3118396534939200,True,,querying,3118396535570500,7.5696,False,0,,,False,True,,,
stale_500ms,3118396553140200,250.0014,10.0001,8652,3118396534939200,True,,querying,3118396535570500,17.5697,False,0,,,False,True,,,
stale_500ms,3118396563351900,260.2131,10.2117,8652,3118396534939200,True,,querying,3118396535570500,27.7814,False,0,,,False,True,,,
stale_500ms,3118396573189900,270.0511,9.838,8652,3118396534939200,True,,querying,3118396535570500,37.6194,False,0,,,False,True,,,
stale_500ms,3118396583140600,280.0018,9.9507,8652,3118396534939200,True,,querying,3118396535570500,47.5701,False,0,,,False,True,,,
stale_500ms,3118396593292200,290.1534,10.1516,8652,3118396534939200,True,,querying,3118396535570500,57.7217,False,0,,,False,True,,,
stale_500ms,3118396603140200,300.0014,9.848,8652,3118396534939200,True,,querying,3118396535570500,67.5697,False,0,,,False,True,,,
stale_500ms,3118396613140600,310.0018,10.0004,8652,3118396534939200,True,,querying,3118396535570500,77.5701,False,0,,,False,True,,,
stale_500ms,3118396623140400,320.0016,9.9998,8652,3118396534939200,True,,querying,3118396535570500,87.5699,False,0,,,False,True,,,
stale_500ms,3118396633208500,330.0697,10.0681,8652,3118396534939200,True,,querying,3118396535570500,97.638,False,0,,,False,True,,,
stale_500ms,3118396643160900,340.0221,9.9524,8652,3118396534939200,True,,querying,3118396535570500,107.5904,False,0,,,False,True,,,
stale_500ms,3118396653140900,350.0021,9.98,8652,3118396534939200,True,,querying,3118396535570500,117.5704,False,0,,,False,True,,,
stale_500ms,3118396663140700,360.0019,9.9998,8652,3118396534939200,True,,querying,3118396535570500,127.5702,False,0,,,False,True,,,
stale_500ms,3118396673140300,370.0015,9.9996,8652,3118396534939200,True,,querying,3118396535570500,137.5698,False,0,,,False,True,,,
stale_500ms,3118396683140800,380.002,10.0005,8652,3118396534939200,True,,querying,3118396535570500,147.5703,False,0,,,False,True,,,
stale_500ms,3118396693140500,390.0017,9.9997,8652,3118396534939200,True,,querying,3118396535570500,157.57,False,0,,,False,True,,,
stale_500ms,3118396703140200,400.0014,9.9997,8652,3118396534939200,True,,querying,3118396535570500,167.5697,False,0,,,False,True,,,
stale_500ms,3118396713140400,410.0016,10.0002,8652,3118396534939200,True,,querying,3118396535570500,177.5699,False,0,,,False,True,,,
stale_500ms,3118396723140700,420.0019,10.0003,8652,3118396534939200,True,,querying,3118396535570500,187.5702,False,0,,,False,True,,,
stale_500ms,3118396733141100,430.0023,10.0004,8652,3118396534939200,True,,querying,3118396535570500,197.5706,False,0,,,False,True,,,
stale_500ms,3118396743140900,440.0021,9.9998,8652,3118396534939200,True,,querying,3118396535570500,207.5704,False,0,,,False,True,,,
stale_500ms,3118396753141500,450.0027,10.0006,8652,3118396534939200,True,,querying,3118396535570500,217.571,False,0,,,False,True,,,
stale_500ms,3118396763140800,460.002,9.9993,8652,3118396534939200,True,,querying,3118396535570500,227.5703,False,0,,,False,True,,,
stale_500ms,3118396773141400,470.0026,10.0006,8652,3118396534939200,True,,querying,3118396535570500,237.5709,False,0,,,False,True,,,
stale_500ms,3118396783140700,480.0019,9.9993,8652,3118396534939200,True,,querying,3118396535570500,247.5702,False,0,,,False,True,,,
stale_500ms,3118396793141300,490.0025,10.0006,8652,3118396534939200,True,,querying,3118396535570500,257.5708,False,0,,,False,True,,,
stale_500ms,3118396803141000,500.0022,9.9997,8652,3118396534939200,True,,querying,3118396535570500,267.5705,False,0,,,False,True,,,
stale_500ms,3118396813141300,510.0025,10.0003,8652,3118396534939200,True,,querying,3118396535570500,277.5708,False,0,,,False,True,,,
stale_500ms,3118396823141800,520.003,10.0005,8652,3118396534939200,True,,querying,3118396535570500,287.5713,False,0,,,False,True,,,
stale_500ms,3118396833141200,530.0024,9.9994,8652,3118396534939200,True,,querying,3118396535570500,297.5707,False,0,,,False,True,,,
stale_500ms,3118396843140600,540.0018,9.9994,8652,3118396534939200,True,,querying,3118396535570500,307.5701,False,0,,,False,True,,,
stale_500ms,3118396853141200,550.0024,10.0006,8652,3118396534939200,True,,querying,3118396535570500,317.5707,False,0,,,False,True,,,
stale_500ms,3118396863141200,560.0024,10.0,8652,3118396534939200,True,,querying,3118396535570500,327.5707,False,0,,,False,True,,,
stale_500ms,3118396873141700,570.0029,10.0005,8652,3118396534939200,True,,querying,3118396535570500,337.5712,False,0,,,False,True,,,
