stage,main_loop_timestamp_ns,loop_period_ms,rt_sequence,rt_timestamp_ns,rt_age_ms,rt_valid,operation_state,wrench_sequence,wrench_age_ms,wrench_valid,wrench_stale,worker_pid,worker_start_time_ns,worker_alive,worker_exitcode,worker_state,heartbeat_age_ms,worker_hung,last_error_code,last_error,graceful_disconnect_confirmed
overlap,3118874840202300,31.9686,1077,3118874832210900,7.9914,True,IDLE,132,16.7057,True,False,7804,3118867145639300,True,,idle,16.6817,False,,,
overlap,3118874872165700,31.9634,1081,3118874864479300,7.6864,True,IDLE,132,48.6691,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118874912293200,40.1275,1086,3118874904403700,7.8895,True,IDLE,133,39.0779,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118874952152800,39.8596,1091,3118874944389300,7.7635,True,IDLE,134,29.8327,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875008201400,56.0486,1098,3118875000275200,7.9262,True,IDLE,136,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875040155400,31.954,1102,3118875032185300,7.9701,True,IDLE,136,18.0178,True,False,7804,3118867145639300,True,,idle,17.9855,False,,,
overlap,3118875080446900,40.2915,1107,3118875072185300,8.2616,True,IDLE,137,7.4095,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875160312100,79.8652,1117,3118875152231000,8.0811,True,IDLE,139,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875256127500,95.8154,1129,3118875248118700,8.0088,True,IDLE,140,32.5304,True,False,7804,3118867145639300,True,,idle,32.4974,False,,,
overlap,3118875288163100,32.0356,1133,3118875280572300,7.5908,True,IDLE,141,15.011,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875352111800,63.9487,1141,3118875344070800,8.041,True,IDLE,142,29.8752,True,False,7804,3118867145639300,True,,idle,29.8515,False,,,
overlap,3118875384095900,31.9841,1145,3118875375932500,8.1634,True,IDLE,143,11.1297,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875472126400,88.0305,1156,3118875464524900,7.6015,True,IDLE,144,49.0508,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875520314700,48.1883,1162,3118875512449700,7.865,True,IDLE,146,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875568116400,47.8017,1168,3118875560479300,7.6371,True,IDLE,146,45.5771,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875608322100,40.2057,1173,3118875600335100,7.987,True,IDLE,147,34.9801,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875704189000,95.8669,1185,3118875696425800,7.7632,True,IDLE,149,30.9921,True,False,7804,3118867145639300,True,,idle,30.762,False,,,
overlap,3118875736076800,31.8878,1189,3118875728027000,8.0498,True,IDLE,150,13.1968,True,False,7804,3118867145639300,True,,idle,13.1781,False,,,
overlap,3118875784265600,48.1888,1195,3118875776110800,8.1548,True,IDLE,151,10.2739,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875864252400,79.9868,1205,3118875856186500,8.0659,True,IDLE,152,41.0849,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875904166000,39.9136,1210,3118875896205500,7.9605,True,IDLE,154,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118875968122400,63.9564,1218,3118875960422400,7.7,True,IDLE,155,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876016093500,47.9711,1224,3118876008428600,7.6649,True,IDLE,155,42.4509,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876064372800,48.2793,1230,3118876056425700,7.9471,True,IDLE,156,40.8261,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876112298700,47.9259,1236,3118876104318200,7.9805,True,IDLE,157,39.0778,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876159984000,47.6853,1242,3118876152141200,7.8428,True,IDLE,158,37.8498,True,False,7804,3118867145639300,True,,idle,37.8231,False,,,
overlap,3118876191975600,31.9916,1246,3118876184069000,7.9066,True,IDLE,159,19.0063,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876248108600,56.133,1253,3118876240153600,7.955,True,IDLE,160,25.1673,True,False,7804,3118867145639300,True,,idle,25.1441,False,,,
overlap,3118876272145700,24.0371,1256,3118876264352900,7.7928,True,IDLE,160,49.2044,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876304235600,32.0899,1260,3118876296368100,7.8675,True,IDLE,161,31.0612,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876336234300,31.9987,1264,3118876328401700,7.8326,True,IDLE,162,13.5382,True,False,7804,3118867145639300,True,,idle,13.5147,False,,,
overlap,3118876376253500,40.0192,1269,3118876368139700,8.1138,True,IDLE,163,2.6661,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876440130300,63.8768,1277,3118876432093700,8.0366,True,IDLE,164,17.0201,True,False,7804,3118867145639300,True,,idle,17.0037,False,,,
overlap,3118876464228300,24.098,1280,3118876456191200,8.0371,True,IDLE,164,41.1181,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876512134300,47.906,1286,3118876504102800,8.0315,True,IDLE,166,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876552181600,40.0473,1291,3118876544088400,8.0932,True,IDLE,166,29.2463,True,False,7804,3118867145639300,True,,idle,29.2256,False,,,
overlap,3118876576009500,23.8279,1294,3118876568143300,7.8662,True,IDLE,167,3.1522,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876672109500,96.1,1306,3118876664256800,7.8527,True,IDLE,168,48.689,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876704069100,31.9596,1310,3118876696049000,8.0201,True,IDLE,168,80.6486,True,False,7804,3118867145639300,True,,idle,31.6935,False,,,
overlap,3118876735968600,31.8995,1314,3118876727959300,8.0093,True,IDLE,170,12.6929,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876920055500,184.0869,1337,3118876912100400,7.9551,True,IDLE,173,47.1041,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876952156800,32.1013,1341,3118876944035000,8.1218,True,IDLE,173,79.2054,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118876992043000,39.8862,1346,3118876984181900,7.8611,True,IDLE,175,18.1814,True,False,7804,3118867145639300,True,,idle,18.1659,False,,,
overlap,3118877023915700,31.8727,1350,3118877016031300,7.8844,True,IDLE,176,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118877112088500,88.1728,1361,3118877104137300,7.9512,True,IDLE,177,39.5712,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118877160085700,47.9972,1367,3118877152193900,7.8918,True,IDLE,178,36.9069,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118877216151100,56.0654,1374,3118877208193400,7.9577,True,IDLE,179,43.157,True,False,7804,3118867145639300,True,,idle,43.1385,False,,,
overlap,3118877271906400,55.7553,1381,3118877264250600,7.6558,True,IDLE,182,0.0,True,False,7804,3118867145639300,True,,querying,0.0,False,,,
overlap,3118877616355000,344.4486,1424,3118877608609700,7.7453,True,IDLE,187,42.8212,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118877768362600,152.0076,1443,3118877760683400,7.6792,True,IDLE,190,45.0647,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118877920289300,151.9267,1462,3118877912428700,7.8606,True,IDLE,193,46.7456,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878008373400,88.0841,1473,3118878000442100,7.9313,True,IDLE,196,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878088213300,79.8399,1483,3118878080779500,7.4338,True,IDLE,197,15.1317,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878160361900,72.1486,1492,3118878152460500,7.9014,True,IDLE,198,37.1916,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878296282100,135.9202,1509,3118878288455500,7.8266,True,IDLE,201,24.9897,True,False,7804,3118867145639300,True,,idle,24.8,False,,,
overlap,3118878328191100,31.909,1513,3118878320258300,7.9328,True,IDLE,202,5.7733,True,False,7804,3118867145639300,True,,idle,5.75,False,,,
overlap,3118878376297800,48.1067,1519,3118878368225700,8.0721,True,IDLE,203,3.0506,True,False,7804,3118867145639300,True,,idle,3.0268,False,,,
overlap,3118878424179700,47.8819,1525,3118878416230000,7.9497,True,IDLE,204,1.0045,True,False,7804,3118867145639300,True,,idle,0.9785,False,,,
overlap,3118878472125800,47.9461,1531,3118878464352700,7.7731,True,IDLE,204,48.9506,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878512123900,39.9981,1536,3118878504228100,7.8958,True,IDLE,205,39.1509,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878552164000,40.0401,1541,3118878544450900,7.7131,True,IDLE,206,29.1211,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878592317900,40.1539,1546,3118878584212100,8.1058,True,IDLE,207,19.8956,True,False,7804,3118867145639300,True,,idle,19.8736,False,,,
overlap,3118878616142600,23.8247,1549,3118878608376700,7.7659,True,IDLE,208,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878704333200,88.1906,1560,3118878696508900,7.8243,True,IDLE,209,31.0391,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878736135500,31.8023,1564,3118878728519900,7.6156,True,IDLE,210,13.807,True,False,7804,3118867145639300,True,,idle,13.7773,False,,,
overlap,3118878760327400,24.1919,1567,3118878752399100,7.9283,True,IDLE,210,37.9989,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878784230800,23.9034,1570,3118878776500600,7.7302,True,IDLE,211,11.0254,True,False,7804,3118867145639300,True,,idle,10.9953,False,,,
overlap,3118878816151100,31.9203,1574,3118878808278000,7.8731,True,IDLE,212,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878888201400,72.0503,1583,3118878880401500,7.7999,True,IDLE,213,15.1107,True,False,7804,3118867145639300,True,,idle,15.0805,False,,,
overlap,3118878912305500,24.1041,1586,3118878904435000,7.8705,True,IDLE,213,39.2148,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118878944295800,31.9903,1590,3118878936383300,7.9125,True,IDLE,214,21.1006,True,False,7804,3118867145639300,True,,idle,21.0712,False,,,
overlap,3118878976037400,31.7416,1594,3118878968166600,7.8708,True,IDLE,215,3.5099,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879112183800,136.1464,1611,3118879104456500,7.7273,True,IDLE,217,38.9108,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879136305900,24.1221,1614,3118879128560600,7.7453,True,IDLE,218,13.923,True,False,7804,3118867145639300,True,,idle,13.8908,False,,,
overlap,3118879168187200,31.8813,1618,3118879160401400,7.7858,True,IDLE,218,45.8043,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879216166300,47.9791,1624,3118879208234200,7.9321,True,IDLE,219,43.1073,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879272193800,56.0275,1631,3118879264392500,7.8013,True,IDLE,219,99.1348,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879312300700,40.1069,1636,3118879304368200,7.9325,True,IDLE,222,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879408201900,95.9012,1648,3118879400188100,8.0138,True,IDLE,223,34.581,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879472134600,63.9327,1656,3118879464375000,7.7596,True,IDLE,223,98.5137,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879512356000,40.2214,1661,3118879504432900,7.9231,True,IDLE,226,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879552211400,39.8554,1666,3118879544491500,7.7199,True,IDLE,226,28.9659,True,False,7804,3118867145639300,True,,idle,28.9327,False,,,
overlap,3118879584034600,31.8232,1670,3118879576176100,7.8585,True,IDLE,227,10.9925,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879712106100,128.0715,1686,3118879704189400,7.9167,True,IDLE,229,39.5894,True,False,7804,3118867145639300,True,,idle,39.4124,False,,,
overlap,3118879744012900,31.9068,1690,3118879736115300,7.8976,True,IDLE,230,20.6018,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879864228400,120.2155,1705,3118879856214200,8.0142,True,IDLE,232,41.0838,True,False,7804,3118867145639300,True,,idle,40.92,False,,,
overlap,3118879888218200,23.9898,1708,3118879880597600,7.6206,True,IDLE,233,15.0129,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118879944299500,56.0813,1715,3118879936208200,8.0913,True,IDLE,234,21.1135,True,False,7804,3118867145639300,True,,idle,21.0888,False,,,
overlap,3118879976045000,31.7455,1719,3118879968086400,7.9586,True,IDLE,235,3.047,True,False,7804,3118867145639300,True,,idle,3.0252,False,,,
overlap,3118880016146100,40.1011,1724,3118880008269700,7.8764,True,IDLE,236,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880104275000,88.1289,1735,3118880096668900,7.6061,True,IDLE,237,31.7375,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880152270600,47.9956,1741,3118880144381300,7.8893,True,IDLE,238,29.6707,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880208236000,55.9654,1748,3118880200238400,7.9976,True,IDLE,239,34.7124,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880320199400,111.9634,1762,3118880312274400,7.925,True,IDLE,241,42.2458,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880352146100,31.9467,1766,3118880344097600,8.0485,True,IDLE,241,74.1925,True,False,7804,3118867145639300,True,,idle,30.0855,False,,,
overlap,3118880383973200,31.8271,1770,3118880375977300,7.9959,True,IDLE,243,11.4796,True,False,7804,3118867145639300,True,,idle,11.4649,False,,,
overlap,3118880424342700,40.3695,1775,3118880416380700,7.962,True,IDLE,244,1.1211,True,False,7804,3118867145639300,True,,idle,1.0871,False,,,
overlap,3118880464156800,39.8141,1780,3118880456274600,7.8822,True,IDLE,244,40.9352,True,False,7804,3118867145639300,True,,idle,40.9012,False,,,
overlap,3118880496167600,32.0108,1784,3118880488272300,7.8953,True,IDLE,245,24.0174,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880536344800,40.1772,1789,3118880528225300,8.1195,True,IDLE,246,13.9455,True,False,7804,3118867145639300,True,,idle,13.9251,False,,,
overlap,3118880560120700,23.7759,1792,3118880552160800,7.9599,True,IDLE,246,37.7214,True,False,7804,3118867145639300,True,,idle,37.701,False,,,
overlap,3118880584158600,24.0379,1795,3118880576172600,7.986,True,IDLE,247,11.0452,True,False,7804,3118867145639300,True,,idle,11.0294,False,,,
overlap,3118880616162500,32.0039,1799,3118880608070500,8.092,True,IDLE,247,43.0491,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880640248100,24.0856,1802,3118880632165800,8.0823,True,IDLE,248,17.9857,True,False,7804,3118867145639300,True,,idle,17.9621,False,,,
overlap,3118880672011100,31.763,1806,3118880664197900,7.8132,True,IDLE,248,49.7487,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880704190700,32.1796,1810,3118880696203800,7.9869,True,IDLE,249,31.0166,True,False,7804,3118867145639300,True,,idle,30.9926,False,,,
overlap,3118880736035900,31.8452,1814,3118880728155800,7.8801,True,IDLE,250,13.0739,True,False,7804,3118867145639300,True,,idle,13.051,False,,,
overlap,3118880760319700,24.2838,1817,3118880752284100,8.0356,True,IDLE,250,37.3577,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880792158000,31.8383,1821,3118880784301700,7.8563,True,IDLE,251,19.5261,True,False,7804,3118867145639300,True,,idle,19.5099,False,,,
overlap,3118880824000000,31.842,1825,3118880816035800,7.9642,True,IDLE,252,0.9655,True,False,7804,3118867145639300,True,,idle,0.9477,False,,,
overlap,3118880872233000,48.233,1831,3118880864321500,7.9115,True,IDLE,253,0.0043,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880912201100,39.9681,1836,3118880904381000,7.8201,True,IDLE,253,39.9724,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118880936221600,24.0205,1839,3118880928390900,7.8307,True,IDLE,254,13.1282,True,False,7804,3118867145639300,True,,idle,13.0984,False,,,
overlap,3118880968160500,31.9389,1843,3118880960186100,7.9744,True,IDLE,254,45.0671,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881000178100,32.0176,1847,3118880992167600,8.0105,True,IDLE,255,27.1329,True,False,7804,3118867145639300,True,,idle,27.1036,False,,,
overlap,3118881032127200,31.9491,1851,3118881024167200,7.96,True,IDLE,256,9.6411,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881104204800,72.0776,1860,3118881096285500,7.9193,True,IDLE,257,31.7427,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881152185100,47.9803,1866,3118881144432000,7.7531,True,IDLE,258,29.6122,True,False,7804,3118867145639300,True,,idle,29.5833,False,,,
overlap,3118881183999900,31.8148,1870,3118881176253000,7.7469,True,IDLE,259,10.9803,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881240139700,56.1398,1877,3118881232208700,7.931,True,IDLE,260,16.9415,True,False,7804,3118867145639300,True,,idle,16.9179,False,,,
overlap,3118881272170000,32.0303,1881,3118881264276500,7.8935,True,IDLE,260,48.9718,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881312151100,39.9811,1886,3118881304158800,7.9923,True,IDLE,261,39.0753,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881344195600,32.0445,1890,3118881336225000,7.9706,True,IDLE,262,21.4614,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881384226600,40.031,1895,3118881376158600,8.068,True,IDLE,263,10.6989,True,False,7804,3118867145639300,True,,idle,10.6844,False,,,
overlap,3118881408275600,24.049,1898,3118881400332200,7.9434,True,IDLE,263,34.7479,True,False,7804,3118867145639300,True,,idle,34.7334,False,,,
overlap,3118881440191500,31.9159,1902,3118881432130400,8.0611,True,IDLE,264,17.4966,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881512316400,72.1249,1911,3118881504311600,8.0048,True,IDLE,265,39.058,True,False,7804,3118867145639300,True,,idle,39.034,False,,,
overlap,3118881544217300,31.9009,1915,3118881536286200,7.9311,True,IDLE,266,21.9506,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881592122900,47.9056,1921,3118881584207400,7.9155,True,IDLE,267,18.7973,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881656218100,64.0952,1929,3118881648170500,8.0476,True,IDLE,268,33.0219,True,False,7804,3118867145639300,True,,idle,32.9971,False,,,
overlap,3118881688027000,31.8089,1933,3118881680411400,7.6156,True,IDLE,269,14.9616,True,False,7804,3118867145639300,True,,idle,14.9371,False,,,
overlap,3118881720382700,32.3557,1937,3118881712237400,8.1453,True,IDLE,269,47.3173,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881752157000,31.7743,1941,3118881744153800,8.0032,True,IDLE,270,29.5268,True,False,7804,3118867145639300,True,,idle,29.5061,False,,,
overlap,3118881776187700,24.0307,1944,3118881768301100,7.8866,True,IDLE,271,3.4369,True,False,7804,3118867145639300,True,,idle,3.4101,False,,,
overlap,3118881824158100,47.9704,1950,3118881816321200,7.8369,True,IDLE,272,0.5142,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118881952229900,128.0718,1966,3118881944166900,8.063,True,IDLE,274,29.3288,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882008069200,55.8393,1973,3118882000207800,7.8614,True,IDLE,275,35.1119,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882056098300,48.0291,1979,3118882048228800,7.8695,True,IDLE,275,83.141,True,False,7804,3118867145639300,True,,idle,33.1832,False,,,
overlap,3118882088017800,31.9195,1983,3118882080045000,7.9728,True,IDLE,277,14.8571,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882160179400,72.1616,1992,3118882152274900,7.9045,True,IDLE,278,37.7763,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882208199500,48.0201,1998,3118882200261700,7.9378,True,IDLE,279,34.878,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882264211700,56.0122,2005,3118882256252300,7.9594,True,IDLE,279,90.8902,True,False,7804,3118867145639300,True,,idle,41.2738,False,,,
overlap,3118882295980700,31.769,2009,3118882288113400,7.8673,True,IDLE,281,22.9721,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882392191700,96.211,2021,3118882384304600,7.8871,True,IDLE,283,19.161,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882432141400,39.9497,2026,3118882424234300,7.9071,True,IDLE,284,10.0726,True,False,7804,3118867145639300,True,,idle,10.0484,False,,,
overlap,3118882456176800,24.0354,2029,3118882448161100,8.0157,True,IDLE,284,34.108,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882496714300,40.5375,2034,3118882488391700,8.3226,True,IDLE,285,23.5313,True,False,7804,3118867145639300,True,,idle,23.5027,False,,,
overlap,3118882528145200,31.4309,2038,3118882520342700,7.8025,True,IDLE,286,5.6378,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882640178000,112.0328,2052,3118882632270700,7.9073,True,IDLE,288,16.9682,True,False,7804,3118867145639300,True,,idle,16.802,False,,,
overlap,3118882672042000,31.864,2056,3118882664206300,7.8357,True,IDLE,288,48.8322,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882736139900,64.0979,2064,3118882728235100,7.9048,True,IDLE,290,13.0672,True,False,7804,3118867145639300,True,,idle,12.8706,False,,,
overlap,3118882768031200,31.8913,2068,3118882760156000,7.8752,True,IDLE,291,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882808151500,40.1203,2073,3118882800285700,7.8658,True,IDLE,291,36.1191,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882832149300,23.9978,2076,3118882824465900,7.6834,True,IDLE,292,10.0402,True,False,7804,3118867145639300,True,,idle,10.0178,False,,,
overlap,3118882864064800,31.9155,2080,3118882856101700,7.9631,True,IDLE,292,41.9557,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118882960186500,96.1217,2092,3118882952220700,7.9658,True,IDLE,294,37.5498,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883016166600,55.9801,2099,3118883008184700,7.9819,True,IDLE,295,42.6136,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883048161600,31.995,2103,3118883040420000,7.7416,True,IDLE,295,74.6086,True,False,7804,3118867145639300,True,,idle,24.8221,False,,,
overlap,3118883080501200,32.3396,2107,3118883072429200,8.072,True,IDLE,297,8.191,True,False,7804,3118867145639300,True,,idle,8.1622,False,,,
overlap,3118883128123600,47.6224,2113,3118883120374800,7.7488,True,IDLE,298,5.0757,True,False,7804,3118867145639300,True,,idle,5.0559,False,,,
overlap,3118883160459000,32.3354,2117,3118883152369900,8.0891,True,IDLE,298,37.4111,True,False,7804,3118867145639300,True,,idle,37.3913,False,,,
overlap,3118883192152200,31.6932,2121,3118883184189900,7.9623,True,IDLE,299,19.8725,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883256133200,63.981,2129,3118883248295100,7.8381,True,IDLE,300,32.9608,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883304381300,48.2481,2135,3118883296369800,8.0115,True,IDLE,301,31.2641,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883336282100,31.9008,2139,3118883328141900,8.1402,True,IDLE,302,13.7308,True,False,7804,3118867145639300,True,,idle,13.7161,False,,,
overlap,3118883368488200,32.2061,2143,3118883360249700,8.2385,True,IDLE,303,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883488389300,119.9011,2158,3118883480885300,7.504,True,IDLE,305,14.9744,True,False,7804,3118867145639300,True,,idle,14.5691,False,,,
overlap,3118883520405200,32.0159,2162,3118883512962200,7.443,True,IDLE,305,46.9903,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883552317300,31.9121,2166,3118883544516400,7.8009,True,IDLE,307,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883608183100,55.8658,2173,3118883600334200,7.8489,True,IDLE,307,35.0978,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883640104800,31.9217,2177,3118883632203600,7.9012,True,IDLE,308,17.9224,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883720348100,80.2433,2187,3118883712461800,7.8863,True,IDLE,309,47.159,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883744168500,23.8204,2190,3118883736449700,7.7188,True,IDLE,309,70.9794,True,False,7804,3118867145639300,True,,idle,21.6104,False,,,
overlap,3118883768231400,24.0629,2193,3118883760204100,8.0273,True,IDLE,309,95.0423,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883792300500,24.0691,2196,3118883784295600,8.0049,True,IDLE,311,18.8903,True,False,7804,3118867145639300,True,,idle,18.8684,False,,,
overlap,3118883824218100,31.9176,2200,3118883816206900,8.0112,True,IDLE,312,1.6462,True,False,7804,3118867145639300,True,,idle,1.6165,False,,,
overlap,3118883896237600,72.0195,2209,3118883888549400,7.6882,True,IDLE,313,22.9316,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118883944265800,48.0282,2215,3118883936347700,7.9181,True,IDLE,314,20.9954,True,False,7804,3118867145639300,True,,idle,20.9662,False,,,
overlap,3118883968261000,23.9952,2218,3118883960308500,7.9525,True,IDLE,315,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884016203800,47.9428,2224,3118884008299600,7.9042,True,IDLE,315,43.0284,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884056353200,40.1494,2229,3118884048314500,8.0387,True,IDLE,316,33.2418,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884112358000,56.0048,2236,3118884104481200,7.8768,True,IDLE,318,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884200264800,87.9068,2247,3118884192423900,7.8409,True,IDLE,319,26.6783,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884248264600,47.9998,2253,3118884240403700,7.8609,True,IDLE,320,24.8149,True,False,7804,3118867145639300,True,,idle,24.7842,False,,,
overlap,3118884288329500,40.0649,2258,3118884280421700,7.9078,True,IDLE,321,15.1068,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884344300800,55.9713,2265,3118884336255900,8.0449,True,IDLE,322,21.069,True,False,7804,3118867145639300,True,,idle,21.0391,False,,,
