label,trajectory_id,hip_amplitude_delta_deg,knee_amplitude_delta_deg,knee_phase_shift,time_scale,trajectory_sha256,parent_reference_id,parent_reference_sha256,hip_max_deviation_deg,hip_rms_deviation_deg,knee_max_deviation_deg,knee_rms_deviation_deg,pull_max_deviation_mm,pull_rms_deviation_mm,closure_valid,rom_valid,workspace_valid,jacobian_valid,force_mapping_valid,domain_coverage,velocity_valid,acceleration_valid,asymmetry_valid,finite_valid,trajectory_feasible,invalid_reason,maximum_jacobian_condition,maximum_offline_baseline_force_n
grid_verification_point,asym_h-2.500_k-5.000_p+0.00000,-2.5,-5.0,0.0,1.0,311cc35c9ab46709e78e1395354456d049ca0cace46ef9992034d005a7d56de7,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,5.000000000000045,3.3041290350790495,27.624294543641877,17.661405978636854,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214451978219,198.04129564994028
grid_verification_point,asym_h-2.500_k-5.000_p+0.03000,-2.5,-5.0,0.03,1.0,0ba2d99f4f2adcedf5844848db5cd287e78321ab8f20e24f71f976bfa028447e,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,7.697943753485363,3.8416813996246875,33.22994249875115,19.7180365708132,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214453432293,198.0412963168517
grid_verification_point,asym_h-2.500_k-2.500_p-0.03000,-2.5,-2.5,-0.03,1.0,1793c642bb98c2c92cf71377c276ff036e5aeb253e8d900c9d7042c817067c64,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,3.7333684122025903,2.064137912461492,28.64776796462453,14.555434499599391,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214418291823,198.04129436993384
grid_verification_point,asym_h-2.500_k-2.500_p+0.00000,-2.5,-2.5,0.0,1.0,d639dd40de8b0d1786fbf57c31f3d22278213e3cabee013a6283b1dd4e3bfa11,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,2.500000000000048,1.6520645175395237,18.324503429031655,12.109416985525716,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214419746277,198.04129503685743
grid_verification_point,asym_h-2.500_k-2.500_p+0.03000,-2.5,-2.5,0.03,1.0,8d5307d2b3082795e8728351e5114ee0b679fdb5110a8582f7182bf1a6a39d39,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,6.28672699500555,2.3961817719921292,26.304838731137597,14.20274041662097,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214421200414,198.041295703769
grid_verification_point,asym_h-2.500_k+0.000_p-0.03000,-2.5,0.0,-0.03,1.0,93353385190504b72d7e7416f6b0ed543e37d19df696db7966fd72bbbc5b4810,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,4.950483273592483,1.5145003596195739,34.802544189021006,14.451615802589275,True,True,True,True,True,100.0,True,True,True,True,True,,14.973214386059901,198.04129375685125
grid_verification_point,asym_h-2.500_k+0.000_p+0.00000,-2.5,0.0,0.0,1.0,32b58540dfededdb89698057cc29c2babc3fac7b0945f7794d74ac1f7fd0a0df,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,6.043053894780682e-14,1.624879073220874e-14,16.78219312689915,11.116803644218043,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214387514396,198.04129442377464
grid_verification_point,asym_h-2.500_k+0.000_p+0.03000,-2.5,0.0,0.03,1.0,ff9cf398bb8d19947143edeb6b103badcea0eb7bf04c8bf20549555aa8b96fc3,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,2.5000000000000355,1.6520645175395245,4.919573518171404,1.477664553563695,19.857769434303993,12.523462118463684,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214388968506,198.04129509068636
grid_verification_point,asym_h+0.000_k-5.000_p-0.03000,0.0,-5.0,-0.03,1.0,1d8843487653aae8d1004f5c7bb6ae647e1208b068141f5a113c8af51908cfe7,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,5.086409335585618,3.4185162928177135,26.623632537805342,17.89431730258888,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214450523704,198.04129580502698
grid_verification_point,asym_h+0.000_k-5.000_p+0.00000,0.0,-5.0,0.0,1.0,e4e5cf89d20d9349e8386282b0fe47e65b900cb2857f9b13b41d7c53e1100cf2,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,5.000000000000045,3.3041290350790495,26.17163241920175,17.295531325272652,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214451978208,198.0412964719506
grid_verification_point,asym_h+0.000_k-5.000_p+0.03000,0.0,-5.0,0.03,1.0,a65286e062595108d8d359812096bf718ada107f6020fa08603633470d6233c4,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,7.697943753485363,3.8416813996246875,40.27603046880001,20.10717513127318,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214453432297,198.04129713886218
grid_verification_point,asym_h+0.000_k-2.500_p-0.03000,0.0,-2.5,-0.03,1.0,23c72816701de6b9bb9e91ada06f063154172e5b050f19261d1f670b83c5bd97,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,3.7333684122025903,2.064137912461492,19.544413321749207,10.806781684997379,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214418291807,198.04129519194456
grid_verification_point,asym_h+0.000_k-2.500_p+0.00000,0.0,-2.5,0.0,1.0,5fbb173c26a8814008fe0a5d04461b3e4dc3c96896662c97123712a86bcfcad6,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,2.500000000000048,1.6520645175395237,13.08893102073687,8.649583561089798,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214419746288,198.04129585886812
grid_verification_point,asym_h+0.000_k-2.500_p+0.03000,0.0,-2.5,0.03,1.0,a94f687c3413d0e1c982d0cb1dea38a33504efe6a12f5b7ac652d2cd5db2a000,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,6.28672699500555,2.3961817719921292,32.90071543845313,12.543589607807977,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214421200428,198.04129652577967
grid_verification_point,asym_h+0.000_k+0.000_p-0.03000,0.0,0.0,-0.03,1.0,68f113d9d9257f7223826afb33376e1b13059092f4e33c13c8061cd7e8a484c5,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,4.950483273592483,1.5145003596195739,25.912607777262405,7.928561703960996,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214386059938,198.04129457886162
grid_verification_point,asym_h+0.000_k+0.000_p+0.00000,0.0,0.0,0.0,1.0,35e053273c6f22ce3c6016889e9867ebf5a0d1f8c496c1aed8b10e88a81559d8,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,99.75062344139651,True,True,True,True,True,,14.973214387514414,198.04129529022723
grid_verification_point,asym_h+0.000_k+0.000_p+0.03000,0.0,0.0,0.03,1.0,802093e3505a8014247f23dff40607f49ab41f4ec1405f82a3a3f5cf851ec0df,reference_measured_asymmetric_closed_slow,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881,5.088887490341627e-14,1.1932300521883753e-14,4.919573518171404,1.477664553563695,25.7509147389641,7.735725209572166,True,True,True,True,True,99.50124688279301,True,True,True,True,True,,14.97321438896853,198.04129591269685
