model,family,tier,method,K_additional,improvement_pct,regret,normalized_regret,constraint_violations
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,RANDOM,3,0.5680365635460433,0.013198553480111893,0.6991159504055003,2.2
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,ADAPTIVE_GREEDY,1,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,ADAPTIVE_GREEDY,2,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,ADAPTIVE_GREEDY,3,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,PURE_BO_EI,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,PURE_BO_EI,1,0.0,0.0188789191155723,1.0,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,PURE_BO_EI,2,1.8736101156691776,0.0001428179588806,0.007564943628727,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,PURE_BO_EI,3,1.8736101156691776,0.0001428179588806,0.007564943628727,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,1,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,2,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,3,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,REFERENCE,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,REFERENCE,1,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,REFERENCE,2,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,REFERENCE,3,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,RANDOM,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,RANDOM,1,0.4051086400274623,0.014827832715297695,0.7854174608474774,0.55
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,RANDOM,2,0.5618733173161489,0.013260185942410841,0.7023805685714899,1.15
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,RANDOM,3,0.628170917770236,0.012597209937869969,0.6672633036220356,1.85
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,ADAPTIVE_GREEDY,1,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,ADAPTIVE_GREEDY,2,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,ADAPTIVE_GREEDY,3,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,PURE_BO_EI,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,PURE_BO_EI,1,0.0,0.0188789191155723,1.0,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,PURE_BO_EI,2,1.8736101156691776,0.0001428179588806,0.007564943628727,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,PURE_BO_EI,3,1.8736101156691776,0.0001428179588806,0.007564943628727,1.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.0188789191155723,1.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,1,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,2,1.887891911557249,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,3,1.887891911557249,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,REFERENCE,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,REFERENCE,1,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,REFERENCE,2,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,REFERENCE,3,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,RANDOM,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,RANDOM,1,0.2722443921018164,0.015426087347790546,0.8499909507444754,0.8
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,RANDOM,2,0.3837440495737038,0.014311090773071675,0.7885536609603055,1.55
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,RANDOM,3,0.4151263318200904,0.013997267950607812,0.7712617480327165,2.5
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,ADAPTIVE_GREEDY,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,ADAPTIVE_GREEDY,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,ADAPTIVE_GREEDY,3,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,PURE_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,PURE_BO_EI,1,0.0,0.0181485312688087,1.0,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,PURE_BO_EI,2,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,PURE_BO_EI,3,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,3,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,REFERENCE,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,REFERENCE,1,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,REFERENCE,2,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,REFERENCE,3,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,RANDOM,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,RANDOM,1,0.33342030225450237,0.014814328246263686,0.8162824873726615,0.65
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,RANDOM,2,0.47873320501285566,0.013361199218680156,0.736213802691771,1.3
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,RANDOM,3,0.5458604295601249,0.012689926973207467,0.6992261128600112,2.05
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,ADAPTIVE_GREEDY,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,ADAPTIVE_GREEDY,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,ADAPTIVE_GREEDY,3,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,PURE_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,PURE_BO_EI,1,0.0,0.0181485312688087,1.0,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,PURE_BO_EI,2,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,PURE_BO_EI,3,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,3,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,REFERENCE,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,REFERENCE,1,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,REFERENCE,2,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,REFERENCE,3,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,RANDOM,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,RANDOM,1,0.38132524658146927,0.01433527880299402,0.7898864426363585,0.55
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,RANDOM,2,0.5266381493398226,0.01288214977541049,0.7098177579554681,1.15
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,RANDOM,3,0.5739358670331368,0.01240917259847735,0.6837563004233077,1.75
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,ADAPTIVE_GREEDY,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,ADAPTIVE_GREEDY,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,ADAPTIVE_GREEDY,3,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,PURE_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,PURE_BO_EI,1,0.0,0.0181485312688087,1.0,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,PURE_BO_EI,2,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,PURE_BO_EI,3,1.7484557740448436,0.0006639735283603,0.03658552411354,1.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.0181485312688087,1.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,1,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,2,1.8148531268808776,0.0,0.0,0.0
LEG_4_STRONG_STRUCTURAL_MISMATCH,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,3,1.8148531268808776,0.0,0.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,REFERENCE,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,REFERENCE,1,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,REFERENCE,2,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,REFERENCE,3,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,RANDOM,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,RANDOM,1,0.3798536908310557,0.020018191650061433,0.8405097115247887,0.8
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,RANDOM,2,0.8481879194897578,0.015334849363474401,0.6438688389083546,1.5
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,RANDOM,3,1.0675019237837087,0.013141709320534887,0.5517848216780126,2.25
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,ADAPTIVE_GREEDY,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,ADAPTIVE_GREEDY,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,ADAPTIVE_GREEDY,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,PURE_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,PURE_BO_EI,1,0.0,0.023816728558372,1.0,1.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,PURE_BO_EI,2,0.0,0.023816728558372,1.0,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,PURE_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,REFERENCE,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,REFERENCE,1,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,REFERENCE,2,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,REFERENCE,3,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,RANDOM,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,RANDOM,1,0.5713527889168141,0.018103200669203845,0.7601044209256133,0.55
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,RANDOM,2,1.0814882449265721,0.01300184610910625,0.5459123438065935,1.05
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,RANDOM,3,1.2771562414226845,0.011045166144145125,0.46375664554746737,1.7
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,ADAPTIVE_GREEDY,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,ADAPTIVE_GREEDY,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,ADAPTIVE_GREEDY,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,PURE_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,PURE_BO_EI,1,0.0,0.023816728558372,1.0,1.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,PURE_BO_EI,2,0.0,0.023816728558372,1.0,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,PURE_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,REFERENCE,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,REFERENCE,1,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,REFERENCE,2,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,REFERENCE,3,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,1,0.5713527889168141,0.018103200669203845,0.7601044209256133,0.5
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,2,1.0814882449265721,0.01300184610910625,0.5459123438065935,0.9
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,3,1.2771562414226845,0.011045166144145125,0.46375664554746737,1.3
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,1,0.0,0.023816728558372,1.0,1.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,2,0.0,0.023816728558372,1.0,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,2.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.023816728558372,1.0,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,1,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,2,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,3,2.3816728558371913,1.1102230246251563e-16,4.661526128175536e-15,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,REFERENCE,1,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,REFERENCE,2,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,REFERENCE,3,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,0,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,1,0.08879933052660494,0.02348010865416135,0.9635591928027655,0.95
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,2,0.08879933052660494,0.02348010865416135,0.9635591928027655,1.95
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,3,0.13280600410852494,0.02304004191834215,0.9455000622003119,2.9
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,1,0.0,0.0243681019594274,1.0,1.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,2,0.0,0.0243681019594274,1.0,2.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,3,2.4368101959427513,0.0,0.0,2.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,1,0.0,0.0243681019594274,1.0,1.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,2,0.0,0.0243681019594274,1.0,2.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,3,0.0,0.0243681019594274,1.0,3.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.0243681019594274,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,1,0.0,0.0243681019594274,1.0,1.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,2,0.0,0.0243681019594274,1.0,2.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,3,2.4368101959427513,0.0,0.0,2.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,REFERENCE,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,REFERENCE,1,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,REFERENCE,2,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,REFERENCE,3,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,RANDOM,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,RANDOM,1,0.1357671259329385,0.024299574235167314,0.9470842940010613,0.85
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,RANDOM,2,0.41733787523822674,0.021483866742114437,0.8373411224802985,1.6
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,RANDOM,3,0.79490996400989,0.01770814585439781,0.6901810975069828,2.15
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,1,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,2,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,3,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,1,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,2,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,3,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,1,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,2,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,3,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,REFERENCE,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,REFERENCE,1,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,REFERENCE,2,0.0,0.0256572454944967,1.0,0.0
