model,family,tier,method,seed,K_additional,executed_trials,best_E3,improvement_pct,oracle_E3,headroom,regret,normalized_regret,constraint_violations
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,2,3,1.0,0.0,0.9993687954642728,0.0006312045357271812,0.0006312045357271812,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.0,MODEL_INFORMED_BO_EI,0,3,4,1.0,0.0,0.9993687954642728,0.0006312045357271812,0.0006312045357271812,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,REFERENCE,0,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,REFERENCE,0,1,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,REFERENCE,0,2,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,REFERENCE,0,3,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,0,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,0,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,0,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,0,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,1,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,1,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,1,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,1,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,2,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,2,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,2,2,3,0.9982292054530119,0.17707945469881414,0.9953067180277868,0.004693281972213192,0.002922487425225051,0.6226958965022307,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,2,3,4,0.9982292054530119,0.17707945469881414,0.9953067180277868,0.004693281972213192,0.002922487425225051,0.6226958965022307,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,3,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,3,1,2,0.9988611044012667,0.11388955987332583,0.9953067180277868,0.004693281972213192,0.003554386373479934,0.7573349299112762,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,3,2,3,0.9988611044012667,0.11388955987332583,0.9953067180277868,0.004693281972213192,0.003554386373479934,0.7573349299112762,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,3,3,4,0.9988611044012667,0.11388955987332583,0.9953067180277868,0.004693281972213192,0.003554386373479934,0.7573349299112762,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,4,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,4,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,4,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,4,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,5,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,5,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,5,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,5,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,6,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,6,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,6,2,3,0.9993687954642729,0.06312045357270701,0.9953067180277868,0.004693281972213192,0.004062077436486122,0.8655089254248631,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,6,3,4,0.9993687954642729,0.06312045357270701,0.9953067180277868,0.004693281972213192,0.004062077436486122,0.8655089254248631,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,7,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,7,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,7,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,7,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,8,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,8,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,8,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,8,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,9,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,9,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,9,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,9,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,10,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,10,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,10,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,10,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,11,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,11,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,11,2,3,0.9977422415637067,0.2257758436293278,0.9953067180277868,0.004693281972213192,0.0024355235359199146,0.5189382505333265,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,11,3,4,0.9977422415637067,0.2257758436293278,0.9953067180277868,0.004693281972213192,0.0024355235359199146,0.5189382505333265,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,12,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,12,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,12,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,12,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,13,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,13,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,13,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,13,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,14,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,14,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,14,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,14,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,15,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,15,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,15,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,15,3,4,0.995938317176847,0.4061682823153001,0.9953067180277868,0.004693281972213192,0.0006315991490601913,0.13457515504067416,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,16,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,16,1,2,0.9962827090633006,0.3717290936699369,0.9953067180277868,0.004693281972213192,0.0009759910355138235,0.20795491114580938,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,16,2,3,0.9962827090633006,0.3717290936699369,0.9953067180277868,0.004693281972213192,0.0009759910355138235,0.20795491114580938,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,16,3,4,0.9962827090633006,0.3717290936699369,0.9953067180277868,0.004693281972213192,0.0009759910355138235,0.20795491114580938,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,17,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,17,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,17,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,17,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,18,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,18,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,18,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,18,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,19,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,19,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,19,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,RANDOM,19,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,ADAPTIVE_GREEDY,0,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,PURE_BO_EI,0,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,PURE_BO_EI,0,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,PURE_BO_EI,0,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,PURE_BO_EI,0,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0,1,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,1,2,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,2,3,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.01,MODEL_INFORMED_BO_EI,0,3,4,1.0,0.0,0.9953067180277868,0.004693281972213192,0.004693281972213192,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,REFERENCE,0,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,REFERENCE,0,1,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,REFERENCE,0,2,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,REFERENCE,0,3,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,0,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,0,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,0,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,0,3,4,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,1,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,1,1,2,0.9960151694151634,0.3984830584836563,0.9912851082819892,0.008714891718010764,0.0047300611331742015,0.5427561564991965,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,1,2,3,0.9960151694151634,0.3984830584836563,0.9912851082819892,0.008714891718010764,0.0047300611331742015,0.5427561564991965,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,1,3,4,0.9960151694151634,0.3984830584836563,0.9912851082819892,0.008714891718010764,0.0047300611331742015,0.5427561564991965,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,2,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,2,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,2,2,3,0.9982292054530119,0.17707945469881414,0.9912851082819892,0.008714891718010764,0.006944097171022623,0.7968081986229959,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,2,3,4,0.9982292054530119,0.17707945469881414,0.9912851082819892,0.008714891718010764,0.006944097171022623,0.7968081986229959,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,3,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,3,1,2,0.9988611044012667,0.11388955987332583,0.9912851082819892,0.008714891718010764,0.007575996119277506,0.8693161503797526,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,3,2,3,0.9988611044012667,0.11388955987332583,0.9912851082819892,0.008714891718010764,0.007575996119277506,0.8693161503797526,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,3,3,4,0.9988611044012667,0.11388955987332583,0.9912851082819892,0.008714891718010764,0.007575996119277506,0.8693161503797526,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,4,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,4,1,2,0.9991104133527814,0.08895866472186098,0.9912851082819892,0.008714891718010764,0.007825305070792155,0.8979233849365986,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,4,2,3,0.9991104133527814,0.08895866472186098,0.9912851082819892,0.008714891718010764,0.007825305070792155,0.8979233849365986,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,4,3,4,0.9991104133527814,0.08895866472186098,0.9912851082819892,0.008714891718010764,0.007825305070792155,0.8979233849365986,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,5,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,5,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,5,2,3,0.9994515087067607,0.0548491293239306,0.9912851082819892,0.008714891718010764,0.008166400424771458,0.9370627529306236,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,5,3,4,0.9994515087067607,0.0548491293239306,0.9912851082819892,0.008714891718010764,0.008166400424771458,0.9370627529306236,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,6,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,6,1,2,0.9922672890898824,0.7732710910117624,0.9912851082819892,0.008714891718010764,0.0009821808078931404,0.11270143562005497,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,6,2,3,0.9922672890898824,0.7732710910117624,0.9912851082819892,0.008714891718010764,0.0009821808078931404,0.11270143562005497,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,6,3,4,0.9922672890898824,0.7732710910117624,0.9912851082819892,0.008714891718010764,0.0009821808078931404,0.11270143562005497,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,7,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,7,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,7,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,7,3,4,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,8,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,8,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,8,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,8,3,4,0.9985309586867513,0.14690413132486535,0.9912851082819892,0.008714891718010764,0.007245850404762111,0.8314332110159629,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,9,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,9,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,9,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,9,3,4,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,10,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,10,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,10,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,10,3,4,0.9963052622136394,0.3694737786360647,0.9912851082819892,0.008714891718010764,0.005020153931650118,0.5760431792026904,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,11,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,11,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,11,2,3,0.9977422415637067,0.2257758436293278,0.9912851082819892,0.008714891718010764,0.0064571332817174865,0.740930982352053,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,11,3,4,0.9977422415637067,0.2257758436293278,0.9912851082819892,0.008714891718010764,0.0064571332817174865,0.740930982352053,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,12,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,12,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,12,2,3,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,2
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,12,3,4,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,3
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,13,0,1,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,0
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,13,1,2,1.0,0.0,0.9912851082819892,0.008714891718010764,0.008714891718010764,1.0,1
LEG_2_KNEE_DOMINANT,BETA_TIMING,0.02,RANDOM,13,2,3,0.9967659219566105,0.3234078043389488,0.9912851082819892,0.008714891718010764,0.0054808136746212766,0.6289020967746816,1
