subject_id,split,candidate_id,candidate_index,beta_flex,beta_extend,selection_role,joint,difference_rmse_nm,difference_p95_abs_nm,difference_max_abs_nm,difference_relative_rms,correlation,controlled_solver_warning_count,prescribed_wall_time_s,controlled_wall_time_s,controlled_consistency_pass
MYOLEG_VP_001,DEVELOPMENT,MYOLEG_V3_K0312,312,0.0,0.0,REFERENCE,hip,2.617247776816103,0.21345996372554765,50.77169673156661,0.07397737527777673,0.9905434469101287,0,0.17532433301676065,2.2969917089794762,True
MYOLEG_VP_001,DEVELOPMENT,MYOLEG_V3_K0312,312,0.0,0.0,REFERENCE,knee,0.9041830532539082,0.5714147828958978,16.46755772202573,0.08783903604593796,0.983948614360127,0,0.17532433301676065,2.2969917089794762,True
MYOLEG_VP_031,DEVELOPMENT,MYOLEG_V3_K0624,624,0.03,0.03,CORNER_POS_POS,hip,2.7315937076226797,0.23158020213331554,52.7378219861923,0.07387380801317109,0.9900490403059581,0,0.17595187498955056,2.303183750016615,True
MYOLEG_VP_031,DEVELOPMENT,MYOLEG_V3_K0624,624,0.03,0.03,CORNER_POS_POS,knee,0.9653581810659921,0.5458217208180947,17.71673048916579,0.08382985278897157,0.9807209300178509,0,0.17595187498955056,2.303183750016615,True
