reference_version,trajectory_id,profile,time_s,cycle_phase,segment_phase,global_phase,q_hip_rad,q_knee_rad,dq_hip_rad_s,dq_knee_rad_s,ddq_hip_rad_s2,ddq_knee_rad_s2,minimum_jerk_phase_rate_s_inv,minimum_jerk_phase_acceleration_s_inv2,theta_shank_rad,x_knee_m,z_knee_m,x_pull_m,z_pull_m,extension_source_is_measured,measured_extension_is_reversed_flexion,reference_provenance,spline_family,spline_degree,continuity_order,minimum_jerk_controls,retimed_trajectory,retimed_timing_is_original,repeatable_loop,active_reference,allowed_for_first_robot_trial,model_angle_definition,L1_m,L2_m,L2_definition,source_approved_hip_min_deg,source_approved_hip_max_deg,source_approved_knee_min_deg,source_approved_knee_max_deg,approved_hip_min_deg,approved_hip_max_deg,approved_knee_min_deg,approved_knee_max_deg,joint_limit_valid,trajectory_sample_valid,formal_execution_allowed,invalid_reason,frozen_local_domain_in_domain_percent,frozen_local_domain_minimum_required_percent,frozen_local_domain_coverage_valid
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.0,flexion,0.0,0.0,0.5061580913269217,0.3203519370158654,0.0,0.0,0.0,0.0,0.0,0.0,0.1858061543110563,0.3673377096772649,0.2036246720047976,0.6621740022645605,0.2590463335946366,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.034,flexion,1.2406437500000003e-06,7.030314583333335e-07,0.5061605539303131,0.3203537745149243,0.0002168380935750731,0.0001618534249335242,0.012707751227822741,0.009495459566927947,0.00010919393382352942,0.006390895328719723,0.1858067794153888,0.3673372082293432,0.20362557661126984,0.6621734661722604,0.2590474225045419,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.068,flexion,9.850600000000002e-06,5.582006666666668e-06,0.5061777034068778,0.3203666066106219,0.000863854187142009,0.0006479446691724431,0.025411498922251984,0.019216903482122287,0.0004323970588235294,0.012589100346020761,0.18581109679625596,0.36733371610327153,0.20363187622216983,0.6621697347662239,0.25905499503534435,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.102,flexion,3.299518124999999e-05,1.8697269374999995e-05,0.5062243148111278,0.3204017921335329,0.0019550581169718714,0.0014850455566332672,0.039034961251717126,0.030411484217552257,0.000963090992647059,0.018596561418685122,0.18582252267759491,0.36732422413653537,0.20364899794129193,0.662159609522263,0.25907548551221227,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.136,flexion,7.761920000000002e-05,4.3984213333333344e-05,0.5063162732280541,0.3204724568254354,0.003544479402079249,0.0027540683719376306,0.05498494929913277,0.044986518275771104,0.0016948235294117647,0.02441522491349481,0.18584381640261866,0.36730549534399126,0.2036827756343309,0.6621397004264912,0.25911554133630865,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.17,flexion,0.00015044921875000003,8.525455729166668e-05,0.506472183099746,0.320595676644471,0.005739793172578959,0.004608941819582541,0.07497436221626755,0.06528442427021085,0.0026212086397058828,0.030047037197231837,0.18587650645527498,0.3672737347244945,0.20374003971120067,0.6621061275494293,0.2591824435292469,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.204,flexion,0.00025799579999999996,0.00014619761999999997,0.5067153233000674,0.3207951541574426,0.008708557782417125,0.007286159952630074,0.10076154653874049,0.09375540547249683,0.0037359264705882356,0.0354939446366782,0.18592016914262482,0.36722418647482424,0.20382933269748862,0.6620541582543773,0.25928460963727074,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.23800000000000002,flexion,0.0004065557562500001,0.00023038159520833337,0.5070756452182814,0.3211040078741557,0.012673947787596965,0.011101192581629405,0.13379104754996582,0.1325094945845231,0.005032723345588236,0.040757893598615924,0.1859716373441257,0.3671507184615638,0.2039616383861375,0.6619778356672515,0.2594320896208591,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.272,flexion,0.0006022144000000002,0.0003412548266666668,0.5075913977020252,0.32156715563357263,0.01789646154998891,0.016427449077570086,0.17472680720051947,0.18273697415604742,0.006505411764705883,0.045840830449827,0.18602424206845258,0.3670454759134822,0.20415097014573647,0.6618696747034447,0.25963693060292514,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.306,flexion,0.0008508477937499999,0.00048214708312499993,0.508309838887006,0.32224262161811956,0.02463787043452021,0.02365322665987118,0.2228741467170185,0.2439926699703271,0.008147870404411764,0.05074470155709342,0.18606721726888642,0.3668987107345163,0.20441461802265937,0.6617205247319569,0.25991324855764225,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.34,flexion,0.001158125,0.0006562708333333334,0.5092863668179174,0.3232009397520767,0.033103632003130906,0.033112019268223714,0.27549146296238014,0.3133452485751322,0.00995404411764706,0.055471453287197235,0.1860854270658407,0.3666989192437177,0.20477280733898573,0.6615197225734841,0.26027680651013735,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.374,flexion,0.0015295103312499999,0.0008667225210416665,0.5105812736541232,0.3245216706510463,0.04336009004634273,0.04498168606728106,0.3269965140744021,0.3843974931385593,0.011917943933823527,0.06002303200692041,0.1860596030030769,0.36643345017238355,0.20524747646381256,0.6612556867426027,0.2607438621455284,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.408,flexion,0.0019702655999999995,0.0011164838399999996,0.5122532067211975,0.3262859005359933,0.05522300861245355,0.05914825360810723,0.3680755181440057,0.4461876406920394,0.01403364705882353,0.06440138408304498,0.18596730618520413,0.3660897781328077,0.20585984151036268,0.66091713558707,0.261329015801465,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.442,flexion,0.0024854523687500006,0.0014084230089583337,0.514348307590261,0.32856345336240794,0.06811431581352657,0.07503052864024655,0.38470608297271425,0.48198529291834724,0.016295296875,0.06860845588235295,0.185784854227853,0.36565767784981545,0.20662638415623635,0.6604951508562313,0.2620417656959401,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.47600000000000003,flexion,0.003079934200000001,0.0017452960466666672,0.5168839009754819,0.3313934258117717,0.08088434799754403,0.09136220731085577,0.35710726763582196,0.4679982139382019,0.018697102941176474,0.0726461937716263,0.18549047516371014,0.365132582469614,0.20755287812764853,0.659986355828786,0.26288146328810635,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.51,flexion,0.0037583789062499997,0.002129748046875,0.5198255211788149,0.33475655199182175,0.09159736917696513,0.10592876050867019,0.2586318881746369,0.37200855174660197,0.02123334099264706,0.07651654411764706,0.18506896918699312,0.3645204618419628,0.20862605996979894,0.6593975303368378,0.2638303575911687,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.544,flexion,0.004525260800000001,0.002564314453333334,0.5230559971779404,0.3385378232686766,0.09727867904112263,0.1152570355685793,0.05461755893305853,0.15195871252143187,0.02389835294117647,0.08022145328719724,0.18451817390926378,0.3638445994730863,0.20980254391753547,0.6587520295036353,0.264844416276466,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.5780000000000001,flexion,0.005384862943750001,0.003051422334791667,0.5263461373352241,0.34249030570613825,0.09542390641878051,0.11634103777083152,-0.09399623212819214,-0.008522472749335375,0.02668654687500001,0.08376286764705883,0.1838558316290858,0.36315235163245785,0.21099850592792288,0.6580961735320411,0.26584503656812747,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.612,flexion,0.0063412794,0.00359339166,0.52953734216195,0.3464434339220917,0.09240677083127233,0.11634723157776322,-0.07370228432138548,0.018571102438739884,0.02959239705882353,0.08714273356401384,0.18309390823985833,0.36247716419301,0.212156323117162,0.6574626893316038,0.26677811326274425,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.646,flexion,0.007398417481250002,0.004192436572708334,0.532650213188249,0.35042482042271317,0.09122089042944789,0.11840365820283398,0.018122168562187457,0.11640185520059315,0.03261044393382353,0.0903629974048443,0.18222539276553584,0.36181499379401383,0.21328363806405243,0.656847847540015,0.2676492081474307,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.68,flexion,0.008560000000000002,0.004850666666666667,0.5357936943756195,0.3545503041865989,0.094776713204703,0.1253855588189963,0.2105122346808092,0.3135034320070689,0.035735294117647066,0.09342560553633218,0.18124339018902064,0.361142754163112,0.21441994103973175,0.6562288527760624,0.26849576193399205,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.714,flexion,0.009829567518749997,0.005570088260624998,0.5391935204808139,0.35905100790910727,0.10706280720816712,0.14122749466417128,0.5299328165621588,0.6358694491758041,0.038961620404411756,0.09633250432525953,0.18014251257170666,0.36041167786487693,0.21564652201838122,0.655557128514608,0.269397456529022,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.748,flexion,0.011210480599999998,0.006352605673333332,0.5431352746468978,0.36421732445124283,0.12460813678361905,0.16252890192839847,0.4949746400936669,0.6101558246365223,0.04228416176470589,0.09908564013840832,0.17891795019565498,0.3595588545582644,0.21706549727846855,0.6547699052705271,0.270454967563927,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.782,flexion,0.012705922056250001,0.007200022498541667,0.5476444658478831,0.3700843343346382,0.14016148133424372,0.1821710635831003,0.4105783620279186,0.5361140898081767,0.04569772334558824,0.10168695934256058,0.17756013151324485,0.3585764126309236,0.21868460463584902,0.6538596844050388,0.27167318274825014,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.816,flexion,0.014318899199999997,0.008114042879999998,0.5526221826243566,0.3765651118182099,0.15180909997774542,0.1982807355991058,0.26273264736938173,0.3998976425634083,0.04919717647058823,0.10413840830449825,0.1760570708061467,0.35748342476713585,0.2204667798484831,0.6528460080102834,0.27301146958907174,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.85,flexion,0.01605224609375,0.009096272786458333,0.5579190246616946,0.38352369420314575,0.15983834823829238,0.21118890794084735,0.25343050401938294,0.40346054070585136,0.052777458639705885,0.10644193339100347,0.17439533045854888,0.3563106376589369,0.22235721146632903,0.6517601286886767,0.27441101296312326,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.884,flexion,0.017908625800000005,0.010148221286666669,0.563511651928405,0.39095164328532434,0.16951851984926875,0.22620931954458204,0.32036808757547264,0.4847399380302806,0.05643357352941176,0.10859948096885816,0.1725600086430807,0.3550615109028539,0.22434643628857245,0.6506060397596212,0.2758579055243793,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.918,flexion,0.019890532631250003,0.011271301824375001,0.5694773682329723,0.398942860848868,0.1819157008814666,0.24446316581507727,0.400410944630798,0.5809128584363923,0.06016059099264707,0.11061299740484434,0.17053450738410436,0.35371681338861927,0.22646062776165016,0.6493650724613687,0.2773733659246335,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.9520000000000001,flexion,0.022000294400000005,0.012466833493333336,0.5758924102195869,0.40759232452473265,0.1953819168798922,0.2643764404516861,0.3901833665814827,0.5892927635557801,0.06395364705882355,0.11248442906574395,0.16830008569485427,0.3522567907300786,0.22872506068322646,0.6480180722021802,0.2789770694189997,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,0.9859999999999999,flexion,0.024240074668749997,0.013736042312291665,0.5827575311075157,0.41692226529744925,0.20833366039575357,0.2844473596634015,0.36984662859051654,0.5899283795310203,0.06780794393382353,0.1142157223183391,0.16583526581006647,0.3506782769940661,0.23113793726792883,0.64656252206685,0.2806607958052625,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.02,flexion,0.026611874999999997,0.015080062499999998,0.5900543502090481,0.4269370882965628,0.22093912991402884,0.3047771497255374,0.37548023032670863,0.6085575232911242,0.07171875,0.11580882352941178,0.16311726191248527,0.3489823846047001,0.23369059723407182,0.645000139905834,0.2824090593041946,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.054,flexion,0.029117537206250002,0.016499937750208336,0.5977852917970292,0.43765535572765485,0.23388138159571628,0.32582875808523526,0.3859368938717977,0.6296577562289569,0.07568139981617648,0.11726567906574396,0.16012993606937437,0.347165325401196,0.23638154927802996,0.643327297559277,0.2842154937885552,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.088,flexion,0.03175874560000001,0.017996622506666674,0.605959967776214,0.44909902592840173,0.24693857537753588,0.34733987304273306,0.37959584205378133,0.6329594806949996,0.07969129411764707,0.11858823529411765,0.15686094184781224,0.3452214046962256,0.2392115836232953,0.6415381630241339,0.2860771224982505,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.122,flexion,0.03453702924375,0.019570983238125002,0.6145729418104959,0.4612737190985263,0.2596323266105012,0.368790828726543,0.3678402993780509,0.630479603972933,0.08374389981617648,0.1197784385813149,0.1532992227119696,0.3431483022551816,0.24217605715550514,0.6396301026048083,0.2879859039293606,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.1560000000000001,flexion,0.0374537642,0.021223799713333335,0.6236144652789981,0.4741831216679565,0.2722647435164433,0.3907703127907517,0.37538709709466994,0.6630493502472166,0.08783475000000003,0.12083823529411766,0.1494313436110416,0.34094466563943177,0.24526869953586836,0.6376014347426586,0.28993145074126037,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.1900000000000002,flexion,0.040510175781250005,0.022955766276041668,0.6330901044313918,0.4878595051700357,0.2851857222008593,0.4139476854144898,0.3862198933444978,0.7031262649333535,0.09195944393382355,0.121769571799308,0.14523059926135612,0.3386053165155254,0.2484883088344819,0.6354470844303658,0.2919044903938038,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
reference_measured_asymmetric_closed,reference_measured_asymmetric_closed_nominal,nominal,1.224,flexion,0.0437073408,0.02476749312,0.64301266282961,0.5023496461507865,0.29858666651402016,0.4387033098009352,0.40254684308976063,0.7542735135060601,0.09611364705882353,0.12257439446366782,0.14066301667882353,0.33612304829660317,0.25183585210172,0.6331600260451797,0.29389573619561205,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,each_measured_branch_phase_progress,True,False,True,False,False,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,0.0,120.0,5.0,145.0,True,True,False,outside_frozen_local_identification_domain,66.33416458852868,90.0,False
