source_frame,Frame,frame_step,frame_contiguous_from_previous,LHip_x_local_m,LHip_z_local_m,LHip_out_of_plane_m,LHip_planarity_error_m,RHip_x_local_m,RHip_z_local_m,RHip_out_of_plane_m,RHip_planarity_error_m,LKnee_x_local_m,LKnee_z_local_m,LKnee_out_of_plane_m,LKnee_planarity_error_m,RKnee_x_local_m,RKnee_z_local_m,RKnee_out_of_plane_m,RKnee_planarity_error_m,LAnkle_x_local_m,LAnkle_z_local_m,LAnkle_out_of_plane_m,LAnkle_planarity_error_m,RAnkle_x_local_m,RAnkle_z_local_m,RAnkle_out_of_plane_m,RAnkle_planarity_error_m,q_hip_rad,q_knee_rad,theta_shank_rad,theta_shank_projected_rad,theta_shank_closure_error_rad,projected_signed_knee_rotation_rad,q_hip_deg,q_knee_deg,theta_shank_deg,theta_shank_projected_deg,angle_valid,angle_invalid_reason,q_hip_within_configured_range,q_knee_within_configured_range,joint_range_valid,joint_range_reason,joint_angles_clipped,theta_shank_definition,observed_ankle_x_local_m,observed_ankle_z_local_m,observed_ankle_out_of_plane_m,observed_ankle_is_pull_point,q_hip_raw_rad,q_knee_raw_rad,q_hip_raw_deg,q_knee_raw_deg,x_hip_projected_m,z_hip_projected_m,x_knee_observed_m,z_knee_observed_m,x_ankle_observed_m,z_ankle_observed_m,planarity_error_m,joint_limit_valid,joint_limit_reason,invalid_reason,source_trajectory_type,simulation_status,angle_filter_method,angle_filter_uses_future_samples,global_phase,segment_phase,cycle_phase,q_hip_measured_rad,q_knee_measured_rad,theta_shank_reference_rad,x_pull_m,z_pull_m,reference_version,active_reference,repeatable_loop,extension_source_is_measured,measured_extension_is_reversed_flexion,source_values_modified,reference_provenance,model_angle_definition,projection_valid,rom_valid,trajectory_sample_valid
5854,5854,1.0,True,-0.0042819086167651,0.0078771501235725,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0105599379509717,0.0105599379509717,0.3673101146679648,0.0090904321979592,0.3011909512298946,0.3011909512298946,0.1788880765706,0.3288845364721142,-0.0510752773965892,0.0510752773965892,0.7169955265684657,0.0078771501235726,0.3229044389871643,0.3229044389871643,0.5261785532487118,0.2825705193022803,-0.0515192619484715,0.0515192619484715,1.0710710842019548,1.1861801556821938,-0.1151090714802389,-0.1325759201790916,-1.3877787807814454e-16,-1.205206148845532,61.367852683273235,67.96311666276064,-6.595263979487404,-7.596040691325235,True,,True,True,True,,False,q_hip - q_knee,0.5261785532487118,0.2825705193022803,-0.0515192619484715,False,1.0726302286664406,1.205206148845532,61.45718508073946,69.05322577206468,0.0,0.0,0.1788880765706,0.3288845364721142,0.5261785532487118,0.2825705193022803,0.0423258416036907,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.1111111111111111,0.19607843137254902,flexion,1.0710710842019548,1.1861801556821938,-0.11510907148023897,0.49927212608895677,0.33418347525708747,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5855,5855,1.0,True,-0.0021565607023515,0.0047358396551282,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0103808715288258,0.0103808715288258,0.3694354625823783,0.0059491217295148,0.3011909512298946,0.3011909512298946,0.1686281518014796,0.3339070634574761,-0.0537757363543106,0.0537757363543106,0.7191208744828791,0.0047358396551282,0.3229044389871643,0.3229044389871643,0.5143046814252571,0.2768213117793613,-0.0539200367575993,0.0539200367575993,1.116557806573819,1.2519575338165998,-0.1353997272427805,-0.1636649598170447,-2.220446049250313e-16,-1.266809549255621,63.97404989906437,71.73188281729821,-7.757832918233837,-9.377311451694874,True,,True,True,True,,False,q_hip - q_knee,0.5143046814252571,0.2768213117793613,-0.0539200367575993,False,1.1031445894385763,1.266809549255621,63.2055291675224,72.58284061921727,0.0,0.0,0.1686281518014796,0.3339070634574761,0.5143046814252571,0.2768213117793613,0.0443732752832422,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.12222222222222222,0.21568627450980393,flexion,1.116557806573819,1.2519575338165998,-0.1353997272427807,0.48154107090598713,0.33691415479040815,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5856,5856,1.0,True,-0.0020185951125323,0.0049339742973645,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0110142814747312,0.0110142814747312,0.3695734281721976,0.0061472563717511,0.3011909512298946,0.3011909512298946,0.152256650223094,0.3411041814196024,-0.0587863976190409,0.0587863976190409,0.7192588400726984,0.0049339742973644,0.3229044389871643,0.3229044389871643,0.4967522993339084,0.2773410941901217,-0.0558943826321619,0.0558943826321619,1.1611532382225411,1.3151870469508913,-0.1540338087283501,-0.1830198741905093,-2.7755575615628914e-17,-1.3339900288997686,66.52917991810027,75.35466706056012,-8.825487142459846,-10.486266358131491,True,,True,True,True,,False,q_hip - q_knee,0.4967522993339084,0.2773410941901217,-0.0558943826321619,False,1.1509701547092592,1.3339900288997686,65.94573221035996,76.43199856849145,0.0,0.0,0.152256650223094,0.3411041814196024,0.4967522993339084,0.2773410941901217,0.0472628710908789,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.13333333333333333,0.23529411764705882,flexion,1.1611532382225411,1.3151870469508913,-0.15403380872835015,0.46372649720080383,0.33922284792297264,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5857,5857,1.0,True,-0.0018804861181723,0.0051099448307152,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0116506463677517,0.0116506463677517,0.3697115371665576,0.0063232269051018,0.3011909512298946,0.3011909512298946,0.1343074074613729,0.3478153535482985,-0.0645256786332436,0.0645256786332436,0.7193969490670583,0.0051099448307152,0.3229044389871643,0.3229044389871643,0.4777671951947147,0.2791775008628543,-0.0559470255397144,0.0559470255397144,1.2047694326913507,1.3767739164400945,-0.1720044837487435,-0.1972440851138421,-1.9428902930940242e-16,-1.3995341415209024,69.0282037795849,78.88333475571447,-9.855130976129562,-11.301253610942345,True,,True,True,True,,False,q_hip - q_knee,0.4777671951947147,0.2791775008628543,-0.0559470255397144,False,1.2022900564070602,1.3995341415209022,68.88614598267023,80.18739959361257,0.0,0.0,0.1343074074613729,0.3478153535482985,0.4777671951947147,0.2791775008628543,0.0497640111948668,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.14444444444444443,0.2549019607843137,flexion,1.2047694326913507,1.3767739164400945,-0.17200448374874377,0.4458946071156905,0.34083054327146195,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5858,5858,1.0,True,-0.0017773481367699,0.0052860336428609,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0122557540334025,0.0122557540334025,0.36981467514796,0.0064993157172476,0.3011909512298946,0.3011909512298946,0.1161904183496158,0.3537081314764667,-0.0688174072197061,0.0688174072197061,0.7195000870484607,0.0052860336428609,0.3229044389871643,0.3229044389871643,0.4589918601900863,0.2823486632498947,-0.0567963146522528,0.0567963146522528,1.246628127767925,1.436986331875662,-0.1903582041077369,-0.2052346288662352,0.0,-1.4586435875373875,71.42653034339764,82.33325203446087,-10.906721691063218,-11.759078043969094,True,,True,True,True,,False,q_hip - q_knee,0.4589918601900863,0.2823486632498947,-0.0567963146522528,False,1.2534089586711523,1.4586435875373875,71.81504333574446,83.57412137971355,0.0,0.0,0.1161904183496158,0.3537081314764667,0.4589918601900863,0.2823486632498947,0.0519995525668181,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.15555555555555556,0.27450980392156865,flexion,1.246628127767925,1.436986331875662,-0.19035820410773696,0.42835953247475117,0.3413615277197036,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5859,5859,1.0,True,-0.001677773851392,0.0054448215454956,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0128327907425193,0.0128327907425193,0.3699142494333379,0.0066581036198823,0.3011909512298946,0.3011909512298946,0.1062546987669196,0.3565542672436509,-0.0710165066800072,0.0710165066800072,0.7195996613338386,0.0054448215454956,0.3229044389871643,0.3229044389871643,0.449277528742065,0.2864969760947203,-0.0576993345809314,0.0576993345809314,1.2874310640942397,1.4928181961096334,-0.2053871320153937,-0.2014644047340329,-1.1102230246251563e-16,-1.482635874260249,73.76436638663651,85.53218221741484,-11.76781583077833,-11.54306011337553,True,,True,True,True,,False,q_hip - q_knee,0.449277528742065,0.2864969760947203,-0.0576993345809314,False,1.2811714695262162,1.482635874260249,73.40571803642575,84.94877814980127,0.0,0.0,0.1062546987669196,0.3565542672436509,0.449277528742065,0.2864969760947203,0.0533455338660294,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.16666666666666666,0.29411764705882354,flexion,1.2874310640942397,1.4928181961096334,-0.20538713201539371,0.41112170941656023,0.3420665441237323,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5860,5860,1.0,True,-0.0015692875059798,0.0056081314409935,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0134094714088257,0.0134094714088257,0.37002273577875,0.0068214135153801,0.3011909512298946,0.3011909512298946,0.0923300104573577,0.3601751389340578,-0.0730652076189874,0.0730652076189874,0.7197081476792508,0.0056081314409935,0.3229044389871643,0.3229044389871643,0.4353829317371331,0.2906494713858109,-0.0578601343411997,0.0578601343411997,1.3239925189892188,1.542753330174789,-0.2187608111855705,-0.1999591139577893,-1.6653345369377348e-16,-1.5198116033963194,75.85918344497674,88.39325464876822,-12.534071203791484,-11.456813304956802,True,,True,True,True,,False,q_hip - q_knee,0.4353829317371331,0.2906494713858109,-0.0578601343411997,False,1.3198524894385302,1.5198116033963194,75.62197722466284,87.07879052961964,0.0,0.0,0.0923300104573577,0.3601751389340578,0.4353829317371331,0.2906494713858109,0.0543633872928326,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.17777777777777778,0.3137254901960784,flexion,1.3239925189892188,1.542753330174789,-0.21876081118557034,0.39545860391992244,0.3421672128250875,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5861,5861,1.0,True,-0.0014336480320153,0.0057615239199838,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0139781300766501,0.0139781300766501,0.3701583752527145,0.0069748059943705,0.3011909512298946,0.3011909512298946,0.0799472591595577,0.3627901517280356,-0.0756862985960888,0.0756862985960888,0.7198437871532153,0.0057615239199838,0.3229044389871643,0.3229044389871643,0.4230704062514904,0.2942356864346216,-0.0579039332286235,0.0579039332286235,1.358755755864534,1.58639988116842,-0.2276441253038859,-0.1971989302793423,-1.3877787807814454e-16,-1.5510941810718692,77.85097020014585,90.89401781100578,-13.043047610859931,-11.298666429500893,True,,True,True,True,,False,q_hip - q_knee,0.4230704062514904,0.2942356864346216,-0.0579039332286235,False,1.353895250792527,1.5510941810718692,77.57248377321793,88.87115020271881,0.0,0.0,0.0799472591595577,0.3627901517280356,0.4230704062514904,0.2942356864346216,0.055607761445566,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.18888888888888888,0.3333333333333333,flexion,1.358755755864534,1.58639988116842,-0.2276441253038859,0.38065142017972187,0.342888553570364,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5862,5862,1.0,True,-0.0012402952746372,0.0059775555159142,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0145400420455332,0.0145400420455332,0.3703517280100927,0.0071908375903008,0.3011909512298946,0.3011909512298946,0.0628813624884546,0.3658010630343711,-0.0781496005608986,0.0781496005608986,0.7200371399105934,0.0059775555159142,0.3229044389871643,0.3229044389871643,0.4047662838517797,0.2936574810012334,-0.0524049969356537,0.0524049969356537,1.3921294372126882,1.625538993069025,-0.2334095558563367,-0.2079661837872266,0.0,-1.6085258785465966,79.76314128820957,93.13652373680073,-13.37338244859114,-11.915584612450091,True,,True,True,True,,False,q_hip - q_knee,0.4047662838517797,0.2936574810012334,-0.0524049969356537,False,1.40055969475937,1.6085258785465966,80.24615946584274,92.16174407829284,0.0,0.0,0.0628813624884546,0.3658010630343711,0.4047662838517797,0.2936574810012334,0.054969860209451,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.2,0.35294117647058826,flexion,1.3921294372126882,1.625538993069025,-0.23340955585633671,0.36650652431435427,0.3439254349812562,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5863,5863,1.0,True,-0.000988251932408,0.0061870953297037,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0150842545224896,0.0150842545224896,0.3706037713523218,0.0074003774040904,0.3011909512298946,0.3011909512298946,0.0512934655046151,0.3672943366361937,-0.0804336628710372,0.0804336628710372,0.7202891832528225,0.0061870953297037,0.3229044389871643,0.3229044389871643,0.3911356162653423,0.2893283438982364,-0.0460782798472963,0.0460782798472963,1.4255466623306716,1.6637161131778146,-0.238169450847143,-0.2255157996698711,0.0,-1.657557306487763,81.67780725050858,95.3239115929984,-13.646104342489805,-12.92110353460138,True,,True,True,True,,False,q_hip - q_knee,0.3911356162653423,0.2893283438982364,-0.0460782798472963,False,1.4320415068178918,1.657557306487763,82.0499344282201,94.97103796282148,0.0,0.0,0.0512934655046151,0.3672943366361937,0.3911356162653423,0.2893283438982364,0.0542227404048543,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.2111111111111111,0.37254901960784315,flexion,1.4255466623306716,1.6637161131778146,-0.23816945084714303,0.35232201931526275,0.3448000719956571,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5864,5864,1.0,True,-0.0006969701236663,0.0063460061613409,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0156867512075298,0.0156867512075298,0.3708950531610636,0.0075592882357275,0.3011909512298946,0.3011909512298946,0.042146260690073,0.3683192442438233,-0.0818389101254604,0.0818389101254604,0.7205804650615644,0.0063460061613409,0.3229044389871643,0.3229044389871643,0.3801257545317056,0.2851900200261844,-0.0417207543412356,0.0417207543412356,1.456063951634082,1.6982302449138296,-0.2421662932797477,-0.241172118931876,2.7755575615628914e-17,-1.6980353833597106,83.42631912977372,97.30142567503056,-13.875106545256854,-13.818144551023636,True,,True,True,True,,False,q_hip - q_knee,0.3801257545317056,0.2851900200261844,-0.0417207543412356,False,1.4568632644278343,1.6980353833597106,83.47211637936655,97.2902609303902,0.0,0.0,0.042146260690073,0.3683192442438233,0.3801257545317056,0.2851900200261844,0.0538030442657038,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.2222222222222222,0.39215686274509803,flexion,1.456063951634082,1.6982302449138296,-0.24216629327974748,0.3393281761585767,0.345296811289137,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5865,5865,1.0,True,-0.0003208219029586,0.0065576386934105,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0162744791951467,0.0162744791951467,0.3712712013817712,0.0077709207677972,0.3011909512298946,0.3011909512298946,0.0319477379785517,0.3692086053127755,-0.083179812323746,0.083179812323746,0.7209566132822719,0.0065576386934106,0.3229044389871643,0.3229044389871643,0.3680679359648347,0.2817679572522742,-0.0370690741771773,0.0370690741771773,1.4840447390585816,1.730050132332569,-0.2460053932739874,-0.2545057091806771,-1.1102230246251563e-16,-1.738986718174058,85.02950015665029,99.12457092870577,-14.095070772055488,-14.58210299803673,True,,True,True,True,,False,q_hip - q_knee,0.3680679359648347,0.2817679572522742,-0.0370690741771773,False,1.4844810089933809,1.738986718174058,85.05449658264273,99.63659958067944,0.0,0.0,0.0319477379785517,0.3692086053127755,0.3680679359648347,0.2817679572522742,0.053409912037748,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.23333333333333334,0.411764705882353,flexion,1.4840447390585816,1.730050132332569,-0.2460053932739874,0.32735787361611557,0.3453610934731054,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5866,5866,1.0,True,0.0001322579711178,0.0067483400339685,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0168368417351655,0.0168368417351655,0.3717242812558478,0.0079616221083552,0.3011909512298946,0.3011909512298946,0.0196224316728402,0.3700116513264758,-0.0840581520310777,0.0840581520310777,0.7214096931563485,0.0067483400339685,0.3229044389871643,0.3229044389871643,0.3531111786610031,0.276425121139158,-0.0313282222021527,0.0313282222021527,1.5085442475646615,1.7580957417950445,-0.2495514942303829,-0.2735916474898469,5.551115123125783e-17,-1.7914056768346749,86.43321859419352,100.73146598477778,-14.298247390584256,-15.675646711199212,True,,True,True,True,,False,q_hip - q_knee,0.3531111786610031,0.276425121139158,-0.0313282222021527,False,1.5178140293448277,1.7914056768346749,86.96433796720432,102.63998467840352,0.0,0.0,0.0196224316728402,0.3700116513264758,0.3531111786610031,0.276425121139158,0.0526963302607251,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.24444444444444444,0.43137254901960786,flexion,1.5085442475646615,1.7580957417950445,-0.24955149423038292,0.31683597517911105,0.3450956338234558,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5867,5867,1.0,True,0.000631441439739,0.0067694123739498,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0172414054769208,0.0172414054769208,0.372223464724469,0.0079826944483364,0.3011909512298946,0.3011909512298946,0.0130595251145415,0.3702185627477684,-0.0848934653181357,0.0848934653181357,0.7219088766249697,0.0067694123739498,0.3229044389871643,0.3229044389871643,0.3470218529233683,0.2784553353577215,-0.0319794482388,0.0319794482388,1.5308242933764162,1.7835533944364204,-0.2527291010600041,-0.2681534788663355,5.551115123125783e-17,-1.8036892497430053,87.70977118656519,102.19008203743869,-14.480310850873495,-15.36406260079154,True,,True,True,True,,False,q_hip - q_knee,0.3470218529233683,0.2784553353577215,-0.0319794482388,False,1.5355357708766697,1.8036892497430053,87.97971896260056,103.34378156339211,0.0,0.0,0.0130595251145415,0.3702185627477684,0.3470218529233683,0.2784553353577215,0.0533130741507159,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.25555555555555554,0.4509803921568627,flexion,1.5308242933764162,1.7835533944364204,-0.2527291010600041,0.30725387095828927,0.3446503259792627,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5868,5868,1.0,True,0.0012619796930249,0.0068135724436357,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0175758772984372,0.0175758772984372,0.3728540029777548,0.0080268545180223,0.3011909512298946,0.3011909512298946,0.0067303132503675,0.3703187663222301,-0.0856582119612076,0.0856582119612076,0.7225394148782556,0.0068135724436357,0.3229044389871643,0.3229044389871643,0.3411415571768211,0.2802908677069339,-0.0326096275646771,0.0326096275646771,1.5515479035384256,1.8069296598944595,-0.2553817563560341,-0.2629782871409417,-1.1102230246251563e-16,-1.8156022365579572,88.89714658512275,103.5294433889618,-14.63229680383904,-15.06754595675545,True,,True,True,True,,False,q_hip - q_knee,0.3411415571768211,0.2802908677069339,-0.0326096275646771,False,1.5526239494170155,1.8156022365579572,88.9587994725284,104.02634542928384,0.0,0.0,0.0067303132503675,0.3703187663222301,0.3411415571768211,0.2802908677069339,0.0538814394422539,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.26666666666666666,0.47058823529411764,flexion,1.5515479035384256,1.8069296598944595,-0.2553817563560339,0.29835391723376803,0.34413775646721984,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5869,5869,1.0,True,0.0019217558171044,0.0067303981213255,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0178675577712199,0.0178675577712199,0.3735137791018344,0.0079436801957121,0.3011909512298946,0.3011909512298946,0.0005549912232803,0.3702910896505513,-0.08639926072795,0.08639926072795,0.7231991910023351,0.0067303981213255,0.3229044389871643,0.3229044389871643,0.3353900828810502,0.2818910202510249,-0.0332428563659947,0.0332428563659947,1.5712913959732036,1.8284414629666093,-0.2571500669934057,-0.258121181923541,-1.1102230246251563e-16,-1.8274187127084431,90.028365374484,104.76197891471251,-14.733613540228522,-14.789254327147418,True,,True,True,True,,False,q_hip - q_knee,0.3353900828810502,0.2818910202510249,-0.0332428563659947,False,1.569297530784902,1.827418712708443,89.91412531427626,104.70337964142368,0.0,0.0,0.0005549912232803,0.3702910896505513,0.3353900828810502,0.2818910202510249,0.0544339641964289,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.2777777777777778,0.4901960784313726,flexion,1.5712913959732036,1.8284414629666093,-0.2571500669934057,0.28992768543223846,0.3437023390586049,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5870,5870,1.0,True,0.0026918743933039,0.0070507949790908,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0187443492128561,0.0187443492128561,0.3742838976780339,0.0082640770534775,0.3011909512298946,0.3011909512298946,-0.0054089650863498,0.370259837095139,-0.0872548763672708,0.0872548763672708,0.7239693095785346,0.0070507949790908,0.3229044389871643,0.3229044389871643,0.3297255416773723,0.2833972978212207,-0.0334774633844616,0.0334774633844616,1.5886530534121377,1.8457188828485105,-0.2570658294363726,-0.2536064758320619,-1.6653345369377348e-16,-1.839010329065586,91.02311507108683,105.75190215482088,-14.72878708373403,-14.53058072236366,True,,True,True,True,,False,q_hip - q_knee,0.3297255416773723,0.2833972978212207,-0.0334774633844616,False,1.5854038532335244,1.839010329065586,90.83694961405914,105.3675303364228,0.0,0.0,-0.0054089650863498,0.370259837095139,0.3297255416773723,0.2833972978212207,0.0550318230115969,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.28888888888888886,0.5098039215686274,flexion,1.5886530534121377,1.8457188828485105,-0.2570658294363728,0.2826426139569298,0.34365987172959717,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5871,5871,1.0,True,0.0034429180040895,0.0074325980364226,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0196427143502644,0.0196427143502644,0.3750349412888195,0.0086458801108092,0.3011909512298946,0.3011909512298946,-0.0112563343276499,0.370133540970965,-0.0881061008119283,0.0881061008119283,0.7247203531893203,0.0074325980364225,0.3229044389871643,0.3229044389871643,0.3241549754109348,0.2847666192495931,-0.0336825390462349,0.0336825390462349,1.6044897604896768,1.8591793188402277,-0.2546895583505508,-0.2492227340261792,0.0,-1.850421239548392,91.9304915480148,106.52312832755229,-14.592636779537475,-14.279410818411524,True,,True,True,True,,False,q_hip - q_knee,0.3241549754109348,0.2847666192495931,-0.0336825390462349,False,1.6011985055222129,1.850421239548392,91.74191652907764,106.02132734748916,0.0,0.0,-0.0112563343276499,0.370133540970965,0.3241549754109348,0.2847666192495931,0.0556268360413955,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.3,0.5294117647058824,flexion,1.6044897604896768,1.8591793188402277,-0.25468955835055085,0.2761739021849707,0.34417812253495766,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5872,5872,1.0,True,0.0041808540671032,0.0075678845846259,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0204524352384591,0.0204524352384591,0.3757728773518331,0.0087811666590126,0.3011909512298946,0.3011909512298946,-0.0169799967338008,0.3699123514667806,-0.0889434597835557,0.0889434597835557,0.7254582892523339,0.0075678845846259,0.3229044389871643,0.3229044389871643,0.3186533156954262,0.2858914849771608,-0.0337746127580989,0.0337746127580989,1.618792048722535,1.868604994773814,-0.2498129460512792,-0.2452942161852423,-5.551115123125783e-17,-1.8619611005496428,92.74995230113716,107.0631797776048,-14.313227476467624,-14.054323326383994,True,,True,True,True,,False,q_hip - q_knee,0.3186533156954262,0.2858914849771608,-0.0337746127580989,False,1.6166668843644003,1.8619611005496428,92.62818935264444,106.68251267902843,0.0,0.0,-0.0169799967338008,0.3699123514667806,0.3186533156954262,0.2858914849771608,0.0561841187893634,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.3111111111111111,0.5490196078431373,flexion,1.618792048722535,1.868604994773814,-0.24981294605127902,0.2705371400634534,0.34534952428926,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5873,5873,1.0,True,0.0049810576761676,0.0076709713286413,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.021288346302657,0.021288346302657,0.3765730809608976,0.0088842534030279,0.3011909512298946,0.3011909512298946,-0.0225379840391611,0.3696099073001404,-0.0897815248026512,0.0897815248026512,0.7262584928613983,0.0076709713286413,0.3229044389871643,0.3229044389871643,0.3132540224197271,0.2868005372650758,-0.0337906725791877,0.0337906725791877,1.6330217590408762,1.876557563708115,-0.2435358046672391,-0.2417847058843792,-5.551115123125783e-17,-1.873483382745768,93.56525464607188,107.51882841382712,-13.953573767755218,-13.85324319798685,True,,True,True,True,,False,q_hip - q_knee,0.3132540224197271,0.2868005372650758,-0.0337906725791877,False,1.6316986768613886,1.873483382745768,93.48944762123828,107.34269081922513,0.0,0.0,-0.0225379840391611,0.3696099073001404,0.3132540224197271,0.2868005372650758,0.0567324875697185,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.32222222222222224,0.5686274509803922,flexion,1.6330217590408762,1.876557563708115,-0.2435358046672389,0.26502961122063806,0.3468464629811049,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5874,5874,1.0,True,0.0060642737896312,0.0075850222563933,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.021470981481395,0.021470981481395,0.3776562970743611,0.0087983043307799,0.3011909512298946,0.3011909512298946,-0.0276655437129685,0.36917208155754,-0.0904611915806461,0.0904611915806461,0.727341708974862,0.0075850222563933,0.3229044389871643,0.3229044389871643,0.3085765521031285,0.2883975558933848,-0.0341535934705385,0.0341535934705385,1.6466523925510883,1.8835045169200415,-0.2368521243689529,-0.2357598756981681,-1.3877787807814454e-16,-1.8813558142854796,94.34623241829664,107.91685951334532,-13.570627095048682,-13.508045856033938,True,,True,True,True,,False,q_hip - q_knee,0.3085765521031285,0.2883975558933848,-0.0341535934705385,False,1.6455959385873116,1.8813558142854796,94.28570206492236,107.79374792095628,0.0,0.0,-0.0276655437129685,0.36917208155754,0.3085765521031285,0.2883975558933848,0.0571859486672369,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.3333333333333333,0.5882352941176471,flexion,1.6466523925510883,1.8835045169200415,-0.2368521243689532,0.2597954234687317,0.34839906855953756,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
