case_id,subject_id,scenario_name,policy_id,framework_id,horizon_steps,iteration,trial_purpose,selection_mode,trajectory_id,alpha_hip,alpha_knee,alpha_phase,operating_alpha_hip_before,operating_alpha_knee_before,operating_alpha_phase_before,operating_alpha_hip_after,operating_alpha_knee_after,operating_alpha_phase_after,J_pred,actual_J,operating_actual_J_before,best_actual_J_before,best_actual_J_after,delta_J_pred_endpoint,delta_J_actual_vs_operating,accepted_meaningful_improvement,executed_false_improvement,latent_intermediate_count,intermediate_execution_count,endpoint_execution_count,model_refit_after_execution,full_map_recomputed_after_execution,authorization_invalidated_after_execution,truth_accessed_before_selection,manifest_sha_verified_before_truth,execution_status,cumulative_regret_vs_best_before,stop_reason_after_iteration
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,SINGLE_STEP,1,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999442721362,0.999442571431,1,1,1,-0.000557278638244,-0.000557428568832,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,SINGLE_STEP,1,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999308489944,0.999308340161,1,1,1,-0.000691510056243,-0.000691659839422,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,SINGLE_STEP,1,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.999175969556,0.999175819918,1,1,1,-0.000824030443832,-0.000824180081637,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,SINGLE_STEP,1,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999045172008,0.999045022513,1,1,1,-0.000954827992315,-0.000954977486778,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,SINGLE_STEP,1,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.998916109083,0.99891595973,1,1,1,-0.00108389091655,-0.0010840402697,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,1,-0.00014443663766,-0.000144587022724,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999716269938,0.999716119706,1,1,1,-0.000283730062317,-0.000283880293844,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999578651978,0.999578501898,1,1,1,-0.000421348021877,-0.000421498101913,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999442721362,0.999442571431,1,1,1,-0.000557278638244,-0.000557428568832,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999308489944,0.999308340161,1,1,1,-0.000691510056243,-0.000691659839422,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.999175969556,0.999175819918,1,1,1,-0.000824030443832,-0.000824180081637,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999045172008,0.999045022513,1,1,1,-0.000954827992315,-0.000954977486778,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,BUNDLE_2,2,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.998916109083,0.99891595973,1,1,1,-0.00108389091655,-0.0010840402697,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,1,-0.00014443663766,-0.000144587022724,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999716269938,0.999716119706,1,1,1,-0.000283730062317,-0.000283880293844,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999578651978,0.999578501898,1,1,1,-0.000421348021877,-0.000421498101913,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999442721362,0.999442571431,1,1,1,-0.000557278638244,-0.000557428568832,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999308489944,0.999308340161,1,1,1,-0.000691510056243,-0.000691659839422,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.999175969556,0.999175819918,1,1,1,-0.000824030443832,-0.000824180081637,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999045172008,0.999045022513,1,1,1,-0.000954827992315,-0.000954977486778,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,BUNDLE_3,3,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.998916109083,0.99891595973,1,1,1,-0.00108389091655,-0.0010840402697,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855563362,0.999855412977,1,1,1,-0.00014443663766,-0.000144587022724,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,2,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993721361052,0.993717850529,1,1,0.993717850529,-0.00627863894776,-0.00628214947129,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,3,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.987515532302,0.987511992957,0.993717850529,0.993717850529,0.987511992957,-0.0062058287499,-0.00620585757193,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,4,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.98138215486,0.98137858626,0.987511992957,0.987511992957,0.98137858626,-0.00613337744198,-0.0061334066969,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,5,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.975320990929,0.975317392642,0.98137858626,0.98137858626,0.975317392642,-0.00606116393129,-0.00606119361788,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,6,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999716269938,0.999716119706,0.975317392642,0.975317392642,0.975317392642,0.0243952790086,0.0243987270642,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.0243987270642,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,7,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999578651978,0.999578501898,0.975317392642,0.975317392642,0.975317392642,0.0242576610491,0.0242611092561,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.0486598363202,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,8,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.999442721362,0.999442571431,0.975317392642,0.975317392642,0.975317392642,0.0241217304327,0.0241251787892,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.0727850151094,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,9,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999308489944,0.999308340161,0.975317392642,0.975317392642,0.975317392642,0.0239874990147,0.0239909475186,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.096775962628,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,10,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.999175969556,0.999175819918,0.975317392642,0.975317392642,0.975317392642,0.0238549786271,0.0238584272764,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.120634389904,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,11,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999045172008,0.999045022513,0.975317392642,0.975317392642,0.975317392642,0.0237241810786,0.0237276298712,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.144362019776,
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,BUNDLE_5,5,12,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.998916109083,0.99891595973,0.975317392642,0.975317392642,0.975317392642,0.0235951181544,0.0235985670883,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.167960586864,
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,BUNDLE_5,5,1,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993580473362,0.993005294444,1,1,0.993005294444,-0.00641952663804,-0.00699470555619,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,BUNDLE_5,5,2,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.987238553572,0.986118257202,0.993005294444,0.993005294444,0.986118257202,-0.00634140648859,-0.0068870372416,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,BUNDLE_5,5,3,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.980972941862,0.97933547887,0.986118257202,0.986118257202,0.97933547887,-0.00626400852919,-0.00678277833181,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,BUNDLE_5,5,4,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.974783111231,0.972657012595,0.97933547887,0.97933547887,0.972657012595,-0.00618696395253,-0.00667846627504,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,1,-0.000121295464226,-0.000121713872525,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999762707071,0.999762288957,1,1,1,-0.000237292928845,-0.000237711042549,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999648835113,0.999648417291,1,1,1,-0.00035116488726,-0.000351582708765,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999537100264,0.999536682732,1,1,1,-0.000462899736418,-0.000463317268115,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999427514108,0.999427096863,1,1,1,-0.000572485892267,-0.000572903136542,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.99932008821,0.999319671251,1,1,1,-0.000679911789985,-0.000680328749222,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999214834116,0.999214417439,1,1,1,-0.000785165884205,-0.000785582560784,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,SINGLE_STEP,1,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.999111763351,0.999111346954,1,1,1,-0.00088823664924,-0.000888653045537,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,1,-0.000121295464226,-0.000121713872525,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999762707071,0.999762288957,1,1,1,-0.000237292928845,-0.000237711042549,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999648835113,0.999648417291,1,1,1,-0.00035116488726,-0.000351582708765,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999537100264,0.999536682732,1,1,1,-0.000462899736418,-0.000463317268115,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999427514108,0.999427096863,1,1,1,-0.000572485892267,-0.000572903136542,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.99932008821,0.999319671251,1,1,1,-0.000679911789985,-0.000680328749222,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999214834116,0.999214417439,1,1,1,-0.000785165884205,-0.000785582560784,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,BUNDLE_2,2,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.999111763351,0.999111346954,1,1,1,-0.00088823664924,-0.000888653045537,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,1,-0.000121295464226,-0.000121713872525,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0.999762707071,0.999762288957,1,1,1,-0.000237292928845,-0.000237711042549,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0.999648835113,0.999648417291,1,1,1,-0.00035116488726,-0.000351582708765,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0.999537100264,0.999536682732,1,1,1,-0.000462899736418,-0.000463317268115,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0.999427514108,0.999427096863,1,1,1,-0.000572485892267,-0.000572903136542,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0.99932008821,0.999319671251,1,1,1,-0.000679911789985,-0.000680328749222,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0.999214834116,0.999214417439,1,1,1,-0.000785165884205,-0.000785582560784,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,BUNDLE_3,3,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0.999111763351,0.999111346954,1,1,1,-0.00088823664924,-0.000888653045537,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878704536,0.999878286127,1,1,1,-0.000121295464226,-0.000121713872525,False,False,0,0,0,True,True,False,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,2,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993291837822,0.993288626216,1,1,0.993288626216,-0.00670816217832,-0.0067113737841,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,3,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.986674470195,0.986671233355,0.993288626216,0.993288626216,0.986671233355,-0.0066173676268,-0.00661739286102,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,4,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.980147174238,0.980143911665,0.986671233355,0.986671233355,0.980143911665,-0.006527295957,-0.00652732169023,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,5,EXPLOIT,DIRECT_ENDPOINT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.973709602551,0.973706313745,0.980143911665,0.980143911665,0.973706313745,-0.00643757168672,-0.00643759791918,True,False,4,0,1,True,True,True,False,True,EXECUTED,0,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,6,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999762707071,0.999762288957,0.973706313745,0.973706313745,0.973706313745,0.02605310452,0.026055975212,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.026055975212,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,7,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999648835113,0.999648417291,0.973706313745,0.973706313745,0.973706313745,0.0259392325616,0.0259421035458,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.0519980787577,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,8,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.999537100264,0.999536682732,0.973706313745,0.973706313745,0.973706313745,0.0258274977124,0.0258303689864,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.0778284477441,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,9,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999427514108,0.999427096863,0.973706313745,0.973706313745,0.973706313745,0.0257179115566,0.025720783118,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.103549230862,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,10,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.99932008821,0.999319671251,0.973706313745,0.973706313745,0.973706313745,0.0256104856589,0.0256133575053,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.129162588367,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,11,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999214834116,0.999214417439,0.973706313745,0.973706313745,0.973706313745,0.0255052315646,0.0255081036937,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.154670692061,
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,BUNDLE_5,5,12,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.999111763351,0.999111346954,0.973706313745,0.973706313745,0.973706313745,0.0254021607996,0.025405033209,False,False,0,0,0,True,True,False,False,True,EXECUTED,0.18007572527,
