case_id,subject_id,scenario_name,policy_id,iteration,policy_decision,true_local_improvement_available,missed_improvement_round,best_local_delta_J_truth,policy_complete_before_truth_audit,truth_fed_back_to_policy
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,2,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,3,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,4,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,5,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,6,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,7,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,8,EXPLORE,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_3,9,STOP,False,False,-0.00477213057022,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,1,EXPLORE,True,True,-0.00792307022393,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,2,EXPLOIT,True,False,-0.00792307022393,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,3,EXPLOIT,True,False,-0.00777219873791,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,4,EXPLOIT,True,False,-0.00762266258614,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,5,EXPLOIT,True,False,-0.00747405372625,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,6,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,7,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,8,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,9,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,10,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,11,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,12,EXPLORE,False,False,-0.00269513761493,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,BUNDLE_5,13,STOP,False,False,-0.00269513761493,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,SINGLE_STEP,1,STOP,False,False,-0.00261732001732,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_2,1,STOP,True,True,-0.00521761787133,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_3,1,STOP,True,True,-0.00780072801608,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_5,1,EXPLOIT,True,False,-0.0129156035515,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_5,2,EXPLOIT,True,False,-0.0124902658908,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_5,3,EXPLOIT,True,False,-0.0120717601905,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_5,4,EXPLOIT,True,False,-0.0116605416144,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,BUNDLE_5,5,STOP,False,False,-0.00323890115037,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,1,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,2,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,3,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,4,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,5,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,6,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,7,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,8,EXPLORE,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,SINGLE_STEP,9,STOP,False,False,-0.00126166840137,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,1,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,2,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,3,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,4,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,5,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,6,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,7,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,8,EXPLORE,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_2,9,STOP,False,False,-0.00252027622057,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,1,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,2,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,3,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,4,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,5,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,6,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,7,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,8,EXPLORE,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_3,9,STOP,False,False,-0.0037759729331,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,1,EXPLORE,True,True,-0.00627863894788,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,2,EXPLOIT,True,False,-0.00627863894788,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,3,EXPLOIT,True,False,-0.00620582875002,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,4,EXPLOIT,True,False,-0.00613337744209,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,5,EXPLOIT,True,False,-0.00606116393139,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,6,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,7,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,8,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,9,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,10,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,11,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,12,EXPLORE,False,False,-0.000596096142272,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,BUNDLE_5,13,STOP,False,False,-0.000596096142272,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,SINGLE_STEP,1,STOP,False,False,-0.00140683073326,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_2,1,STOP,False,False,-0.00280923012695,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_3,1,STOP,False,False,-0.00420746569393,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,1,EXPLOIT,True,False,-0.00699144118431,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,2,EXPLOIT,True,False,-0.00688700556388,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,3,EXPLOIT,True,False,-0.00678274608481,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,4,EXPLOIT,True,False,-0.00667843346042,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,BUNDLE_5,5,STOP,False,False,-0.00100262125886,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,1,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,2,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,3,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,4,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,5,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,6,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,7,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,8,EXPLORE,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,SINGLE_STEP,9,STOP,False,False,-0.00134920883701,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,1,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,2,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,3,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,4,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,5,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,6,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,7,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,8,EXPLORE,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_2,9,STOP,False,False,-0.0026943778102,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,1,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,2,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,3,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,4,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,5,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,6,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,7,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,8,EXPLORE,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_3,9,STOP,False,False,-0.00403592492962,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,1,EXPLORE,True,True,-0.00670816217832,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,2,EXPLOIT,True,False,-0.00670816217832,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,3,EXPLOIT,True,False,-0.0066173676268,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,4,EXPLOIT,True,False,-0.006527295957,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,5,EXPLOIT,True,False,-0.00643757168672,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,6,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,7,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,8,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,9,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,10,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,11,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,12,EXPLORE,False,False,-0.000421179812829,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,BUNDLE_5,13,STOP,False,False,-0.000421179812829,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,SINGLE_STEP,1,STOP,False,False,-0.00230072092584,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_2,1,STOP,False,False,-0.00458675866713,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_3,1,STOP,True,True,-0.00685819196233,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_5,1,EXPLOIT,True,False,-0.0113573784518,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_5,2,EXPLOIT,True,False,-0.0109947570308,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_5,3,EXPLOIT,True,False,-0.0106365539914,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_5,4,EXPLOIT,True,False,-0.0102829424482,True,False
prospective_subject_003__combined_strong,prospective_subject_003,combined_strong,BUNDLE_5,5,STOP,False,False,-0.0028436514909,True,False
