J_max_nm,J_min_nm,J_reference_nm,absolute_range_nm,coefficient_of_variation,leg_id,relative_range_by_reference,within_0.1_percent_oracle_count,within_0.5_percent_oracle_count,within_1_percent_oracle_count,within_2_percent_oracle_count,within_5_percent_oracle_count
32.24513607938737,32.18108482537364,32.213792487735084,0.06405125401373368,0.0004243971903789382,LEG_0_NOMINAL,0.001988317707023171,304,625,625,625,625
98.54069267619259,98.50488900531508,98.52206905582267,0.03580367087751313,7.764006688893223e-05,LEG_1_HEAVY_HIP_STIFF,0.00036340762248128125,625,625,625,625,625
177.7232649148008,173.91565431425246,175.78628336733587,3.807610600548344,0.004602324660971995,LEG_2_KNEE_DOMINANT,0.02166045340745775,6,75,272,612,625
322.0676618084065,317.3969848166098,319.6692313462276,4.670676991796711,0.003104520946811066,LEG_3_NONLINEAR_COUPLED,0.014610968256553883,10,160,500,625,625
164.45046764729938,163.68133393395564,164.0675166980404,0.7691337133437344,0.0009960189280943503,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.004687909763145216,62,625,625,625,625
