model_id,model_label,factor_id,sign,sign_label,z,level_role,fallback,candidate_id,candidate_index,selection_order,selection_role,beta_flex,beta_extend,HIP_REQUIRED_TORQUE_RMS,KNEE_REQUIRED_TORQUE_RMS,S1F1_AFFECTED_BIARTICULAR_HIP_CONTRIBUTION_RMS,S1F1_AFFECTED_BIARTICULAR_KNEE_CONTRIBUTION_RMS,S1F2_RECTUS_HIP_CONTRIBUTION_RMS,S1F2_RECTUS_KNEE_CONTRIBUTION_RMS,S1F2_HAMSTRING_HIP_CONTRIBUTION_RMS,S1F2_HAMSTRING_KNEE_CONTRIBUTION_RMS,S1F2_NET_DECLARED_BIARTICULAR_HIP_CONTRIBUTION_RMS,S1F2_NET_DECLARED_BIARTICULAR_KNEE_CONTRIBUTION_RMS,S1F3_DECLARED_HIP_ANTAGONIST_HIP_CONTRIBUTION_RMS,S1F4_DECLARED_KNEE_ANTAGONIST_KNEE_CONTRIBUTION_RMS,FROZEN_COMBINED_J,sample_count,duration_s,finite_q_dq_ddq_and_truth,solver_warning_count,source_equality_residual_max,joint_limit_active_count_max,tendon_limit_active_count_max,contact_active_count_max,joint_limit_contribution_max_abs_Nm,joint_limit_contribution_max_relative,truth_decomposition_residual_max_abs_Nm,V3_extrema_ROM_error_max_deg,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_C2_preserved,frozen_V3_kinematic_gate_pass,replay_wall_time_s,integrity_pass
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0300,300,7,EXTEND_NEG_AXIS,0.0,-0.03,35.957818696195055,11.03089347791462,0.6543847905282493,0.5857747219104072,0.0,0.0,0.6753958722133764,0.5637512157474682,0.6753958722133764,0.5637512157474682,6.902608996256124,5.142223089560028,0.9968526869015534,401,24.0,True,0,2.220446049250313e-15,1,0,0,0.002606118419564935,0.00019806374619156465,8.881784197001252e-15,2.3958558230674498e-05,0.0,0.0,0.0,True,True,0.16249308304395527,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0324,324,8,EXTEND_POS_AXIS,0.0,0.03,36.02474602764727,11.149009013625472,0.6631865500797929,0.5932639028550356,0.0,0.0,0.6838911163472283,0.5711036681726147,0.6838911163472283,0.5711036681726147,6.902608996256124,5.096031272195368,1.0031074721003173,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002606118419564935,0.00019806374619156465,7.105427357601002e-15,2.308457314370571e-05,0.0,0.0,0.0,True,True,0.16258512501372024,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0156,156,9,INTERIOR_NEG_NEG,-0.015,-0.015,35.98605849252234,11.085120879201734,0.6604989762527108,0.5908415124223425,0.0,0.0,0.6812920516944293,0.5688657726933365,0.6812920516944293,0.5688657726933365,6.902608996256124,5.119962275406206,0.9996873345687254,401,24.0,True,0,2.4424906541753444e-15,1,0,0,0.0025506543898847944,0.00019325385423307376,1.0658141036401503e-14,1.1869718633761295e-05,0.0,0.0,0.0,True,True,0.16235291701741517,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0168,168,10,INTERIOR_NEG_POS,-0.015,0.015,36.01902965152783,11.143756939297404,0.6647346713866147,0.5944542626438023,0.0,0.0,0.6853831701053474,0.5724083081969711,0.6853831701053474,0.5724083081969711,6.902608996256123,5.096896865960983,1.0027909458832833,401,24.0,True,0,2.4424906541753444e-15,1,0,0,0.0025506543898847944,0.00019325385423307376,1.0658141036401503e-14,1.1651178454030742e-05,0.0,0.0,0.0,True,True,0.16253375000087544,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0456,456,11,INTERIOR_POS_NEG,0.015,-0.015,35.964437512447674,11.037695808801015,0.652326348852521,0.5841808698267653,0.0,0.0,0.6734288923865255,0.5620629779468164,0.6734288923865255,0.5620629779468164,6.902608996256124,5.139185193580121,0.9972508577295223,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002620779103685974,0.00019977174703815216,1.0658141036401503e-14,1.1869718633761295e-05,0.0,0.0,0.0,True,True,0.16260004200739786,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_NEGATIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,-1,NEGATIVE,-0.01,PRIMARY,False,MYOLEG_V3_K0468,468,12,INTERIOR_POS_POS,0.015,0.015,35.99742847478352,11.096582473142275,0.656614766145152,0.5878345568656387,0.0,0.0,0.6775674898211935,0.5656481195313701,0.6775674898211935,0.5656481195313701,6.902608996256124,5.116206447610704,1.000362028213104,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002620779103685974,0.00019977174703815216,7.105427357601002e-15,1.1651178454030742e-05,0.0,0.0,0.0,True,True,0.16258574998937547,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0312,312,0,REFERENCE,0.0,0.0,35.960228943583175,11.061676870347222,0.6221858035276121,0.5567977496123548,0.0,0.0,0.6419094961928281,0.5359057312328706,0.6419094961928281,0.5359057312328706,6.902608996256123,5.117611007316951,1.0,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002605930679340417,0.00019863372864239914,1.0658141036401503e-14,0.0,0.0,0.0,0.0,True,True,0.16250662505626678,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0000,0,1,CORNER_NEG_NEG,-0.03,-0.03,35.94901378454178,11.050916480999193,0.6281276393585027,0.5615593592088908,0.0,0.0,0.6476151463745067,0.5409063255660875,0.6476151463745067,0.5409063255660875,6.902608996256124,5.1233362227303925,0.9993577347889036,401,24.0,True,0,2.220446049250313e-15,1,0,0,0.0024516919819504938,0.00018624167995353526,8.881784197001252e-15,2.3958558230674498e-05,0.0,0.0,0.0,True,True,0.16248337499564514,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0024,24,2,CORNER_NEG_POS,-0.03,0.03,36.01467028584546,11.167834694749484,0.6363275522277784,0.5685449596911266,0.0,0.0,0.6555374264566758,0.5477586315010615,0.6555374264566758,0.5477586315010615,6.902608996256124,5.076972569901297,1.0055635384581298,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.0024516919819504938,0.00018578541940095003,7.105427357601002e-15,2.308457314370571e-05,0.0,0.0,0.0,True,True,0.16221070796018466,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0600,600,3,CORNER_POS_NEG,0.03,-0.03,35.907233872523825,10.956868519274774,0.612262674114999,0.5485876847547548,0.0,0.0,0.6323494385790664,0.5276541887865778,0.6323494385790664,0.5276541887865778,6.902608996256124,5.161695891232679,0.9945337365907108,401,24.0,True,0,2.4424906541753444e-15,1,0,0,0.002597408265375811,0.0001991586953080918,1.0658141036401503e-14,2.3958558230674498e-05,0.0,0.0,0.0,True,True,0.16244862496387213,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0624,624,4,CORNER_POS_POS,0.03,0.03,35.97296662902723,11.074779656855718,0.620672219865333,0.5557363629812853,0.0,0.0,0.6404605781334465,0.5346763584548423,0.6404605781334465,0.5346763584548423,6.902608996256124,5.115679905736595,1.0007694544754588,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002597408265375811,0.0001991586953080918,1.0658141036401503e-14,2.308457314370571e-05,0.0,0.0,0.0,True,True,0.16329116601264104,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0012,12,5,FLEX_NEG_AXIS,-0.03,0.0,35.98227158712509,11.110096133647538,0.6314835364806103,0.5644398600211066,0.0,0.0,0.6508662462410881,0.5437222863351594,0.6508662462410881,0.5437222863351594,6.902608996256124,5.09863297076272,1.0024968573190514,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.0024516919819504938,0.00018578541940095003,7.105427357601002e-15,0.0,0.0,0.0,0.0,True,True,0.16243137494893745,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0612,612,6,FLEX_POS_AXIS,0.03,0.0,35.940530336440176,11.016553398297717,0.615705049219529,0.5515359367531082,0.0,0.0,0.6356786178200047,0.5305404928600156,0.6356786178200047,0.5305404928600156,6.902608996256123,5.137177103524432,0.9976880374492055,401,24.0,True,0,2.6645352591003757e-15,1,0,0,0.002597408265375811,0.0001991586953080918,1.0658141036401503e-14,0.0,0.0,0.0,0.0,True,True,0.16232637502253056,True
STRUCTURAL_DIAGNOSTIC_S1F1_BIARTICULAR_LMAX_POSITIVE_PRIMARY,STRUCTURAL_DIAGNOSTIC_MODEL,S1F1_BIARTICULAR_LMAX,1,POSITIVE,0.01,PRIMARY,False,MYOLEG_V3_K0300,300,7,EXTEND_NEG_AXIS,0.0,-0.03,35.927144707725176,11.0023967684571,0.6187794830077409,0.5538775065913367,0.0,0.0,0.6386128002320649,0.5330484791724959,0.6386128002320649,0.5330484791724959,6.902608996256124,5.142223089560028,0.9968629333874234,401,24.0,True,0,2.220446049250313e-15,1,0,0,0.002606118419564935,0.0001986703566898173,8.881784197001252e-15,2.3958558230674498e-05,0.0,0.0,0.0,True,True,0.16237433400237933,True
