t,trajectory_type,trajectory_variant,x,y,z,rx,ry,rz,vx,vy,vz,ax,ay,az,j1,j2,j3,j4,j5,j6,dj1,dj2,dj3,dj4,dj5,dj6,fx,fy,fz,tx,ty,tz,Mx,My,Mz,Bx,By,Bz,Kx,Ky,Kz,mode,comfort
0.3206,excitation,multi_sine,40.154045609524,-666.6426091321389,297.1259044012976,-177.3931945650482,0.13406072999868648,-149.95815180948955,-15.2885,0.0712,13.1726,-112.7189,1.9103,70.9253,80.91660452361154,27.73836419133857,83.50321854695235,-23.21152581108941,-88.98771497938368,-39.17158338758681,-1.305999755859375,-0.7618297916827815,-0.9832695687171256,1.8322245279947915,-0.0,-1.2892066107855902,0.8526,0.204,7.9578,0.17613,-0.04699,-0.01788,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.3408,excitation,multi_sine,39.88729579766731,-666.6424158756888,297.34757541670433,-177.3922849066827,0.13339244051488322,-149.95908613624073,-17.3042,0.1115,14.2698,-111.6348,1.3581,62.5656,80.89327897175704,27.72547429150874,83.48586885055693,-23.181737263997395,-88.98700290256076,-39.19363233778212,-1.4692514249593904,-0.8162515470297029,-1.1424421555925124,1.9227769639756944,-0.0,-1.4249081081814237,0.8355,0.0648,8.0038,0.1647,-0.04678,-0.02013,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.3609,excitation,multi_sine,39.44698708001905,-666.640537633161,297.70196965044585,-177.39124375571245,0.1327846529778073,-149.95873906133127,-19.2392,0.1533,15.2964,-111.4919,0.671,56.8593,80.8547316447343,27.704691367574256,83.45816508378132,-23.133265177408855,-88.98566351996527,-39.23196580674913,-1.795747964689047,-0.9250814607827971,-1.1407493364692916,2.109544542100694,0.06785074869791667,-1.696319580078125,0.8866,0.1035,7.5109,0.16044,-0.04839,-0.01759,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.3808,excitation,multi_sine,39.11037944515523,-666.6353114017854,297.9565175921888,-177.3910185087215,0.1327687518493889,-149.9593403018716,-21.8957,0.1504,16.7124,-110.8197,-0.1069,52.896,80.82521948483911,27.689238444413288,83.43885742791808,-23.097813924153645,-88.98467169867621,-39.26046583387587,-1.8501697200359684,-1.0339181730062654,-1.2520946842609066,2.2820875379774304,0.06785074869791667,-1.832029554578993,0.6744,0.1262,7.2178,0.14879,-0.04815,-0.01738,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.4009,excitation,multi_sine,38.5614063886348,-666.6351011841224,298.3688191076888,-177.39015465131504,0.1322794916555869,-149.95877000575234,-24.8133,0.1272,18.1661,-109.9879,-0.7525,49.901,80.77720868705522,27.66525344093247,83.40614998694694,-23.04062737358941,-88.98305257161458,-39.308386908637154,-2.176666259765625,-1.0339181730062654,-1.4040812879505724,2.4741278754340277,0.06785074869791667,-2.0355902777777777,0.7122,0.0177,7.1727,0.14764,-0.04867,-0.02101,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.4208,excitation,multi_sine,38.168845094868786,-666.6319350137992,298.6546861258388,-177.39007778836566,0.13229940834297232,-149.95775438420642,-26.1648,0.1092,18.5874,-105.2664,-1.266,44.6579,80.74284241931274,27.64829125734839,83.38376262400409,-23.00025092230903,-88.98192511664496,-39.34330410427517,-2.2310880151125465,-1.1427480867593596,-1.4430501201365253,2.543648613823785,0.06785074869791667,-2.171291775173611,0.6334,0.0966,7.4348,0.15184,-0.04922,-0.01687,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.441,excitation,multi_sine,37.51956565314492,-666.6286324682827,299.1199957451131,-177.38869133598547,0.13123759222366455,-149.95734595639289,-28.26,0.0783,19.4403,-97.0386,-1.6465,36.6113,80.68605479627553,27.620757452332146,83.34781231266437,-22.93677435980903,-88.98014492458768,-39.39977010091146,-2.3943328857421875,-1.1971630436359066,-1.5886393632038984,2.6924811469184027,0.06785074869791667,-2.4427032470703125,0.7414,0.1495,8.192,0.1508,-0.04,-0.01707,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.4609,excitation,multi_sine,37.04684944949329,-666.6270531473626,299.4318960669792,-177.38861821180342,0.1312141442794282,-149.95784281421368,-30.181,0.0377,20.1751,-86.2539,-1.6105,27.1102,80.64473369334003,27.602333597617573,83.32324943920173,-22.89261711968316,-88.9788818359375,-39.440087212456596,-2.6664212670656715,-1.1971630436359066,-1.5200767894782643,2.869695027669271,-0.0,-2.5784132215711804,0.7588,0.249,8.0037,0.17693,-0.03478,-0.0121,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.481,excitation,multi_sine,36.16495702676336,-666.6283216540389,300.0141767450996,-177.3874226235634,0.13029517304701083,-149.95787663689782,-32.0605,0.0068,20.8035,-79.8137,-1.327,20.5905,80.56771382246868,27.56851120750503,83.2769790498337,-22.811686197916668,-88.97649976942274,-39.516143798828125,-2.8296661376953125,-1.251584798982828,-1.6291038588722153,2.9721577962239585,0.13570149739583334,-2.8498246934678817,0.799,0.1992,7.7818,0.18085,-0.05675,-0.01401,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.5007,excitation,multi_sine,35.76049269832847,-666.6266290800862,300.26248505419255,-177.38765800969094,0.1304964221605414,-149.95857302891267,-33.542,-0.0108,21.1493,-81.2248,-1.125,20.1628,80.53236857499226,27.553799317614867,83.25735186586286,-22.775980631510418,-88.9754401312934,-39.55038282606337,-3.047339562142249,-1.1971630436359066,-1.6647414405747216,2.997343275282118,0.13570149739583334,-2.9176754421657987,0.8234,0.0133,8.0246,0.17169,-0.05188,-0.01733,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.5209,excitation,multi_sine,35.06681163074107,-666.6309839605169,300.69441348472526,-177.38695151830342,0.13001798199335138,-149.9592407857927,-34.781,-0.0356,21.2329,-80.046,-0.9108,18.3769,80.47184859171952,27.529161660978108,83.2222037740273,-22.71521674262153,-88.97354125976562,-39.60953606499566,-2.992917806795328,-1.1971630436359066,-1.7613001153020575,3.137529161241319,-0.0,-2.985526190863715,0.5862,-0.1176,7.714,0.14715,-0.0481,-0.02021,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.5409,excitation,multi_sine,34.21784827830227,-666.6290284698064,301.2161260436892,-177.38733466941775,0.13033172793756545,-149.95742675267377,-36.4169,-0.0473,21.61,-79.4292,-0.6226,16.5775,80.3976840784054,27.49879289381575,83.18014843629138,-22.639973958333332,-88.97122701009114,-39.684651692708336,-3.2105844327718907,-1.1971630436359066,-1.8199709146329672,3.2121955023871527,0.06785074869791667,-3.2569376627604165,0.7046,-0.0174,7.979,0.17509,-0.04835,-0.01643,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.5609,excitation,multi_sine,33.62737680759015,-666.630841696501,301.5611711596068,-177.38813600833615,0.13109049173275386,-149.95631962574433,-37.9023,-0.0443,21.8846,-78.5599,-0.298,16.5631,80.34614487449721,27.479138515963413,83.15135691425589,-22.588814629448784,-88.96954854329427,-39.73670959472656,-3.2650061881188117,-1.305999755859375,-1.7698321956219059,3.24202643500434,0.06785074869791667,-3.2569376627604165,0.7279,0.1432,8.2649,0.18526,-0.05108,-0.01489,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.5808,excitation,multi_sine,32.69564622421064,-666.6309604713808,302.0979940022326,-177.38853942437316,0.1314518638501088,-149.95534242860455,-40.0809,-0.0545,22.6204,-77.2325,0.0449,18.2603,80.26481477340849,27.44819187881923,83.10757476504486,-22.51102023654514,-88.96701388888889,-39.818123711480034,-3.373836101871906,-1.251584798982828,-1.8160753911084468,3.2225884331597223,0.13570149739583334,-3.596208360460069,0.603,-0.0293,7.4571,0.17375,-0.04648,-0.00989,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.6007,excitation,multi_sine,32.046087429821206,-666.6307898340239,302.4497415296445,-177.38976383389257,0.13250588404407748,-149.955225265189,-41.2261,-0.0628,22.834,-73.1886,0.5037,20.3838,80.20812232895653,27.427939235573948,83.0783753347869,-22.458207872178818,-88.96525065104167,-39.874326917860245,-3.7003394400719367,-1.305999755859375,-1.8513730492922338,3.3442009819878473,0.13570149739583334,-3.664059109157986,0.5538,-0.1078,7.7799,0.16672,-0.04634,-0.01277,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.6209,excitation,multi_sine,31.027723026029,-666.6341685949981,303.0039384594808,-177.38989189272172,0.1326519816896658,-149.9567007966402,-42.8079,-0.0493,23.1571,-63.5519,1.1298,19.4732,80.11932750739673,27.39647591468131,83.03254004752282,-22.378031412760418,-88.96255493164062,-39.96072557237413,-3.7003394400719367,-1.305999755859375,-1.901919676525758,3.302188449435764,0.13570149739583334,-3.596208360460069,0.576,-0.1053,7.5588,0.1568,-0.04824,-0.01434,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.6406,excitation,multi_sine,30.340587670359273,-666.6341101339937,303.37744477397496,-177.38997210506304,0.13273703057559416,-149.9568866857799,-44.0214,-0.0197,23.5692,-52.1339,1.6565,16.7792,80.05938539410582,27.375128717705756,83.00187894613435,-22.324066162109375,-88.96071539984808,-40.01986185709635,-3.8635911091719524,-1.305999755859375,-1.9625960246171101,3.447935316297743,0.06785074869791667,-3.664059109157986,0.5834,-0.199,7.4816,0.17116,-0.05268,-0.01293,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.6609,excitation,multi_sine,29.287118631338902,-666.6354315719929,303.9363961934497,-177.38987922093764,0.13270636841254388,-149.95709022504894,-44.5791,0.0188,23.7252,-38.6558,1.976,11.8031,79.96752446240718,27.343441047290764,82.95566974299969,-22.243431939019096,-88.95787556966145,-40.11059231228298,-3.918006066048499,-1.360414712735922,-1.9001044849357982,3.36318122016059,0.06785074869791667,-3.8676198323567705,0.6687,-0.2053,7.1551,0.18319,-0.05134,-0.01084,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.6808,excitation,multi_sine,28.56583480167217,-666.6359400975219,304.3242818848233,-177.38870675022042,0.13176803636055,-149.95773462283051,-45.7215,0.0584,24.2843,-31.8928,1.9272,8.2476,79.90463861144416,27.32144799562964,82.92414523587368,-22.18949211968316,-88.9559343126085,-40.17221238878038,-3.918006066048499,-1.360414712735922,-1.9622085118057704,3.425047132703993,0.06785074869791667,-3.8676198323567705,0.7215,-0.1428,7.8832,0.18339,-0.05469,-0.01128,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.7006,excitation,multi_sine,27.47137087207665,-666.6335752449116,304.8970227109599,-177.38813888600026,0.13131191484748658,-149.9569771073025,-45.8415,0.1091,24.2491,-25.963,1.1611,3.7784,79.80918128891747,27.28887652406598,82.87718820099784,-22.107713487413193,-88.95296732584636,-40.267486572265625,-4.190087648901609,-1.4148296696124691,-1.9626232184986077,3.4700690375434027,0.06785074869791667,-3.799769083658854,0.5084,-0.21,7.3167,0.17647,-0.05108,-0.0094,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.7208,excitation,multi_sine,26.549561748977872,-666.6271811385812,305.3854157712018,-177.3876908945147,0.13095063365970094,-149.95747232467582,-46.4249,0.1433,24.3133,-21.8279,-0.2354,-1.9686,79.72873498897741,27.260853229182782,82.83755991718557,-22.038158840603298,-88.95050896538628,-40.34663730197482,-4.081257735148514,-1.4148296696124691,-2.053981063389542,3.5473124186197915,0.13570149739583334,-4.071180555555555,0.5585,-0.2276,7.6388,0.16178,-0.05517,-0.02039,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.7406,excitation,multi_sine,25.803387132528908,-666.627524701676,305.7755922897646,-177.38750422418224,0.13075638185922028,-149.95794880079288,-46.7039,0.1248,24.1488,-22.5758,-1.6912,-5.045,79.66372121678721,27.239322473507116,82.80447856034382,-21.9818115234375,-88.94856770833333,-40.41052924262153,-4.135672692025062,-1.305999755859375,-2.0662047131226795,3.498136732313368,0.06785074869791667,-4.0033213297526045,0.4877,-0.1198,7.282,0.17427,-0.0464,-0.01339,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.761,excitation,multi_sine,24.67190901347506,-666.6241507893627,306.36744527006704,-177.38691345278107,0.1303009667718738,-149.95857491286063,-47.1169,0.0771,23.9335,-16.6298,-2.8891,-9.0154,79.56508221012531,27.206404279954363,82.75484292814048,-21.89695570203993,-88.94554138183594,-40.507566663953995,-4.026835979801594,-1.360414712735922,-2.051608397228883,3.5143280029296875,0.20355224609375,-4.071180555555555,0.4434,-0.2056,7.891,0.16684,-0.05865,-0.01086,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.7808,excitation,multi_sine,23.91129002175413,-666.622903948812,306.7506941793946,-177.38717625922874,0.1305518867303828,-149.95883911700577,-47.8369,-0.0011,23.9105,-13.6085,-3.3708,-7.3103,79.49880392244546,27.185383409556774,82.72191793611734,-21.840591430664062,-88.94350687662761,-40.57293362087673,-4.135672692025062,-1.305999755859375,-2.129457681485922,3.55712890625,0.13570149739583334,-4.274732801649305,0.4264,-0.2926,7.3165,0.18092,-0.05635,-0.0063,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.8008,excitation,multi_sine,22.745923008627653,-666.6218577679714,307.3262262614922,-177.38711511475842,0.13044783872232468,-149.9606584719602,-47.7082,-0.1109,23.5182,-13.5416,-2.944,0.0354,79.3973163566967,27.154035662660505,82.67237068402885,-21.756701999240452,-88.94050598144531,-40.67164103190104,-4.135672692025062,-1.305999755859375,-2.0456937280031715,3.4531487358940973,0.13570149739583334,-4.139031304253472,0.5126,-0.2138,8.2757,0.18445,-0.05212,-0.00939,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.8209,excitation,multi_sine,21.967609233656844,-666.6257102369392,307.7027363758254,-177.38735294880763,0.13064274178336596,-149.96209042185498,-48.467,-0.1808,23.7977,-9.2642,-1.6809,6.9527,79.32962398717899,27.134299703163677,82.6386026816793,-21.700820922851562,-88.93849690755208,-40.73726230197482,-4.298924361125077,-1.1971630436359066,-2.117471978215888,3.5361819797092013,0.13570149739583334,-4.071180555555555,0.2969,-0.2433,8.1041,0.16191,-0.04752,-0.01232,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.8407,excitation,multi_sine,20.81372520163049,-666.6323885512395,308.2613835405453,-177.38822033576392,0.13138732141758852,-149.96321245579608,-47.9043,-0.1972,23.6674,2.7433,-0.0746,9.9538,79.22929895986425,27.10553537500967,82.58744419211209,-21.616651746961804,-88.93548753526476,-40.83550347222222,-4.081257735148514,-1.1971630436359066,-2.1981086353264234,3.5492875840928817,0.13570149739583334,-4.0033213297526045,0.316,-0.2317,7.6261,0.17315,-0.04768,-0.00897,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.8607,excitation,multi_sine,20.04946873419615,-666.6345802068735,308.6406012554527,-177.38870513846425,0.13184387106456916,-149.9639411478378,-47.5294,-0.1586,23.9171,20.4165,1.3738,8.8974,79.16282351654355,27.085962578801826,82.5528603733176,-21.559770372178818,-88.9334699842665,-40.90059916178385,-4.081257735148514,-1.1427480867593596,-2.1335163682994276,3.583272298177083,0.13570149739583334,-4.274732801649305,0.2525,-0.3267,7.0604,0.17687,-0.0518,-0.00446,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.8809,excitation,multi_sine,18.913612063205623,-666.641680422611,309.21469786370545,-177.38914228158055,0.13211234019094797,-149.96428130547088,-48.0039,-0.0905,24.7624,32.5717,2.4238,9.1863,79.06413012211866,27.057143862884825,82.49943119464534,-21.47393120659722,-88.93058776855469,-40.99797566731771,-4.081257735148514,-1.1971630436359066,-2.226961343595297,3.495203653971354,0.13570149739583334,-4.206882052951388,0.1131,-0.4121,7.5089,0.14072,-0.04273,-0.01175,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.9009,excitation,multi_sine,18.177086100417114,-666.6436984785045,309.60601979445346,-177.38875655462826,0.13175033877417544,-149.96366215413119,-47.1908,-0.0259,24.857,47.1536,2.5943,5.424,79.00009532966236,27.037346717154627,82.46360325577236,-21.41680399576823,-88.92866346571181,-41.06197781032986,-4.026835979801594,-1.305999755859375,-2.1745111446569463,3.6182488335503473,0.13570149739583334,-3.8676198323567705,0.3797,-0.32,8.0099,0.16246,-0.05524,-0.01502,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.9207,excitation,multi_sine,17.11459723474426,-666.6400617187049,310.18135641337676,-177.38906492264053,0.1321000219431759,-149.9610641082836,-45.7023,0.034,24.6649,59.794,1.8837,-0.214,78.9076021402189,27.007882146552056,82.41107147518952,-21.33135477701823,-88.92574734157986,-41.156090630425346,-3.754754396948484,-1.1971630436359066,-2.2307820839456993,3.5250006781684027,0.13570149739583334,-4.0033213297526045,0.3139,-0.393,7.5256,0.16882,-0.04812,-0.00713,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
0.9408,excitation,multi_sine,16.242882637438893,-666.6348974561859,310.66082337309007,-177.38928482608412,0.13231538828527203,-149.95937304478335,-43.5671,0.0498,24.1027,73.6622,0.9476,-8.8231,78.8317040169593,26.98332607155979,82.36735731068224,-21.260333591037327,-88.92340766059027,-41.23286777072482,-3.8635911091719524,-1.1971630436359066,-2.198618520604502,3.570149739583333,0.13570149739583334,-3.664059109157986,0.3344,-0.5141,7.8856,0.16759,-0.05,-0.00698,0.001,0.001,0.001,0.0005,0.0005,0.0005,0.01,0.01,0.01,passive,-1
