hip_delta,knee_delta,phase_delta,trajectory_id,trajectory_sha256,trajectory_admissible,trajectory_feasible,domain_coverage,max_joint_deviation_deg,hip_max_deviation_deg,knee_max_deviation_deg,max_pull_deviation_mm,invalid_reason,alpha_bounds_valid,global_rom_valid,workspace_valid,jacobian_valid,force_mapping_valid,domain_valid,velocity_valid,acceleration_valid,closure_valid,continuity_valid,asymmetry_valid,finite_valid,pointwise_clipping_applied,parent_reference_sha256
-4,-4.5,-0.014999999999999999,asym_h-4.000_k-4.500_p-0.01500,cd4ae8ed24abc398d049db54323e708e6360412e8bf0d48ebbd6e03a7f71d187,True,True,100,4.5030726609827818,4.0000000000000435,4.5030726609827818,30.799581022298018,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,-0.012500000000000001,asym_h-4.000_k-4.500_p-0.01250,6c0cec5e0e1b0fafd3ee677dd377575cde312ab25627815a2ca847a762938735,True,True,100,4.5003998738185453,4.0000000000000435,4.5003998738185453,30.799549301155906,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,-0.01,asym_h-4.000_k-4.500_p-0.01000,6b95010978f44539be3f8d2975a6d3f38ec0658211faec6f9743dc98a51cdf95,True,True,100,4.5000000000000258,4.0000000000000435,4.5000000000000258,30.799517586540144,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,-0.0074999999999999997,asym_h-4.000_k-4.500_p-0.00750,6bb8a71db66e6a8a20671dcf388db457f8e4cbe252d27c5711bcbd4b654456b7,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799485878451314,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,-0.0050000000000000001,asym_h-4.000_k-4.500_p-0.00500,d3f1e3b993019085ec8ce42b03085dcdffc1454c55d48c4e68f6040c21c46fb2,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799454176889444,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,-0.0025000000000000001,asym_h-4.000_k-4.500_p-0.00250,5e80e345881d27f27af238cf23428bdf05a39b91ba49fc68b802735d520cec5f,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799422481854798,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0,asym_h-4.000_k-4.500_p+0.00000,796af6654b084e4fdeae2eb19d8667b1849afb2c8b74ffb6cb3ad51314b0cd04,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.79939079334779,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.0025000000000000001,asym_h-4.000_k-4.500_p+0.00250,df8de89f1a49194ebf408a63ec8f109efb4fc70f9af69ba4539c0355c271442b,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799359111368688,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.0050000000000000001,asym_h-4.000_k-4.500_p+0.00500,aa36dcfd0caa7a954e9683743dbe65df2ddef36d8238279ee0b3512f47d165e4,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799327435916606,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.0074999999999999997,asym_h-4.000_k-4.500_p+0.00750,ab54c5138fa5e9592f69e9728ffd7caf2bf10648cec681a27851bd9e89b1e98e,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799295766991349,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.01,asym_h-4.000_k-4.500_p+0.01000,7a22a87eca8ce3c7fb3dc4e0a9ae6357244e04837fb53c6c21fc142813e36db9,True,True,100,4.5000000000000506,4.0000000000000435,4.5000000000000506,30.799264104592162,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.012500000000000001,asym_h-4.000_k-4.500_p+0.01250,b86341d980f053754c7a6adeee7759e428207e902d12db498f257aaa998a27ef,True,True,100,4.7580530921216067,4.0000000000000435,4.7580530921216067,30.799232448718648,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.014999999999999999,asym_h-4.000_k-4.500_p+0.01500,310fe7184d7be41ea153efaacbad317118a812430cdc28b5017873cd620473f3,True,True,100,5.0516325957987736,4.0000000000000435,5.0516325957987736,30.799200799370148,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.017500000000000002,asym_h-4.000_k-4.500_p+0.01750,0d038777984677279f203df8bac3a24fbfa5d0a99bccb28649d47334e962eef0,True,True,100,5.3859265780066483,4.0000000000000435,5.3859265780066483,30.799169156545918,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.02,asym_h-4.000_k-4.500_p+0.02000,e5d81e9f717351596c867e5909f71cbe8f18151bb7ade17e501da9043e64eabe,True,True,100,5.7919304056233081,4.0000000000000435,5.7919304056233081,30.799137520245807,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.022499999999999999,asym_h-4.000_k-4.500_p+0.02250,39761bb292ba574514e337cdb83bd5b1eac276b8a168659c403580bf42119f96,True,True,100,6.1972495170213469,4.0000000000000435,6.1972495170213469,30.799105890468756,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.025000000000000001,asym_h-4.000_k-4.500_p+0.02500,f23cfa991909d489889ceb1bc72cb36cd8b8496bfee35e2d6983e77e855b11d5,True,True,100,6.602255090315114,4.0000000000000435,6.602255090315114,30.799074267214586,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.0275,asym_h-4.000_k-4.500_p+0.02750,49e93cab8568fb0382c161200360d888dd4f8e8e15a3d7b8688ddaf246f54fc6,True,True,100,7.0073605236809522,4.0000000000000435,7.0073605236809522,30.79904265048253,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.5,0.029999999999999999,asym_h-4.000_k-4.500_p+0.03000,90c2c65f441ae05693f5811b6f6c3da5d1b3c163d6c499f6b6b16cc9c1a76301,True,True,100,7.4129561789100622,4.0000000000000435,7.4129561789100622,31.467706463114421,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.029999999999999999,asym_h-4.000_k-4.250_p-0.03000,68e38eb4a7bd1a306a50170e895fcfeaaa01787e26d61663550bb745e395d91b,True,True,100,4.3625796209488916,4.0000000000000435,4.3625796209488916,30.968089022921223,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.0275,asym_h-4.000_k-4.250_p-0.02750,98c72fe693d9f52fbd5956760a3c16a51dd372ab7f04a27a7c7f02a6ee9fb8a9,True,True,100,4.3405282257728048,4.0000000000000435,4.3405282257728048,30.039958947619962,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.025000000000000001,asym_h-4.000_k-4.250_p-0.02500,2f82d3e45001086085ac486a090407ef0b4eb5a6fff0461583b66e008c2e8bf1,True,True,100,4.3195221451899588,4.0000000000000435,4.3195221451899588,30.039929322511945,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.022499999999999999,asym_h-4.000_k-4.250_p-0.02250,3bee77044b184ab9d33b053f9406d8dea87a30736a8c6655a7d12c1c1ce9af11,True,True,100,4.2986138668856597,4.0000000000000435,4.2986138668856597,30.039899700539298,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.02,asym_h-4.000_k-4.250_p-0.02000,34b3842041cfbd770100b43e86958fe011453ebeafa438a7e3207a0cb53da622,True,True,100,4.2810254023981127,4.0000000000000435,4.2810254023981127,30.039870081702183,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.017500000000000002,asym_h-4.000_k-4.250_p-0.01750,7590d551b1872972a590684ef63583a8b5fae69c61eb4860eb0510d670f8cc20,True,True,100,4.2667394400862859,4.0000000000000435,4.2667394400862859,30.039840466000857,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.014999999999999999,asym_h-4.000_k-4.250_p-0.01500,71a6d84525ecac0e5345d6cc2f8458d42bcb78d80a8e8e859af94d5ea0347877,True,True,100,4.254377817245123,4.0000000000000435,4.254377817245123,30.039813185984535,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.012500000000000001,asym_h-4.000_k-4.250_p-0.01250,072cbd4f9fb2b4c0d69571d9ca043af51223471f2f75ff7d548875897b30d545,True,True,100,4.2510085643027198,4.0000000000000435,4.2510085643027198,30.039787438366432,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.01,asym_h-4.000_k-4.250_p-0.01000,ab644f9c45c2bb398a94768f98393e0ce82480620532ca201200e2b5e543e342,True,True,100,4.2500000000000151,4.0000000000000435,4.2500000000000151,30.039761692106836,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.0074999999999999997,asym_h-4.000_k-4.250_p-0.00750,ea5721d2de57731e1bb125302fab4f368894ab3974630df5bdebb2fa418f37c1,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.039735947205777,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.0050000000000000001,asym_h-4.000_k-4.250_p-0.00500,26fd2e13ef008d7eb01a71deb1a2ec6cf1cdb6520cf59ae2520fa43e6aa3b79b,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.039710203663493,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,-0.0025000000000000001,asym_h-4.000_k-4.250_p-0.00250,5dba07c03367122bb77b71ecdef9dcd4f477d1dae81b2a0331a36c4b34ca083d,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.03968446147984,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0,asym_h-4.000_k-4.250_p+0.00000,6b878794bf6c6dbf886b37fb250cd96bff8b8161b6d65510de01f4c2cf8b669a,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.039658720655034,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.0025000000000000001,asym_h-4.000_k-4.250_p+0.00250,7ac2d9d24e9382e1667279206b20f9b4473d735c70b6be9c52ae1f8622385c0b,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.039632981189079,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.0050000000000000001,asym_h-4.000_k-4.250_p+0.00500,76e9275d61210cadc26958658a3e5263e37f532f1b03656083be7623ba79ca28,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.03960724308217,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.0074999999999999997,asym_h-4.000_k-4.250_p+0.00750,ed9b426676b4db14e5ae4a847a5d3b7abfcf77e389f91f8c4582c0d6ed4ecb6c,True,True,100,4.2500000000000409,4.0000000000000435,4.2500000000000409,30.039581506334319,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.01,asym_h-4.000_k-4.250_p+0.01000,2a42031ee6b39d39e18d834d645f9fb5ac57eb7d8d6673fd79130b84b89ce51e,True,True,100,4.2867965953703617,4.0000000000000435,4.2867965953703617,30.039555770945686,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.012500000000000001,asym_h-4.000_k-4.250_p+0.01250,7129132c97060ac072327999a7ed1879eff1e05959f48ff8805d984530b8a525,True,True,100,4.5749916281012926,4.0000000000000435,4.5749916281012926,30.039530036916254,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.014999999999999999,asym_h-4.000_k-4.250_p+0.01500,ed6f476c7a3be13d7e3e25f4504465e35aa957858e48e92236a55ec3d3c11f06,True,True,100,4.8685711317784595,4.0000000000000435,4.8685711317784595,30.039504304246336,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.017500000000000002,asym_h-4.000_k-4.250_p+0.01750,8e1659f93f86041378a1fad0b9144eb93b71b83fc3b4e7cad5a8f0afb9848efc,True,True,100,5.2434327907189848,4.0000000000000435,5.2434327907189848,30.039478572935757,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.02,asym_h-4.000_k-4.250_p+0.02000,83bb6d6db2c678630b899c589759fcdb82768009e4b29be5d83a3a9b2f06c6fd,True,True,100,5.6494366183356446,4.0000000000000435,5.6494366183356446,30.039452842984758,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.022499999999999999,asym_h-4.000_k-4.250_p+0.02250,26a338c8589a5ffe15ac17935e5464daebfe3c0e33dd023800e875caa0314b39,True,True,100,6.0547557297336958,4.0000000000000435,6.0547557297336958,30.039427114393444,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.025000000000000001,asym_h-4.000_k-4.250_p+0.02500,645d799e3b73b47d697aec9334fefd76489e486c76d013298d42f3f2f3d3944b,True,True,100,6.4597613030274506,4.0000000000000435,6.4597613030274506,30.039401387161778,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.0275,asym_h-4.000_k-4.250_p+0.02750,765ca213ceb97317ff59a96a13de43a85ae7ed2980e2f1d6677a047e13096bde,True,True,100,6.8648667363933011,4.0000000000000435,6.8648667363933011,30.039375661290059,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4.25,0.029999999999999999,asym_h-4.000_k-4.250_p+0.03000,64593e935840b8e2c5f4bcea18b87955167f0aaedf36d49722d7e8930cc18f89,True,True,100,7.2704623916224111,4.0000000000000435,7.2704623916224111,30.784972775518682,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.029999999999999999,asym_h-4.000_k-4.000_p-0.03000,5adad8e2936cd8863d662f40555c5d6b716f33ab3a620759080e905b0c07e064,True,True,100,4.1222419141516218,4.0000000000000435,4.1222419141516218,31.534269972478345,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.0275,asym_h-4.000_k-4.000_p-0.02750,60f21e391d321025980ee06c109d19fcf21d51e70e823cb291ff80f7df064ab9,True,True,100,4.0995731500040327,4.0000000000000435,4.0995731500040327,29.684597126073967,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.025000000000000001,asym_h-4.000_k-4.000_p-0.02500,70c4ff4bff58e0c2e53bce96aa578b878a3b09dea6828ea4d8ffe5cf6765dbb1,True,True,100,4.0778856114764812,4.0000000000000435,4.0778856114764812,29.315577230101116,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.022499999999999999,asym_h-4.000_k-4.000_p-0.02250,88ee21ce5a42b576a0a002283567c7214dc2fd6b759e48badc7b6b198f26225b,True,True,100,4.0568461462052632,4.0000000000000435,4.0568461462052632,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.02,asym_h-4.000_k-4.000_p-0.02000,594180051f517cd0869599dcf16c4526319021386fe15b2c356a7c46f3c1a77a,True,True,100,4.0371728987810815,4.0000000000000435,4.0371728987810815,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.017500000000000002,asym_h-4.000_k-4.000_p-0.01750,8cc32550feab93a83494b7728c39051caab20d0582d86618224ff51ad55d914c,True,True,100,4.0213734912067611,4.0000000000000435,4.0213734912067611,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.014999999999999999,asym_h-4.000_k-4.000_p-0.01500,2a36cd19cc1b59a772265c2276d4856f4a21a9d56c7a51c0939ead4bb99cdd10,True,True,100,4.0084560870648414,4.0000000000000435,4.0084560870648414,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.012500000000000001,asym_h-4.000_k-4.000_p-0.01250,0e0444e2b1d5a46a0aede04ab47ac67125f4a183acb34d41c6d0ca650b1c9392,True,True,100,4.0017813768314312,4.0000000000000435,4.0017813768314312,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.01,asym_h-4.000_k-4.000_p-0.01000,29ed3d092802cdce314078daf590e33130dd5c6a2a95e9de4a9ab88fcb57380b,True,True,100,4.0000000000000435,4.0000000000000435,4.0000000000000311,29.315577230101081,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.0074999999999999997,asym_h-4.000_k-4.000_p-0.00750,d67e8add452cdfdd87551c1ca3a8fd8378918576e282b2853952cba4c1619664,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.0050000000000000001,asym_h-4.000_k-4.000_p-0.00500,5ba9af8c0b78ab782bbb4c4c0a81b25e8f379c12d2afb42ed1720378018c9255,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,-0.0025000000000000001,asym_h-4.000_k-4.000_p-0.00250,8573d642ea0afa9cfe6e21ff4afda2d38656840e6931a5762138bfbc494c5b06,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0,asym_h-4.000_k-4.000_p+0.00000,cc755b94c1e60cef2a4655e2f028036e303919f66485e01a89f5956f9de94ef4,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.0025000000000000001,asym_h-4.000_k-4.000_p+0.00250,1b7ad6132a2f6665f9af86e91561b6363df9f1bb58cf08085fa210451a379f84,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.0050000000000000001,asym_h-4.000_k-4.000_p+0.00500,0b7867778af8d3b61e0643850b9caffc1f79ad4deef1a518f92d3580bbec7364,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.0074999999999999997,asym_h-4.000_k-4.000_p+0.00750,6154da30a785662aa3ca1003d111ae0e1c40f5ec4c7dea1ccd0e2241d6e999ca,True,True,100,4.0000000000000568,4.0000000000000435,4.0000000000000568,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.01,asym_h-4.000_k-4.000_p+0.01000,0e1bb2b5662714f67a1fd96c9f600c43c82b7a1ae2abf0be24a1df2d7da59454,True,True,100,4.1001072717482101,4.0000000000000435,4.1001072717482101,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.012500000000000001,asym_h-4.000_k-4.000_p+0.01250,4000745c2df6d7be47d88c046b342f6072912417f15cddc34af2fe0f3179ccb0,True,True,100,4.3919301640809785,4.0000000000000435,4.3919301640809785,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.014999999999999999,asym_h-4.000_k-4.000_p+0.01500,605c6240fa3496c3ab728d046d4306ed531c62457f4e6a1415a7e8e83f98a107,True,True,100,4.694478454260226,4.0000000000000435,4.694478454260226,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.017500000000000002,asym_h-4.000_k-4.000_p+0.01750,521a9b80dc612d28c7c5eed4ee24e1050753cdd7f607fea075ceb7c8d1d1b2af,True,True,100,5.1009390034313338,4.0000000000000435,5.1009390034313338,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.02,asym_h-4.000_k-4.000_p+0.02000,98336952afff065cb147434204a9ad2b45f38d89d2ec999fd2f76efcd56f07a4,True,True,100,5.5069428310479935,4.0000000000000435,5.5069428310479935,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.022499999999999999,asym_h-4.000_k-4.000_p+0.02250,2b599f39ac62ae21fc42a8ff759363b81b562aa09c404fb02758e6dc23ff5e51,True,True,100,5.9122619424460323,4.0000000000000435,5.9122619424460323,29.315577230101209,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.025000000000000001,asym_h-4.000_k-4.000_p+0.02500,aa82a400e71ec81703998adfd9b14cb6f95ec137169ac49fcd5b8389863099a1,True,True,100,6.3172675157397995,4.0000000000000435,6.3172675157397995,29.315577230101116,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.0275,asym_h-4.000_k-4.000_p+0.02750,4a29889eaf1a75916536a1145794cd03d5d123a76d8acb62408278ea86848bb7,True,True,100,6.7223729491056377,4.0000000000000435,6.7223729491056377,29.315577230101116,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-4,0.029999999999999999,asym_h-4.000_k-4.000_p+0.03000,ca1e8e39cfa9722b1629c927c87bcf62f4a2c1d403d2bf6bbf5a7ba032d232ae,True,True,100,7.1279686043347477,4.0000000000000435,7.1279686043347477,30.11721894643647,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-3.75,-0.029999999999999999,asym_h-4.000_k-3.750_p-0.03000,b14d9cb0235322ca8ec5a84aa322cb630ddba5d7b0d51fc3bb17933efb913d0d,True,True,100,4.0000000000000435,4.0000000000000435,3.8832176871498936,32.103110580554556,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-4,-3.75,-0.0275,asym_h-4.000_k-3.750_p-0.02750,8cef8e6a8f8cc5446f0a4ce5171a480103491330335a925defcfe486b1c1e691,True,True,100,4.0000000000000435,4.0000000000000435,3.8589004477615063,30.244112356612899,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
