hip_delta,knee_delta,phase_delta,trajectory_id,trajectory_sha256,trajectory_admissible,trajectory_feasible,domain_coverage,max_joint_deviation_deg,hip_max_deviation_deg,knee_max_deviation_deg,max_pull_deviation_mm,invalid_reason,alpha_bounds_valid,global_rom_valid,workspace_valid,jacobian_valid,force_mapping_valid,domain_valid,velocity_valid,acceleration_valid,closure_valid,continuity_valid,asymmetry_valid,finite_valid,pointwise_clipping_applied,parent_reference_sha256
-3.75,-2,0.014999999999999999,asym_h-3.750_k-2.000_p+0.01500,0dfdade5976a7e472ff6afcc528cb48349dacead199f71acf46a0c69918d7e24,True,True,100,3.7500000000000338,3.7500000000000338,3.5574931924889559,24.339683157956252,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.017500000000000002,asym_h-3.750_k-2.000_p+0.01750,18ceeeba6d09476a3fa35615a9eafba07d9221f5f66d387cae57125fd1391872,True,True,100,3.9655629920573356,3.7500000000000338,3.9655629920573356,24.332247303157242,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.02,asym_h-3.750_k-2.000_p+0.02000,88985221226d09422fafe545ac6d830edb5ddca95c8301c69ca6e70ba9885fd7,True,True,100,4.3740832105987186,3.7500000000000338,4.3740832105987186,24.325215672502569,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.022499999999999999,asym_h-3.750_k-2.000_p+0.02250,e0802fc3096dbcec3c7fc96294124fc1588bff48042557ec6cc142e549c670f5,True,True,100,4.7831400007894205,3.7500000000000338,4.7831400007894205,24.318554320625886,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.025000000000000001,asym_h-3.750_k-2.000_p+0.02500,6c88835111f4e452df9de2deef84fc50bd01a5eb7ffa5ea931945fe82108dba1,True,True,100,5.1924328585977904,3.7500000000000338,5.1924328585977904,24.31198355504009,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.0275,asym_h-3.750_k-2.000_p+0.02750,b6b4fcc9c0642774d7af4c9f9ed93cbe5d5bf1e0edf0d71b4eccb13ecd82b180,True,True,100,5.6016388677942786,3.7500000000000338,5.6016388677942786,24.305503298734195,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-2,0.029999999999999999,asym_h-3.750_k-2.000_p+0.03000,1ae6fbedc2361d48fe5cfcf66935652f16b87d3b39e7dd843c59d2d7e37bf6f7,True,True,100,6.0104310891710684,3.7500000000000338,6.0104310891710684,24.707444744134914,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.029999999999999999,asym_h-3.750_k-1.750_p-0.03000,f2e364922b725810b7f2243a354f7780515a52e79b0a2ee9288a1d820742a857,True,True,100,4.0951887862935532,3.7500000000000338,4.0951887862935532,35.66728473061135,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.0275,asym_h-3.750_k-1.750_p-0.02750,e107631173328d27a61aed01408ebe0cbe47ea0e2fc76055db8a0e68c8019cc4,True,True,100,3.7500000000000338,3.7500000000000338,3.6826128382513028,33.734102479633691,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.025000000000000001,asym_h-3.750_k-1.750_p-0.02500,1cde91d0545cd18d859e63db3ec606b07fcc674d4c4ffafbbb623e996fdbc02d,True,True,100,3.7500000000000338,3.7500000000000338,3.2707617685016843,31.85619395210152,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.022499999999999999,asym_h-3.750_k-1.750_p-0.02250,d679b8f4c052510b27bbeff47af62a14918e2a840ad9907e7e594362aa3cf804,True,True,100,3.7500000000000338,3.7500000000000338,2.8592798888692217,30.005584577421843,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.02,asym_h-3.750_k-1.750_p-0.02000,2a1a6430f6726016d37478121646e19228f96628f80029cddda743de9cf0b1e8,True,True,100,3.7500000000000338,3.7500000000000338,2.4477336929981139,28.17692265805098,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.017500000000000002,asym_h-3.750_k-1.750_p-0.01750,215d0aa8e737f472eecbb3b5b6e4b051689daff964105f20dc74996153d3bee8,True,True,100,3.7500000000000338,3.7500000000000338,2.0686597711765256,26.441522932691541,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.014999999999999999,asym_h-3.750_k-1.750_p-0.01500,b016549de3464a3188a251171f9676e4073ae5b740417118a987e9d06096f11f,True,True,100,3.7500000000000338,3.7500000000000338,1.8428025807494872,24.747913934718362,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.012500000000000001,asym_h-3.750_k-1.750_p-0.01250,9f2544457da205bbb0b3d4d334baadc04af932ca9485c2c168b9c004367b3c29,True,True,100,3.7500000000000338,3.7500000000000338,1.7985274934269964,24.279374418507633,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.01,asym_h-3.750_k-1.750_p-0.01000,531d94f6c0a0a79317829095bf71b4381ef5153acfd7f6de10a78835272b2283,True,True,100,3.7500000000000338,3.7500000000000338,1.7764607988715866,24.272103522946125,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.0074999999999999997,asym_h-3.750_k-1.750_p-0.00750,c3e666275c5a7efb0f46bae7536af1fec4489449ecd182929c7d2cea421edd4f,True,True,100,3.7500000000000338,3.7500000000000338,1.7585643123139956,24.265057169942182,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.0050000000000000001,asym_h-3.750_k-1.750_p-0.00500,83e46abbe4650b6f66f88584bcc3cc062a56637fe5326baa969225a4541855f4,True,True,100,3.7500000000000338,3.7500000000000338,1.7502674136517773,24.258235995676625,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,-0.0025000000000000001,asym_h-3.750_k-1.750_p-0.00250,6b3e30363fb55c366d497b7ee4a90caf9c13fe47b551eec1eb3f95276cba6db7,True,True,100,3.7500000000000338,3.7500000000000338,1.7500000000000437,24.251640650768763,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0,asym_h-3.750_k-1.750_p+0.00000,6c7a74ff058397a4edc3434d7c2905ed183ebfbffc527076f3c50f745ccd7b5f,True,True,100,3.7500000000000338,3.7500000000000338,1.7500000000000437,24.245271800278417,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.0025000000000000001,asym_h-3.750_k-1.750_p+0.00250,2f6e316441f26716d3105958e1ac9cae55c905fb68a4b8df16f99457fd9283c8,True,True,100,3.7500000000000338,3.7500000000000338,1.7500000000000437,24.239210156346825,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.0050000000000000001,asym_h-3.750_k-1.750_p+0.00500,49ba215c62edbdb5d23dae10074e1d869a3ebf99b4ab748ac3e3cc1da6006577,True,True,100,3.7500000000000338,3.7500000000000338,1.8647844126904778,24.233355381193366,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.0074999999999999997,asym_h-3.750_k-1.750_p+0.00750,ea37beadaf657cf0d622c52d28226aefdfcabc573470a00b91021570a8343fa0,True,True,100,3.7500000000000338,3.7500000000000338,2.1966453936819406,24.227690375987983,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.01,asym_h-3.750_k-1.750_p+0.01000,66c635cbf965a8c69147e114b7a380af6226d100fe57095529c53484e280b754,True,True,100,3.7500000000000338,3.7500000000000338,2.6028969177908121,24.222215893436871,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.012500000000000001,asym_h-3.750_k-1.750_p+0.01250,d5af6889c05f78a82d0dd7aafb9d5e2b320fe8c2dcf3c10eb3bbcb06737102e2,True,True,100,3.7500000000000338,3.7500000000000338,3.01131342125404,24.216932655563976,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.014999999999999999,asym_h-3.750_k-1.750_p+0.01500,447e00c569aea57048c03d0718005f589c881884d3c7555960a7e92d9bdafd50,True,True,100,3.7500000000000338,3.7500000000000338,3.4193452395717157,24.211857678922051,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.017500000000000002,asym_h-3.750_k-1.750_p+0.01750,c2491b6b428466e6ec1b89b68d32659b4cdc9c7bc18958e652b305915beb1a9f,True,True,100,3.827415039140095,3.7500000000000338,3.827415039140095,24.207095930515667,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.02,asym_h-3.750_k-1.750_p+0.02000,11e4c75a59b0cd981423b813b0b4b1264db47e95857aef3cb4c0fbd6099a0f9c,True,True,100,4.2359352576814784,3.7500000000000338,4.2359352576814784,24.202566935172165,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.022499999999999999,asym_h-3.750_k-1.750_p+0.02250,be5aa4f13fa201f834285ef0b7bbd0540c128d5a941629db57f6a37d76f063d7,True,True,100,4.6449920478721802,3.7500000000000338,4.6449920478721802,24.198271470857396,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.025000000000000001,asym_h-3.750_k-1.750_p+0.02500,0e9fcff737165997be16e677557e606c8a984435b95cc7157f7707c62abd093c,True,True,100,5.0542849056805501,3.7500000000000338,5.0542849056805501,24.194210310480276,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.0275,asym_h-3.750_k-1.750_p+0.02750,1fad6dbc7712af65c7413a2aea67ea5c612a34b9e9b0421cb8bc08fc9391e9eb,True,True,100,5.4634909148770374,3.7500000000000338,5.4634909148770374,24.190384221814774,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.75,0.029999999999999999,asym_h-3.750_k-1.750_p+0.03000,15cf1fc91ea7cf2d34e522fbc48b7d6ba8234a272216b1329054871d4ae5f00b,True,True,100,5.8722831362538281,3.7500000000000338,5.8722831362538281,24.186793967422219,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.029999999999999999,asym_h-3.750_k-1.500_p-0.03000,bd0985b15af1824658dafc2fb6150a16df7b50caf21a4401de5ea1d8379d56ea,True,True,100,4.2157955776572074,3.7500000000000338,4.2157955776572074,36.259160759435524,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.0275,asym_h-3.750_k-1.500_p-0.02750,f7b05cee992cebb905a8df57cefefc840a6bcfc8308921c73b7d448930e86532,True,True,100,3.803219629614957,3.7500000000000338,3.803219629614957,34.323670148645967,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.025000000000000001,asym_h-3.750_k-1.500_p-0.02500,b3a6c5f804e4b0b488b7ea486612fcb3541cd2f83cf8ecaa83a59cf8cf63a731,True,True,100,3.7500000000000338,3.7500000000000338,3.3913685598653385,32.450525410660724,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.022499999999999999,asym_h-3.750_k-1.500_p-0.02250,414ae4ee9ec6b0bebd8d8938353cf93286ff0a79d48b41bb42e954ff43429d35,True,True,100,3.7500000000000338,3.7500000000000338,2.9798866802328758,30.591111014568675,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.02,asym_h-3.750_k-1.500_p-0.02000,37c6026bd796786a89c0045d8d19b28b57696de05731bfd1a1202ce31d4e0690,True,True,100,3.7500000000000338,3.7500000000000338,2.5683404843617681,28.759427074709656,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.017500000000000002,asym_h-3.750_k-1.500_p-0.01750,ae047f242fa0320adbf067bc38b2c184faaf1b1a6aded1d4f19c9c3995a5ae1a,True,True,100,3.7500000000000338,3.7500000000000338,2.1563131165007223,27.013800253035853,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.014999999999999999,asym_h-3.750_k-1.500_p-0.01500,66f046a4edd2399e789413d66b171929a4a77db8bb114a4cd45d167347e2551d,True,True,100,3.7500000000000338,3.7500000000000338,1.7683294207839622,25.302960850187091,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.012500000000000001,asym_h-3.750_k-1.500_p-0.01250,f484c57eb35069cbfa065b772baf78c5cd015af855d8d23a7eab4e504ae455a6,True,True,100,3.7500000000000338,3.7500000000000338,1.5595343797847234,24.190371380200922,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.01,asym_h-3.750_k-1.500_p-0.01000,1541dc1e79675f1bb9c155a60aec1f46259a2304c5117972549bff63fa5fdcdf,True,True,100,3.7500000000000338,3.7500000000000338,1.5351888140969254,24.186943478582993,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.0074999999999999997,asym_h-3.750_k-1.500_p-0.00750,feb2d59c0dd278675bf4568a835b1596713e0276b899705d8bc0ecddad085877,True,True,100,3.7500000000000338,3.7500000000000338,1.5140920322326494,24.183795785478921,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.0050000000000000001,asym_h-3.750_k-1.500_p-0.00500,279c3761b319cc0ae080bff50c7591dfad6683769d2906dfbcdda8cc6a16e261,True,True,100,3.7500000000000338,3.7500000000000338,1.5010283653314132,24.180928985678445,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,-0.0025000000000000001,asym_h-3.750_k-1.500_p-0.00250,db74659f990e06fdba3a1c84a511310dcc7861f40e7e9e05897df9b9915470d4,True,True,100,3.7500000000000338,3.7500000000000338,1.5000000000000593,24.178343725227137,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0,asym_h-3.750_k-1.500_p+0.00000,a87b9b52fc1af8e42690d1e12836d87689856f8946dd57566a457ca1e1d57f3a,True,True,100,3.7500000000000338,3.7500000000000338,1.5000000000000593,24.176040611286847,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.0025000000000000001,asym_h-3.750_k-1.500_p+0.00250,9512c90f0ecd6b3285f2e398e0d220b80ece071402ab977994d9f821d2ca1c66,True,True,100,3.7500000000000338,3.7500000000000338,1.5000000000000593,24.174020195595627,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.0050000000000000001,asym_h-3.750_k-1.500_p+0.00500,c62911e9b65edb865ec3559ae0d9d6cebebd4f83b707500d65836c934832d843,True,True,100,3.7500000000000338,3.7500000000000338,1.6817229486701639,24.1722829449762,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.0074999999999999997,asym_h-3.750_k-1.500_p+0.00750,06299ece4f7b1278ac63ef54d8a7bafb6edb66371b830e420f87c3c9802a7fd7,True,True,100,3.7500000000000338,3.7500000000000338,2.0556141626444799,24.17082932524756,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.01,asym_h-3.750_k-1.500_p+0.01000,3ef2b8a48fc6fa01b67c41bc3442d8d71ed9dee823b86cba855ab3dbde61665d,True,True,100,3.7500000000000338,3.7500000000000338,2.4647489648735719,24.169659822585597,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.012500000000000001,asym_h-3.750_k-1.500_p+0.01250,696587c3948277c76eb5bd7414f74cf6449f1f4e783d7fc8792f7119d2f8d0e8,True,True,100,3.7500000000000338,3.7500000000000338,2.8731654683367993,24.168774943513256,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.014999999999999999,asym_h-3.750_k-1.500_p+0.01500,00436550a2ed9f126d626fb33e2da2e5a8d5296134bef71f6bdf430f329c8e43,True,True,100,3.7500000000000338,3.7500000000000338,3.281197286654475,24.168175214889651,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.017500000000000002,asym_h-3.750_k-1.500_p+0.01750,33decde7b43b7f2b2b34f6534a360865c95385ccef3b9a487f65a799052e55b8,True,True,100,3.7500000000000338,3.7500000000000338,3.6892670862228547,24.167861183896715,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.02,asym_h-3.750_k-1.500_p+0.02000,6792ce829dff8bebfb27b8d94952f1452f865170a5edbf44ce2feb70ac36da7b,True,True,100,4.0977873047642372,3.7500000000000338,4.0977873047642372,24.167833418024625,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.022499999999999999,asym_h-3.750_k-1.500_p+0.02250,e4d733ddaff7e70429e4693095d2669884df47d12c389610c2b68c8f6b636cf6,True,True,100,4.5068440949549391,3.7500000000000338,4.5068440949549391,24.168929603310435,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.025000000000000001,asym_h-3.750_k-1.500_p+0.02500,b40580b88f2af0dccbf8d86dd748de536da80eac1f583ddbacd50a6163998262,True,True,100,4.9161369527633099,3.7500000000000338,4.9161369527633099,24.170398155986668,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.0275,asym_h-3.750_k-1.500_p+0.02750,b155622355a2599063d4a3d31662f8294116f4e7b7ddb29b5cce409e8101f7af,True,True,100,5.3253429619597972,3.7500000000000338,5.3253429619597972,24.172215028047077,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.5,0.029999999999999999,asym_h-3.750_k-1.500_p+0.03000,b62af321049f2184ac4d22c3ea15e2dafdd5734eb31a825efd5c875fcccfa406,True,True,100,5.7341351833365879,3.7500000000000338,5.7341351833365879,24.174380936656824,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.029999999999999999,asym_h-3.750_k-1.250_p-0.03000,3409aef81cc9438cad18cee91d2573d50231505b43de4ff5c2c445b4102f8016,True,True,100,4.3364023690208615,3.7500000000000338,4.3364023690208615,36.852558583574556,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.0275,asym_h-3.750_k-1.250_p-0.02750,47315da7ee01f00efb86af2e91b19432bf61fe73787af1d6e2be73bf2345904b,True,True,100,3.9238264209786111,3.7500000000000338,3.9238264209786111,34.927421395673989,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.025000000000000001,asym_h-3.750_k-1.250_p-0.02500,7bc2e7ae1b026dd564982eefa2bab5de2f315c5a7481d318812854a2066a43c3,True,True,100,3.7500000000000338,3.7500000000000338,3.5119753512289926,33.047341687371613,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.022499999999999999,asym_h-3.750_k-1.250_p-0.02250,532a3e555851184e1804485dfed3dd1b02d086fe34546aac7ec53356453e5afe,True,True,100,3.7500000000000338,3.7500000000000338,3.10049347159653,31.179613933999036,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.02,asym_h-3.750_k-1.250_p-0.02000,f31b564236c9da5bbe62ace0fe2a14bd653dec9dbe06f4980b1427bdb89947f7,True,True,100,3.7500000000000338,3.7500000000000338,2.6889472757254222,29.349925148416407,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.017500000000000002,asym_h-3.750_k-1.250_p-0.01750,0504ecea98f22138d45498343b66878d0933da9d418469865b1f030b0cccad4e,True,True,100,3.7500000000000338,3.7500000000000338,2.2769199078643765,27.591076000756463,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.014999999999999999,asym_h-3.750_k-1.250_p-0.01500,e3a666dd3f8893b4fc72efe00a313deb267b6102eaa400fc2587ab46bf58cb05,True,True,100,3.7500000000000338,3.7500000000000338,1.8643644659250558,25.86410062348622,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.012500000000000001,asym_h-3.750_k-1.250_p-0.01250,7746a58f06b87344a4fb8a8baddb5cab76b072f17552ed51f5706678e1af2a33,True,True,100,3.7500000000000338,3.7500000000000338,1.4693246797231565,24.227433582590827,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.01,asym_h-3.750_k-1.250_p-0.01000,70367eb1e6a6424a3ac3fe9f8661e738f66902ca782837d49a4a1c7beca0d7cc,True,True,100,3.7500000000000338,3.7500000000000338,1.2954466722094087,24.169525846073615,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.0074999999999999997,asym_h-3.750_k-1.250_p-0.00750,e378dab864f1561b37b3eee56c3c4c68dbf9a95cdffbc70a8240d174938ff4b8,True,True,100,3.7500000000000338,3.7500000000000338,1.2719728897049027,24.171120938995113,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.0050000000000000001,asym_h-3.750_k-1.250_p-0.00500,2bd45a45cfc79618b556d89dece8af9c3ea0239abf7a5a5a981a279f7c942a9a,True,True,100,3.7500000000000338,3.7500000000000338,1.2541795601379007,24.173055710650857,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,-0.0025000000000000001,asym_h-3.750_k-1.250_p-0.00250,cf770bd519313151929af223fc4412a9f639b64ae36fabc14bab07536bbd9c19,True,True,100,3.7500000000000338,3.7500000000000338,1.2500000000000495,24.175331264529568,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
-3.75,-1.25,0,asym_h-3.750_k-1.250_p+0.00000,0b1a8da8e181dc8672fdfbde63b0070e15ae35edfecddad639602ce95c2e68eb,True,True,100,3.7500000000000338,3.7500000000000338,1.2500000000000495,24.177948708923505,,True,True,True,True,True,True,True,True,True,True,True,True,False,f63bdea2e0d346d73151eedaac73e887f1028c99a6eb15cfc3bc44cfd088a881
