subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.8500490071139892,-0.6283185307179586,70.0,106.0,0.1436484601967809,0.3946709007300815,0.3863535585092651,0.2183353250423395,True,False,0.12111897368822817,1.8194555128295289,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.943672059196615,-5.0793322974836705,31.415926535897928,20.106192982974676,46.35959859509454,15.026860685491005,-140.8317088098807,40.406154756425664,146.51357462198257,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.8675022996339323,-0.6457718232379019,70.0,107.0,0.1436484601967809,0.3946709007300815,0.3832391132109687,0.214126393784467,True,False,0.12049439925134248,1.7866438096139834,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.87849294799387,-5.014153186280924,31.415926535897928,20.315632493213993,46.2944194838918,15.301479306933068,-140.71886876745845,42.174180609766815,146.90289832844832,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.884955592153876,-0.6632251157578453,70.0,108.0,0.1436484601967809,0.3946709007300815,0.3800516862787975,0.209972458132384,True,False,0.11983312105318931,1.7542536068614092,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.811786477157387,-4.947446715444443,31.415926535897928,20.525072003453317,46.227713013055315,15.577625288008875,-140.60122194537865,43.95541298167693,147.31185268987488,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.9024088846738192,-0.6806784082777886,70.0,109.0,0.1436484601967809,0.3946709007300815,0.3767922486338721,0.2058747834151302,True,False,0.11913534052551387,1.722272053154213,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.74357296612439,-4.879233204411446,31.415926535897928,20.734511513692635,46.159499502022314,15.85527830928119,-140.47843804624264,45.75075935680129,147.7407308010759,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.9198621771937625,-0.6981317007977319,70.0,110.0,0.1436484601967809,0.3946709007300815,0.3734617931324743,0.2018346178241196,True,False,0.11840127021902445,1.6906867498105445,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.673873193391136,-4.809533431678192,31.415926535897928,20.943951023931955,46.08979972928906,16.13441759225376,-140.35017516735803,47.56115910506668,148.18986309773535,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.9373154697137056,-0.7155849933176752,70.0,111.0,0.1436484601967809,0.3946709007300815,0.3700613342636125,0.1978531920329292,True,False,0.1176311337386474,1.6594857318322187,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.602708390183597,-4.738368628470652,31.415926535897928,21.153390534171272,46.018634926081525,16.41502190570062,-140.2160786725242,49.38758658142625,148.65961935454217,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.9547687622336491,-0.7330382858376185,70.0,112.0,0.1436484601967809,0.3946709007300815,0.3665919078399992,0.193931718822424,True,False,0.11682516567541522,1.6286574503175724,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.530100233990215,-4.665760472277271,31.415926535897928,21.362830044410593,45.94602676988814,16.697069572133323,-140.07577998081752,51.23105445364476,149.15041092020738,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.9722220547535925,-0.7504915783575619,70.0,113.0,0.1436484601967809,0.3946709007300815,0.363054570682532,0.1900713927113319,True,False,0.11598361153500751,1.598190756391449,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.456070841958745,-4.5917310802458,31.415926535897928,21.572269554649914,45.87199737785667,16.980538474404113,-139.92889526269454,53.09261728472616,149.66269321237186,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,1.989675347273536,-0.7679448708775052,70.0,114.0,0.1436484601967809,0.3946709007300815,0.3594504002983761,0.1862733895923823,True,False,0.11510672766296767,1.5680748867548202,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.38064276415913,-4.516303002446186,31.415926535897928,21.781709064889235,45.79656930005706,17.26540606244305,-139.77502403262937,54.973375399609395,150.19696849853028,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.007128639793479,-0.7853981633974483,70.0,115.0,0.1436484601967809,0.3946709007300815,0.3557804945527452,0.1825388663741172,True,False,0.1141947811666179,1.5382994510270263,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.303838976714566,-4.439499215001621,31.415926535897928,21.991148575128552,45.7197655126125,17.55164936012693,-139.61374762624513,56.87447906921654,150.75378899264726,True,
