subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.0872664625997164,-0.0349065850398865,3.0,5.0,0.419424404596921,0.0219811016220364,0.7192416527026497,0.0115112526112861,True,False,0.010981623586204916,55.29623765883066,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.599384001635435,-8.156947978863698,-1.8325957145940472,-1.0471975511965985,43.766788287041386,-9.204145530060297,-592.0830493642444,51.37518190179881,594.3077878169738,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.1047197551196597,-0.0523598775598298,3.0,6.0,0.419424404596921,0.0219811016220364,0.7190132650232931,0.0062803147491532,True,False,0.013170586371724325,46.06732014967811,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.59317039507579,-8.150734372304052,-1.8325957145940472,-0.837758040957279,43.76057468048174,-8.988492413261332,-504.7106662390965,56.45352431422863,507.8581071746417,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.122173047639603,-0.0698131700797731,3.0,7.0,0.419424404596921,0.0219811016220364,0.7186936196748682,0.0010541594987988,True,False,0.015355537269048576,39.473227680032444,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.5844739958684,-8.142037973096665,-1.8325957145940472,-0.6283185307179593,43.75187828127435,-8.770356503814623,-442.21122914040757,60.22833086118483,446.29387517217214,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.0872664625997164,-0.0174532925199432,4.0,5.0,0.4189769011091261,0.0292977189725326,0.7189312096560435,0.0240619970413475,True,False,0.010981623586204916,55.29623765883089,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.56316383896366,-8.160676900050854,-1.5707963267948977,-1.0471975511965985,43.99236751216876,-9.207874451247452,-598.8068894583797,41.14980336413057,600.2191243035553,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1047197551196597,-0.0349065850398866,4.0,6.0,0.4189769011091261,0.0292977189725326,0.7187941492148548,0.0188278699617823,True,False,0.013170586371724325,46.067320149678224,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.55943491777651,-8.156947978863698,-1.5707963267948977,-0.837758040957279,43.98863859098161,-8.994706019820978,-510.4716160356035,47.82669060764239,512.7071904240078,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.122173047639603,-0.0523598775598298,4.0,7.0,0.4189769011091261,0.0292977189725326,0.7185657615354983,0.0135969320996494,True,False,0.015355537269048576,39.47322768003232,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.55322131121686,-8.150734372304052,-1.5707963267948977,-0.6283185307179593,43.98242498442196,-8.779052903022011,-447.2860587493137,52.74493838044546,450.3852205348789,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1396263401595463,-0.0698131700797731,4.0,8.0,0.4189769011091261,0.0292977189725326,0.7182461161870735,0.008370776849295,True,False,0.01753581072096824,34.52590016428332,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.54452491200947,-8.142037973096665,-1.5707963267948977,-0.4188790204786397,43.97372858521457,-8.560916993575304,-399.81828999380093,56.56409131048907,403.7996550758166,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1570796326794896,-0.0872664625997164,4.0,9.0,0.4189769011091261,0.0292977189725326,0.7178353105366498,0.0031509961482351,True,False,0.019710742595069084,30.676415237135632,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.533348369161786,-8.13086143024898,-1.5707963267948977,-0.20943951023932017,43.96255204236689,-8.340300940488302,-362.8283321989627,59.65056432390586,367.69904605593047,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0872664625997164,0.0872664625997164,0.0,5.0,5.0,0.4184017731985331,0.0366054119540164,0.718401773198533,0.0366054119540164,True,False,0.010981623586204916,55.29623765883123,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.51306469520625,-8.16192,-1.308996938995748,-1.0471975511965985,44.204067756210506,-9.209117551196599,-605.1358340890213,30.697058503988668,605.9139271376857,True,
heavy_leg,ROM_PROTOCOL_V2,q_hip - q_knee,0.0872664625997164,0.1047197551196597,-0.0174532925199433,5.0,6.0,0.4184017731985331,0.0366054119540164,0.7183560817454504,0.0313696900228313,True,False,0.013170586371724325,46.067320149678245,False,True,9.1,5.2,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,45.5118215952571,-8.160676900050854,-1.308996938995748,-0.837758040957279,44.202824656261356,-8.998434941008133,-515.9031684506515,39.0044754853157,517.3755196424603,True,
