subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.413716694115407,-0.8028514559173916,35.0,81.0,0.3440438586013765,0.2409021032674393,0.5524413697390758,0.025100163165844,True,False,0.12444873091498737,2.8268479044713195,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.986834883246296,-4.361343113089768,6.544984694978735,14.870205226991686,34.53181957822503,10.508862113901918,-104.47575752815824,57.76081004299936,119.3796259330124,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.4311699866353502,-0.8203047484373349,35.0,82.0,0.3440438586013765,0.2409021032674393,0.548643366620126,0.0214959927816882,True,False,0.12477377666143784,2.777402438236228,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.90735027397292,-4.281858503816391,6.544984694978735,15.079644737231007,34.452334968951654,10.797786233414616,-103.97268499046024,58.721823397549386,119.4092616477401,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.4486232791552935,-0.8377580409572782,35.0,83.0,0.3440438586013765,0.2409021032674393,0.544783040509034,0.017958655624221,True,False,0.12506081510680656,2.7289399769469784,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.826561369119986,-4.201069598963456,6.544984694978735,15.289084247470328,34.37154606409872,11.08801464850687,-103.47188573958468,59.6812449795298,119.44991477942678,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.4660765716752369,-0.8552113334772216,35.0,84.0,0.3440438586013765,0.2409021032674393,0.5408615672985287,0.0144892292006077,True,False,0.12530975881640244,2.68142433692883,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.74449277777053,-4.119001007614001,6.544984694978735,15.498523757709647,34.28947747274927,11.379522750095646,-102.97300880804275,60.63932053902205,119.50132944204223,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.4835298641951802,-0.8726646259971649,35.0,85.0,0.3440438586013765,0.2409021032674393,0.5368801415073383,0.0110887703317459,True,False,0.12552053195955992,2.6348210178928246,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.661169498812498,-4.035677728655968,6.544984694978735,15.707963267948966,34.206154193791235,11.672285539292997,-102.47571244704957,61.59628937110137,119.56326570405665,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.5009831567151235,-0.8901179185171082,35.0,86.0,0.3440438586013765,0.2409021032674393,0.5328399759163278,0.007758314830348,True,False,0.12569307033273783,2.5890971048102895,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.57661691332383,-3.951125143167299,6.544984694978735,15.917402778188286,34.12160160830256,11.966277635020987,-101.97966326333896,62.552384920245906,119.63549882252597,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.5184364492350666,-0.9075712110370512,35.0,87.0,0.3440438586013765,0.2409021032674393,0.5287423011990741,0.0044988771854227,True,False,0.1258273213790763,2.5442211765527456,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.490860776841142,-3.865369006684614,6.544984694978735,16.126842288427603,34.035845471819876,12.26147328174299,-101.48453539553938,63.50783535704453,119.71781854087536,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6108652381980153,1.53588974175501,-0.9250245035569946,35.0,88.0,0.3440438586013765,0.2409021032674393,0.524588365546991,0.0013114502532514,True,False,0.12592324420440607,2.500163220759649,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,27.40392721151435,-3.77843544135782,6.544984694978735,16.336281798666924,33.94891190649309,12.557846357309105,-100.99000972549558,64.46286413043512,119.81002844609725,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.0872664625997164,0.5410520681182421,36.0,5.0,0.3397871376374779,0.2468698059628387,0.5969373278481116,0.4013812284358549,True,False,0.010981623586204926,55.29623765883075,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.71482192229375,-5.381639180728142,6.8067840827778845,-1.0471975511965985,35.52160600507163,-6.42883673192474,-482.33078463171796,-264.8132550408361,550.2445327749941,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.1047197551196597,0.5235987755982988,36.0,6.0,0.3397871376374779,0.2468698059628387,0.5995947587728095,0.3968698059628386,True,False,0.013170586371724337,46.06732014967815,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.77043663668583,-5.43725389512022,6.8067840827778845,-0.837758040957279,35.57722071946371,-6.275011936077499,-416.13703892395836,-216.10429923943815,468.90415152157556,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.122173047639603,0.5061454830783556,36.0,7.0,0.3397871376374779,0.2468698059628387,0.6021730497792966,0.3923126920367398,True,False,0.015355537269048576,39.4732276800322,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.82439511086959,-5.491212369303983,6.8067840827778845,-0.6283185307179593,35.631179193647476,-6.119530900021942,-368.8638677297074,-181.14194547639846,410.9415497701511,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.1396263401595463,0.4886921905584123,36.0,8.0,0.3397871376374779,0.2468698059628387,0.604671415495156,0.3877112747986059,True,False,0.017535810720968253,34.52590016428336,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.876680908571096,-5.543498167005487,6.8067840827778845,-0.4188790204786397,35.683464991348984,-5.962377187484127,-333.41542601335345,-154.77076056120973,367.586499518632,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.1570796326794896,0.4712388980384689,36.0,9.0,0.3397871376374779,0.2468698059628387,0.6070890948939882,0.3830669558847027,True,False,0.019710742595069084,30.676415237135654,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.927278103029856,-5.594095361464249,6.8067840827778845,-0.20943951023932017,35.734062185807744,-5.803534871703569,-305.84956408756364,-134.12660509426138,333.9669175931422,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.1745329251994329,0.4537856055185256,36.0,10.0,0.3397871376374779,0.2468698059628387,0.6094253515272281,0.3783811499995619,True,False,0.021879670386033202,27.59541939331112,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,28.9761712818503,-5.64298854028469,6.8067840827778845,-6.661338147750939e-16,35.78295536462818,-5.642988540284691,-283.80097998878745,-117.49098660745952,307.1597762998768,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.1919862177193762,0.4363323129985824,36.0,11.0,0.3397871376374779,0.2468698059628387,0.6116794737484729,0.3736552844850485,True,False,0.024041933417444622,25.07332396012517,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.02334555169651,-5.690162810130904,6.8067840827778845,0.20943951023931917,35.830129634474396,-5.480723299891585,-265.7644705480383,-103.7703109852467,285.3051546110829,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.2094395102393195,0.418879020478639,36.0,12.0,0.3397871376374779,0.2468698059628387,0.6138507749302582,0.3688907988855787,True,False,0.026196873043037673,22.970403083758374,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.068786542828914,-5.735603801263306,6.8067840827778845,0.4188790204786387,35.8755706256068,-5.316724780784667,-250.73655691811499,-92.23550816917798,267.16326458249756,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.2268928027592628,0.4014257279586958,36.0,13.0,0.3397871376374779,0.2468698059628387,0.61593859367321,0.3640891445096208,True,False,0.028343832847326986,21.189923414157587,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.11248041348141,-5.779297671915802,6.8067840827778845,0.6283185307179582,35.919264496259295,-5.150979141197844,-238.02251369618057,-82.38183060880607,251.87592787066112,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.2443460952792061,0.3839724354387525,36.0,14.0,0.3397871376374779,0.2468698059628387,0.6179422940075141,0.3592517839876123,True,False,0.030482158845558126,19.662789639251674,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.154413854077728,-5.821231112512119,6.8067840827778845,0.8377580409572777,35.96119793685561,-4.983473071554841,-227.1260998440564,-73.84873808575284,238.83027728332604,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.2617993877991494,0.3665191429188092,36.0,15.0,0.3397871376374779,0.2468698059628387,0.6198612655866385,0.3543801908264288,True,False,0.032611199682917626,18.338331805468158,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.194574091285638,-5.861391349720032,6.8067840827778845,1.0471975511965974,36.001358174063526,-4.814193798523434,-217.6833972340088,-66.37182860350782,227.57697832494543,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.2792526803190927,0.3490658503988659,36.0,16.0,0.3397871376374779,0.2468698059628387,0.6216949238732504,0.3494758489605393,True,False,0.03473030683294189,17.17854739304428,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.232948891907856,-5.899766150342248,6.8067840827778845,1.2566370614359172,36.03973297468574,-4.64312908890633,-209.4214597338944,-59.75279518921414,217.77911821384373,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.296705972839036,0.3316125578789226,36.0,17.0,0.3397871376374779,0.2468698059628387,0.6234427103172729,0.3445402522999857,True,False,0.03683883479506481,16.154375600040304,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.26952656660836,-5.936343825042751,6.8067840827778845,1.4660765716752366,36.076310649386244,-4.470267253367515,-202.13155672723414,-53.83998617310307,209.1791345619706,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.3141592653589793,0.3141592653589793,36.0,18.0,0.3397871376374779,0.2468698059628387,0.625104092526024,0.3395749042753229,True,False,0.03893614129124335,15.24321353167102,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.3042959734731,-5.971113231907492,6.8067840827778845,1.6755160819145565,36.111080056250984,-4.295597149992936,-195.65133545464028,-48.51544537094043,201.5767682663974,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.3316125578789226,0.296705972839036,36.0,19.0,0.3397871376374779,0.2468698059628387,0.6266785644263886,0.3345813173796597,True,False,0.04102158746160172,14.427216750890691,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.33724652140393,-6.004063779838322,6.8067840827778845,1.8849555921538754,36.144030604181815,-4.119108187684446,-189.85261629503512,-43.68604483678953,194.8139790352628,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.3490658503988659,0.2792526803190927,36.0,20.0,0.3397871376374779,0.2468698059628387,0.6281656464189735,0.3295610127079384,True,False,0.04309453805903427,13.692109663792772,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.36836817334475,-6.035185431779142,6.8067840827778845,2.0943951023931953,36.17515225612263,-3.9407903293859463,-184.63284945772415,-39.27727778647281,188.76438660190746,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.3665191429188092,0.2617993877991494,36.0,21.0,0.3397871376374779,0.2468698059628387,0.6295648855241984,0.3245155194935949,True,False,0.045154361642707835,13.026335794885963,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.397651449338895,-6.064468707773287,6.8067840827778845,2.303834612632515,36.204435532116776,-3.7606340951407717,-179.9090126150191,-35.2288249681508,183.3257290419097,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.3839724354387525,0.2443460952792061,36.0,22.0,0.3397871376374779,0.2468698059628387,0.6308758555202769,0.319446374642739,True,False,0.047200430770404894,12.420439805467678,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.425087429416823,-6.091904687851216,6.8067840827778845,2.5132741228718345,36.23187151219471,-3.578630564979382,-175.61317281248145,-31.49133020137078,178.41437818493844,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4014257279586958,0.2268928027592628,36.0,23.0,0.3397871376374779,0.2468698059628387,0.6320981570730485,0.3143551222659981,True,False,0.0492321221896485,11.86661072458704,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.45066775631323,-6.117485014747621,6.8067840827778845,2.7227136331111543,36.25745183909112,-3.394771381636467,-171.6892061374786,-28.024017076767073,173.96128603007207,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4188790204786391,0.2094395102393195,36.0,24.0,0.3397871376374779,0.2468698059628387,0.6332314178576196,0.3092433132081664,True,False,0.05124881702755083,11.35833937225889,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.474384638012733,-6.141201896447126,6.8067840827778845,2.932153143350474,36.28116872079062,-3.209048753096652,-168.09033746650726,-24.792901477862113,169.90894477129586,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4363323129985824,0.1919862177193762,36.0,25.0,0.3397871376374779,0.2468698059628387,0.6342752926717772,0.3041125045758021,True,False,0.053249900979328114,10.890158001097896,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.49623085012342,-6.163048108557814,6.8067840827778845,3.1415926535897936,36.303014932901306,-3.0214554549680206,-164.77727066918658,-21.769433094747917,166.20907660670366,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4537856055185257,0.1745329251994329,36.0,26.0,0.3397871376374779,0.2468698059628387,0.6352294635411403,0.2989642592629178,True,False,0.05523476449542373,10.457440020644947,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.516199738077454,-6.1830169965118476,6.8067840827778845,3.3510321638291134,36.32298382085534,-2.831984832682734,-161.71675029976745,-18.929450431799893,162.82085683709965,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4712388980384689,0.1570796326794896,36.0,27.0,0.3397871376374779,0.2468698059628387,0.6360936398160193,0.2938001454749079,True,False,0.05720280296718288,10.056244227390861,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.53428521915812,-6.201102477592514,6.8067840827778845,3.560471674068432,36.341069301936,-2.6406308035240817,-158.88044290897224,-16.252368033153054,159.70953198114458,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.4886921905584123,0.1396263401595463,36.0,28.0,0.3397871376374779,0.2468698059628387,0.636867558259949,0.2886217362508583,True,False,0.05915341691102222,9.683192414073273,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.550481784352684,-6.217299042787076,6.8067840827778845,3.7699111843077517,36.357265867130565,-2.447387858479324,-156.24405807102622,-13.720537871458557,156.84533414158147,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5061454830783556,0.122173047639603,36.0,29.0,0.3397871376374779,0.2468698059628387,0.6375509831298745,0.2834306089843829,True,False,0.06108601215103846,9.335372301180756,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.564784500030484,-6.231601758464877,6.8067840827778845,3.9793506945470716,36.371568582808365,-2.2522510639178055,-153.78665126352746,-11.318742860462574,154.20262010352187,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5235987755982988,0.1047197551196598,36.0,30.0,0.3397871376374779,0.2468698059628387,0.6381437062479599,0.2782283449431347,True,False,0.06300000000000001,9.010259882148956,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.577189009445775,-6.2440062678801675,6.8067840827778845,4.18879020478639,36.383973092223655,-2.055216063093778,-151.49006616776126,-9.033791662466825,151.75918271825773,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5410520681182421,0.0872664625997164,36.0,31.0,0.3397871376374779,0.2468698059628387,0.6386455470650017,0.2730165287871361,True,False,0.06489479743866683,8.705656798511681,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.587691534064824,-6.254508792499216,6.8067840827778845,4.39822971502571,36.39447561684271,-1.8562790774735056,-149.33848490735213,-6.85419191758205,149.49569566133496,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5585053606381855,0.0698131700797731,36.0,32.0,0.3397871376374779,0.2468698059628387,0.6390563527154252,0.2677967480860763,True,False,0.06676982729338383,8.419639457204468,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.59628887471689,-6.263106133151281,6.8067840827778845,4.607669225265029,36.40307295749477,-1.6554369078862514,-147.31806261366657,-4.769884739951076,147.395262382061,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5759586531581288,0.0523598775598298,36.0,33.0,0.3397871376374779,0.2468698059628387,0.63937599806385,0.2625705928357218,True,False,0.06862451841189342,8.150517399260767,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.602978412568724,-6.269795671003116,6.8067840827778845,4.81710873550435,36.40976249534661,-1.4526869354987664,-145.4166284303923,-2.7720274848609137,145.4430471368075,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.5934119456780721,0.0349065850398865,36.0,34.0,0.3397871376374779,0.2468698059628387,0.6396043857432067,0.2573396549735889,True,False,0.07045830583731409,7.896799015202261,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.6077581099223,-6.274575368356691,6.8067840827778845,5.026548245743669,36.41454219270018,-1.2480271226130224,-143.62343927855815,-0.8528148485572613,143.6259712007811,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6108652381980153,0.0174532925199433,36.0,35.0,0.3397871376374779,0.2468698059628387,0.6397414461843953,0.2521055278940237,True,False,0.07227063098023183,7.6571631377843055,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.610626510835495,-6.277443769269888,6.8067840827778845,5.235987755982988,36.41741059361338,-1.0414560132868997,-141.9289758298162,0.9946693658425358,141.93246121746745,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6283185307179586,0.0,36.0,36.0,0.3397871376374779,0.2468698059628387,0.639787137637478,0.2468698059628387,True,False,0.0740609417888516,7.430435369277487,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.61158274156561,-6.2784,6.8067840827778845,5.445427266222308,36.418366824343494,-0.8329727337776927,-140.3247724807322,2.776575779258962,140.35223954332622,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6457718232379019,-0.0174532925199433,36.0,37.0,0.3397871376374779,0.2468698059628387,0.6397414461843953,0.2416340840316536,True,False,0.07582869291715809,7.215568247562239,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.610626510835495,-6.277443769269888,6.8067840827778845,5.654866776461628,36.41741059361338,-0.6225769928082601,-138.80327489536086,4.498392938026937,138.87614863864135,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6632251157578453,-0.0349065850398866,36.0,38.0,0.3397871376374779,0.2468698059628387,0.6396043857432067,0.2363999569520884,True,False,0.07757334589103294,7.011624543886372,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.6077581099223,-6.274575368356691,6.8067840827778845,5.8643062867009474,36.41454219270018,-0.41026908165574394,-137.3577200376394,6.165034475464593,137.4960032292655,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6806784082777885,-0.0523598775598298,36.0,39.0,0.3397871376374779,0.2468698059628387,0.63937599806385,0.2311690190899555,True,False,0.07929436927227952,6.817763130192453,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.602978412568724,-6.269795671003116,6.8067840827778845,6.0737457969402655,36.40976249534661,-0.1960498740628509,-135.98203465685447,7.780912866498326,136.20446525152548,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.6981317007977318,-0.0698131700797731,36.0,40.0,0.3397871376374779,0.2468698059628387,0.6390563527154252,0.2259428638396011,True,False,0.08099123882050394,6.633226966339978,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.59628887471689,-6.263106133151281,6.8067840827778845,6.283185307179586,36.40307295749477,0.020079174028305502,-134.67074899678522,9.35000212164043,134.9949375903771,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.7155849933176751,-0.0872664625997164,36.0,41.0,0.3397871376374779,0.2468698059628387,0.6386455470650017,0.2207230831385412,True,False,0.08266343765280393,6.457332845289131,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.587691534064824,-6.254508792499216,6.8067840827778845,6.492624817418905,36.39447561684271,0.2381160249196892,-133.41892312924028,10.875891308807367,133.86147339965717,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.7330382858376184,-0.1047197551196598,36.0,42.0,0.3397871376374779,0.2468698059628387,0.6381437062479599,0.2155112669825426,True,False,0.08431045640121615,6.289462603252385,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.577189009445775,-6.2440062678801675,6.8067840827778845,6.702064327658226,36.383973092223655,0.45805805977805836,-132.2220838078001,12.361830431760888,132.79869840514448,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.7504915783575618,-0.1221730476396031,36.0,43.0,0.3397871376374779,0.2468698059628387,0.6375509831298745,0.2103090029412944,True,False,0.08593179336787482,6.1290555563308535,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.564784500030484,-6.231601758464876,6.8067840827778845,6.911503837897545,36.371568582808365,0.6799020794326687,-131.0761701290485,13.810769909535281,131.80174407493018,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.767944870877505,-0.1396263401595463,36.0,44.0,0.3397871376374779,0.2468698059628387,0.636867558259949,0.205117875674819,True,False,0.08752695467783365,5.975601968512528,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.550481784352684,-6.217299042787076,6.8067840827778845,7.120943348136864,36.357265867130565,0.903644305349788,-129.9774865999642,15.225394674972348,130.86618992639984,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.7853981633974483,-0.1570796326794896,36.0,45.0,0.3397871376374779,0.2468698059628387,0.6360936398160193,0.1999394664507694,True,False,0.08909545442950496,5.828637390598435,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.53428521915812,-6.201102477592514,6.8067840827778845,7.330382858376184,36.341069301936,1.12928038078367,-128.9226624592676,16.608153729493324,129.98801354697568,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.8028514559173916,-0.1745329251994329,36.0,46.0,0.3397871376374779,0.2468698059628387,0.6352294635411403,0.1947753526627595,True,False,0.09063681484267003,5.687737737524104,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.516199738077454,-6.1830169965118476,6.8067840827778845,7.5398223686155035,36.32298382085534,1.356805372103656,-127.90861630088834,17.96128584565455,129.16354715335586,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.8203047484373349,-0.1919862177193763,36.0,47.0,0.3397871376374779,0.2468698059628387,0.6342752926717772,0.1896271073498752,True,False,0.0921505664040155,5.552514994102397,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.49623085012342,-6.163048108557814,6.8067840827778845,7.749261878854823,36.303014932901306,1.5862137702970092,-126.93252520972194,19.286841991332278,128.38943971415762,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.8377580409572782,-0.2094395102393196,36.0,48.0,0.3397871376374779,0.2468698059628387,0.6332314178576196,0.1844962987175109,True,False,0.09363624801015168,5.422613457542886,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.474384638012733,-6.141201896447125,6.8067840827778845,7.958701389094143,36.28116872079062,1.817499492647018,-125.99179775147837,20.586704953746935,127.66262382350622,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.8552113334772214,-0.2268928027592628,36.0,49.0,0.3397871376374779,0.2468698059628387,0.6320981570730485,0.1793844896596792,True,False,0.09509340710806927,5.297706440065437,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.45066775631323,-6.117485014747621,6.8067840827778845,8.168140899333462,36.25745183909112,2.050655884585841,-125.08405026586968,21.862606563469857,126.98028664585573,True,
baseline,ROM_PROTOCOL_V2,q_hip - q_knee,0.6283185307179586,0.8726646259971648,-0.2443460952792061,36.0,50.0,0.3397871376374779,0.2468698059628387,0.6308758555202769,0.1742932372829383,True,False,0.09652159983299123,5.177493367194568,False,True,7.0,4.0,0.18,0.16,15.0,12.0,0.17453292519943295,0.17453292519943295,9.81,29.425087429416823,-6.091904687851216,6.8067840827778845,8.377580409572781,36.23187151219471,2.2856757217215646,-124.20708600049888,23.116142854540872,126.33984436117872,True,
