subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.0872664625997164,-0.0349065850398865,3.0,5.0,0.419424404596921,0.0219811016220364,0.7192416527026497,0.0115112526112861,True,False,0.010981623586204916,55.29623765883066,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.07644923202726,-6.274575368356691,-1.8325957145940472,-2.617993877991496,33.24385351743321,-8.892569246348188,-325.1954912201368,41.016042326101356,327.77190733496764,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.1047197551196597,-0.0523598775598298,3.0,6.0,0.419424404596921,0.0219811016220364,0.7190132650232931,0.0062803147491532,True,False,0.013170586371724325,46.06732014967811,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.07166953467368,-6.269795671003116,-1.8325957145940472,-2.0943951023931975,33.23907382007963,-8.364190773396313,-299.4621514039667,43.6130441248372,302.6213438297558,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0523598775598298,0.122173047639603,-0.0698131700797731,3.0,7.0,0.419424404596921,0.0219811016220364,0.7186936196748682,0.0010541594987988,True,False,0.015355537269048576,39.473227680032444,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.06497999682185,-6.263106133151281,-1.8325957145940472,-1.5707963267948983,33.2323842822278,-7.833902459946179,-281.02265447204525,45.82779181557019,284.7348219470281,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.0872664625997164,-0.0174532925199432,4.0,5.0,0.4189769011091261,0.0292977189725326,0.7189312096560435,0.0240619970413475,True,False,0.010981623586204916,55.29623765883089,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.04858756843358,-6.277443769269888,-1.5707963267948977,-2.617993877991496,33.477791241638684,-8.895437647261383,-332.06382888401765,35.45217126640939,333.9509588257189,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1047197551196597,-0.0349065850398866,4.0,6.0,0.4189769011091261,0.0292977189725326,0.7187941492148548,0.0188278699617823,True,False,0.013170586371724325,46.067320149678224,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.04571916752039,-6.274575368356691,-1.5707963267948977,-2.0943951023931975,33.47492284072549,-8.36897047074989,-305.2857423237563,38.5743854667628,307.7131256223974,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.122173047639603,-0.0523598775598298,4.0,7.0,0.4189769011091261,0.0292977189725326,0.7185657615354983,0.0135969320996494,True,False,0.015355537269048576,39.47322768003232,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.04093947016681,-6.269795671003116,-1.5707963267948977,-1.5707963267948983,33.470143143371914,-7.840591997798015,-286.10533163817394,41.1653184150198,289.05162900769034,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1396263401595463,-0.0698131700797731,4.0,8.0,0.4189769011091261,0.0292977189725326,0.7182461161870735,0.008370776849295,True,False,0.01753581072096824,34.52590016428332,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.03424993231498,-6.263106133151281,-1.5707963267948977,-1.0471975511965992,33.46345360552008,-7.31030368434788,-271.6717430802275,43.424321225028336,275.1203512321536,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0698131700797731,0.1570796326794896,-0.0872664625997164,4.0,9.0,0.4189769011091261,0.0292977189725326,0.7178353105366498,0.0031509961482351,True,False,0.019710742595069084,30.676415237135632,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.02565259166291,-6.254508792499216,-1.5707963267948977,-0.5235987755983005,33.45485626486801,-6.778107568097516,-260.4011571452819,45.46214534544142,264.33987459710244,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0872664625997164,0.0872664625997164,0.0,5.0,5.0,0.4184017731985331,0.0366054119540164,0.718401773198533,0.0366054119540164,True,False,0.010981623586204916,55.29623765883123,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.01004976554327,-6.2784,-1.308996938995748,-2.617993877991496,33.701052826547524,-8.896393877991496,-338.6685658771398,29.65464625997166,339.96440336906255,True,
knee_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,0.0872664625997164,0.1047197551196597,-0.0174532925199433,5.0,6.0,0.4184017731985331,0.0366054119540164,0.7183560817454504,0.0313696900228313,True,False,0.013170586371724325,46.067320149678245,False,True,7.0,4.0,0.18,0.16,15.0,30.0,0.17453292519943295,0.17453292519943295,9.81,35.00909353481316,-6.277443769269888,-1.308996938995748,-2.0943951023931975,33.70009659581741,-8.371838871663085,-310.8842452376343,33.33688514412386,312.66653458290995,True,
