actuator_id,actuator,preselected_key_muscle,biarticular_hip_knee,hip_deg,knee_deg,native_limit_crossed,tendon_length_m,actuator_length_m,normalized_actuator_length,zero_control_actuator_force_n,length_crossing_derivative_jump_ratio,tendon_crossing_derivative_jump_ratio,force_crossing_derivative_jump_ratio,extended_to_native_force_growth_ratio,force_to_model_fmax_ratio,finite
2,addmagDist_r,False,False,60.0,124.25,True,0.2669903657615383,0.2669903657615383,0.5402504243217651,-0.2555875925305651,0.0,0.0,0.0,0.2555875925305651,0.00044358521819441135,True
2,addmagDist_r,False,False,60.0,124.5,True,0.2669903657615383,0.2669903657615383,0.5402504243217651,-0.2555875925305651,0.0,0.0,0.0,0.2555875925305651,0.00044358521819441135,True
2,addmagDist_r,False,False,60.0,124.75,True,0.2669903657615383,0.2669903657615383,0.5402504243217651,-0.2555875925305651,0.0,0.0,0.0,0.2555875925305651,0.00044358521819441135,True
2,addmagDist_r,False,False,60.0,125.0,True,0.2669903657615383,0.2669903657615383,0.5402504243217651,-0.2555875925305651,0.0,0.0,0.0,0.2555875925305651,0.00044358521819441135,True
3,addmagIsch_r,False,False,60.0,115.0,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,115.25,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,115.5,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,115.75,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,116.0,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,116.25,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,116.5,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,116.75,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
3,addmagIsch_r,False,False,60.0,117.0,False,0.39723101480241446,0.39723101480241446,0.559954350519211,-7.512793099881886,0.0,0.0,0.0,1.0,0.013304302190908423,True
