variant,formal_role,hip_deg,knee_deg,knee_velocity_deg_s,tendon_length_min_m,tendon_length_max_m,actuator_length_min_m,actuator_length_max_m,normalized_actuator_length_min,normalized_actuator_length_max,actuator_force_max_abs_n,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,source_equality_max_abs_residual,source_equality_max_abs_force,qfrc_constraint_l2,finite,warning_count
NATIVE,PRIMARY_OR_NATIVE,60.0,118.0,0.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.0732022908456198,0.03707388341878115,0.0,0.0,-13.842287734123143,-11.708863465067626,6.661338147750939e-16,402.0952264845126,573.3496475895927,True,0
NATIVE,PRIMARY_OR_NATIVE,60.0,118.0,5.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.0732022908456198,0.03707388341878115,0.0,-0.04363323129985824,-13.842287734123143,-11.708863465067626,6.661338147750939e-16,402.0937514055138,573.373085388988,True,0
NATIVE,PRIMARY_OR_NATIVE,60.0,118.0,-5.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.0732022908456198,0.03707388341878115,0.0,0.04363323129985824,-13.842287734123143,-11.708863465067626,6.661338147750939e-16,402.0966967511777,573.3229430966849,True,0
NATIVE,PRIMARY_OR_NATIVE,60.0,120.0,0.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.07320229083451757,0.03791795749052973,0.0,0.0,-13.842287734123149,-12.549213669493495,4.440892098500626e-16,434.8853343231694,604.0966575522273,True,0
NATIVE,PRIMARY_OR_NATIVE,60.0,120.0,5.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.07320229083451757,0.03791795749052973,0.0,-0.04363323129985824,-13.842287734123149,-12.549213669493495,4.440892098500626e-16,434.8838546090994,604.1182857631189,True,0
NATIVE,PRIMARY_OR_NATIVE,60.0,120.0,-5.0,0.08058080815478381,0.5854216436409769,0.08058080815478381,0.5854216436409769,-0.9156927494310412,1.0000039331521238,297.63127343473957,0.07320229083451757,0.03791795749052973,0.0,0.04363323129985824,-13.842287734123149,-12.549213669493495,4.440892098500626e-16,434.8868080088465,604.0716321695996,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,100.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.08910282774665655,0.04675619735827751,0.0,0.0,-12.951443322390531,-6.362842547050445,2.220446049250313e-16,200.93998839928878,415.8867187100552,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,100.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.08910282774665655,0.04675619735827751,0.0,-0.04363323129985824,-12.951443322390531,-6.362842547050445,2.220446049250313e-16,200.93871182379368,415.96610237049987,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,100.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.08910282774665655,0.04675619735827751,0.0,0.04363323129985824,-12.951443322390531,-6.362842547050445,2.220446049250313e-16,200.94126755896912,415.80519105081396,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,105.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04615623234172083,0.0,0.0,-12.833835366632464,-7.576456502418218,4.440892098500626e-16,244.3635384236019,446.7082950932599,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,105.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04615623234172083,0.0,-0.04363323129985824,-12.833835366632464,-7.576456502418218,4.440892098500626e-16,244.36217413831122,446.7791099458648,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,105.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04615623234172083,0.0,0.04363323129985824,-12.833835366632464,-7.576456502418218,4.440892098500626e-16,244.36490364721598,446.63525470503174,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,110.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04465244583529148,0.0,0.0,-12.759968448016703,-8.946566549474491,2.220446049250313e-16,295.80877546898586,486.7601143584588,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,110.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04465244583529148,0.0,-0.04363323129985824,-12.759968448016703,-8.946566549474491,2.220446049250313e-16,295.80734380763573,486.8230720310278,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,110.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04465244583529148,0.0,0.04363323129985824,-12.759968448016703,-8.946566549474491,2.220446049250313e-16,295.81020611049763,486.6947634761464,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,115.0,0.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04117483061727434,0.0,0.0,-12.71841426313253,-10.56522219477651,4.440892098500626e-16,358.04197746568144,539.553457367165,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,115.0,5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04117483061727434,0.0,-0.04363323129985824,-12.71841426313253,-10.56522219477651,4.440892098500626e-16,358.0405010763328,539.6091659103679,True,0
NATIVE,PRIMARY_OR_NATIVE,90.0,115.0,-5.0,0.0765243900727082,0.5854216436409769,0.0765243900727082,0.5854216436409769,-0.9156927494310412,1.0000039331521238,466.0181772508366,0.089102827743881,0.04117483061727434,0.0,0.04363323129985824,-12.71841426313253,-10.56522219477651,4.440892098500626e-16,358.0434504861219,539.4951162834285,True,0
