hip_target_deg,actual_hip_deg,direction,time_s,desired_knee_deg,actual_knee_deg,desired_knee_velocity_deg_s,actual_knee_velocity_deg_s,knee_tracking_error_deg,hip_diagnostic_torque_nm,knee_diagnostic_torque_nm,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,source_equality_max_abs_residual,source_equality_max_abs_force,qfrc_constraint_l2,tendon_length_min_m,tendon_length_max_m,muscle_force_max_abs_n,individual_muscle_forces_json,finite,warning_count
30.0,29.57004400005482,ASCENDING_100_TO_125,9.98,124.9999980059952,124.24251275483645,0.0002988012000137985,0.00015546199795427759,-0.7574852511587409,37.52061209495113,66.10337716505511,-4.382138079554145e-07,-1.5900045247846461e-06,-6.273692729695261,-13.555007553232294,0.0006786590503828601,479.0840026912893,939.7895497330168,0.08130433295867452,0.5853599293793088,194.67177680192066,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545079242399605,-0.044310272664960244,0.0,0.0,0.0,-79.84799981312814,-11.580252340570189,-29.413638040824733,0.0,-1.3178879841504665,-1.8234383093948607,0.0,-1.01447130328027,-14.471580051172698,0.0,0.0,-1.479600470505419,-1.247891190157376,-26.285444452820762,0.0,0.0,0.0,0.0,0.0,-6.3654076899541545,-2.8819720677821943,0.0,-1.0570218953304875,-25.09730357816181,-80.45881102694288,-194.67177680192066,-0.0980739742322359,-0.589794003387175,0.0,0.0,0.0,0.0,0.0,-8.680161515639806,0.0,-0.221381655276326,-0.035610671647922705,0.0,-70.04226150790556,-91.30112764138191,0.0,0.0,-17.19160524300247,0.0,0.0,0.0,0.0,-0.1348927883193288,-4.834692306915129,-4.352103422371286,-7.557246318038785,-1.3687802454115112,-1.613768272341088,-3.3962173409785352,-48.441584925551275,0.0,-27.40269420421365,-0.6316067797689164,-1.8291385662536819,-4.985855024165137,-3.9682259363203762,0.0,-1.14860244495105,0.0,0.0,0.0]",True,0
30.0,29.570044978192104,ASCENDING_100_TO_125,10.0,125.0,124.24251220392324,0.0,-0.00011246619964715672,-0.7574877960767594,37.52053205086479,66.1035617071732,-4.199071017527644e-07,9.703187496221656e-07,-6.273693039343625,-13.555005857454184,0.0006786597502217405,479.08394783748497,939.7895961488836,0.08130433295862159,0.5853599293808959,194.6717586822789,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545078066377476,-0.04431027736876496,0.0,0.0,0.0,-79.8480056743619,-11.580253233621152,-29.41363873071634,0.0,-1.3178881650986276,-1.8234386032001513,0.0,-1.014471310851433,-14.471580304442279,0.0,0.0,-1.47960045557341,-1.2478911843936826,-26.285445466472343,0.0,0.0,0.0,0.0,0.0,-6.365408189398899,-2.88197179947535,0.0,-1.0570219524989937,-25.0973009530947,-80.45879993047137,-194.6717586822789,-0.09807397424649367,-0.5897940034373723,0.0,0.0,0.0,0.0,0.0,-8.680161517143242,0.0,-0.2213816552766039,-0.03561067164786881,0.0,-70.04226151005723,-91.30112764212896,0.0,0.0,-17.191605242916157,0.0,0.0,0.0,0.0,-0.13489278831197327,-4.834692306878661,-4.352103422808494,-7.557246318351599,-1.3687802454120446,-1.6137682723416373,-3.396217340975902,-48.44158492608272,0.0,-27.40269420570409,-0.631606780581444,-1.8291385667877869,-4.985855024157592,-3.968225936919685,0.0,-1.1486024449498062,0.0,0.0,0.0]",True,0
30.0,29.570045707940682,DESCENDING_125_TO_100,10.02,124.9999980059952,124.24250910725983,-0.0002988011999999874,-0.0002624767916557837,-0.7574888987353603,37.52053679024876,66.10320800287448,-1.8332511041881577e-07,2.1217227300613582e-06,-6.273693281992644,-13.555003617227936,0.000678659971570468,479.0838660594498,939.7893945238453,0.08130433295845527,0.5853599293818712,194.67173150675745,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545077705578163,-0.04431027891400431,0.0,0.0,0.0,-79.84801017499872,-11.58025391793147,-29.413639258481645,0.0,-1.3178883109387147,-1.8234388260130878,0.0,-1.0144713241528998,-14.471580516251803,0.0,0.0,-1.4796004499759783,-1.247891181862563,-26.285446224469425,0.0,0.0,0.0,0.0,0.0,-6.365408342973496,-2.8819715436887074,0.0,-1.0570219710590423,-25.09729684769002,-80.45878255281207,-194.67173150675745,-0.09807397413199236,-0.5897940029576941,0.0,0.0,0.0,0.0,0.0,-8.680161519688323,0.0,-0.22138165527482864,-0.03561067164923152,0.0,-70.04226152058632,-91.30112764891211,0.0,0.0,-17.191605244673127,0.0,0.0,0.0,0.0,-0.13489278831250562,-4.834692307094633,-4.352103423495256,-7.557246313170271,-1.3687802453871376,-1.6137682723173083,-3.396217341339399,-48.441584919384084,0.0,-27.402694206619987,-0.631606782938117,-1.8291385684995756,-4.985855024292937,-3.9682259370920283,0.0,-1.1486024449938654,0.0,0.0,0.0]",True,0
30.0,29.570045643577547,DESCENDING_125_TO_100,10.040000000000001,124.9999840958464,124.24249763780647,-0.0011904192000000543,-0.0009425321896501148,-0.757486458039935,37.52064464600661,66.1023092814303,1.6903889300040776e-07,7.814609081633242e-06,-6.273693286711986,-13.5549978422635,0.0006786600571323988,479.0836437784136,939.7891388067135,0.08130433295913096,0.5853599293816458,194.67165796126656,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545078825223728,-0.04431027439661729,0.0,0.0,0.0,-79.8480099441283,-11.580253879576597,-29.41363922689685,0.0,-1.3178883190613964,-1.8234388082990705,0.0,-1.0144713404092585,-14.471580544629106,0.0,0.0,-1.4796004646787115,-1.2478911877076109,-26.285446139739687,0.0,0.0,0.0,0.0,0.0,-6.365407866635925,-2.8819713256758246,0.0,-1.057021916084253,-25.097285605143327,-80.45873476398901,-194.67165796126656,-0.09807397388736587,-0.589794002121333,0.0,0.0,0.0,0.0,0.0,-8.680161521121555,0.0,-0.22138165521828143,-0.03561067165160127,0.0,-70.04226152509756,-91.30112764726368,0.0,0.0,-17.1916052461461,0.0,0.0,0.0,0.0,-0.1348927884471588,-4.834692308127691,-4.352103423667608,-7.557246307705811,-1.368780245543543,-1.6137682725145104,-3.396217342452739,-48.441584911221405,0.0,-27.40269420640839,-0.6316067847794872,-1.8291385698360993,-4.985855026081994,-3.9682259370717867,0.0,-1.1486024450239574,0.0,0.0,0.0]",True,0
30.0,29.570044965409334,DESCENDING_125_TO_100,10.06,124.9999464848336,124.24246686398395,-0.002667697200000044,-0.0021610203211699383,-0.7574796208496508,37.520761106946175,66.10086009436439,3.662731730399206e-07,1.8218969925873014e-05,-6.273693112474423,-13.554982860247904,0.0006786600400949605,479.0830608089702,939.7886480607009,0.08130433295870577,0.585359929381736,194.67146544419194,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2354508016811007,-0.044310269061134534,0.0,0.0,0.0,-79.84800598460474,-11.58025327485596,-29.41363875873136,0.0,-1.3178882033392587,-1.8234386073776188,0.0,-1.0144713423450815,-14.47158039008271,0.0,0.0,-1.479600481282688,-1.247891193960397,-26.285445437106247,0.0,0.0,0.0,0.0,0.0,-6.365407297084884,-2.8819708725041786,0.0,-1.0570218513044194,-25.097256111644256,-80.45860931500539,-194.67146544419194,-0.09807397424222447,-0.5897940034301494,0.0,0.0,0.0,0.0,0.0,-8.680161518178943,0.0,-0.22138165528409295,-0.035610671646009166,0.0,-70.04226150260342,-91.3011276295344,0.0,0.0,-17.191605242826352,0.0,0.0,0.0,0.0,-0.13489278832030582,-4.834692306889676,-4.352103423117611,-7.557246318548573,-1.368780245411159,-1.6137682723352584,-3.396217340918256,-48.44158492616469,0.0,-27.402694206493013,-0.6316067813331371,-1.8291385672713614,-4.985855023879593,-3.9682259375010465,0.0,-1.1486024449166907,0.0,0.0,0.0]",True,0
30.0,29.570044017798995,DESCENDING_125_TO_100,10.08,124.9998735310848,124.24240629840409,-0.004723507200000008,-0.003892703702661169,-0.7574672326807104,37.52086439771181,66.09871333384525,4.371600591158202e-07,3.3110726722232874e-05,-6.27369287999166,-13.554953456317897,0.0006786597358931362,479.0819130599336,939.7877221202918,0.08130433295861855,0.5853599293807856,194.67108648764915,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2354508145514135,-0.04431026395935204,0.0,0.0,0.0,-79.84800035796964,-11.580252417331307,-29.4136380961588,0.0,-1.3178880307038188,-1.8234383248890758,0.0,-1.0144713362402098,-14.471580149631237,0.0,0.0,-1.4796004970831007,-1.2478911998681559,-26.285444460797724,0.0,0.0,0.0,0.0,0.0,-6.365406751247899,-2.8819698840700476,0.0,-1.0570217893323985,-25.09719800237803,-80.45836217838722,-194.67108648764915,-0.09807397430913568,-0.5897940036704902,0.0,0.0,0.0,0.0,0.0,-8.680161516502643,0.0,-0.2213816552934924,-0.03561067164694917,0.0,-70.04226150208925,-91.30112763418246,0.0,0.0,-17.191605242256184,0.0,0.0,0.0,0.0,-0.13489278829251464,-4.8346923066110685,-4.352103422678118,-7.557246320464467,-1.3687802453682385,-1.613768272284816,-3.3962173405386706,-48.44158492875949,0.0,-27.40269420560056,-0.6316067799271439,-1.8291385662849975,-4.985855023600549,-3.9682259370967117,0.0,-1.1486024449338705,0.0,0.0,0.0]",True,0
30.0,29.570042973760422,DESCENDING_125_TO_100,10.1,124.999753735,124.24230586014434,-0.007350749999999948,-0.0061212737072011405,-0.7574478748556572,37.520964474010086,66.09572156541071,4.680668563468803e-07,5.234441161795449e-05,-6.273692657557911,-13.554904769803876,0.0006786588918140518,479.0800091912808,939.7862400436652,0.08130433295877673,0.5853599293792145,194.6704578270929,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545082688994848,-0.044310259024603366,0.0,0.0,0.0,-79.84799413600766,-11.580251469571017,-29.41363736438794,0.0,-1.3178878379468184,-1.8234380129667704,0.0,-1.0144713275124704,-14.47157987881321,0.0,0.0,-1.4796005127595442,-1.2478912059219676,-26.285443384581633,0.0,0.0,0.0,0.0,0.0,-6.3654062271467655,-2.881968109825269,0.0,-1.0570217293337927,-25.097101542569686,-80.45795199834325,-194.6704578270929,-0.0980739742167231,-0.5897940033337684,0.0,0.0,0.0,0.0,0.0,-8.680161515572266,0.0,-0.22138165527870463,-0.03561067164835139,0.0,-70.04226150741493,-91.30112764151845,0.0,0.0,-17.191605243050983,0.0,0.0,0.0,0.0,-0.13489278832906706,-4.834692306923274,-4.3521034223244515,-7.557246317819467,-1.3687802453963358,-1.6137682723235252,-3.3962173408758787,-48.44158492499293,0.0,-27.402694204125165,-0.6316067797483711,-1.82913856622949,-4.98585502409234,-3.968225936355188,0.0,-1.1486024449589707,0.0,0.0,0.0]",True,0
30.0,29.57004185595399,DESCENDING_125_TO_100,10.120000000000001,124.9995757386752,124.24215573263693,-0.010542355200000174,-0.008835817699434138,-0.7574200060382736,37.52107244601921,66.09174064771929,5.040364429464258e-07,7.582303476783695e-05,-6.273692464269166,-13.554832141781144,0.0006786572413170523,479.0771652749825,939.7840844281774,0.08130433295888059,0.58535992937761,194.66951866553595,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545083917459234,-0.04431025408796796,0.0,0.0,0.0,-79.84798748014326,-11.580250456020044,-29.413636582183212,0.0,-1.3178876307109393,-1.8234376794732279,0.0,-1.014471317081154,-14.471579586293679,0.0,0.0,-1.4796005286588252,-1.24789121216317,-26.285442234694308,0.0,0.0,0.0,0.0,0.0,-6.365405704838141,-2.8819653420911364,0.0,-1.0570216692708045,-25.09695737129955,-80.4573389989812,-194.66951866553595,-0.09807397417122564,-0.589794003171022,0.0,0.0,0.0,0.0,0.0,-8.680161514297602,0.0,-0.2213816552743103,-0.03561067164827116,0.0,-70.0422615070523,-91.30112764222059,0.0,0.0,-17.191605243397976,0.0,0.0,0.0,0.0,-0.1348927883494569,-4.834692307077853,-4.352103421922293,-7.557246316629383,-1.3687802454110682,-1.6137682723412754,-3.3962173410214955,-48.441584923233954,0.0,-27.402694202618417,-0.6316067792035003,-1.829138565895005,-4.985855024231481,-3.9682259357176233,0.0,-1.1486024449582461,0.0,0.0,0.0]",True,0
30.0,29.570040638998833,DESCENDING_125_TO_100,10.14,124.9993283253264,124.24194628403573,-0.014291281200000113,-0.012028284897600666,-0.7573820412906684,37.521192715769445,66.08663007751029,5.525752324851421e-07,0.00010347550028944185,-6.273692302524561,-13.554731031297747,0.0006786545198934329,479.0732018326901,939.7811330258689,0.08130433295892675,0.5853599293760671,194.66820969059353,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545085170861035,-0.04431024904035807,0.0,0.0,0.0,-79.84798024432055,-11.58024935448149,-29.413635732440813,0.0,-1.3178874042321156,-1.823437317178497,0.0,-1.0144713044823164,-14.471579265110078,0.0,0.0,-1.4796005450231293,-1.2478912186355413,-26.28544098654626,0.0,0.0,0.0,0.0,0.0,-6.365405171651815,-2.8819613902689474,0.0,-1.057021607826667,-25.096756354508283,-80.4564843632942,-194.66820969059353,-0.09807397416270351,-0.5897940031422514,0.0,0.0,0.0,0.0,0.0,-8.680161512805276,0.0,-0.2213816552754321,-0.03561067164810352,0.0,-70.04226150420047,-91.30112764059085,0.0,0.0,-17.19160524342863,0.0,0.0,0.0,0.0,-0.13489278835491622,-4.83469230709632,-4.352103421493254,-7.557246316495813,-1.3687802454093576,-1.613768272338879,-3.3962173410035272,-48.441584922952664,0.0,-27.402694201169314,-0.6316067783763174,-1.829138565346721,-4.985855024192662,-3.9682259351518976,0.0,-1.1486024449556322,0.0,0.0,0.0]",True,0
30.0,29.57003929610693,DESCENDING_125_TO_100,10.16,124.9990004187136,124.24166802879324,-0.018590515200000032,-0.015691842352288633,-0.7573323899203643,37.52132715653805,66.08025201159448,6.120807000018032e-07,0.00013524185870293865,-6.273692173793383,-13.554596976483253,0.0006786504681778448,479.0679424454165,939.7772620316645,0.0813043329589693,0.5853599293745428,194.6664726071186,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545086461852338,-0.04431024383018595,0.0,0.0,0.0,-79.84797226843294,-11.580248140643514,-29.413634796465235,0.0,-1.3178871532535175,-1.823436918136756,0.0,-1.014471289174261,-14.471578907513274,0.0,0.0,-1.4796005620245487,-1.2478912254088816,-26.2854396130414,0.0,0.0,0.0,0.0,0.0,-6.365404622178801,-2.8819560677709997,0.0,-1.0570215443711652,-25.096489514537595,-80.4553499366394,-194.6664726071186,-0.09807397415355792,-0.589794003110428,0.0,0.0,0.0,0.0,0.0,-8.680161511333676,0.0,-0.22138165527592532,-0.03561067164817057,0.0,-70.04226150172406,-91.30112763943696,0.0,0.0,-17.1916052434744,0.0,0.0,0.0,0.0,-0.1348927883600386,-4.834692307114612,-4.35210342106998,-7.557246316320196,-1.3687802454067814,-1.6137682723358704,-3.396217340986923,-48.441584922620066,0.0,-27.402694199737958,-0.6316067775634049,-1.829138564809111,-4.9858550241786626,-3.968225934584718,0.0,-1.148602444956892,0.0,0.0,0.0]",True,0
30.0,29.570037803014703,DESCENDING_125_TO_100,10.18,124.9985810825648,124.24131161240292,-0.023433073199999925,-0.019820128702480896,-0.757269470161873,37.521477752599544,66.07247055916811,6.820961722526979e-07,0.00017106646026393563,-6.2736920802387575,-13.554425580035376,0.0006786448316904751,479.06121322935076,939.772349487789,0.08130433295901915,0.5853599293730329,194.66424996000555,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545087798687528,-0.04431023842194349,0.0,0.0,0.0,-79.847963408161,-11.58024679259585,-29.413633757416513,0.0,-1.317886873028997,-1.8234364751812098,0.0,-1.014471270661254,-14.471578506491689,0.0,0.0,-1.479600579801245,-1.2478912325487181,-26.28543808972502,0.0,0.0,0.0,0.0,0.0,-6.365404052863389,-2.8819491901594687,0.0,-1.0570214784668488,-25.096148003229295,-80.45389811408765,-194.66424996000555,-0.0980739741395929,-0.5897940030611629,0.0,0.0,0.0,0.0,0.0,-8.68016150990942,0.0,-0.2213816552756499,-0.03561067164819811,0.0,-70.04226149967552,-91.30112763869435,0.0,0.0,-17.191605243561373,0.0,0.0,0.0,0.0,-0.13489278836712695,-4.834692307151164,-4.352103420655626,-7.557246316007709,-1.3687802454070028,-1.6137682723361075,-3.39621734099297,-48.4415849220958,0.0,-27.40269419832003,-0.6316067767971848,-1.8291385643059679,-4.985855024188342,-3.9682259340144466,0.0,-1.148602444957711,0.0,0.0,0.0]",True,0
30.0,29.570036135447268,DESCENDING_125_TO_100,10.200000000000001,124.99805952,124.24086780494467,-0.0288120000000003,-0.024407013387336016,-0.7571917150553276,37.52164665763002,66.06315164809727,7.627431186597214e-07,0.0002108957291349633,-6.273692023907564,-13.554212504269813,0.0006786373601622622,479.05284265387115,939.7662754984235,0.08130433295906953,0.5853599293715466,194.66148507279343,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545089189663063,-0.04431023278034704,0.0,0.0,0.0,-79.84795351953872,-11.58024528848239,-29.413632598493898,0.0,-1.3178865588162771,-1.8234359811683585,0.0,-1.0144712484402436,-14.471578055034746,0.0,0.0,-1.4796005984839409,-1.2478912401136537,-26.28543639224524,0.0,0.0,0.0,0.0,0.0,-6.365403460124212,-2.8819405755353036,0.0,-1.057021409680231,-25.095723092516828,-80.45209180125987,-194.66148507279343,-0.09807397412570919,-0.5897940030123462,0.0,0.0,0.0,0.0,0.0,-8.68016150850511,0.0,-0.2213816552754646,-0.0356106716482041,0.0,-70.04226149768103,-91.30112763799127,0.0,0.0,-17.1916052436458,0.0,0.0,0.0,0.0,-0.13489278837429114,-4.834692307188159,-4.35210342024687,-7.557246315701653,-1.3687802454074962,-1.6137682723369065,-3.396217340999677,-48.4415849215809,0.0,-27.40269419692413,-0.631606776040799,-1.8291385638092639,-4.9858550241937545,-3.968225933452088,0.0,-1.1486024449578214,0.0,0.0,0.0]",True,0
30.0,29.57003426920179,DESCENDING_125_TO_100,10.22,124.9974250729552,124.2403274975792,-0.0347203692000002,-0.029446500175423503,-0.7570975753759939,37.5218359375854,66.05216302806924,8.538620136640797e-07,0.0002546772936610895,-6.27369200673114,-13.553953469175854,0.0006786278070532517,479.04266146854604,939.7589217718228,0.08130433295911833,0.5853599293700865,194.6581220229779,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545090642944047,-0.044310226871305994,0.0,0.0,0.0,-79.84794245886403,-11.580243606487148,-29.413631302928202,0.0,-1.3178862058776804,-1.8234354289701968,0.0,-1.0144712220044136,-14.471577546134297,0.0,0.0,-1.479600618199368,-1.2478912481616922,-26.285434496310746,0.0,0.0,0.0,0.0,0.0,-6.36540284046811,-2.881930044466067,0.0,-1.0570213375914248,-25.095206170626355,-80.44989439854525,-194.6581220229779,-0.09807397411284467,-0.5897940029672581,0.0,0.0,0.0,0.0,0.0,-8.680161507117147,0.0,-0.22138165527561485,-0.0356106716482041,0.0,-70.04226149570505,-91.30112763731175,0.0,0.0,-17.19160524372208,0.0,0.0,0.0,0.0,-0.13489278838109037,-4.834692307222061,-4.3521034198436075,-7.55724631542429,-1.36878024540819,-1.61376827233808,-3.3962173410033287,-48.441584921110135,0.0,-27.40269419555302,-0.631606775289106,-1.829138563314992,-4.985855024195652,-3.968225932899565,0.0,-1.148602444958341,0.0,0.0,0.0]",True,0
30.0,29.570032180623354,DESCENDING_125_TO_100,10.24,124.9966672216064,124.23968170050556,-0.04115128320000007,-0.03493267071086262,-0.7569855211008445,37.522047582339766,66.03937425161647,9.551963412062332e-07,0.00030235948011525635,-6.273692030683111,-13.553644251571049,0.0006786159292690623,479.03050267072166,939.7501715588091,0.08130433295916638,0.5853599293686487,194.65410563100517,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545092166216225,-0.044310220661745656,0.0,0.0,0.0,-79.84793008561125,-11.580241725278238,-29.41362985432321,0.0,-1.3178858095787558,-1.8234348116159675,0.0,-1.0144711908566029,-14.471576972932564,0.0,0.0,-1.4796006390694831,-1.2478912567470097,-26.28543237816313,0.0,0.0,0.0,0.0,0.0,-6.365402190558435,-2.8819174198340725,0.0,-1.0570212617940384,-25.094588740386417,-80.44726979413251,-194.65410563100517,-0.09807397410016717,-0.5897940029228534,0.0,0.0,0.0,0.0,0.0,-8.680161505749384,0.0,-0.22138165527568995,-0.035610671648144236,0.0,-70.04226149377993,-91.30112763667363,0.0,0.0,-17.191605243796477,0.0,0.0,0.0,0.0,-0.13489278838777594,-4.834692307255189,-4.352103419446112,-7.5572463151513825,-1.368780245408794,-1.6137682723386912,-3.3962173410063987,-48.44158492064363,0.0,-27.40269419420274,-0.6316067745472367,-1.829138562827136,-4.985855024193991,-3.968225932354816,0.0,-1.1486024449573016,0.0,0.0,0.0]",True,0
30.0,29.570029846559322,DESCENDING_125_TO_100,10.26,124.9957755837936,124.23892154174303,-0.04809787319999992,-0.040859655948241966,-0.7568540420505769,37.52228355820623,66.02465665474965,1.0665595500477598e-06,0.0003538910530608233,-6.273692097773483,-13.553280684762544,0.0006786014870095274,479.0162014921012,939.7399097134172,0.08130433295921428,0.585359929367233,194.64938145572597,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545093767004455,-0.04431021411983456,0.0,0.0,0.0,-79.84791626229325,-11.580239623984415,-29.41362823663695,0.0,-1.317885365385067,-1.8234341222851524,0.0,-1.014471154510361,-14.471576328719191,0.0,0.0,-1.4796006612143293,-1.2478912659247936,-26.285430014557107,0.0,0.0,0.0,0.0,0.0,-6.365401507160541,-2.881902526824622,0.0,-1.057021181895827,-25.093862418548635,-80.44418236126313,-194.64938145572597,-0.098073974087468,-0.5897940028783775,0.0,0.0,0.0,0.0,0.0,-8.680161504402996,0.0,-0.2213816552757901,-0.03561067164801012,0.0,-70.04226149191068,-91.3011276360799,0.0,0.0,-17.19160524387073,0.0,0.0,0.0,0.0,-0.1348927883944596,-4.834692307288586,-4.352103419054543,-7.557246314878638,-1.3687802454094686,-1.6137682723390034,-3.3962173410100767,-48.44158492017756,0.0,-27.40269419287331,-0.6316067738172113,-1.829138562347123,-4.985855024188628,-3.9682259318178255,0.0,-1.1486024449552228,0.0,0.0,0.0]",True,0
30.0,29.570027244214906,DESCENDING_125_TO_100,10.28,124.9947399144448,124.23803826628287,-0.05555329919999974,-0.047221624713302025,-0.7567016481619362,37.52254581340953,66.00788335029434,1.18781030828693e-06,0.0004092211106061126,-6.273692210001541,-13.552858658401794,0.0006785842436929351,478.99959539281997,939.7280227065405,0.08130433295926197,0.5853599293658401,194.6438957924368,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545095452730658,-0.04431020721418721,0.0,0.0,0.0,-79.84790085357207,-11.580237282060835,-29.413626434078576,0.0,-1.3178848688329383,-1.8234333542639256,0.0,-1.0144711124866266,-14.471575606888564,0.0,0.0,-1.479600684752362,-1.2478912757501068,-26.285427382610123,0.0,0.0,0.0,0.0,0.0,-6.365400787086434,-2.881885192951242,0.0,-1.0570210975109195,-25.09301893550635,-80.4405969572117,-194.6438957924368,-0.09807397407485557,-0.5897940028342574,0.0,0.0,0.0,0.0,0.0,-8.680161503077684,0.0,-0.2213816552758828,-0.03561067164777422,0.0,-70.04226149009004,-91.30112763552094,0.0,0.0,-17.19160524394384,0.0,0.0,0.0,0.0,-0.13489278840112523,-4.8346923073219505,-4.35210341866898,-7.557246314608449,-1.3687802454104645,-1.61376827233974,-3.396217341013966,-48.44158491971553,0.0,-27.402694191565224,-0.6316067730984425,-1.8291385618745768,-4.985855024180798,-3.9682259312889445,0.0,-1.1486024449525145,0.0,0.0,0.0]",True,0
30.0,29.570024351106575,DESCENDING_125_TO_100,10.3,124.993550105,124.23702323538659,-0.0635107500000003,-0.05401277896372107,-0.7565268696134098,37.52283627105474,65.98892922639163,1.3188142975937337e-06,0.0004682990414449153,-6.2736923693411955,-13.552374118399378,0.0006785639659203915,478.98052405798745,939.714398617069,0.08130433295930953,0.5853599293644719,194.6375956717475,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2354509723069585,-0.04431019991366467,0.0,0.0,0.0,-79.84788372596928,-11.580234679244818,-29.413624431073885,0.0,-1.3178843155198432,-1.823432500930865,0.0,-1.0144710643128427,-14.471574800925392,0.0,0.0,-1.4796007097995347,-1.2478912862745017,-26.28542445975641,0.0,0.0,0.0,0.0,0.0,-6.36540002717769,-2.8818652480604663,0.0,-1.0570210082555485,-25.092050135156132,-80.43647892283461,-194.6375956717475,-0.0980739740624112,-0.5897940027908062,0.0,0.0,0.0,0.0,0.0,-8.680161501773945,0.0,-0.22138165527618572,-0.03561067164764729,0.0,-70.04226148832221,-91.3011276350003,0.0,0.0,-17.191605244015893,0.0,0.0,0.0,0.0,-0.13489278840778293,-4.834692307355369,-4.352103418289583,-7.557246314344195,-1.3687802454120144,-1.6137682723413378,-3.3962173410184775,-48.44158491926358,0.0,-27.402694190280332,-0.6316067723912181,-1.8291385614095423,-4.985855024174296,-3.9682259307686008,0.0,-1.1486024449506407,0.0,0.0,0.0]",True,0
30.0,29.570021145057325,DESCENDING_125_TO_100,10.32,124.9921961828352,124.23586792595101,-0.07196344320000013,-0.06122735141391648,-0.7563282568841885,37.52315682788947,65.96767094540273,1.4594385516364721e-06,0.0005310745033965965,-6.2736925777378865,-13.551823066865069,0.0006785404234579406,478.95882939536295,939.6989271335917,0.08130433295935681,0.5853599293631258,194.6304288588443,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23545099108120618,-0.0443101921876301,0.0,0.0,0.0,-79.84786474781059,-11.580231795548073,-29.41362221226014,0.0,-1.3178837011026048,-1.8234315557540777,0.0,-1.0144710095224647,-14.471573904401628,0.0,0.0,-1.479600736470551,-1.2478912975506586,-26.285421223732655,0.0,0.0,0.0,0.0,0.0,-6.365399224327503,-2.8818425243264225,0.0,-1.0570209137520197,-25.09094797482075,-80.43179408240246,-194.6304288588443,-0.09807397405005627,-0.5897940027476539,0.0,0.0,0.0,0.0,0.0,-8.680161500491128,0.0,-0.22138165527650375,-0.035610671647371875,0.0,-70.04226148659798,-91.30112763450862,0.0,0.0,-17.191605244086524,0.0,0.0,0.0,0.0,-0.13489278841439875,-4.834692307388569,-4.352103417916124,-7.5572463140825,-1.3687802454134532,-1.613768272342748,-3.39621734102299,-48.44158491881546,0.0,-27.402694189016195,-0.631606771694972,-1.8291385609517237,-4.98585502416191,-3.9682259302563687,0.0,-1.1486024449473025,0.0,0.0,0.0]",True,0
