actuator_id,actuator,preselected_key_muscle,biarticular_hip_knee,hip_deg,knee_deg,native_limit_crossed,hip_moment_arm_m,knee_moment_arm_m,hip_crossing_derivative_jump_ratio,knee_crossing_derivative_jump_ratio,hip_sign_flip_count,knee_sign_flip_count,finite
5,addmagProx_r,False,False,60.0,117.75,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,118.0,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,118.25,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,118.5,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,118.75,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,119.0,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,119.25,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,119.5,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,119.75,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,120.0,False,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,120.25,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,120.5,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,120.75,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,121.0,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,121.25,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,121.5,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,121.75,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,122.0,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,122.25,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,122.5,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,122.75,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,123.0,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,123.25,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,123.5,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,123.75,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,124.0,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,124.25,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,124.5,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,124.75,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
5,addmagProx_r,False,False,60.0,125.0,True,-0.003899635193232997,-0.0,0.0,0.0,0,0,True
6,bflh_r,True,True,60.0,115.0,False,-0.0558085232693628,0.017299600893472267,0.0016115123686301946,0.00043293702967753473,0,0,True
6,bflh_r,True,True,60.0,115.25,False,-0.05579520966081385,0.017120519088531516,0.0016115123686301946,0.00043293702967753473,0,0,True
