case_id,subject_id,scenario_name,policy_id,iteration,policy_decision,true_local_improvement_available,missed_improvement_round,best_local_delta_J_truth,policy_complete_before_truth_audit,truth_fed_back_to_policy
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,4,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,5,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,6,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,7,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,8,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,9,STOP,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,1,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,2,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,3,STOP,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,1,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,2,EXPLORE,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,3,STOP,False,False,-0.00446718793104,True,False
knee_stiff__matched_linear,knee_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,1,EXPLORE,False,False,-0.00446718793104,True,False
